IdC,type_aliment,nom,allergene
3970,Fruit,Verjus #61,"Poisson, Soja"
3971,Viande,Venaison #623,Aucun
3972,Fruit,Pomme sauvage #92,Aucun
3973,Épice,Poivre long #444,"Gluten, Céleri"
3974,Poisson,Carpe dorée #800,Aucun
3975,Légumineuse,Lentilles du Puy #534,"Lupin, Soja"
3976,Légume,Chou frisé #14,"Gluten, Lupin, Moutarde"
3977,Poisson,Carpe dorée #47,"Œufs, Crustacés"
3978,Légume,Chou frisé #331,"Gluten, Lactose, Crustacés"
3979,Viande,Venaison #843,Aucun
3980,Légumineuse,Lentilles du Puy #414,Aucun
3981,Céréale,Épeautre #350,"Crustacés, Mollusques"
3982,Produit laitier,Fromage affiné #548,Aucun
3983,Herbe,Thym sauvage #487,Aucun
3984,Viande,Venaison #939,"Moutarde, Mollusques, Sésame"
3985,Fruit,Verjus #153,Aucun
3986,Épice,Épices orientales #880,"Soja, Lupin, Œufs"
3987,Fruit,Verjus #398,"Lupin, Poisson, Soja"
3988,Poisson,Brochet en gelée #421,Mollusques
3989,Fruit,Verjus #231,"Sésame, Lupin"
3990,Herbe,Thym sauvage #960,Mollusques
3991,Légume,Navet confit #875,"Arachides, Gluten, Moutarde"
3992,Épice,Épices orientales #729,Œufs
3993,Viande,Canard fumé #68,Aucun
3994,Épice,Poivre long #305,"Lactose, Moutarde"
3995,Champignon,Truffe noire #513,"Céleri, Lupin"
3996,Légumineuse,Lentilles du Puy #11,Sésame
3997,Champignon,Truffe noire #3,Lupin
3998,Viande,Canard fumé #797,"Sulfites, Gluten, Poisson"
3999,Épice,Safran #101,Sésame
4000,Épice,Safran #545,Aucun
4001,Fruit,Pomme sauvage #587,Aucun
4002,Fruit,Verjus #701,Aucun
4003,Fruit,Pomme sauvage #895,Sésame
4004,Poisson,Carpe dorée #40,"Céleri, Mollusques"
4005,Produit laitier,Fromage affiné #316,Gluten
4006,Fruit,Verjus #163,Aucun
4007,Fruit,Verjus #833,"Œufs, Poisson, Fruits à coque"
4008,Céréale,Épeautre #701,"Gluten, Sésame, Céleri"
4009,Herbe,Romarin #28,"Céleri, Lactose, Arachides"
4010,Légume,Chou frisé #414,"Céleri, Arachides"
4011,Herbe,Thym sauvage #566,"Mollusques, Moutarde"
4012,Viande,Venaison #859,Œufs
4013,Légume,Navet confit #680,Aucun
4014,Viande,Canard fumé #312,Arachides
4015,Épice,Poivre long #931,"Gluten, Poisson, Moutarde"
4016,Épice,Épices orientales #377,"Céleri, Mollusques"
4017,Poisson,Carpe dorée #373,"Poisson, Œufs"
4018,Herbe,Romarin #560,Soja
4019,Viande,Mouton braisé #654,Aucun
4020,Herbe,Thym sauvage #600,Aucun
4021,Viande,Agneau rôti #14,Aucun
4022,Légume,Chou frisé #221,Moutarde
4023,Herbe,Romarin #792,Céleri
4024,Herbe,Thym sauvage #451,Céleri
4025,Produit laitier,Fromage affiné #312,"Lactose, Arachides"
4026,Épice,Poivre long #326,Poisson
4027,Épice,Safran #367,Aucun
4028,Légumineuse,Lentilles du Puy #15,Moutarde
4029,Légume,Navet confit #28,"Crustacés, Sulfites"
4030,Épice,Poivre long #983,Poisson
4031,Viande,Venaison #212,"Lactose, Crustacés, Sulfites"
4032,Viande,Venaison #184,"Lactose, Soja, Lupin"
4033,Épice,Épices orientales #35,Aucun
4034,Céréale,Épeautre #975,Aucun
4035,Produit laitier,Fromage affiné #964,Gluten
4036,Épice,Safran #511,"Soja, Sésame, Lupin"
4037,Poisson,Brochet en gelée #126,"Céleri, Œufs"
4038,Poisson,Brochet en gelée #336,Crustacés
4039,Épice,Poivre long #566,Œufs
4040,Poisson,Brochet en gelée #479,Aucun
4041,Épice,Épices orientales #964,"Sésame, Fruits à coque"
4042,Produit laitier,Fromage affiné #26,"Fruits à coque, Gluten, Moutarde"
4043,Herbe,Thym sauvage #584,Œufs
4044,Herbe,Thym sauvage #382,Aucun
4045,Épice,Épices orientales #645,Aucun
4046,Céréale,Épeautre #238,Aucun
4047,Épice,Safran #686,Aucun
4048,Herbe,Thym sauvage #74,"Crustacés, Fruits à coque, Sésame"
4049,Épice,Poivre long #502,"Mollusques, Crustacés"
4050,Légumineuse,Lentilles du Puy #582,Aucun
4051,Viande,Agneau rôti #645,Aucun
4052,Champignon,Truffe noire #858,"Moutarde, Œufs, Céleri"
4053,Épice,Safran #684,"Fruits à coque, Sulfites, Céleri"
4054,Fruit,Pomme sauvage #622,Soja
4055,Poisson,Brochet en gelée #690,Aucun
4056,Épice,Safran #211,"Poisson, Gluten"
4057,Viande,Venaison #253,"Crustacés, Mollusques, Moutarde"
4058,Champignon,Truffe noire #897,"Céleri, Œufs, Fruits à coque"
4059,Légume,Navet confit #267,"Sulfites, Fruits à coque"
4060,Épice,Safran #104,Fruits à coque
4061,Fruit,Verjus #883,"Fruits à coque, Soja"
4062,Herbe,Thym sauvage #520,Aucun
4063,Champignon,Truffe noire #821,Lactose
4064,Légumineuse,Lentilles du Puy #562,"Crustacés, Sulfites, Fruits à coque"
4065,Légume,Chou frisé #258,"Sésame, Lupin, Mollusques"
4066,Herbe,Romarin #111,"Sulfites, Mollusques, Céleri"
4067,Épice,Safran #363,"Sésame, Céleri, Moutarde"
4068,Fruit,Verjus #160,Sésame
4069,Poisson,Brochet en gelée #990,"Arachides, Œufs, Sulfites"
4070,Fruit,Verjus #633,Lactose
4071,Légume,Navet confit #398,Poisson
4072,Fruit,Verjus #72,Aucun
4073,Viande,Mouton braisé #665,Fruits à coque
4074,Poisson,Carpe dorée #387,"Lactose, Fruits à coque, Œufs"
4075,Épice,Safran #594,"Lupin, Soja, Sésame"
4076,Herbe,Romarin #229,Sulfites
4077,Produit laitier,Fromage affiné #753,"Sulfites, Lupin, Crustacés"
4078,Épice,Épices orientales #614,Arachides
4079,Fruit,Pomme sauvage #332,Sésame
4080,Viande,Mouton braisé #640,Aucun
4081,Herbe,Romarin #760,"Crustacés, Soja"
4082,Épice,Safran #400,Aucun
4083,Viande,Agneau rôti #815,"Arachides, Œufs, Sésame"
4084,Épice,Poivre long #176,Sésame
4085,Légume,Chou frisé #451,"Poisson, Lactose, Œufs"
4086,Viande,Canard fumé #108,"Mollusques, Moutarde"
4087,Viande,Canard fumé #794,"Soja, Lactose, Mollusques"
4088,Légume,Navet confit #130,Lactose
4089,Viande,Mouton braisé #525,Sésame
4090,Poisson,Brochet en gelée #25,"Sésame, Arachides, Soja"
4091,Épice,Safran #602,Aucun
4092,Produit laitier,Fromage affiné #190,"Arachides, Œufs"
4093,Poisson,Carpe dorée #652,Lactose
4094,Épice,Safran #112,Gluten
4095,Épice,Safran #200,Aucun
4096,Épice,Poivre long #310,Aucun
4097,Herbe,Romarin #792,"Crustacés, Lactose"
4098,Viande,Venaison #818,Poisson
4099,Herbe,Romarin #773,Sulfites
4100,Produit laitier,Fromage affiné #912,"Sulfites, Poisson, Lupin"
4101,Produit laitier,Fromage affiné #589,"Céleri, Lactose, Sésame"
4102,Champignon,Truffe noire #133,"Mollusques, Fruits à coque, Moutarde"
4103,Herbe,Thym sauvage #525,Mollusques
4104,Produit laitier,Fromage affiné #756,"Céleri, Œufs"
4105,Herbe,Thym sauvage #750,Mollusques
4106,Poisson,Carpe dorée #29,Crustacés
4107,Produit laitier,Fromage affiné #215,"Soja, Sésame, Poisson"
4108,Fruit,Pomme sauvage #355,Céleri
4109,Fruit,Verjus #857,"Lactose, Sulfites, Arachides"
4110,Herbe,Romarin #879,Arachides
4111,Légume,Chou frisé #822,"Sulfites, Gluten"
4112,Légume,Chou frisé #648,"Lactose, Gluten"
4113,Produit laitier,Fromage affiné #418,Moutarde
4114,Herbe,Thym sauvage #392,Sésame
4115,Légume,Chou frisé #182,"Sésame, Moutarde, Mollusques"
4116,Poisson,Carpe dorée #322,"Gluten, Mollusques, Sésame"
4117,Légumineuse,Lentilles du Puy #25,"Gluten, Moutarde"
4118,Légume,Chou frisé #36,Aucun
4119,Épice,Poivre long #701,Aucun
4120,Poisson,Brochet en gelée #282,Soja
4121,Champignon,Truffe noire #520,"Mollusques, Poisson"
4122,Viande,Mouton braisé #35,"Lactose, Fruits à coque, Moutarde"
4123,Poisson,Carpe dorée #197,"Fruits à coque, Sulfites, Lupin"
4124,Légume,Navet confit #578,"Soja, Sulfites, Sésame"
4125,Viande,Canard fumé #785,"Mollusques, Œufs, Céleri"
4126,Herbe,Thym sauvage #841,"Soja, Lupin"
4127,Viande,Canard fumé #906,Mollusques
4128,Épice,Safran #280,"Poisson, Sésame, Lactose"
4129,Produit laitier,Fromage affiné #968,"Fruits à coque, Soja"
4130,Herbe,Romarin #311,Aucun
4131,Champignon,Truffe noire #75,"Céleri, Sulfites, Moutarde"
4132,Épice,Poivre long #450,Lactose
4133,Épice,Poivre long #19,Aucun
4134,Viande,Canard fumé #725,Aucun
4135,Poisson,Brochet en gelée #941,"Lupin, Moutarde"
4136,Viande,Venaison #779,Mollusques
4137,Herbe,Thym sauvage #756,"Œufs, Sulfites"
4138,Viande,Agneau rôti #434,"Soja, Poisson"
4139,Légume,Navet confit #726,Aucun
4140,Viande,Canard fumé #280,"Céleri, Gluten"
4141,Viande,Canard fumé #600,Aucun
4142,Céréale,Épeautre #794,"Œufs, Arachides"
4143,Légumineuse,Lentilles du Puy #450,"Fruits à coque, Poisson, Crustacés"
4144,Herbe,Thym sauvage #986,"Sulfites, Arachides, Sésame"
4145,Épice,Poivre long #966,"Sésame, Céleri, Lactose"
4146,Fruit,Pomme sauvage #826,"Poisson, Soja, Céleri"
4147,Épice,Épices orientales #574,"Soja, Fruits à coque, Sésame"
4148,Champignon,Truffe noire #722,"Fruits à coque, Crustacés"
4149,Poisson,Brochet en gelée #26,Sésame
4150,Champignon,Truffe noire #583,"Arachides, Soja"
4151,Poisson,Carpe dorée #913,"Gluten, Soja, Arachides"
4152,Fruit,Pomme sauvage #944,"Arachides, Sulfites, Lactose"
4153,Viande,Agneau rôti #19,Soja
4154,Herbe,Thym sauvage #800,"Céleri, Arachides"
4155,Fruit,Verjus #172,"Poisson, Fruits à coque"
4156,Viande,Venaison #545,"Moutarde, Crustacés"
4157,Légume,Navet confit #321,Fruits à coque
4158,Viande,Canard fumé #370,"Mollusques, Fruits à coque, Moutarde"
4159,Céréale,Épeautre #435,Moutarde
4160,Céréale,Épeautre #227,Aucun
4161,Viande,Venaison #477,Aucun
4162,Poisson,Carpe dorée #537,Gluten
4163,Légume,Navet confit #709,Fruits à coque
4164,Épice,Poivre long #682,Aucun
4165,Légume,Navet confit #636,Aucun
4166,Épice,Épices orientales #785,"Arachides, Œufs, Lupin"
4167,Produit laitier,Fromage affiné #364,"Crustacés, Poisson"
4168,Poisson,Brochet en gelée #179,"Gluten, Œufs, Fruits à coque"
4169,Céréale,Épeautre #981,Moutarde
4170,Épice,Épices orientales #949,"Lupin, Mollusques, Poisson"
4171,Herbe,Thym sauvage #11,Aucun
4172,Herbe,Romarin #867,Arachides
4173,Épice,Poivre long #556,"Œufs, Sulfites"
4174,Champignon,Truffe noire #106,Fruits à coque
4175,Herbe,Thym sauvage #993,"Soja, Poisson"
4176,Viande,Venaison #808,Aucun
4177,Herbe,Romarin #645,Aucun
4178,Légume,Chou frisé #788,"Arachides, Œufs, Soja"
4179,Légumineuse,Lentilles du Puy #473,"Moutarde, Céleri, Mollusques"
4180,Fruit,Pomme sauvage #864,"Arachides, Fruits à coque, Poisson"
4181,Épice,Poivre long #440,"Sulfites, Lactose, Œufs"
4182,Légume,Chou frisé #594,Aucun
4183,Poisson,Carpe dorée #840,"Soja, Poisson, Céleri"
4184,Viande,Agneau rôti #368,"Soja, Poisson"
4185,Viande,Venaison #691,Aucun
4186,Fruit,Pomme sauvage #24,Lupin
4187,Herbe,Romarin #632,Aucun
4188,Épice,Poivre long #396,"Poisson, Sulfites, Soja"
4189,Herbe,Romarin #284,"Mollusques, Gluten"
4190,Viande,Agneau rôti #720,Poisson
4191,Légumineuse,Lentilles du Puy #301,"Moutarde, Poisson, Gluten"
4192,Herbe,Thym sauvage #332,"Œufs, Gluten, Lupin"
4193,Viande,Agneau rôti #605,Lactose
4194,Épice,Safran #139,"Gluten, Arachides, Céleri"
4195,Herbe,Thym sauvage #579,Aucun
4196,Poisson,Carpe dorée #908,"Lactose, Arachides, Sésame"
4197,Épice,Safran #218,Aucun
4198,Viande,Mouton braisé #99,"Œufs, Gluten, Moutarde"
4199,Produit laitier,Fromage affiné #389,"Céleri, Lactose, Gluten"
4200,Épice,Épices orientales #324,"Moutarde, Céleri, Soja"
4201,Herbe,Thym sauvage #407,"Lactose, Lupin"
4202,Poisson,Brochet en gelée #568,Moutarde
4203,Herbe,Thym sauvage #620,Sulfites
4204,Épice,Poivre long #466,Gluten
4205,Viande,Venaison #266,Aucun
4206,Poisson,Brochet en gelée #555,"Moutarde, Gluten"
4207,Viande,Mouton braisé #628,Poisson
4208,Viande,Agneau rôti #105,"Moutarde, Céleri"
4209,Herbe,Thym sauvage #784,Aucun
4210,Épice,Épices orientales #229,Poisson
4211,Épice,Poivre long #183,"Arachides, Lupin, Gluten"
4212,Produit laitier,Fromage affiné #81,Aucun
4213,Poisson,Brochet en gelée #865,Aucun
4214,Poisson,Carpe dorée #544,"Mollusques, Sésame"
4215,Produit laitier,Fromage affiné #380,"Sésame, Soja, Mollusques"
4216,Fruit,Pomme sauvage #33,Sulfites
4217,Viande,Agneau rôti #427,Sésame
4218,Produit laitier,Fromage affiné #636,"Œufs, Moutarde"
4219,Épice,Poivre long #690,Gluten
4220,Viande,Mouton braisé #710,"Fruits à coque, Arachides"
4221,Céréale,Épeautre #163,"Poisson, Moutarde"
4222,Légumineuse,Lentilles du Puy #364,Aucun
4223,Viande,Venaison #562,Aucun
4224,Viande,Agneau rôti #520,Lupin
4225,Épice,Épices orientales #662,"Crustacés, Arachides, Gluten"
4226,Produit laitier,Fromage affiné #444,Aucun
4227,Poisson,Brochet en gelée #747,"Œufs, Moutarde"
4228,Épice,Safran #890,"Œufs, Mollusques"
4229,Viande,Mouton braisé #48,Aucun
4230,Poisson,Brochet en gelée #976,"Crustacés, Sésame"
4231,Légumineuse,Lentilles du Puy #851,"Lactose, Soja, Moutarde"
4232,Produit laitier,Fromage affiné #966,"Moutarde, Arachides, Lactose"
4233,Viande,Mouton braisé #579,Soja
4234,Champignon,Truffe noire #40,Aucun
4235,Céréale,Épeautre #67,"Lactose, Gluten"
4236,Produit laitier,Fromage affiné #613,Aucun
4237,Poisson,Carpe dorée #857,"Fruits à coque, Lactose"
4238,Viande,Canard fumé #84,"Soja, Poisson"
4239,Viande,Canard fumé #458,"Gluten, Poisson"
4240,Champignon,Truffe noire #661,Aucun
4241,Viande,Agneau rôti #752,"Sulfites, Sésame, Moutarde"
4242,Épice,Safran #960,Aucun
4243,Fruit,Pomme sauvage #896,Arachides
4244,Poisson,Brochet en gelée #621,Aucun
4245,Produit laitier,Fromage affiné #955,Aucun
4246,Poisson,Carpe dorée #750,Aucun
4247,Herbe,Thym sauvage #674,Aucun
4248,Poisson,Carpe dorée #864,Sulfites
4249,Viande,Agneau rôti #858,"Arachides, Poisson"
4250,Viande,Mouton braisé #819,Aucun
4251,Herbe,Romarin #298,"Sulfites, Arachides"
4252,Champignon,Truffe noire #702,Aucun
4253,Fruit,Pomme sauvage #434,Moutarde
4254,Légume,Chou frisé #650,Aucun
4255,Herbe,Romarin #21,"Poisson, Lupin, Gluten"
4256,Légumineuse,Lentilles du Puy #750,"Lupin, Sésame, Œufs"
4257,Légume,Navet confit #257,Aucun
4258,Épice,Épices orientales #912,"Crustacés, Mollusques"
4259,Herbe,Romarin #188,Aucun
4260,Épice,Poivre long #998,Aucun
4261,Champignon,Truffe noire #70,Aucun
4262,Légumineuse,Lentilles du Puy #295,"Lupin, Céleri"
4263,Viande,Mouton braisé #480,Moutarde
4264,Épice,Poivre long #942,Fruits à coque
4265,Épice,Poivre long #817,Aucun
4266,Légumineuse,Lentilles du Puy #615,Fruits à coque
4267,Épice,Poivre long #463,"Mollusques, Moutarde"
4268,Viande,Canard fumé #353,"Lactose, Fruits à coque"
4269,Épice,Épices orientales #358,"Céleri, Sésame"
4270,Poisson,Brochet en gelée #805,"Arachides, Gluten, Moutarde"
4271,Viande,Canard fumé #259,"Arachides, Sulfites, Sésame"
4272,Légume,Chou frisé #586,"Mollusques, Poisson"
4273,Légume,Navet confit #58,Soja
4274,Herbe,Romarin #968,Sulfites
4275,Céréale,Épeautre #24,Aucun
4276,Épice,Safran #931,"Céleri, Lactose, Moutarde"
4277,Épice,Épices orientales #372,"Lupin, Œufs"
4278,Fruit,Verjus #83,Aucun
4279,Herbe,Romarin #709,"Moutarde, Gluten"
4280,Poisson,Brochet en gelée #299,Aucun
4281,Viande,Venaison #649,"Œufs, Lactose, Crustacés"
4282,Légume,Chou frisé #968,"Crustacés, Œufs, Lactose"
4283,Viande,Agneau rôti #230,"Crustacés, Arachides"
4284,Viande,Venaison #81,"Céleri, Lupin"
4285,Légume,Chou frisé #599,Mollusques
4286,Produit laitier,Fromage affiné #734,"Moutarde, Fruits à coque, Arachides"
4287,Viande,Mouton braisé #563,"Crustacés, Lactose, Sulfites"
4288,Herbe,Thym sauvage #29,"Poisson, Œufs"
4289,Viande,Venaison #508,"Sulfites, Moutarde"
4290,Légume,Chou frisé #332,Aucun
4291,Produit laitier,Fromage affiné #215,"Crustacés, Gluten"
4292,Produit laitier,Fromage affiné #320,Mollusques
4293,Fruit,Pomme sauvage #249,Aucun
4294,Fruit,Verjus #835,"Sésame, Arachides, Crustacés"
4295,Céréale,Épeautre #612,Gluten
4296,Épice,Poivre long #869,Œufs
4297,Viande,Mouton braisé #722,"Gluten, Soja"
4298,Épice,Épices orientales #454,"Sésame, Œufs"
4299,Produit laitier,Fromage affiné #153,Aucun
4300,Produit laitier,Fromage affiné #229,Aucun
4301,Poisson,Carpe dorée #877,Aucun
4302,Épice,Poivre long #86,"Lupin, Lactose"
4303,Légume,Navet confit #440,"Lactose, Soja"
4304,Herbe,Romarin #335,Aucun
4305,Légumineuse,Lentilles du Puy #911,"Céleri, Sésame"
4306,Poisson,Carpe dorée #11,Poisson
4307,Fruit,Pomme sauvage #810,Céleri
4308,Poisson,Brochet en gelée #370,Lactose
4309,Poisson,Carpe dorée #914,"Sulfites, Moutarde, Poisson"
4310,Viande,Venaison #124,Aucun
4311,Produit laitier,Fromage affiné #413,"Sulfites, Céleri, Fruits à coque"
4312,Viande,Venaison #158,Aucun
4313,Poisson,Brochet en gelée #804,Aucun
4314,Produit laitier,Fromage affiné #451,Sulfites
4315,Épice,Épices orientales #498,"Céleri, Mollusques"
4316,Champignon,Truffe noire #736,Aucun
4317,Viande,Mouton braisé #433,"Gluten, Lupin, Céleri"
4318,Légume,Chou frisé #557,"Mollusques, Gluten"
4319,Herbe,Romarin #61,"Gluten, Moutarde, Fruits à coque"
4320,Produit laitier,Fromage affiné #606,"Lactose, Poisson"
4321,Herbe,Romarin #639,"Gluten, Sésame, Arachides"
4322,Herbe,Thym sauvage #117,"Lupin, Céleri, Lactose"
4323,Viande,Venaison #439,Lupin
4324,Produit laitier,Fromage affiné #228,"Fruits à coque, Lactose"
4325,Viande,Mouton braisé #439,Aucun
4326,Fruit,Verjus #641,"Soja, Fruits à coque, Céleri"
4327,Légume,Chou frisé #96,Céleri
4328,Viande,Venaison #556,"Soja, Moutarde, Œufs"
4329,Fruit,Verjus #739,Aucun
4330,Épice,Épices orientales #820,Arachides
4331,Fruit,Pomme sauvage #734,Moutarde
4332,Herbe,Romarin #236,Aucun
4333,Herbe,Romarin #148,"Œufs, Sulfites, Lactose"
4334,Viande,Venaison #494,Aucun
4335,Viande,Canard fumé #197,Aucun
4336,Légumineuse,Lentilles du Puy #518,"Lupin, Lactose, Arachides"
4337,Légume,Chou frisé #923,"Mollusques, Arachides, Céleri"
4338,Viande,Venaison #593,"Lactose, Arachides, Céleri"
4339,Viande,Mouton braisé #698,"Lupin, Moutarde"
4340,Herbe,Romarin #432,Poisson
4341,Épice,Poivre long #69,"Poisson, Céleri, Œufs"
4342,Viande,Mouton braisé #466,Arachides
4343,Viande,Agneau rôti #757,Aucun
4344,Poisson,Carpe dorée #273,Lupin
4345,Champignon,Truffe noire #192,"Sulfites, Œufs"
4346,Viande,Mouton braisé #985,Crustacés
4347,Herbe,Thym sauvage #86,Lupin
4348,Viande,Agneau rôti #407,Crustacés
4349,Poisson,Brochet en gelée #940,Œufs
4350,Herbe,Romarin #773,Aucun
4351,Herbe,Thym sauvage #694,Mollusques
4352,Herbe,Thym sauvage #400,"Moutarde, Soja"
4353,Champignon,Truffe noire #210,Œufs
4354,Viande,Venaison #380,Crustacés
4355,Épice,Safran #335,Sésame
4356,Épice,Épices orientales #476,"Poisson, Arachides, Mollusques"
4357,Épice,Poivre long #51,"Œufs, Céleri"
4358,Fruit,Pomme sauvage #398,Poisson
4359,Légumineuse,Lentilles du Puy #919,"Crustacés, Sésame, Sulfites"
4360,Viande,Mouton braisé #701,Arachides
4361,Herbe,Romarin #352,Aucun
4362,Légumineuse,Lentilles du Puy #309,Moutarde
4363,Fruit,Pomme sauvage #166,Œufs
4364,Épice,Safran #662,Aucun
4365,Poisson,Brochet en gelée #959,Crustacés
4366,Épice,Épices orientales #35,Lactose
4367,Viande,Mouton braisé #241,"Moutarde, Soja"
4368,Herbe,Thym sauvage #978,Lactose
4369,Herbe,Romarin #976,"Sulfites, Mollusques"
4370,Fruit,Verjus #122,"Céleri, Crustacés"
4371,Viande,Canard fumé #825,Aucun
4372,Herbe,Thym sauvage #820,Lactose
4373,Épice,Safran #960,Fruits à coque
4374,Légume,Navet confit #876,"Sulfites, Gluten"
4375,Viande,Canard fumé #960,Aucun
4376,Viande,Venaison #346,Aucun
4377,Herbe,Romarin #816,"Lupin, Poisson"
4378,Fruit,Verjus #631,"Sésame, Œufs"
4379,Épice,Épices orientales #457,Aucun
4380,Légumineuse,Lentilles du Puy #29,Aucun
4381,Légume,Navet confit #857,"Moutarde, Fruits à coque, Gluten"
4382,Fruit,Verjus #277,Moutarde
4383,Poisson,Brochet en gelée #790,"Crustacés, Arachides"
4384,Poisson,Brochet en gelée #310,"Lupin, Œufs, Moutarde"
4385,Fruit,Verjus #70,Aucun
4386,Poisson,Brochet en gelée #276,Sulfites
4387,Poisson,Carpe dorée #331,"Sésame, Mollusques"
4388,Produit laitier,Fromage affiné #679,Aucun
4389,Fruit,Pomme sauvage #465,Aucun
4390,Viande,Venaison #521,"Moutarde, Gluten"
4391,Herbe,Romarin #57,Lactose
4392,Produit laitier,Fromage affiné #398,"Poisson, Sésame, Gluten"
4393,Viande,Agneau rôti #21,Aucun
4394,Épice,Poivre long #942,Œufs
4395,Produit laitier,Fromage affiné #39,Aucun
4396,Épice,Safran #121,Crustacés
4397,Fruit,Verjus #599,"Arachides, Lupin"
4398,Viande,Canard fumé #639,Gluten
4399,Herbe,Romarin #472,Aucun
4400,Céréale,Épeautre #399,Aucun
4401,Viande,Venaison #655,Œufs
4402,Herbe,Romarin #681,Moutarde
4403,Viande,Venaison #633,"Lupin, Lactose"
4404,Légume,Chou frisé #687,Sésame
4405,Poisson,Brochet en gelée #716,"Crustacés, Fruits à coque, Œufs"
4406,Herbe,Thym sauvage #276,"Arachides, Moutarde"
4407,Épice,Poivre long #789,"Céleri, Fruits à coque, Moutarde"
4408,Poisson,Carpe dorée #313,"Sésame, Poisson, Arachides"
4409,Fruit,Verjus #9,Soja
4410,Fruit,Verjus #990,"Lupin, Fruits à coque"
4411,Céréale,Épeautre #795,"Sulfites, Gluten"
4412,Fruit,Verjus #762,Aucun
4413,Légumineuse,Lentilles du Puy #187,"Œufs, Soja, Gluten"
4414,Légume,Chou frisé #749,Crustacés
4415,Épice,Épices orientales #872,"Moutarde, Fruits à coque, Sésame"
4416,Épice,Poivre long #707,"Œufs, Lupin, Poisson"
4417,Viande,Venaison #278,"Poisson, Mollusques, Lactose"
4418,Poisson,Brochet en gelée #28,Aucun
4419,Viande,Mouton braisé #516,Lupin
4420,Épice,Poivre long #455,Aucun
4421,Légume,Chou frisé #223,"Fruits à coque, Soja, Arachides"
4422,Fruit,Verjus #200,"Gluten, Moutarde"
4423,Légume,Chou frisé #606,Soja
4424,Épice,Poivre long #654,"Œufs, Arachides"
4425,Épice,Poivre long #474,Mollusques
4426,Herbe,Romarin #337,"Sésame, Œufs"
4427,Fruit,Verjus #258,"Poisson, Lupin, Moutarde"
4428,Poisson,Brochet en gelée #994,Sésame
4429,Épice,Poivre long #414,"Céleri, Œufs, Moutarde"
4430,Épice,Poivre long #116,"Œufs, Sulfites, Sésame"
4431,Fruit,Verjus #601,"Sulfites, Poisson"
4432,Produit laitier,Fromage affiné #634,Aucun
4433,Épice,Épices orientales #257,"Fruits à coque, Poisson"
4434,Céréale,Épeautre #210,Moutarde
4435,Épice,Épices orientales #348,"Fruits à coque, Œufs, Mollusques"
4436,Fruit,Pomme sauvage #775,Aucun
4437,Produit laitier,Fromage affiné #421,"Gluten, Lupin, Sésame"
4438,Viande,Canard fumé #189,"Soja, Crustacés, Sulfites"
4439,Légume,Chou frisé #782,"Crustacés, Poisson, Sulfites"
4440,Viande,Mouton braisé #749,"Soja, Lupin, Poisson"
4441,Fruit,Pomme sauvage #633,"Arachides, Lupin"
4442,Légumineuse,Lentilles du Puy #931,Aucun
4443,Épice,Safran #947,Aucun
4444,Produit laitier,Fromage affiné #657,Lactose
4445,Poisson,Carpe dorée #300,"Céleri, Poisson, Gluten"
4446,Légume,Navet confit #609,"Poisson, Soja"
4447,Céréale,Épeautre #94,"Œufs, Poisson"
4448,Fruit,Pomme sauvage #934,Poisson
4449,Épice,Poivre long #238,Sésame
4450,Champignon,Truffe noire #107,Gluten
4451,Produit laitier,Fromage affiné #737,"Crustacés, Céleri, Œufs"
4452,Viande,Mouton braisé #291,Aucun
4453,Viande,Mouton braisé #487,Arachides
4454,Épice,Safran #426,"Poisson, Lupin, Arachides"
4455,Champignon,Truffe noire #581,"Crustacés, Gluten, Céleri"
4456,Légume,Chou frisé #60,Sésame
4457,Viande,Mouton braisé #427,"Œufs, Mollusques"
4458,Viande,Agneau rôti #736,Aucun
4459,Épice,Poivre long #909,Moutarde
4460,Fruit,Verjus #39,"Gluten, Fruits à coque"
4461,Céréale,Épeautre #804,Aucun
4462,Poisson,Brochet en gelée #872,Aucun
4463,Herbe,Thym sauvage #524,Aucun
4464,Épice,Poivre long #816,"Sulfites, Lupin"
4465,Épice,Épices orientales #320,Aucun
4466,Viande,Agneau rôti #598,Moutarde
4467,Légume,Navet confit #965,Œufs
4468,Champignon,Truffe noire #168,Aucun
4469,Produit laitier,Fromage affiné #740,"Lupin, Sésame, Moutarde"
4470,Herbe,Romarin #824,Aucun
4471,Champignon,Truffe noire #15,"Céleri, Crustacés, Gluten"
4472,Viande,Venaison #286,"Fruits à coque, Œufs, Moutarde"
4473,Épice,Épices orientales #531,Céleri
4474,Champignon,Truffe noire #955,Gluten
4475,Légumineuse,Lentilles du Puy #574,"Gluten, Moutarde"
4476,Épice,Épices orientales #594,"Fruits à coque, Œufs"
4477,Fruit,Pomme sauvage #388,"Crustacés, Sésame, Fruits à coque"
4478,Champignon,Truffe noire #219,Soja
4479,Viande,Canard fumé #272,Aucun
4480,Viande,Mouton braisé #733,Lactose
4481,Herbe,Thym sauvage #713,"Soja, Fruits à coque, Mollusques"
4482,Viande,Agneau rôti #841,Aucun
4483,Légume,Navet confit #62,"Poisson, Soja"
4484,Épice,Poivre long #300,"Céleri, Gluten, Fruits à coque"
4485,Herbe,Thym sauvage #302,Aucun
4486,Légumineuse,Lentilles du Puy #988,Aucun
4487,Produit laitier,Fromage affiné #874,"Soja, Lactose"
