IdR,IdP
96,3792
4837,3611
1669,4916
4,2211
4637,4181
3742,897
2915,4160
1635,889
1118,1485
2872,2328
3608,2909
541,3557
1046,1074
3579,166
2143,1691
1903,2114
1444,1906
214,2451
3964,3940
1369,969
2723,3325
2030,3425
1595,3949
4842,2229
4523,51
468,1024
1102,4801
4096,2945
2069,3542
293,145
4984,4025
2632,3303
1586,2690
4702,4179
971,3695
1789,710
4785,713
2385,3532
1809,1429
3511,488
2917,34
2252,1262
2997,1138
4116,4484
4179,4839
1853,4354
1118,3011
1255,278
3554,855
3940,1995
4128,3750
3369,3986
2254,2624
801,2491
4495,3240
2083,3222
2533,2041
2702,3794
2553,2498
4064,3298
4405,588
2051,3495
4607,2779
3851,2831
856,992
3927,394
3984,3712
3920,3791
358,4595
4828,870
4026,2072
1245,1221
3277,1289
2619,1899
68,2773
1878,4347
3386,1915
1240,2598
2514,3649
1171,100
1823,2521
1199,437
4220,4435
808,2261
1812,669
3094,4387
3925,3359
267,3376
2700,308
670,599
3611,3704
3077,3510
645,323
4360,1870
4025,692
4889,2203
2670,4810
3463,2173
4079,4052
1320,2811
3305,1342
2200,83
4096,3882
4412,1905
112,2339
164,2009
3966,630
1945,478
3686,4241
287,595
3100,378
1643,801
154,1811
736,2009
1975,1099
4449,1414
3815,4332
1075,4742
948,3189
2931,2868
2755,2688
2743,2566
3087,4599
4158,1408
193,3591
1722,60
1591,455
4285,3777
3797,1304
3864,1375
1979,622
3089,1803
4382,3544
408,120
810,4485
3781,1723
2793,315
818,3894
326,175
1964,393
4678,4181
604,3735
3330,4767
4089,121
472,542
324,3230
2288,284
3182,915
3697,4091
2040,2997
4867,2298
534,4764
4449,4969
403,2335
3330,1835
4942,3687
3142,3027
201,4781
247,4743
2211,4231
3015,1172
2714,4240
3897,1535
738,4777
4794,4152
3102,524
1789,4587
1484,3789
4604,509
4708,4147
885,1384
3890,1753
42,1910
3596,767
1552,3663
240,4818
547,3303
1357,2949
3222,1119
4191,4192
4429,397
4634,3756
2398,3275
761,626
3294,1249
4712,4867
2435,832
1567,1415
4708,1178
1141,2162
3155,1613
2117,3099
4191,2828
3498,2980
2726,743
3612,2490
2504,1797
164,223
3529,766
1192,2118
1494,1946
95,2537
3835,115
2648,2584
1839,1382
4399,749
1710,4819
2625,3568
4616,3269
4431,351
3864,3453
85,4958
1642,778
4460,3107
3156,3432
1485,1993
4142,1952
3032,2622
4821,3452
512,3879
3575,500
708,122
3865,4252
2371,3905
4674,820
809,2303
2748,1296
435,3256
1205,446
2350,106
3425,3137
3352,3811
2743,4919
2525,3815
302,1737
398,3651
1426,970
3177,3531
533,3543
1521,180
440,1070
3703,1117
1373,4138
2781,4300
2277,728
3535,3808
3545,1139
2483,4675
3812,7
3866,3321
3789,294
2939,4452
4461,2429
4829,1043
2218,155
358,423
303,2540
4947,4262
2053,2752
495,4691
455,4195
4223,789
1697,3555
1657,1159
615,3079
4969,3653
2609,641
1548,4224
2915,1227
1161,1358
4171,1588
2202,4811
208,1497
4839,201
337,2716
3444,3412
2027,2570
1716,4286
4065,806
3485,4771
2427,3234
1438,3986
4416,1651
3395,4496
4121,1718
1937,401
203,4694
645,4411
1295,1490
4135,3262
1844,365
2165,3460
3740,48
4934,2482
3261,2338
4705,3740
2656,4908
2156,1779
3375,1388
3024,3008
1738,683
2734,4880
2790,441
1151,4441
729,2424
2985,4247
2844,2555
1328,3075
761,4723
4669,4813
2454,4276
429,429
4830,3114
4441,2336
3105,3411
3256,2141
1692,4082
2560,882
1441,1816
3697,2230
2641,4605
2564,520
4341,317
4290,783
4058,358
3321,2559
2500,4020
1251,3047
3166,2645
598,3586
3338,463
3046,916
4590,2395
1739,4526
4193,583
1542,215
2089,3098
3005,4562
3665,1653
1065,119
4424,3124
2863,3298
3721,4502
4026,27
2325,2190
535,4220
3011,3966
4670,132
3138,3736
3173,3631
582,4080
1034,1796
689,438
741,3072
928,3153
219,3657
1522,1469
1862,262
4143,1902
944,1882
2113,810
2045,652
3642,2545
4564,490
1096,506
2982,1514
1757,1782
839,4148
2155,1957
374,3306
1730,4588
1956,161
3887,4412
529,3686
4608,75
3546,2320
557,3291
4932,3087
2354,1786
2731,2698
854,2702
29,655
32,474
1958,2555
4891,2771
2636,1869
2200,1243
36,2702
2661,3926
430,2832
4660,1768
1185,4379
2535,1727
1492,4398
3837,1836
2872,2935
2178,2800
2697,3409
4304,3073
4724,4245
1858,3190
4147,493
1594,384
1221,3901
3422,2397
979,509
2209,2043
2030,520
2448,3420
3787,480
4751,2630
4925,2344
1372,4935
3977,1449
2691,597
2654,4680
4508,804
2031,1340
4239,3874
1834,1331
2865,1472
1354,2977
696,4286
4346,2041
2953,2483
4939,4879
4078,3385
2974,4352
4871,1762
2783,2764
4802,4488
3813,1447
4117,4776
3063,1025
4440,714
1114,1286
945,4635
3188,456
4629,2608
1647,3975
782,2213
3286,3365
931,1279
4068,4980
1595,2153
2929,2135
823,1427
1697,595
447,3261
2318,2356
642,1777
2851,1603
1212,2637
3051,4820
4072,2051
2180,4971
55,4046
4101,4263
4495,2094
3554,969
1940,4198
1386,1173
4959,1537
1368,495
1614,3862
432,3057
4141,1100
3725,4973
4409,2780
3981,990
745,231
329,2144
438,2683
3209,2889
517,59
4707,2494
4895,4270
3953,3109
3957,45
2017,3288
2989,674
4733,3093
678,2960
3352,4295
2871,4999
2030,2737
1047,3721
3641,1478
4007,4716
1817,2041
689,2262
4259,3945
1254,4000
2337,3654
2404,3144
3316,1377
1345,1625
4864,4763
3121,3510
2430,4881
4309,424
1322,122
3398,2311
1582,3046
3493,3492
2959,1302
3333,3907
636,3436
1855,289
1482,3175
1380,3474
1409,2584
1242,4972
4399,1230
4500,4809
2781,3328
667,2982
2074,2329
1146,469
1941,1566
4057,975
2087,2565
3877,889
1796,254
762,3333
4859,1904
665,2166
2378,2357
938,4472
3717,4802
883,1443
2915,4459
1427,2509
1183,4051
1924,380
3056,4788
4003,467
2141,344
4707,1222
3427,2257
749,3336
3134,2326
4391,3542
2958,405
1875,2165
2317,3989
3454,2579
3347,4620
2760,4565
4915,3205
2769,2937
2141,3763
2363,100
2529,3764
3778,2957
3498,1914
4312,4346
1811,155
2083,3488
3152,4032
1519,24
4626,2752
1375,620
1665,3552
3994,4644
890,2968
1552,898
141,4794
109,696
2601,4603
1252,3254
2989,2403
2248,3856
2401,342
2257,3501
2431,3857
3132,686
58,2759
2108,1178
4556,4906
2061,3107
3786,829
1248,3346
337,1834
3853,1970
2683,260
1455,2413
3418,2620
4026,992
3082,4307
4915,693
4072,1250
678,3161
1832,2033
3542,1283
3820,1560
1414,3434
2159,1345
3087,3487
2452,3500
949,1318
3992,1052
51,1128
3039,4022
1141,3933
1736,1358
1736,1289
1827,2765
4115,1904
4944,3293
3590,2444
679,1903
2898,4050
4205,1864
1916,3608
2859,4682
3989,1451
2440,3683
1435,1406
942,3459
3180,4044
2591,1942
408,1626
3445,1287
4369,1179
657,2624
2821,1205
4801,3583
4249,3509
2150,681
408,2467
4155,1520
876,4658
721,150
4289,4993
2113,1407
3181,4267
396,1504
2703,426
1804,4606
3038,2663
4111,1068
2244,2575
4128,1285
4099,2560
381,3422
1530,4959
2412,3
1462,1501
240,4162
2595,1041
4284,2475
2283,1318
3473,4105
3536,3296
4825,2769
3269,2344
2182,1186
3338,1854
28,2263
4385,2642
365,4040
2385,3979
433,971
2660,2546
201,1863
4949,3714
4024,2291
2290,3947
3654,3634
2222,4449
4970,2565
1517,2098
1968,3807
1992,332
1510,2425
4298,1040
4829,2938
421,4766
329,4703
2825,992
2182,2987
4058,276
3307,1078
4884,4852
1645,2596
3524,3226
4416,4197
1673,4900
3679,2667
3618,2636
702,3075
1147,740
265,820
442,2741
2440,1806
3710,2610
3264,1409
4987,4979
4602,3888
3182,296
620,1971
4242,840
1190,237
2008,4700
4434,3654
621,3189
3904,2647
3812,3355
1745,4501
4297,2091
2341,4930
2026,4945
3372,227
4073,250
4970,4709
2407,451
5000,3575
3937,3873
3140,3559
3558,3236
3264,1793
3622,3734
1963,84
2114,3548
1053,1752
1550,4170
1884,436
3405,2034
690,204
1192,4876
1678,3404
1124,4423
4928,4134
1350,4932
1392,4699
2230,2444
3879,3906
2463,2864
2045,3629
29,1783
2762,3379
696,4962
1960,2154
2498,3821
2129,3235
1796,1239
2452,3907
3851,1421
3694,677
893,1735
627,2605
4649,2897
24,977
3397,2407
171,803
1748,1427
1768,1342
3219,3122
2628,4170
363,117
2143,3061
2609,2571
3311,1854
1331,807
1868,4840
126,4328
1839,4775
1346,1007
3569,477
1854,4037
4020,1470
4627,838
2796,1730
2310,4511
4140,1437
1565,3627
4371,1472
3527,516
1385,3853
3691,645
130,3287
4772,4980
4416,4776
2391,4985
4009,2102
259,2059
2209,1977
3437,1479
4710,2695
4405,319
3406,1476
2844,1991
4510,1886
1574,995
2230,422
1456,4731
3203,839
1078,2480
3766,4591
1132,4296
3046,3882
3022,4885
2059,429
4720,1301
4636,4171
3139,3893
606,932
4473,1226
794,3999
2800,4145
507,1797
309,393
861,824
4545,3997
760,2961
94,2128
1902,2598
3484,1061
4306,4491
4256,2115
1441,834
4046,2021
1127,3245
1934,1668
918,54
2555,4754
3668,2591
2216,3775
2955,4984
1228,985
2576,2810
4361,77
4376,2079
3566,1988
657,2911
3508,3999
4024,2614
880,3041
1698,1023
2371,2307
2201,1501
2739,3701
3198,2230
1887,4830
3755,3031
831,3419
1771,573
4045,4270
675,3161
144,1471
320,543
112,627
4092,1023
2736,4206
4829,1478
2046,2831
4256,3056
3716,3012
556,3799
168,2703
3812,38
1183,801
289,1854
1673,3761
4477,2715
1471,2159
1780,4967
3130,1649
681,85
4134,3238
4043,4125
359,618
785,3668
3122,428
3558,731
2277,3690
2503,4410
2014,127
3887,454
555,1039
1454,2147
2591,1375
4242,1473
2946,3571
2453,762
3270,747
595,4899
1625,1953
2833,2540
1671,3982
738,464
3387,1546
2609,1894
1047,239
978,4976
787,2061
1150,3592
222,882
3092,1181
781,718
3422,2832
2655,2429
3102,625
815,4961
2145,2846
2498,3497
1003,891
4628,1014
3266,1622
1786,4214
4208,1466
563,4136
832,2393
1234,433
3396,4829
4897,4521
1019,541
513,2558
146,1359
1906,2524
2677,936
3538,1956
1838,4776
2722,1650
51,955
4449,120
4989,1229
1753,4579
1898,3531
4892,3755
1659,3143
353,2027
1477,406
4022,2435
4902,4072
3225,2532
4693,3217
1771,360
2009,3668
2201,2171
1619,2405
1063,1906
1615,3092
3083,2058
2323,4499
4745,3445
3481,3485
3933,2132
1322,4588
3325,3782
4134,78
32,4270
2754,70
1160,1522
3892,1444
3936,1844
1301,508
3918,1789
3214,435
490,2179
4874,1516
3863,1755
4775,3892
309,4450
3413,463
1845,3995
942,1809
1464,1105
4378,1452
4502,1340
1422,391
1414,1586
4133,4862
3491,3904
3888,52
262,3067
2511,3871
1639,38
4731,2104
1084,2713
3723,950
1236,465
3294,4822
1839,4412
2549,635
84,1057
2013,3703
4780,2353
3080,1865
3883,3984
1191,4271
3503,1447
4947,2796
499,620
2847,4730
3808,819
1523,4012
1240,49
2001,2672
1930,3126
3877,4792
743,1418
2973,697
3963,57
209,3483
888,46
435,3891
2241,3006
2194,3118
4851,441
4752,1699
1103,4275
2318,2686
1256,3834
1731,1691
4115,989
4258,4031
3032,423
1864,974
2128,3861
2634,2979
1759,3873
4739,766
2195,1071
4647,379
2840,4837
2840,541
2862,4268
3569,1157
4308,3083
2692,582
3518,1292
1609,4323
1067,495
2357,3285
1436,1037
3650,776
2075,396
1426,3574
3827,924
2426,371
1919,950
3313,3041
2172,359
1488,3632
327,1811
1874,2634
1909,3186
3102,3686
1114,4074
4446,4706
1752,452
4029,991
2271,2037
3579,2415
485,1806
3302,2280
3669,2896
2092,2410
697,1337
2606,161
4458,3880
627,194
1523,3973
950,3023
2870,2654
203,4126
4713,3578
4862,4406
2576,659
386,4758
69,1011
2275,2503
819,248
775,80
1192,3219
3383,982
1320,914
4306,3865
2841,829
1250,846
1782,892
1733,4221
3671,2250
3790,1630
3508,614
4082,3722
930,94
525,4189
4197,4330
4112,3652
2119,4488
500,2488
4704,2443
3296,4328
2135,1283
4031,1890
684,2073
58,2717
3799,1201
2195,1663
8,1771
4441,4791
1695,1049
1685,3244
1182,3144
4786,4118
2878,655
4525,1315
2445,3873
4708,4424
4542,3276
2974,2077
2044,4917
3415,1665
12,2258
4377,4608
4948,3848
1014,1868
3366,604
1593,2477
2524,4211
273,2285
868,3490
2206,1231
3874,4618
1550,1412
1222,3881
3768,4855
4679,2968
2164,4947
2947,2372
3329,3927
2178,806
4711,2962
4979,1787
483,4948
1929,693
961,1573
4608,4592
1221,3657
4924,2349
4501,367
3392,405
666,343
4408,1821
733,3812
2141,2186
4838,1397
1144,1524
786,607
1506,2481
898,1076
238,2230
4117,2351
1400,2274
3577,677
1937,1556
2494,4191
1179,2334
4376,486
2857,2151
3840,1604
2274,823
980,4550
4696,1119
3187,3360
520,1555
2347,418
937,2781
2041,898
380,4398
1886,316
4586,270
2767,1410
3334,3805
4009,478
4191,559
2372,3547
1970,4210
3883,1422
399,4333
2619,1669
16,1378
4267,3237
2292,2189
1433,2281
1887,3980
4038,1520
3508,1566
4406,1636
1708,2389
4225,27
2550,4672
4341,3565
1669,4139
2818,1092
4185,572
1360,2109
3076,3832
735,3084
4670,4985
2562,2431
2974,1573
2536,3490
1083,2342
2495,1630
1283,3613
4810,3907
1190,1279
4136,4335
721,394
3526,3963
2499,2271
2720,966
4172,4988
3777,123
2783,1925
3685,3020
4941,1650
874,3537
1624,4460
2629,3038
353,1283
3024,450
2033,4466
4492,3577
3734,1254
4715,629
2852,3038
2444,1979
4098,3757
2002,1505
1138,1777
3974,2193
1053,2444
3071,4310
2652,4807
585,1122
1444,4036
4566,4841
4426,2934
386,4377
3837,4041
1846,2468
3458,4330
4025,314
1703,186
2462,1017
1704,2495
1794,3779
3410,3375
812,3976
3514,2318
3039,250
3165,3651
237,524
2313,2009
1482,4641
4102,4875
1997,2658
4948,3729
2185,3581
1833,4104
4672,3524
1961,3839
811,4296
1608,2863
300,2885
1914,954
3035,4761
2633,700
1662,62
4796,565
4005,2277
3676,4483
2066,3814
2028,1083
645,4077
2324,648
4955,3800
1860,1741
4221,1752
967,4288
2246,1942
4794,1032
2113,507
3344,3765
3546,4318
3364,4104
2155,3066
3933,4007
216,1568
847,2402
4636,1409
4733,124
4295,337
830,4828
2783,1788
4575,3312
1964,1376
4567,1256
1412,1365
1662,2630
2460,1612
3091,1461
4071,3996
1270,242
845,1029
3555,2820
4895,4945
1448,2358
844,3567
2803,414
2082,3111
450,1226
4921,4485
3633,4646
250,4866
1103,1451
4272,37
4254,2653
2094,1041
4031,4731
4771,1909
3501,4257
571,4522
2992,1120
1725,3624
1804,2914
4463,2888
3006,4062
4799,4463
4930,3170
3956,4380
2760,4331
2589,1379
402,1984
3871,4733
215,3760
3061,3147
4556,1357
2943,3928
3880,4031
212,3320
1573,2107
97,1196
1898,2290
690,4686
4815,2587
8,1844
1869,4642
954,1161
1254,3386
3940,4868
4982,1201
1449,2068
1612,4581
1806,2783
3252,531
84,1568
4510,1334
4325,652
1958,2185
2040,2826
4091,3022
648,4480
2264,4871
1974,3418
1434,3573
1874,4865
3096,2311
3762,2023
1214,1790
3762,1156
3773,4745
1142,2897
2628,482
490,2876
3318,3998
1984,1886
1850,3017
3041,4669
1317,633
560,2087
813,1225
2469,900
2763,407
625,78
3496,3340
4557,3660
741,1262
3513,859
1270,1557
509,2184
2166,4971
447,2868
3686,2784
243,577
1119,2918
4621,4246
2019,243
3251,4776
2908,120
673,140
4060,1654
2223,1089
2358,3060
2583,1660
3460,148
633,2581
3047,1803
269,987
2311,749
869,3876
1142,2403
644,4684
1066,260
3292,3137
2480,3604
2800,3451
2048,4911
726,4172
3627,792
2697,4510
3037,505
1864,2917
3988,2661
2235,2887
1020,1525
1515,3992
1537,3470
2339,4260
2108,424
88,792
2040,1290
3797,66
1306,2150
95,1246
2780,3693
546,2098
4547,1255
3060,2925
1481,3078
3636,4394
235,186
904,755
3215,2034
2558,1395
1917,257
2935,757
257,3980
1536,83
1259,983
3883,4583
1763,4589
1165,4857
2671,4006
333,872
2533,3968
1302,560
2986,2003
4318,3250
4963,4853
2556,2106
2166,3623
2685,2045
2097,1437
2837,4244
3843,1882
3759,3611
3551,1199
1083,90
4281,4749
3818,4381
3994,308
3455,104
2613,4994
4053,3303
2155,2697
3453,654
4700,3517
866,1612
3561,2527
4341,3186
3001,597
4098,2483
4174,1252
4871,2215
2167,4132
4171,5
2793,4336
3266,2844
2285,1076
1385,3334
1008,4969
1032,1528
4737,3418
3799,3284
3888,1968
1947,2541
56,3330
2215,938
3739,289
3107,3747
557,900
2173,925
4977,4654
650,4847
3130,1480
753,4339
86,4383
228,2894
747,4836
711,1214
4381,4469
4523,4807
4335,653
2133,648
74,4006
4950,4240
3267,1882
2035,2374
96,2134
3429,670
2335,2701
150,4563
1553,3478
1542,633
2886,3466
4325,466
4144,1574
4954,1954
3935,1968
3008,941
3973,3480
903,2642
3511,69
881,2117
575,3918
2579,4258
3497,1486
3686,1902
2275,679
4410,4747
950,1007
1834,3526
2360,24
1819,348
2544,4431
4513,4915
3420,448
1437,3605
880,1103
1007,4210
2459,3196
2619,259
4245,2279
3462,4413
3598,2213
3151,2200
3117,3835
3741,4788
3434,3359
3283,3475
1407,3955
3396,1954
4702,3919
2351,3048
858,2706
3029,1488
3645,1858
3974,456
3888,3856
3493,1654
221,116
3725,4642
1557,538
3995,642
4400,725
4714,4407
1229,242
1405,522
736,2755
2212,4517
4147,3106
266,1046
4467,253
2397,2104
4650,3748
1414,1002
917,1077
2588,3167
1537,886
4125,3906
3275,3217
2110,2389
4913,214
787,1034
4856,2652
1696,3823
3286,3287
3246,3169
4932,2568
4418,1810
644,1240
3065,239
590,3899
1234,3010
3468,2853
3097,3227
4851,2819
2241,1070
3433,3381
3462,682
188,1390
2116,2547
3871,1562
2830,4267
724,2050
2619,4895
4936,2175
2461,3937
3577,1923
4364,3608
4575,62
304,3635
2886,3557
2520,4239
3676,2428
2840,926
4061,2553
689,3698
186,2747
3167,2756
4174,2503
2569,4651
2805,1474
1660,9
2972,2519
4938,123
2231,1242
3717,3525
4551,3814
2481,1271
714,4938
371,3830
636,2389
3690,739
2637,1159
4084,4441
3063,3800
3857,2160
1371,2111
1143,2185
2092,3713
3742,989
2322,795
522,1293
2188,2871
640,135
1018,1403
2443,2566
1983,4229
987,1581
1847,1510
2395,384
4604,1039
3760,3607
4201,488
3521,561
2839,1397
1595,1663
1603,4033
3426,4799
139,208
2797,182
507,1384
3666,3373
2712,4003
2523,1907
2898,3803
3579,964
4828,4704
2175,3744
1478,3385
4779,334
4745,2146
1757,4564
4378,4502
4889,4117
3434,4514
3667,178
249,4893
3374,4307
2390,2342
2993,1843
251,222
2866,383
1775,2845
4852,3668
4461,2836
2955,3914
4292,1753
4364,865
4173,529
3220,790
313,1302
2199,2881
40,741
272,4682
3187,278
451,3272
2613,454
195,25
1613,2392
4567,730
575,3285
4711,1762
519,2156
2422,2667
1902,2892
4466,3326
3105,1403
3336,4240
2978,2993
1485,3271
9,3427
2476,87
2719,2207
2302,3345
401,4350
4580,268
1888,981
2443,1578
576,4410
2786,483
4746,4798
2423,1972
3176,3708
4825,4330
2785,1725
4624,3926
3066,4065
3620,3186
3283,2257
2026,2567
2442,502
4536,3370
2011,2309
561,4626
4844,1404
4381,3163
1895,4730
2450,1390
137,1494
2887,174
4870,4574
3837,4257
3326,1244
3724,4368
4977,4705
997,1582
1355,732
836,1538
2574,4405
948,2763
4021,3853
1971,3127
4212,2677
523,4261
1997,1401
4347,1177
299,3020
653,2677
877,3432
3202,40
1595,89
1494,4409
3605,255
1628,2442
2766,4134
3513,3191
3214,528
1286,3541
3928,87
2584,4664
1435,2372
658,4249
246,2657
3305,4577
551,1460
4929,4330
2580,2201
3537,284
739,4259
2957,3365
2141,662
3988,686
2214,3422
2796,4855
1676,524
2663,197
2048,1882
1201,4207
18,3877
1666,2694
1502,3912
4389,459
2808,3157
3324,1878
3066,3914
4170,1651
4693,1328
590,2208
3504,3484
4799,3241
504,908
3140,2109
392,447
4969,2662
1439,2720
2783,3954
3530,3939
689,2121
4955,4250
2181,2423
200,2957
616,3890
3071,2594
382,4495
1931,1015
4351,2854
2482,1333
12,812
3926,3297
506,1111
615,266
2245,360
3892,1281
1986,2972
1380,3800
571,4165
1774,3656
2175,2479
3144,104
2234,3927
3039,301
4172,2159
4971,4996
943,4532
2690,171
2401,3174
2232,4864
3120,4557
3802,1989
1830,1416
778,3306
4166,985
693,2098
3995,2051
2711,3225
4770,2582
1852,4183
331,1722
1007,4792
2944,2126
4686,4486
1538,3036
1566,4587
8,218
1430,3564
3799,3140
4946,1395
1682,2934
4281,1866
2208,3585
3911,3306
2482,2953
4546,3852
2072,3260
4006,2750
1925,2823
4592,4003
1089,109
3417,4224
596,720
2213,2360
3817,1563
2905,779
4043,767
1911,1878
1972,3169
889,571
4187,3835
2212,2408
1069,1789
2601,4744
2062,4011
683,1789
2393,1557
1962,3952
4008,1401
2488,978
3727,3824
1940,358
1829,4271
2984,1916
2637,3183
4573,2654
4212,3748
1527,1510
636,4065
3574,2476
1671,4787
1848,576
1024,2335
124,608
1784,72
3456,2661
3673,4279
2987,4302
2020,217
2430,1891
3297,403
4588,4148
212,1557
1426,3554
1514,3092
3194,3923
3263,3254
4315,590
1211,247
709,1711
2356,2086
570,2778
3945,3363
1081,4248
1520,1045
63,2091
2205,3000
2161,4310
54,3322
238,2310
1103,4513
4432,53
1733,808
2487,4827
4796,1581
1203,3437
2450,2284
1300,3831
816,3603
876,859
4807,4042
3930,4758
4267,1489
2693,403
1173,4459
3171,2611
1265,4243
448,2139
848,1273
1048,155
3721,3392
1924,2223
1656,1965
4146,4395
2416,1399
4283,4314
2960,1791
2455,3729
2879,1499
3828,936
1994,1433
4556,2458
4290,3944
2888,4637
2333,2514
1308,4755
118,4338
3820,2736
3179,3389
2628,3944
883,3214
1934,2730
4694,3697
4724,600
3753,4837
2461,1929
1367,3641
3630,593
1078,1470
2381,1848
2723,3377
3968,435
2457,3673
704,3732
236,3860
3687,3202
4637,2937
4224,675
2718,1482
3636,1192
1331,175
3850,1671
572,1000
4546,350
3220,2164
3428,4664
3670,4869
1891,2998
455,52
4981,3356
4320,2527
257,1899
3579,3367
2945,3293
336,1631
2101,4820
806,1201
3023,661
1722,419
655,185
2441,880
102,4740
427,2335
4031,4768
1634,122
4127,1292
1761,815
1489,2257
4108,4803
718,2557
4185,70
4824,3068
2259,1724
722,2831
2975,4434
4142,3534
1944,646
749,3286
252,4856
3766,152
2376,1452
1166,28
2631,1687
886,253
1887,4276
4139,3968
4218,3655
1424,2130
3043,44
113,2354
4721,519
1684,3202
610,4901
2785,334
122,2206
2248,1894
56,4454
2079,1922
3440,1204
507,3085
1162,4726
4405,1641
1863,936
2825,232
252,1457
4861,908
1308,4985
833,2523
3814,3352
2354,1893
1410,1657
2269,12
33,1046
4589,515
4071,163
4783,2640
3378,4353
4058,2649
1943,1199
4789,1850
767,2920
98,2134
993,4568
450,2270
3722,4100
2221,880
4597,2325
3103,15
3593,4787
483,4054
4298,1012
4209,4900
3592,4511
3097,1391
2452,4989
706,1802
4533,2005
4259,743
3154,1983
414,2398
1460,3675
2208,2390
681,2206
4787,2942
3503,170
1075,933
4904,3004
2694,3571
1137,527
887,1037
3561,470
1378,4029
1727,2563
892,4251
2884,1559
2848,1794
3371,1184
2112,2763
4983,4162
4551,864
1352,3441
4427,3606
4421,3113
4282,3007
1025,3815
4852,2590
2253,3367
79,2889
4557,4166
4599,401
843,1915
3304,3663
1244,2639
425,2200
4495,1741
1063,3974
4766,232
1632,534
4021,3666
3560,4642
27,3371
2132,1778
939,1013
3260,3839
2867,4698
1602,927
3652,1651
1039,300
478,3182
3487,328
2500,4279
3285,3680
1533,3329
755,2358
1673,2974
1688,2023
4994,3360
725,4357
251,1380
6,4975
1460,1475
379,4300
2848,4267
2428,1671
4118,2317
2780,3480
2881,4198
3512,3780
852,1596
394,1844
2589,1960
1240,3811
894,1114
764,3175
4383,4178
4051,1249
3150,862
241,2297
4730,992
259,4494
1338,4556
1527,3721
3655,3149
310,2481
4195,2129
4667,3678
2868,3499
2206,3540
4887,1503
4026,2379
3054,1536
1633,2516
1371,2559
838,3417
617,980
1807,1323
3834,3456
3498,2877
4528,1286
1076,1032
215,1331
1083,3444
3820,3995
71,2072
2685,2228
129,1741
4812,3636
3557,2094
1134,4171
910,678
2285,3209
3191,4968
3932,1664
1428,4092
1159,4895
2036,3703
4206,3088
291,1553
3799,4371
918,3519
4539,1148
4055,54
807,4637
4002,4446
3569,3240
2954,3831
1090,3027
33,2782
890,4261
2753,4195
1253,3996
2556,100
3864,2679
656,4194
3606,1822
3915,4864
1097,2550
2646,693
1330,2191
4461,3545
429,3153
974,838
3113,2423
1226,2534
3390,1640
1737,851
552,4475
259,4537
2193,1771
819,2492
3107,2492
1980,4558
3336,4641
571,242
3920,1133
1215,1632
1257,1569
955,1213
762,3776
1480,2683
4124,4956
102,2914
4806,3515
737,956
2419,1403
4936,1126
990,797
2067,4497
1420,1991
1922,1651
4893,3226
4325,3814
2203,58
2208,4960
4487,391
3720,2888
4924,3447
4319,736
890,2578
1341,2797
4818,1269
3811,3134
3556,4595
4162,940
3890,1069
4349,1145
3452,2908
3958,901
756,2834
3508,2233
629,1652
788,2518
1271,2137
3757,1686
1871,952
164,2187
2531,1260
3783,1380
2119,3818
4307,3370
745,2840
1856,3375
2951,3627
957,3611
2657,679
4569,820
4891,2907
796,2067
2845,1252
4119,2506
970,3529
1356,755
3316,705
2441,2137
2919,960
1005,526
1517,2957
3714,266
1579,3771
3368,1079
3738,3508
4177,12
4372,1714
3367,2688
3816,2400
1713,2583
3559,611
3638,2355
3281,3767
2699,3015
1839,4680
2862,360
2171,4948
153,4517
194,721
2916,781
1983,4226
2379,600
490,1740
1261,3778
1066,4260
3640,1661
1906,830
3145,3279
1876,4028
2779,2335
1858,4065
570,3511
814,4676
1107,632
233,3030
3042,936
2374,4171
4454,542
565,1386
3048,3008
4644,1261
3147,4422
4903,2924
146,1297
3795,2401
3468,3429
597,1076
2998,2701
3995,4850
4390,2849
3071,653
1469,2670
1651,1184
990,738
4603,2479
3332,1331
2646,4142
3673,3681
3819,1220
3835,3044
3794,1005
3077,249
1644,82
800,3379
4014,4827
2099,2479
957,1923
1820,1731
4286,3921
2894,3720
813,205
1432,4794
625,2484
4136,377
3303,1198
536,2141
1689,4595
2300,1647
2521,1758
64,4008
3899,4337
195,3319
2517,3709
3137,3158
2019,1691
4278,3142
2093,4385
1261,1610
3227,188
4452,455
4799,14
3464,4988
3166,4419
4138,505
1151,3378
2573,4510
2839,2945
3121,2178
2110,1547
2576,2625
4137,1328
497,2
3954,4621
767,74
1579,1554
2420,2584
1990,838
3791,981
3750,1899
116,4724
2948,3269
4642,2449
2780,3093
3549,361
3180,2165
1979,4191
1021,1159
3123,1226
215,1959
4296,1399
3505,1058
4153,1407
4218,4323
4630,3550
4153,2822
2018,3448
3227,4070
3891,183
1694,4277
2559,1219
1440,729
2478,4616
2412,3772
3084,1829
437,3842
4778,886
3853,4731
3754,209
4722,1146
2227,4298
4019,2939
2540,2730
2313,4962
1556,2230
1498,4326
845,3237
3544,2469
4186,3923
3397,1337
988,4651
273,583
1291,3437
2043,726
4452,4353
4809,1463
3323,3420
340,954
3253,4468
1538,1505
3242,4580
990,3131
829,2525
2314,1929
3579,1259
1184,4952
1872,1615
3128,1481
593,4406
690,2061
3068,4725
4699,2032
4594,251
2907,1013
1340,792
4660,2183
3360,3040
1555,3495
2855,4636
