IdO,nom_orga,type_orga,IdT
2283,Da Costa S.A.,Club,164
2284,Gautier,Club,2641
2285,Charpentier SARL,Guilde,4384
2286,Guillaume,Loge,468
2287,Martineau,Guilde,1939
2288,Didier S.A.,Ordre,3825
2289,Valentin,Loge,1229
2290,Pierre S.A.,Loge,4738
2291,Jacob,Fraternité,725
2292,Vasseur,Fraternité,1161
2293,Diallo SA,Cercle,2804
2294,Bègue,Confrérie,139
2295,Carpentier,Ordre,2615
2296,Charrier Roussel SA,Association,1047
2297,Garcia Deschamps S.A.S.,Club,2215
2298,Fontaine,Association,2130
2299,Lebrun,Cercle,3853
2300,Breton,Guilde,1877
2301,Blanc,Association,1492
2302,Prévost,Club,703
2303,Delorme,Confrérie,4671
2304,Torres SA,Fraternité,2983
2305,Fernandes,Guilde,402
2306,Auger,Cercle,1383
2307,Gomes,Club,2139
2308,Toussaint Hervé S.A.,Ordre,214
2309,Robert SARL,Fraternité,2455
2310,Berthelot SA,Club,3987
2311,Berger Texier et Fils,Cercle,1181
2312,Chevallier,Cercle,3940
2313,Hamon Lucas S.A.S.,Association,3345
2314,Lemoine,Ordre,4242
2315,Turpin Guillaume et Fils,Fraternité,1135
2316,Vallet,Confrérie,3612
2317,Samson Sanchez SARL,Fraternité,1893
2318,Allard Pasquier et Fils,Fraternité,3463
2319,Perret,Confrérie,2618
2320,Renard Leclerc SA,Loge,3065
2321,Briand Imbert S.A.S.,Loge,2845
2322,Faure Mercier S.A.,Guilde,3609
2323,Lebreton,Club,375
2324,Faivre,Loge,1462
2325,Mathieu,Guilde,1457
2326,Grégoire Gilles S.A.R.L.,Confrérie,1610
2327,Prévost SARL,Fraternité,1840
2328,Pons Lemonnier S.A.,Ordre,3436
2329,Laurent,Ordre,3661
2330,Lemoine S.A.R.L.,Association,2636
2331,Grenier S.A.R.L.,Confrérie,2721
2332,Rivière,Association,3162
2333,Collet et Fils,Ordre,4384
2334,Fernandez Charrier et Fils,Ordre,4433
2335,Robert SA,Ordre,1821
2336,Huet SARL,Loge,1770
2337,Brun,Confrérie,1176
2338,Menard Mary S.A.,Loge,606
2339,Mace Dumont et Fils,Fraternité,1604
2340,Nguyen,Ordre,1627
2341,Marchand,Association,3709
2342,Lacroix,Club,1737
2343,Grenier,Club,1685
2344,Guyot S.A.R.L.,Ordre,3287
2345,Garnier,Association,782
2346,Martinez,Confrérie,1695
2347,Delmas,Loge,2925
2348,Picard,Fraternité,1906
2349,Delannoy,Cercle,1213
2350,Rivière,Ordre,1948
2351,Jacquet,Loge,3006
2352,Boucher,Guilde,1864
2353,Joubert S.A.,Club,4218
2354,Gaudin S.A.R.L.,Fraternité,4041
2355,Besson,Fraternité,2516
2356,Carpentier et Fils,Guilde,3962
2357,Berthelot Le Gall et Fils,Ordre,1741
2358,Letellier S.A.,Cercle,3627
2359,Mercier,Association,3406
2360,Gaillard S.A.R.L.,Confrérie,1847
2361,Langlois,Club,449
2362,Da Costa S.A.S.,Loge,440
2363,Baudry,Loge,1406
2364,Mace,Confrérie,3438
2365,Vaillant,Association,3041
2366,Ramos Voisin S.A.,Confrérie,4870
2367,Munoz,Loge,839
2368,Schmitt,Ordre,3404
2369,Wagner et Fils,Club,4713
2370,Gaudin,Cercle,3575
2371,Martins,Association,1388
2372,Mallet SARL,Cercle,4136
2373,Joseph,Confrérie,1041
2374,Besnard,Fraternité,201
2375,Bouchet S.A.S.,Guilde,492
2376,Dubois SARL,Cercle,2977
2377,Besson S.A.,Club,761
2378,Couturier Perrier S.A.,Fraternité,4263
2379,Dufour Letellier S.A.,Association,61
2380,Blin S.A.,Cercle,282
2381,Adam et Fils,Fraternité,532
2382,Aubert,Cercle,4065
2383,Poirier S.A.S.,Ordre,2419
2384,Barbier,Fraternité,4456
2385,Bonnin,Guilde,4619
2386,Bertin S.A.,Fraternité,4707
2387,Delahaye Pires S.A.,Cercle,2085
2388,Boulay,Ordre,3386
2389,Coulon,Ordre,2535
2390,Robert,Guilde,1950
2391,Jacquot,Loge,3048
2392,Lopez Arnaud S.A.R.L.,Cercle,3257
2393,Guillet et Fils,Fraternité,4263
2394,Lopes,Cercle,4643
2395,Valentin,Confrérie,1071
2396,Guillet et Fils,Association,3217
2397,Chauvet S.A.,Association,1113
2398,Dupuy,Confrérie,3778
2399,Lejeune Delattre SARL,Guilde,2268
2400,Allard Ledoux S.A.R.L.,Fraternité,1
2401,Pinto,Loge,538
2402,Roussel,Guilde,902
2403,Devaux et Fils,Club,4834
2404,Bertrand,Guilde,551
2405,Duval,Confrérie,3515
2406,Carlier S.A.S.,Loge,1716
2407,Bernard,Guilde,2480
2408,Le Roux et Fils,Confrérie,1588
2409,Turpin,Confrérie,423
2410,Paul Girard SARL,Association,3621
2411,Blanchet,Guilde,4594
2412,Gérard S.A.S.,Cercle,4164
2413,Peron,Ordre,1168
2414,Grenier,Club,2256
2415,Collin Delahaye S.A.,Cercle,2129
2416,Carlier,Club,3686
2417,Boutin Petitjean S.A.R.L.,Ordre,3229
2418,Brunel SARL,Ordre,2115
2419,Rousset,Ordre,3094
2420,Jacquot,Fraternité,389
2421,Albert et Fils,Association,4711
2422,Tessier Leduc SA,Confrérie,1368
2423,Clerc,Club,305
2424,Chartier S.A.S.,Confrérie,5000
2425,Richard,Confrérie,4176
2426,Rivière SA,Ordre,689
2427,Richard,Association,1578
2428,Gauthier,Fraternité,3715
2429,Munoz S.A.S.,Confrérie,1634
2430,Courtois Perret S.A.R.L.,Guilde,416
2431,Roussel SA,Association,142
2432,Reynaud S.A.S.,Association,4307
2433,Gros,Guilde,1255
2434,Fernandez S.A.R.L.,Fraternité,4150
2435,Traore,Loge,2689
2436,Cohen S.A.,Association,1395
2437,Perrot Didier et Fils,Confrérie,1049
2438,Guibert Pottier S.A.R.L.,Cercle,2224
2439,Henry,Club,518
2440,Valette,Guilde,1211
2441,Roux et Fils,Ordre,3202
2442,Besson SA,Club,4716
2443,Noël SARL,Fraternité,690
2444,Devaux S.A.,Cercle,796
2445,Michel,Cercle,1577
2446,Moreau S.A.R.L.,Ordre,3023
2447,Jean Martinez SA,Association,117
2448,Richard,Loge,3099
2449,Bailly,Confrérie,4575
2450,Bourgeois,Fraternité,1054
2451,Bigot,Club,4005
2452,Guyot,Guilde,2568
2453,Lombard Marchand SA,Confrérie,210
2454,Roche et Fils,Loge,3406
2455,Roux SA,Loge,3051
2456,Philippe S.A.R.L.,Association,4708
2457,Le Goff,Club,4501
2458,Renard,Loge,1040
2459,Dupré et Fils,Club,3489
2460,Munoz S.A.,Club,128
2461,Paul Lacombe SA,Club,3348
2462,Gillet,Confrérie,1031
2463,Leconte S.A.S.,Confrérie,2442
2464,Sauvage Leconte S.A.S.,Cercle,634
2465,Labbé,Cercle,1967
2466,Lefort Perez S.A.R.L.,Confrérie,2527
2467,Monnier SARL,Club,4572
2468,Fabre,Association,2495
2469,Germain,Cercle,125
2470,Bouchet S.A.,Loge,1089
2471,Gilles Bouvet S.A.R.L.,Club,2511
2472,Bourdon,Club,4894
2473,Hamel S.A.S.,Confrérie,1389
2474,Blanchard,Cercle,4883
2475,Picard S.A.,Club,3627
2476,Delattre S.A.S.,Fraternité,2282
2477,Fontaine Allain SA,Ordre,2463
2478,Maillard,Confrérie,2523
2479,Texier S.A.S.,Club,871
2480,Camus,Association,3115
2481,Étienne S.A.R.L.,Cercle,1365
2482,Lombard,Cercle,1552
2483,Tanguy S.A.,Cercle,1025
2484,Lévêque,Confrérie,3548
2485,Perret,Guilde,1009
2486,Cordier Fischer S.A.R.L.,Ordre,1257
2487,Baudry,Loge,3513
2488,Peron Blondel S.A.R.L.,Loge,3257
2489,Boulay,Confrérie,320
2490,Adam,Club,1706
2491,Gautier S.A.S.,Confrérie,2318
2492,Peltier,Guilde,2678
2493,Masson Ramos SA,Association,599
2494,Brun S.A.,Loge,2361
2495,Bouvet,Cercle,2113
2496,Lebrun et Fils,Fraternité,2015
2497,Fernandez S.A.,Loge,1919
2498,Texier,Confrérie,3674
2499,Weber S.A.R.L.,Association,3961
2500,Olivier Garnier S.A.,Guilde,2734
2501,Aubry,Loge,1482
2502,Nicolas,Club,111
2503,Marin S.A.,Confrérie,3053
2504,Texier,Cercle,1100
2505,Lenoir SARL,Club,3815
2506,Vallet S.A.S.,Confrérie,4045
2507,Fischer Texier et Fils,Loge,2822
2508,Briand SA,Guilde,1989
2509,Colas,Guilde,421
2510,Bertrand,Ordre,669
2511,Cordier SARL,Cercle,4862
2512,Lecomte,Fraternité,1419
2513,Lacombe SA,Ordre,3489
2514,Klein Maillet et Fils,Club,938
2515,Mendès,Cercle,213
2516,Lecoq,Club,88
2517,Peron Barbe S.A.S.,Cercle,259
2518,Roy S.A.S.,Confrérie,1233
2519,Le Roux S.A.,Loge,2872
2520,Garcia,Cercle,613
2521,Vaillant S.A.R.L.,Club,695
2522,Faivre S.A.R.L.,Guilde,4367
2523,Gaudin Morel et Fils,Loge,1504
2524,Maury S.A.,Ordre,1873
2525,Joubert,Ordre,1571
2526,Gomes SA,Cercle,243
2527,Ramos,Confrérie,512
2528,Blanchard,Loge,2232
2529,Benoit Collet S.A.S.,Cercle,4079
2530,Ferrand,Loge,1238
2531,Renault SA,Association,3509
2532,Pelletier,Ordre,3886
2533,Blanchet,Guilde,223
2534,Philippe,Loge,1146
2535,Pons Mathieu SA,Fraternité,1729
2536,Jacob Alves SA,Confrérie,4810
2537,Fleury,Fraternité,772
2538,Marty S.A.,Ordre,4152
2539,Boutin Chauveau S.A.S.,Ordre,2908
2540,Clerc,Club,461
2541,Toussaint,Fraternité,534
2542,Pinto et Fils,Fraternité,4906
2543,Pons,Club,1687
2544,Gonzalez Bonnin et Fils,Loge,2588
2545,Marty,Fraternité,4354
2546,Voisin,Confrérie,977
2547,Dos Santos Nicolas SARL,Ordre,4827
2548,Laurent Andre S.A.,Loge,124
2549,Bailly Mary S.A.,Guilde,4118
2550,Cordier,Ordre,221
2551,Leroy,Guilde,4141
2552,Bonnin,Confrérie,47
2553,Auger,Guilde,1695
2554,Vaillant,Ordre,352
2555,Maillet Jacquet SARL,Club,3719
2556,Daniel SA,Association,2644
2557,Gosselin et Fils,Confrérie,2844
2558,Blanchard SARL,Club,507
2559,Pierre,Loge,631
2560,Fernandez Gaillard SA,Ordre,4788
2561,Bernard,Club,3247
2562,Poirier S.A.,Cercle,3976
2563,Weiss,Guilde,281
2564,Dufour Caron S.A.,Cercle,2476
2565,Le Roux,Cercle,4848
2566,Robert,Guilde,482
2567,Lombard,Association,1303
2568,Lemaître S.A.R.L.,Cercle,1397
2569,Marion,Loge,801
2570,Bouvier SA,Confrérie,1016
2571,Coste S.A.R.L.,Association,3046
2572,Martins,Loge,2447
2573,Pinto,Fraternité,4339
2574,Marie S.A.,Guilde,1276
2575,Gimenez SA,Ordre,4212
2576,Reynaud,Cercle,1604
2577,Julien,Club,4264
2578,Nguyen,Fraternité,3371
2579,Leleu et Fils,Fraternité,2672
2580,Leroux Diallo S.A.R.L.,Fraternité,2792
2581,Charles,Confrérie,2841
2582,Lopes Morel SARL,Fraternité,2768
2583,Dufour Thierry et Fils,Association,2268
2584,Fabre,Confrérie,2342
2585,Aubry,Loge,3016
2586,Guillet S.A.S.,Loge,4311
2587,Royer Teixeira S.A.,Association,1232
2588,Carlier S.A.R.L.,Club,3239
2589,Joseph,Club,905
2590,Étienne S.A.R.L.,Cercle,2049
2591,Noël,Guilde,2283
2592,Simon Leduc et Fils,Confrérie,1492
2593,Mercier S.A.R.L.,Association,1843
2594,Wagner S.A.R.L.,Cercle,1587
2595,Pinto,Association,2386
2596,Benoit Charrier et Fils,Ordre,4907
2597,Gauthier SARL,Club,4031
2598,Adam,Ordre,2700
2599,Moulin,Association,3823
2600,Marin et Fils,Club,3622
2601,Lecomte SARL,Loge,3125
2602,Julien,Guilde,3108
2603,Allain,Guilde,2400
2604,Roux Mercier S.A.S.,Association,156
2605,Gérard SA,Ordre,2237
2606,Perrin SARL,Association,1389
2607,Besson,Cercle,3061
2608,Roche S.A.S.,Ordre,1723
2609,Barre S.A.R.L.,Association,199
2610,Marty S.A.R.L.,Guilde,4731
2611,Grondin,Cercle,3019
2612,Chauveau,Fraternité,3823
2613,Moreau,Club,3698
2614,Rivière,Cercle,4824
2615,Leclerc,Guilde,3696
2616,Baudry,Club,4545
2617,Perrier,Confrérie,788
2618,Hamel SARL,Guilde,1607
2619,Ledoux,Association,931
2620,Perret Boucher SARL,Fraternité,2125
2621,Gaudin et Fils,Cercle,2928
2622,Guillon,Loge,4833
2623,Hardy Grégoire SA,Confrérie,1907
2624,Boutin S.A.S.,Club,4065
2625,Grondin,Confrérie,4309
2626,Roger,Association,4242
2627,Brun Colin S.A.S.,Cercle,4066
2628,Roux,Club,3014
2629,Baron S.A.,Association,348
2630,Lelièvre,Ordre,4674
2631,Morvan,Ordre,3924
2632,Rivière,Cercle,2536
2633,Rousset Prévost SA,Guilde,439
2634,Rodriguez,Club,2599
2635,Laine SARL,Club,4521
2636,Charles S.A.R.L.,Confrérie,3952
2637,Mallet Roussel et Fils,Confrérie,4295
2638,Chauvet,Fraternité,2065
2639,Moreau,Fraternité,842
2640,Dupré,Club,4009
2641,Millet Thomas SA,Club,5000
2642,Bourdon,Loge,1006
2643,Guyot,Club,365
2644,Dupuy Vallée S.A.S.,Fraternité,4069
2645,Fischer,Confrérie,455
2646,Bourdon et Fils,Cercle,2630
2647,Denis Leclercq et Fils,Cercle,4825
2648,Michel,Loge,2515
2649,Renard Morvan SA,Club,698
2650,Bonnet,Association,931
2651,Bailly,Association,3136
2652,Laurent Fernandez S.A.R.L.,Fraternité,4351
2653,Lecoq Bourdon SARL,Club,3483
2654,Bazin S.A.S.,Fraternité,413
2655,Morvan,Confrérie,1628
2656,Simon,Guilde,4145
2657,Grondin et Fils,Cercle,1194
2658,Lopes,Fraternité,1512
2659,Laporte,Cercle,1327
2660,Leduc Pineau SA,Confrérie,2608
2661,Lesage Hebert S.A.R.L.,Fraternité,4446
2662,Marie Chevalier et Fils,Club,3140
2663,Rossi,Ordre,4707
2664,Potier,Loge,630
2665,Bonnin S.A.,Guilde,4144
2666,Hernandez,Fraternité,728
2667,Hamel,Loge,2544
2668,Costa et Fils,Guilde,1722
2669,Leroy S.A.R.L.,Guilde,2009
2670,Didier SARL,Fraternité,2166
2671,Raymond Evrard S.A.S.,Cercle,4618
2672,Pons SA,Loge,1220
2673,Henry,Club,1042
2674,Bailly,Fraternité,4035
2675,Perrot,Confrérie,292
2676,Legros,Ordre,4699
2677,Marie Humbert S.A.R.L.,Confrérie,4746
2678,Texier SARL,Association,4564
2679,Samson,Cercle,4745
2680,Regnier,Loge,4299
2681,Barthelemy,Ordre,3594
2682,Delmas Lemaître S.A.S.,Loge,1499
2683,Raymond,Guilde,1808
2684,Roy,Guilde,2212
2685,Legendre Mallet SA,Guilde,1566
2686,Vasseur Mahe S.A.,Loge,3152
2687,Wagner,Fraternité,3428
2688,Auger,Guilde,1507
2689,Prévost et Fils,Ordre,3089
2690,Berthelot Martineau et Fils,Confrérie,3013
2691,Dupuy SA,Club,4183
2692,Labbé Roux S.A.R.L.,Club,485
2693,Hoarau,Fraternité,4267
2694,Costa,Confrérie,2093
2695,Humbert,Ordre,2712
2696,Boutin,Confrérie,1642
2697,Clément,Ordre,4251
2698,Vincent,Ordre,3503
2699,Bonnet,Guilde,4393
2700,Alves et Fils,Loge,1304
2701,Berger S.A.,Ordre,3073
2702,Hardy Denis SA,Club,2136
2703,Louis,Fraternité,1868
2704,Loiseau S.A.,Fraternité,597
2705,Thierry,Association,226
2706,Lamy Jean et Fils,Ordre,2771
2707,Maurice,Club,63
2708,Paul,Fraternité,2545
2709,Becker Rémy S.A.,Cercle,3320
2710,Fontaine,Ordre,4962
2711,Joly SA,Fraternité,2119
2712,Costa Blanc S.A.R.L.,Guilde,2491
2713,Ollivier S.A.R.L.,Loge,4948
2714,Hoareau,Association,732
2715,Diallo,Fraternité,2356
2716,Lopez Jacquet S.A.R.L.,Cercle,4531
2717,Duhamel,Confrérie,2901
2718,Poulain Morel et Fils,Confrérie,4809
2719,Bonnet Morin S.A.,Cercle,3310
2720,Ferrand SARL,Guilde,2796
2721,Blanc,Fraternité,1264
2722,Muller,Ordre,2312
2723,Goncalves,Cercle,120
2724,Coulon,Confrérie,3930
2725,Paris,Association,1017
2726,Regnier,Cercle,837
2727,Daniel,Ordre,4599
2728,Robin SARL,Loge,1740
2729,Baron,Cercle,2395
2730,Hamel,Cercle,936
2731,Hernandez Jean S.A.R.L.,Club,4371
2732,Lacroix,Cercle,1411
2733,Bazin Arnaud S.A.R.L.,Guilde,3998
2734,Collin,Cercle,2830
2735,Marie,Club,1072
2736,Marchand,Loge,2857
2737,Pons,Association,3231
2738,Leclerc Costa S.A.R.L.,Club,437
2739,Descamps Perrin S.A.,Cercle,3823
2740,Benard et Fils,Association,4747
2741,Lambert SA,Confrérie,4155
2742,Moulin Moreau S.A.S.,Ordre,2013
2743,Carpentier,Ordre,862
2744,Garnier S.A.R.L.,Cercle,560
2745,Lopes Buisson S.A.,Cercle,2933
2746,Pereira S.A.,Association,580
2747,Bouchet Lebreton SA,Cercle,1396
2748,Leclercq,Association,3289
2749,Olivier,Confrérie,427
2750,Bernier Colas S.A.,Confrérie,1466
2751,Sanchez,Club,3607
2752,Marin Millet S.A.R.L.,Club,1276
2753,Blanchet,Club,3816
2754,Fleury Royer SARL,Guilde,1725
2755,Dufour,Cercle,2112
2756,Leleu S.A.S.,Cercle,2356
2757,Barre et Fils,Ordre,127
2758,Lebreton et Fils,Ordre,31
2759,Mercier,Guilde,912
2760,Martin S.A.,Confrérie,602
2761,Bourgeois SA,Guilde,3218
2762,Fleury SA,Confrérie,781
2763,Rodrigues,Cercle,3600
2764,Joubert S.A.S.,Cercle,2911
2765,Payet,Association,4747
2766,Bruneau,Fraternité,231
2767,Renault,Cercle,1252
2768,Lamy Evrard SARL,Confrérie,433
2769,Rousseau,Loge,4811
2770,Gérard,Guilde,239
2771,Joseph Guichard SA,Association,1294
2772,Boutin,Association,4444
2773,Antoine S.A.R.L.,Loge,2271
2774,Guillot,Ordre,4787
2775,Robert,Association,2425
2776,Devaux,Fraternité,4605
2777,Boulanger,Association,4398
2778,De Sousa,Ordre,3606
2779,Ledoux,Cercle,3547
2780,Bailly SA,Confrérie,1532
2781,Dupuis,Club,1350
2782,Rousseau et Fils,Guilde,354
2783,Ribeiro,Fraternité,3477
2784,Potier,Guilde,3230
2785,Jacquot S.A.S.,Guilde,2958
2786,Ferreira,Loge,2165
2787,Gilbert,Guilde,2645
2788,Clément SARL,Cercle,3896
2789,Léger De Oliveira SA,Guilde,3524
2790,Rousset S.A.S.,Guilde,4155
2791,Aubry,Club,3308
2792,Ribeiro,Cercle,176
2793,Weiss S.A.R.L.,Loge,4987
2794,Lévêque Rémy S.A.S.,Confrérie,3966
2795,Vidal SA,Club,590
2796,Morel,Confrérie,3971
2797,Ferreira S.A.,Guilde,3554
2798,Collin SARL,Confrérie,611
2799,Mallet S.A.R.L.,Fraternité,2031
2800,De Sousa Guillon S.A.R.L.,Guilde,2446
2801,Weber Guyot et Fils,Loge,4062
2802,Antoine Torres S.A.R.L.,Ordre,260
2803,Peltier Allard S.A.S.,Guilde,4878
2804,Bonnin,Club,73
2805,Vallée S.A.S.,Association,3765
2806,Leconte,Loge,2701
2807,Techer Guillet S.A.S.,Cercle,3895
2808,Roussel,Guilde,4962
2809,Lelièvre Bourgeois SA,Loge,2632
2810,Martineau S.A.S.,Ordre,1082
2811,Bonnin SA,Guilde,864
2812,Lejeune Chrétien et Fils,Club,2575
2813,Lesage,Loge,2578
2814,Paul S.A.,Ordre,1935
2815,Simon SARL,Loge,679
2816,Hoarau S.A.S.,Ordre,1629
2817,Noël,Fraternité,672
2818,Nicolas Bodin et Fils,Ordre,1203
2819,Pruvost,Club,1814
2820,Laporte Lévêque SARL,Association,1433
2821,Hoarau S.A.,Association,4832
2822,Laporte Vaillant S.A.S.,Cercle,394
2823,Maillet,Loge,2535
2824,Bertrand Lombard S.A.,Association,2054
2825,Andre Ribeiro et Fils,Association,665
2826,Raynaud,Guilde,4897
2827,Lefebvre,Cercle,2720
2828,Bailly S.A.R.L.,Cercle,2937
2829,Bazin,Ordre,4726
2830,Hardy S.A.R.L.,Ordre,3181
2831,Vidal Monnier S.A.R.L.,Association,4889
2832,Royer Thomas S.A.,Club,47
2833,Leblanc,Loge,4779
2834,Wagner,Loge,1845
2835,Germain SARL,Loge,2922
2836,Bernard,Loge,2987
2837,Mercier,Ordre,756
2838,Sauvage Ollivier SA,Ordre,4100
2839,Le Goff,Fraternité,2465
2840,Hoarau S.A.R.L.,Guilde,3660
2841,Delattre S.A.R.L.,Confrérie,1588
2842,Da Silva S.A.S.,Club,3260
2843,Weiss,Cercle,4791
2844,Durand,Ordre,2853
2845,Roche,Loge,4241
2846,Chauveau Imbert SA,Fraternité,986
2847,Guillou,Club,229
2848,Monnier SA,Guilde,1492
2849,Bigot et Fils,Confrérie,3089
2850,Pelletier,Association,4568
2851,Lacombe,Ordre,1621
2852,Bruneau,Confrérie,3727
2853,Lefèvre Vallée S.A.,Cercle,4161
2854,Peron,Loge,3493
2855,Teixeira,Loge,3285
2856,Baudry SA,Loge,1746
2857,Berthelot S.A.S.,Club,1796
2858,Delmas,Cercle,4103
2859,Launay,Ordre,1999
2860,Germain Costa et Fils,Confrérie,3540
2861,Humbert S.A.,Confrérie,4100
2862,Legendre,Fraternité,2549
2863,Pottier Lévêque S.A.S.,Confrérie,2721
2864,Pires,Ordre,1235
2865,Pelletier,Cercle,2455
2866,Masse SA,Loge,2248
2867,Mace,Fraternité,1128
2868,Ferrand Aubert S.A.S.,Association,3085
2869,Paul Salmon et Fils,Cercle,3176
2870,Benard,Ordre,625
2871,Torres S.A.S.,Club,4664
2872,Pelletier,Guilde,3716
2873,Leduc et Fils,Guilde,2234
2874,Daniel Dijoux SA,Ordre,2100
2875,Roche,Fraternité,2181
2876,Mercier,Loge,1146
2877,Loiseau Pineau S.A.S.,Loge,3327
2878,Roche,Confrérie,4162
2879,Buisson,Fraternité,3082
2880,Le Roux,Fraternité,3596
2881,Hernandez,Loge,3349
2882,Dumont S.A.S.,Cercle,1103
2883,Adam,Association,2450
2884,Lopes,Guilde,4158
2885,Jacquot S.A.S.,Cercle,2791
2886,Louis S.A.S.,Ordre,3434
2887,Guichard Cousin SARL,Cercle,297
2888,Riou,Confrérie,2620
2889,Gilles et Fils,Confrérie,923
2890,Besnard Imbert et Fils,Fraternité,1051
2891,De Oliveira,Fraternité,2492
2892,Texier Lacombe SA,Loge,1620
2893,Diaz,Guilde,490
2894,Maillot,Guilde,2822
2895,Dubois Moreno S.A.S.,Association,4182
2896,Pierre S.A.R.L.,Club,1648
2897,Hernandez S.A.S.,Association,463
2898,Moulin Pires SA,Loge,2455
2899,Pichon SA,Fraternité,1030
2900,Pineau,Confrérie,1481
2901,Ollivier,Club,3949
2902,Lombard,Confrérie,2097
2903,Huet Guibert et Fils,Cercle,841
2904,Bousquet Jacob SA,Association,130
2905,Carlier et Fils,Confrérie,3013
2906,Wagner S.A.S.,Club,4642
2907,Blot S.A.S.,Loge,3334
2908,Gosselin S.A.R.L.,Fraternité,3878
2909,Torres,Association,3111
2910,Gimenez,Association,264
2911,Garcia,Loge,2452
2912,Daniel,Loge,4133
2913,Ferrand,Association,4649
2914,Jean,Ordre,2658
2915,Clément,Confrérie,4588
2916,Barbier S.A.,Fraternité,2748
2917,Weber,Ordre,2050
2918,Leblanc SA,Loge,4190
2919,Guillou et Fils,Confrérie,3916
2920,Philippe SA,Guilde,249
2921,Jacquot,Association,4141
2922,Laurent,Fraternité,3465
2923,Gonzalez,Guilde,1637
2924,Aubert,Guilde,3996
2925,Diallo,Loge,2773
2926,Noël Alves S.A.,Guilde,4454
2927,Masse Gauthier et Fils,Guilde,902
2928,Hubert Perrot SARL,Confrérie,4743
2929,Michaud S.A.,Club,1159
2930,Pasquier SARL,Club,2246
2931,Charpentier,Fraternité,3796
2932,Dumas S.A.,Cercle,981
2933,Torres S.A.R.L.,Cercle,562
2934,Robert,Club,1065
2935,Wagner,Ordre,4666
2936,Fischer Joseph S.A.S.,Cercle,431
2937,Delorme,Loge,4423
2938,Vasseur,Ordre,420
2939,Gay SARL,Cercle,2968
2940,Germain Bonnin S.A.,Cercle,961
2941,Weber Andre S.A.R.L.,Confrérie,1273
2942,Delattre,Loge,249
2943,Letellier,Fraternité,4829
2944,Moulin SA,Fraternité,1972
2945,Gilbert Collet S.A.R.L.,Guilde,4093
2946,Gonzalez S.A.R.L.,Confrérie,3252
2947,Benoit,Confrérie,2852
2948,Durand Lévêque S.A.,Fraternité,4882
2949,Blot,Guilde,3003
2950,Boucher,Fraternité,2256
2951,Ribeiro S.A.S.,Loge,3607
2952,Gautier SA,Ordre,4012
2953,François SA,Confrérie,4633
2954,Gay Boucher SA,Ordre,2190
2955,Maillot,Association,105
2956,Marty Martin et Fils,Cercle,2405
2957,Cousin,Guilde,4950
2958,Durand Martineau S.A.S.,Loge,2294
2959,Joubert,Guilde,1660
2960,Riou S.A.R.L.,Club,4398
2961,Lebrun,Cercle,2529
2962,Bourgeois,Association,999
2963,Lemaître,Guilde,4613
2964,Guilbert S.A.,Loge,4573
2965,Alves et Fils,Loge,4977
2966,Leduc Loiseau S.A.S.,Fraternité,328
2967,Faivre et Fils,Cercle,3444
2968,Fabre,Association,4225
2969,Barre,Fraternité,2857
2970,Lagarde S.A.S.,Guilde,493
2971,Olivier Charles S.A.R.L.,Ordre,2172
2972,Lambert,Guilde,3230
2973,Carre,Association,516
2974,Fleury,Club,3874
2975,Gosselin,Club,2549
2976,Alves,Fraternité,686
2977,Guilbert SARL,Confrérie,1181
2978,Roche,Cercle,3379
2979,Monnier Grenier S.A.R.L.,Cercle,4683
2980,Verdier S.A.R.L.,Cercle,4394
2981,Thomas Bailly SA,Confrérie,3197
2982,Benoit Rossi S.A.R.L.,Loge,1338
2983,Michel,Cercle,3776
2984,Petitjean Lemaître SARL,Loge,1054
2985,Brunet Delahaye et Fils,Fraternité,1874
2986,Pasquier S.A.S.,Club,4507
2987,Regnier,Cercle,4092
2988,Maillot Morel SA,Guilde,1523
2989,Grégoire S.A.S.,Loge,699
2990,Vallée SARL,Ordre,3691
2991,Courtois,Fraternité,1591
2992,Barbier,Cercle,3632
2993,Guillaume,Cercle,2888
2994,Simon,Loge,4724
2995,Menard,Confrérie,3628
2996,Maury Lefebvre S.A.,Association,1432
2997,Colas,Confrérie,4978
2998,Roux,Loge,1200
2999,Maurice,Loge,1344
3000,Chevalier S.A.R.L.,Ordre,1742
3001,Garnier SARL,Club,1101
3002,De Oliveira SA,Guilde,1579
3003,Dias Dumont S.A.,Fraternité,2334
3004,Petit S.A.S.,Fraternité,2971
3005,Briand S.A.S.,Guilde,4165
3006,Lambert François S.A.,Club,1034
3007,Boucher,Confrérie,1638
3008,Vallet Roux S.A.R.L.,Fraternité,2525
3009,Maillet,Confrérie,4233
3010,Buisson S.A.,Cercle,886
3011,Roger,Association,2070
3012,Pineau SARL,Cercle,4557
3013,Lejeune,Association,3916
3014,Valette Payet SA,Association,77
3015,Henry,Cercle,2774
3016,Peltier S.A.,Cercle,2350
3017,Pruvost S.A.,Ordre,3866
3018,Briand S.A.,Association,923
3019,Ollivier,Club,4233
3020,Roy Buisson et Fils,Cercle,2773
3021,Bonnet S.A.,Confrérie,3217
3022,Mace et Fils,Association,4961
3023,Colas S.A.S.,Cercle,3041
3024,Maillot,Loge,1811
3025,Imbert,Cercle,288
3026,Adam S.A.S.,Club,4357
3027,Marion et Fils,Loge,3441
3028,Leconte S.A.R.L.,Confrérie,3597
