IdE,certificat_entretien,CodeMembre
3304,2009-09-07,21270
3305,2023-11-14,19553
3306,2017-07-28,26748
3307,2002-07-30,77527
3308,2015-08-04,31937
3309,2004-11-26,17827
3310,2017-09-29,74123
3311,2019-07-14,93101
3312,2010-04-24,19500
3313,2017-03-06,21940
3314,2009-11-25,72581
3315,2009-03-18,26971
3316,2021-04-10,27851
3317,2021-04-01,7878
3318,2003-04-13,12461
3319,2002-11-01,86483
3320,2017-04-22,49549
3321,2000-02-11,93851
3322,2012-03-10,93303
3323,2005-07-19,47717
3324,2005-05-21,54431
3325,2016-09-09,87449
3326,2023-10-26,46919
3327,2000-03-05,13934
3328,2007-12-08,72979
3329,2015-03-09,59375
3330,2023-02-10,4161
3331,2005-03-04,25498
3332,2016-07-23,60690
3333,2018-04-12,57838
3334,2023-12-08,44656
3335,2001-01-18,64988
3336,2009-06-21,12170
3337,2008-11-13,61331
3338,2000-06-28,45246
3339,2019-07-22,76907
3340,2023-03-18,20147
3341,2012-08-09,13522
3342,2015-11-04,27565
3343,2020-03-23,15440
3344,2016-10-12,56996
3345,2009-04-08,54019
3346,2013-10-06,84476
3347,2010-10-04,50295
3348,2021-08-10,11701
3349,2015-03-03,48344
3350,2011-01-26,24483
3351,2004-06-22,2458
3352,2004-05-03,37714
3353,2004-09-11,59552
3354,2007-07-31,62409
3355,2017-12-10,40024
3356,2004-06-17,60838
3357,2008-11-18,78108
3358,2024-10-09,71595
3359,2004-09-13,96028
3360,2008-08-15,55316
3361,2005-09-03,2838
3362,2000-05-03,59079
3363,2008-11-25,25231
3364,2014-10-03,92976
3365,2015-12-06,42518
3366,2008-12-02,41322
3367,2011-02-12,89435
3368,2016-06-24,92465
3369,2015-02-10,76176
3370,2011-09-27,28640
3371,2010-09-10,19125
3372,2011-02-25,59585
3373,2003-09-10,23311
3374,2005-06-16,50556
3375,2004-12-18,42500
3376,2013-08-06,12828
3377,2018-06-08,11105
3378,2010-09-28,4618
3379,2008-05-24,17954
3380,2022-04-14,49408
3381,2024-07-27,85559
3382,2017-10-19,48322
3383,2024-02-10,51699
3384,2004-11-16,21743
3385,2021-08-22,50024
3386,2021-04-03,76776
3387,2005-06-09,38679
3388,2006-01-28,7472
3389,2022-02-15,2515
3390,2017-03-30,84893
3391,2007-03-01,6094
3392,2007-10-30,91987
3393,2022-11-26,31387
3394,2020-05-31,10032
3395,2014-09-27,13989
3396,2011-04-10,4418
3397,2022-02-06,31842
3398,2003-09-12,93090
3399,2016-07-05,37854
3400,2005-02-08,23897
3401,2014-06-27,9197
3402,2016-06-16,47896
3403,2018-03-06,23786
3404,2001-07-03,50389
3405,2022-08-18,37583
3406,2013-05-11,43183
3407,2015-08-06,20095
3408,2003-11-27,66099
3409,2024-08-29,88370
3410,2018-03-03,42610
3411,2013-07-23,27548
3412,2015-11-15,71451
3413,2009-05-19,30840
3414,2019-05-10,88044
3415,2022-07-02,84967
3416,2013-06-03,81271
3417,2024-11-20,51220
3418,2016-04-23,85514
3419,2024-01-17,2041
3420,2014-09-18,23856
3421,2020-01-12,93314
3422,2000-06-22,57094
3423,2013-12-12,84403
3424,2007-11-13,20962
3425,2012-05-28,33203
3426,2010-09-11,43485
3427,2009-08-30,10022
3428,2021-08-16,28614
3429,2002-06-29,63643
3430,2016-05-20,47066
3431,2024-12-26,50615
3432,2023-10-09,16373
3433,2007-04-21,89067
3434,2004-12-23,42775
3435,2023-01-11,67472
3436,2013-12-28,42534
3437,2009-04-24,15266
3438,2015-05-20,96338
3439,2012-08-21,96361
3440,2014-01-09,19060
3441,2001-05-25,80409
3442,2010-10-11,33221
3443,2019-08-06,48121
3444,2000-07-02,28995
3445,2014-07-22,40497
3446,2016-11-13,23003
3447,2009-09-21,61387
3448,2008-06-06,14129
3449,2006-04-21,55307
3450,2010-09-03,80787
3451,2000-04-17,23612
3452,2000-01-19,49014
3453,2005-11-22,18331
3454,2001-06-16,84765
3455,2005-09-18,11758
3456,2012-05-22,80741
3457,2012-10-24,27193
3458,2011-12-10,1608
3459,2011-07-15,26834
3460,2008-11-21,17672
3461,2024-03-29,98248
3462,2011-11-16,71648
3463,2021-11-17,24787
3464,2024-12-21,65366
3465,2024-03-05,30597
3466,2002-04-06,88955
3467,2013-01-25,77995
3468,2015-06-05,85058
3469,2022-12-17,74710
3470,2016-05-02,90201
3471,2009-08-05,43740
3472,2010-04-28,40784
3473,2021-01-04,80039
3474,2013-03-16,29902
3475,2007-01-09,83817
3476,2020-02-08,46609
3477,2016-05-06,40839
3478,2006-08-18,88235
3479,2006-12-24,21175
3480,2024-01-31,88901
3481,2015-08-26,40343
3482,2000-02-22,76680
3483,2022-11-21,32420
3484,2010-01-24,18303
3485,2015-06-30,73515
3486,2002-06-12,62342
3487,2011-09-28,79212
3488,2017-05-12,68059
3489,2019-11-02,93508
3490,2014-08-04,99716
3491,2020-05-22,99482
3492,2008-01-15,78494
3493,2016-07-27,43178
3494,2007-01-21,45156
3495,2003-03-15,75016
3496,2014-10-20,59153
3497,2011-08-10,60406
3498,2006-10-25,80546
3499,2023-06-24,32345
3500,2014-09-03,67794
3501,2003-05-22,64930
3502,2011-11-13,37290
3503,2008-08-02,79876
3504,2017-01-11,79096
3505,2024-07-02,89250
3506,2018-08-03,18463
3507,2005-10-01,36631
3508,2008-06-30,81095
3509,2023-10-04,11122
3510,2002-05-01,45835
3511,2024-08-13,90524
3512,2006-04-07,85540
3513,2020-03-23,94788
3514,2008-06-16,33453
3515,2023-12-28,13586
3516,2017-08-17,73353
3517,2021-04-20,49047
3518,2023-04-17,29376
3519,2008-01-27,70683
3520,2022-01-18,60833
3521,2018-07-16,2530
3522,2006-02-07,90042
3523,2020-07-30,26526
3524,2007-04-06,89240
3525,2016-03-15,77987
3526,2022-04-10,75554
3527,2005-01-15,89470
3528,2014-06-25,82210
3529,2007-03-16,36085
3530,2007-06-05,30239
3531,2008-03-06,52832
3532,2020-10-30,58217
3533,2000-05-22,31318
3534,2005-08-12,6221
3535,2019-08-23,2954
3536,2013-07-11,54175
3537,2024-06-09,43210
3538,2018-10-05,93747
3539,2016-03-19,62817
3540,2014-02-07,44665
3541,2017-10-23,94377
3542,2010-11-08,8128
3543,2016-10-31,19534
3544,2013-08-28,91913
3545,2018-01-03,38930
3546,2013-10-25,28684
3547,2013-05-16,48497
3548,2005-01-22,35620
3549,2008-04-29,37873
3550,2003-12-22,4264
3551,2008-10-19,22626
3552,2012-03-23,52125
3553,2001-10-27,10291
3554,2020-06-01,65569
3555,2021-04-17,66829
3556,2011-04-05,95502
3557,2022-10-12,46134
3558,2020-04-10,63253
3559,2017-05-13,70580
3560,2001-09-09,40107
3561,2017-02-18,18393
3562,2023-03-13,28685
3563,2012-01-31,19642
3564,2007-07-14,81909
3565,2007-06-01,60453
3566,2015-06-16,55141
3567,2001-07-05,25746
3568,2013-01-22,79295
3569,2006-04-10,26758
3570,2020-07-09,36805
3571,2015-02-19,64599
3572,2014-05-05,62994
3573,2004-09-07,3274
3574,2021-12-06,49363
3575,2007-07-25,57240
3576,2010-08-25,62380
3577,2003-06-12,9720
3578,2022-02-24,90754
3579,2008-10-18,56882
3580,2003-05-10,11816
3581,2003-05-05,39431
3582,2014-01-14,65745
3583,2021-04-07,89707
3584,2022-10-14,76084
3585,2007-07-09,79351
3586,2007-10-14,638
3587,2017-07-14,2553
3588,2023-10-06,43395
3589,2000-06-26,15967
3590,2024-02-14,67990
3591,2022-11-09,13398
3592,2001-08-09,3083
3593,2020-05-11,4678
3594,2009-07-03,88112
3595,2009-02-19,84031
3596,2002-01-06,91331
3597,2009-10-21,7234
3598,2011-12-09,5031
3599,2014-11-11,93383
3600,2006-03-05,25388
3601,2003-08-15,43205
3602,2015-12-05,94140
3603,2005-12-21,11502
3604,2008-02-18,29721
3605,2002-11-28,19979
3606,2015-05-12,45063
3607,2000-07-10,88522
3608,2015-06-28,95041
3609,2014-09-21,32344
3610,2013-12-06,83447
3611,2004-02-02,42643
3612,2016-03-29,60701
3613,2015-12-05,40261
3614,2006-01-19,87725
3615,2014-06-22,56881
3616,2006-06-14,65641
3617,2001-01-29,63975
3618,2009-10-05,92687
3619,2008-01-14,5002
3620,2003-04-19,60754
3621,2009-07-11,83533
3622,2022-10-26,55827
3623,2006-01-23,35020
3624,2024-10-15,12102
3625,2024-06-24,3714
3626,2005-06-20,79285
3627,2012-03-02,69390
3628,2013-08-29,93168
3629,2013-10-21,32381
3630,2011-11-12,47750
3631,2022-12-19,12954
3632,2012-04-04,66682
3633,2004-03-13,99081
3634,2005-05-21,87511
3635,2001-05-12,155
3636,2004-11-25,45650
3637,2007-01-23,29982
3638,2001-08-21,76164
3639,2004-05-08,74600
3640,2005-02-26,792
3641,2005-12-05,61608
3642,2001-12-06,40814
3643,2009-06-17,17622
3644,2021-03-09,72814
3645,2001-07-27,30281
3646,2011-09-13,48860
3647,2005-03-14,5594
3648,2015-10-01,82299
3649,2010-07-11,3218
3650,2006-12-13,1196
3651,2014-07-18,71765
3652,2020-10-31,20683
3653,2021-06-18,23209
3654,2009-03-08,17001
3655,2021-06-08,63707
3656,2023-04-03,47454
3657,2022-08-20,32214
3658,2001-06-29,57685
3659,2008-03-21,26407
3660,2015-03-29,45528
3661,2019-05-21,93276
3662,2006-11-08,6080
3663,2004-02-23,14511
3664,2009-05-28,3529
3665,2001-05-19,1289
3666,2003-11-29,28104
3667,2007-02-28,16831
3668,2008-09-02,55697
3669,2008-04-05,31295
3670,2013-09-12,65645
3671,2009-06-15,57902
3672,2000-11-11,83519
3673,2011-12-03,76387
3674,2019-10-12,35337
3675,2005-01-01,78176
3676,2004-03-05,49515
3677,2024-07-21,58015
3678,2016-05-31,95759
3679,2011-08-18,82442
3680,2005-06-03,12256
3681,2002-11-24,36335
3682,2019-12-10,33239
3683,2012-02-17,64795
3684,2021-01-31,31111
3685,2017-01-31,30998
3686,2002-10-26,7602
3687,2010-10-21,81036
3688,2020-12-26,8499
3689,2023-02-06,34945
3690,2003-08-17,97946
3691,2017-04-18,20374
3692,2023-11-27,98494
3693,2014-08-14,54383
3694,2005-08-06,40313
3695,2021-06-18,33111
3696,2011-05-24,69757
3697,2024-08-21,98379
3698,2007-01-19,58275
3699,2002-11-08,10956
3700,2013-01-22,4572
3701,2023-05-23,70983
3702,2019-06-03,57691
3703,2007-08-08,78212
3704,2007-09-05,74987
3705,2021-09-12,28342
3706,2023-04-12,62662
3707,2019-07-21,18369
3708,2005-07-06,3351
3709,2001-01-11,29183
3710,2003-05-17,41051
3711,2006-08-24,69727
3712,2021-12-12,76266
3713,2016-09-04,84087
3714,2008-04-13,33432
3715,2005-06-20,39046
3716,2018-11-04,84650
3717,2005-01-04,24034
3718,2000-07-23,93064
3719,2000-06-01,17718
3720,2010-06-20,47397
3721,2018-08-30,91186
3722,2009-01-06,49946
3723,2016-10-09,46185
3724,2006-07-07,38093
3725,2003-01-28,46538
3726,2013-04-08,50111
3727,2015-05-21,18399
3728,2007-12-09,75912
3729,2023-01-15,35314
3730,2016-09-19,18880
3731,2020-08-30,36980
3732,2021-05-20,19484
3733,2017-06-22,45663
3734,2012-02-07,79677
3735,2007-03-19,18385
3736,2013-05-31,65420
3737,2014-07-28,4374
3738,2006-09-28,83244
3739,2011-08-18,82330
3740,2006-07-11,64523
3741,2011-11-02,73474
3742,2002-10-11,85839
3743,2000-10-17,74581
3744,2006-03-08,93779
3745,2009-06-04,68051
3746,2006-06-20,43338
3747,2010-11-01,8635
3748,2000-11-29,36936
3749,2019-09-25,77619
3750,2009-09-17,50204
3751,2003-02-07,81967
3752,2008-06-08,94397
3753,2018-11-05,54291
3754,2009-05-14,87594
3755,2018-10-30,48237
3756,2012-02-16,42506
3757,2005-02-10,52648
3758,2017-12-01,4629
3759,2005-09-28,73731
3760,2024-06-17,56114
3761,2021-08-21,39824
3762,2016-12-24,73042
3763,2015-05-23,68968
3764,2000-06-14,22146
3765,2001-12-21,66931
3766,2023-06-17,28449
3767,2009-09-19,65122
3768,2004-09-06,57735
3769,2008-04-05,61425
3770,2015-02-22,88828
3771,2019-09-07,46129
3772,2024-05-07,94867
3773,2022-11-23,71655
3774,2006-06-28,69260
3775,2019-04-20,73733
3776,2021-04-09,2466
3777,2004-09-27,47735
3778,2008-02-02,87876
3779,2015-06-17,25823
3780,2023-10-09,38720
3781,2016-01-09,34640
3782,2012-02-05,89542
3783,2014-04-01,99456
3784,2016-11-02,94289
3785,2016-06-01,17040
3786,2009-07-03,58774
3787,2021-01-23,10504
3788,2000-12-03,62841
3789,2004-01-25,34377
3790,2023-12-20,94610
3791,2002-05-15,73987
3792,2019-07-09,67464
3793,2023-03-15,77448
3794,2001-06-28,47888
3795,2015-03-13,58019
3796,2012-04-10,42599
3797,2018-03-11,37758
3798,2001-02-27,37313
3799,2023-05-09,12344
3800,2023-08-01,85748
3801,2014-06-24,55649
3802,2006-02-28,13896
3803,2009-07-09,94667
3804,2014-09-02,51997
3805,2007-08-12,22517
3806,2010-03-23,64610
3807,2013-01-11,29776
3808,2002-02-28,87706
3809,2006-08-21,28070
3810,2017-12-13,94127
3811,2015-07-24,67609
3812,2005-01-22,19892
3813,2015-07-14,99273
3814,2024-07-24,14344
3815,2018-03-02,37080
3816,2001-06-17,64999
3817,2018-06-08,90513
3818,2005-11-25,33785
3819,2001-10-21,91841
3820,2016-08-18,74968
3821,2000-05-15,932
3822,2013-03-02,6042
3823,2022-02-15,14336
3824,2021-06-13,71308
3825,2002-09-13,66429
3826,2003-10-18,26784
3827,2013-10-14,5472
3828,2017-01-18,52659
3829,2007-04-16,850
3830,2017-07-22,36366
3831,2017-08-18,99610
3832,2007-10-14,59768
3833,2023-01-23,44921
3834,2005-11-13,93735
3835,2001-03-22,67211
3836,2017-05-11,77146
3837,2022-04-21,70015
3838,2011-03-04,4067
3839,2008-04-22,83995
3840,2021-02-12,86082
3841,2004-04-29,53498
3842,2022-05-07,23043
3843,2008-01-07,87490
3844,2016-08-22,87830
3845,2021-03-09,30275
3846,2013-01-22,22455
3847,2019-08-05,72215
3848,2020-05-15,97762
3849,2008-05-26,78619
3850,2004-04-19,66305
3851,2005-05-04,27922
3852,2004-06-29,99741
3853,2010-06-03,88121
3854,2013-05-01,2279
3855,2018-02-19,96344
3856,2007-05-18,35266
3857,2007-08-31,47330
3858,2007-10-31,75606
3859,2020-05-14,67473
3860,2019-10-03,6226
3861,2022-05-08,1375
3862,2013-03-03,46703
3863,2020-01-27,68091
3864,2002-03-29,70124
3865,2004-04-05,15799
3866,2006-10-06,40904
3867,2008-01-31,83995
3868,2000-05-30,94121
3869,2006-07-13,27196
3870,2023-03-05,98221
3871,2015-12-18,6672
3872,2015-11-03,190
3873,2011-12-15,83394
3874,2022-10-15,13718
3875,2017-09-17,24134
3876,2004-03-03,91890
3877,2000-07-12,13564
3878,2024-11-17,68930
3879,2010-05-28,80617
3880,2010-09-03,60052
3881,2002-03-04,11177
3882,2010-10-21,19122
3883,2004-09-20,76571
3884,2018-02-12,23692
3885,2009-04-05,91560
3886,2019-10-17,81764
3887,2019-01-20,98519
3888,2016-12-17,36783
3889,2015-05-05,7727
3890,2003-12-14,41831
3891,2000-09-06,61490
3892,2014-10-13,79914
3893,2017-04-05,72560
3894,2015-07-18,26421
3895,2023-07-06,71430
3896,2022-02-27,22960
3897,2020-05-14,57516
3898,2003-10-09,39098
3899,2018-03-25,66013
3900,2013-12-04,59280
3901,2021-12-20,52972
3902,2022-09-16,60641
3903,2001-12-03,2609
3904,2020-06-21,56852
3905,2013-05-04,21698
3906,2002-10-08,48389
3907,2021-04-12,55029
3908,2024-08-20,42168
3909,2018-03-15,79438
3910,2009-03-10,22924
3911,2021-10-03,58496
3912,2013-06-09,38498
3913,2001-08-21,45932
3914,2008-01-20,60583
3915,2020-06-02,34933
3916,2004-06-09,33188
3917,2023-06-12,96142
3918,2012-05-15,778
3919,2023-03-26,3834
3920,2015-11-27,94820
3921,2000-07-23,46387
3922,2016-02-16,23137
3923,2011-06-19,98478
3924,2017-10-04,81493
3925,2015-12-03,41893
3926,2006-04-26,5625
3927,2015-10-23,10132
3928,2004-12-17,92736
3929,2024-06-24,13914
3930,2012-02-18,68375
3931,2016-11-22,6182
3932,2001-03-08,18648
3933,2004-08-27,57311
3934,2024-05-08,54078
3935,2011-08-07,40034
3936,2004-09-26,25902
3937,2007-04-06,46280
3938,2000-02-11,5009
3939,2003-01-03,15585
3940,2010-02-02,29500
3941,2018-10-14,80884
3942,2024-09-15,21906
3943,2001-10-28,47931
3944,2020-05-06,14239
3945,2009-06-04,66200
3946,2024-01-17,12912
3947,2002-08-27,73850
3948,2001-08-28,11359
3949,2003-08-28,47719
3950,2004-09-05,35628
3951,2009-07-10,51225
3952,2023-10-10,9839
3953,2001-10-16,82315
3954,2024-02-06,53642
3955,2003-05-24,17418
3956,2018-11-29,75327
3957,2016-05-25,25961
3958,2021-06-03,51618
3959,2018-10-29,91014
3960,2010-07-01,62450
3961,2024-08-24,27055
3962,2019-07-04,66088
3963,2005-05-02,97056
3964,2020-02-08,42064
3965,2020-09-25,53260
3966,2012-02-18,23939
3967,2019-05-06,60923
3968,2016-12-14,67696
3969,2023-10-02,99749
3970,2021-12-07,88791
3971,2023-02-17,15437
3972,2016-04-18,87943
3973,2014-07-01,96609
3974,2011-06-20,44378
3975,2005-07-28,39140
3976,2017-08-24,3846
3977,2004-10-23,11730
3978,2001-10-24,78249
3979,2012-09-14,53244
3980,2014-09-20,9974
3981,2016-07-14,26871
3982,2014-11-27,34658
3983,2011-01-15,74433
3984,2007-05-12,40915
3985,2018-10-27,45265
3986,2015-11-04,81122
3987,2019-02-14,93918
3988,2008-10-11,79046
3989,2002-09-06,62695
3990,2014-09-02,64384
3991,2001-07-07,21360
3992,2018-03-02,66854
3993,2003-06-04,12288
3994,2017-04-14,14939
3995,2014-01-04,33768
3996,2019-02-19,50997
3997,2015-07-07,95995
3998,2009-01-03,63643
3999,2009-11-14,53245
4000,2008-02-25,36338
4001,2012-12-05,23864
4002,2003-08-15,22020
4003,2015-05-24,57322
4004,2000-06-26,3637
4005,2008-05-18,42418
4006,2003-09-08,17383
4007,2002-12-25,64292
4008,2001-01-20,33278
4009,2008-07-01,10094
4010,2020-03-18,17274
4011,2021-10-21,12195
4012,2016-04-22,11504
4013,2022-02-05,89829
4014,2018-03-07,15925
4015,2022-05-30,56338
4016,2012-12-24,91142
4017,2008-04-07,65465
4018,2016-11-04,72632
4019,2005-09-15,11436
4020,2018-10-22,34212
4021,2024-02-01,51266
4022,2017-09-14,45992
4023,2012-11-08,74049
4024,2007-10-25,8952
4025,2004-12-02,55403
4026,2014-02-08,96472
4027,2021-01-02,98774
4028,2012-03-29,47737
4029,2010-03-27,14999
4030,2023-06-28,67559
4031,2019-09-16,69676
4032,2009-11-06,5318
4033,2010-05-23,2089
4034,2008-11-27,7534
4035,2016-09-03,52493
4036,2003-04-19,77156
4037,2021-10-12,66235
4038,2005-05-03,57147
4039,2004-05-03,50173
4040,2012-08-31,67265
4041,2012-03-18,31960
4042,2023-09-06,20839
4043,2000-03-19,17335
4044,2008-03-20,55219
4045,2000-03-08,67265
4046,2001-05-23,12062
4047,2022-04-28,7916
4048,2006-12-24,85198
4049,2021-07-07,85961
4050,2022-02-25,95267
4051,2022-06-21,1722
4052,2022-09-11,81941
4053,2024-01-28,8968
4054,2018-05-02,20270
4055,2001-05-30,43806
4056,2017-06-13,53687
4057,2013-11-09,96719
4058,2011-12-23,48875
4059,2022-12-17,3009
4060,2022-04-19,64387
4061,2013-08-01,101
4062,2020-09-26,70087
4063,2018-07-06,67865
4064,2003-08-26,24319
4065,2005-07-19,86416
4066,2024-11-01,31814
4067,2017-08-01,70416
4068,2002-08-06,65114
4069,2018-07-12,97328
4070,2007-05-09,50519
4071,2003-02-08,68191
4072,2010-02-20,66060
4073,2021-11-02,2630
4074,2005-08-18,7538
4075,2018-05-09,11451
4076,2002-01-17,29925
4077,2012-04-20,97147
4078,2019-07-17,45926
4079,2020-01-03,17597
4080,2006-02-13,11091
4081,2018-09-26,99276
4082,2021-11-20,86604
4083,2004-10-07,73335
4084,2023-05-23,40725
4085,2000-06-22,88782
4086,2016-04-25,58151
4087,2003-07-23,98668
4088,2002-04-28,85904
4089,2003-09-30,52674
4090,2024-07-05,92269
4091,2007-07-16,29250
4092,2000-08-08,68141
4093,2021-10-01,58823
4094,2017-04-25,46143
4095,2001-09-28,14587
4096,2001-07-12,52520
4097,2000-08-28,33832
4098,2022-03-09,64482
4099,2021-08-30,3063
4100,2020-10-19,21824
4101,2023-03-16,22981
4102,2008-04-26,99016
4103,2017-08-27,8464
4104,2006-12-18,73553
4105,2020-04-21,95447
4106,2006-04-24,71459
4107,2005-03-13,663
4108,2021-10-11,88209
4109,2020-03-09,95430
4110,2004-12-07,99117
4111,2008-05-05,67020
4112,2015-10-23,37481
4113,2001-12-16,76889
4114,2003-10-12,65680
4115,2022-07-02,91300
4116,2010-07-24,48153
4117,2008-06-15,51175
4118,2001-10-17,91622
4119,2005-11-30,65947
4120,2001-07-13,2700
4121,2010-04-02,81762
4122,2017-07-10,5194
4123,2017-09-24,43528
4124,2003-11-07,91617
4125,2011-01-14,31308
4126,2015-09-02,67208
4127,2006-04-13,60758
4128,2001-11-09,53935
4129,2008-05-07,34206
4130,2007-06-08,22461
4131,2008-03-19,56013
4132,2008-01-19,12645
4133,2017-08-04,86618
4134,2019-10-10,33002
4135,2008-12-03,58753
4136,2018-07-05,80772
4137,2021-08-09,85288
4138,2006-09-15,11725
4139,2015-04-11,4333
4140,2021-01-17,71996
4141,2012-02-04,97777
4142,2017-08-20,66285
4143,2011-05-10,85972
4144,2001-09-02,20774
4145,2011-04-20,48085
4146,2023-05-29,4793
4147,2019-02-22,70897
4148,2015-02-15,56963
4149,2021-08-23,46988
4150,2006-02-18,25103
4151,2021-05-31,47870
4152,2020-12-07,51781
4153,2001-03-25,76791
4154,2005-01-02,38116
4155,2013-09-29,96235
4156,2016-12-12,11232
4157,2003-08-03,3161
4158,2018-05-20,67019
4159,2010-09-14,17552
4160,2016-01-10,12932
4161,2016-06-20,84576
4162,2015-06-10,30984
4163,2003-11-16,77056
4164,2016-09-12,45943
4165,2014-02-04,36159
4166,2012-02-16,92921
4167,2023-12-22,53580
4168,2005-06-13,35804
4169,2020-09-19,71842
4170,2012-08-25,62545
4171,2017-05-07,99075
4172,2013-10-20,50332
4173,2015-08-04,19171
4174,2012-01-14,13646
4175,2016-12-17,73950
4176,2021-10-11,25012
4177,2014-11-13,34791
4178,2015-10-30,98400
4179,2001-03-08,32536
4180,2021-07-26,94687
4181,2001-04-11,13889
4182,2007-03-11,84637
4183,2022-06-01,55229
4184,2001-05-23,78577
4185,2008-01-21,90786
4186,2016-12-11,2802
4187,2001-12-18,63211
4188,2003-05-05,46293
4189,2023-03-31,85429
4190,2020-11-07,16051
4191,2009-03-29,7960
4192,2008-06-04,88331
4193,2002-09-21,36502
4194,2017-02-07,15622
4195,2011-10-15,6174
4196,2019-11-04,93312
4197,2004-09-12,47456
4198,2019-10-28,16048
4199,2008-01-09,4311
4200,2016-03-30,17790
4201,2013-11-08,41440
4202,2020-03-22,78958
4203,2001-06-25,45894
4204,2018-10-04,49639
4205,2010-02-07,98771
4206,2012-02-09,73657
4207,2011-05-19,10003
4208,2002-02-12,13470
4209,2005-05-31,32623
4210,2014-03-15,22224
4211,2016-06-19,10680
4212,2024-12-10,33346
4213,2017-01-18,99736
4214,2020-07-21,33039
4215,2012-09-03,28741
4216,2003-01-29,58547
4217,2021-06-20,88149
4218,2000-03-02,71344
4219,2011-05-05,85294
4220,2023-07-23,68940
4221,2015-08-24,90567
4222,2014-07-05,82496
4223,2007-12-20,74810
4224,2000-01-05,1507
4225,2008-07-24,44530
4226,2014-11-10,74561
4227,2018-01-22,86725
4228,2020-09-12,68996
4229,2003-01-03,88717
4230,2017-12-22,19669
4231,2017-07-23,99679
4232,2011-08-29,99785
4233,2008-11-09,7992
4234,2004-04-22,93858
4235,2010-08-17,78822
4236,2010-12-03,67960
4237,2023-03-10,32159
4238,2014-01-27,14580
4239,2004-08-13,85795
4240,2002-08-15,47537
4241,2015-11-23,30920
4242,2011-01-16,64834
4243,2000-02-20,65478
4244,2015-12-06,28945
4245,2007-07-29,95094
4246,2005-09-16,42124
4247,2006-03-04,92114
4248,2008-06-03,94056
4249,2017-04-19,19112
4250,2002-01-02,81255
4251,2019-11-25,26703
4252,2012-05-19,72939
4253,2006-04-23,19113
4254,2001-05-11,36568
4255,2017-06-06,73576
4256,2000-01-18,31580
4257,2021-05-01,38786
4258,2019-10-06,40151
4259,2023-05-28,6254
4260,2004-05-16,13388
4261,2019-12-14,14669
4262,2021-01-28,36484
4263,2018-11-05,1168
4264,2001-02-13,54672
4265,2017-05-06,56107
4266,2002-06-30,73242
4267,2021-09-23,56208
4268,2013-01-02,50181
4269,2014-05-29,15211
4270,2019-01-02,62752
4271,2011-07-13,46688
4272,2022-08-01,27933
4273,2016-05-20,68018
4274,2000-04-06,80149
4275,2011-07-17,99643
4276,2010-10-10,78046
4277,2020-09-25,1003
4278,2003-12-22,22096
4279,2013-07-07,61298
4280,2005-11-20,92251
4281,2000-07-21,64996
4282,2017-05-05,97616
4283,2019-08-05,22083
4284,2020-03-03,25264
4285,2017-09-07,19131
4286,2023-08-09,12427
4287,2000-06-18,35613
4288,2013-01-28,14695
4289,2017-07-11,22481
4290,2021-09-04,55003
4291,2020-09-06,39250
4292,2002-09-20,6883
4293,2013-01-09,19053
4294,2006-08-11,25803
4295,2006-12-25,82832
4296,2017-01-29,7507
4297,2007-03-16,69318
4298,2006-03-01,79616
4299,2012-09-24,47498
4300,2021-06-27,97446
4301,2001-08-18,30038
4302,2008-08-20,41015
4303,2015-06-20,44161
4304,2023-01-24,73347
4305,2023-07-04,81814
4306,2023-01-07,1555
4307,2010-06-02,35713
4308,2014-01-05,55601
4309,2008-01-15,81949
4310,2000-01-19,2986
4311,2023-12-22,49811
4312,2008-01-20,78495
4313,2010-08-19,77124
4314,2002-06-23,41240
4315,2019-05-07,28471
4316,2021-11-15,45266
4317,2012-02-04,13407
4318,2023-08-23,87191
4319,2017-04-25,69573
4320,2024-04-10,52459
4321,2010-12-07,33837
4322,2010-04-14,2917
4323,2006-05-18,31728
4324,2017-04-08,12648
4325,2011-03-28,92985
4326,2007-12-05,98345
4327,2024-11-21,22317
4328,2013-04-11,74659
4329,2012-06-21,34184
4330,2003-05-01,4542
4331,2003-02-07,34511
4332,2002-09-30,64518
4333,2004-08-01,66459
4334,2011-07-05,88738
4335,2001-10-24,56112
4336,2001-06-09,91771
4337,2018-03-28,68465
4338,2020-07-09,88212
4339,2002-01-04,27449
4340,2023-09-30,71272
4341,2002-08-10,79986
4342,2003-02-19,1012
4343,2016-06-21,2120
4344,2011-03-11,37549
4345,2011-11-17,7558
4346,2010-06-07,98991
4347,2014-12-28,6982
4348,2020-08-27,48066
4349,2023-02-25,3136
4350,2006-04-23,97263
4351,2005-11-01,48566
4352,2020-08-14,37331
4353,2022-06-26,70159
4354,2010-04-12,65873
4355,2018-03-31,88987
4356,2014-06-05,15887
4357,2007-12-28,90057
4358,2012-10-18,21125
4359,2002-08-30,17932
4360,2016-05-14,90656
4361,2015-05-03,27549
4362,2014-06-24,31358
4363,2015-06-22,55595
4364,2006-10-17,18476
4365,2011-10-28,18758
4366,2020-11-26,93987
4367,2011-11-16,11421
4368,2024-10-13,71949
4369,2014-01-18,73566
4370,2006-01-06,87341
4371,2021-09-17,20102
4372,2016-09-28,63719
4373,2009-01-14,16342
4374,2001-05-23,88080
4375,2008-12-02,99329
4376,2006-10-28,7056
4377,2005-12-31,25756
4378,2005-02-27,94927
4379,2008-09-10,17453
