IdP,IdC
550,3273
4724,771
2963,2346
3564,1720
4422,4270
1337,4932
2102,4399
4101,3392
3566,3244
3536,3982
4341,3531
1755,3432
262,3943
2441,2655
1254,2580
3017,2238
3158,2792
284,404
2958,1113
3178,2441
1183,2163
4909,1178
299,4950
2318,1967
2410,2961
2296,1639
3762,5
3667,2217
2442,2250
2569,574
3214,4087
476,2104
1803,4308
2177,2560
1220,4992
1305,1206
2989,2903
2104,8
1661,2617
1949,293
2367,1876
1154,3950
4806,2696
3591,33
55,2158
2413,2167
3257,4251
2353,94
1232,3764
4944,3884
1899,1996
1508,2244
2037,2871
4866,2303
3492,4790
539,768
1482,3112
1803,513
2325,4215
3879,2739
2791,4005
2935,3385
1301,2926
3525,1496
537,555
3172,2074
4366,2881
671,141
1952,3386
631,1848
2170,460
4807,2219
2340,766
4571,839
1124,2389
1846,2617
3565,4705
3727,3050
3170,3686
3661,4716
1875,705
1499,1508
252,4675
991,2437
4291,588
128,484
994,2896
4929,1154
212,150
75,4637
1800,756
1251,2938
363,3724
4600,1126
4849,1973
1797,3832
1713,4955
4838,522
4184,2658
1354,799
2587,2046
2143,3324
3940,594
1513,1857
365,3874
2740,34
3655,4038
2196,1584
3922,66
4909,4791
4220,3053
4948,4462
3061,2818
3539,1971
1568,3329
3185,668
4365,2276
646,1867
4065,2041
3283,1342
1361,1619
2008,4282
358,2664
872,2232
4025,2562
1076,902
1743,4477
1366,2731
4213,2440
517,479
4450,229
4994,410
855,3220
4106,211
1784,3638
2603,283
619,2722
2834,1102
3627,3745
4927,2472
1017,4088
310,3455
23,3161
3846,2336
3993,3793
2480,2903
1461,4976
974,1800
2733,1358
1882,3944
1589,2213
2348,2244
4893,390
4722,363
4212,255
4073,4848
402,646
1933,3952
4710,991
3883,3446
1348,2959
60,1191
269,1456
4926,2826
3871,3066
3729,4085
4828,4642
1972,4107
1735,1678
4477,2819
2913,1364
1753,589
3751,2758
4520,3920
2612,3909
4630,3808
1275,2375
3067,2261
3517,2296
984,4925
1368,2555
4271,4405
4682,3323
1175,4655
4533,662
592,3921
3869,1029
2433,134
2207,2341
965,1756
4973,760
4973,2454
3206,298
3687,97
3148,104
2198,4548
900,3532
537,1396
4996,2695
4402,598
4362,1849
936,3896
121,3224
3073,2761
393,566
3657,3434
136,1893
2456,2953
4545,4772
4060,4928
2376,2403
2577,4658
1666,3889
1412,2435
4775,2565
3796,3939
1249,4342
487,1888
3384,832
3582,3413
2097,906
1852,4856
3146,3016
2044,4000
3861,2797
3548,4669
1864,2680
1836,2129
2100,4060
4114,3215
4044,3062
3897,829
220,1997
4637,2682
1469,454
3461,2846
664,619
1203,299
2217,3529
2126,3122
4002,2186
114,589
3131,2153
3592,2423
4705,4021
2656,1653
3196,1209
4265,1171
1488,4865
828,2209
203,2569
4820,4287
3466,2818
2209,1593
4322,445
4252,1551
832,4087
2408,37
3514,4563
1541,2081
3038,490
3291,3015
871,4093
2480,2816
302,3520
884,3782
4573,4240
81,88
686,4860
3404,4911
3080,2083
1303,273
1197,4006
54,629
4288,463
2956,1520
2310,1864
575,2259
1288,2675
1816,3844
4555,1628
2960,4501
1073,2081
4818,3536
1162,3343
4522,1207
1844,2905
341,1955
2621,4152
2558,1208
1487,1920
1864,862
3110,4582
2578,1473
831,1321
680,4691
2566,2501
2116,2323
2260,2601
1927,1264
3729,1673
2173,1400
455,547
1394,4049
2049,3158
4011,1579
3718,1287
4328,59
61,4134
2666,2048
3371,4997
4531,2057
1165,2338
4283,204
1469,3830
3090,1028
1981,4329
4400,4361
4451,580
4572,1623
2423,4538
4917,123
2116,4250
4196,4764
3696,3271
1931,771
4605,3150
913,1996
1443,4434
4672,4675
3924,4247
1578,3733
1790,2827
310,3740
1562,2001
4138,3519
4736,4455
1006,946
4960,3135
152,3151
4701,4304
1264,1850
4079,3827
4882,1311
4640,680
3852,3035
2198,3725
654,3084
4754,684
3659,4378
2770,2593
4488,2049
3148,3654
1538,252
3645,306
830,2793
914,4222
2269,1875
4425,2260
4568,2672
738,1087
2525,1650
2243,1715
3664,2312
730,4802
2050,1205
4375,1717
329,1436
916,3172
437,94
4242,1506
464,472
2843,4667
1793,2241
2719,2947
3043,3978
539,4835
959,485
1879,1532
3046,824
2071,3738
1487,3481
743,1596
520,3039
1843,696
2755,3889
1092,3511
2808,2758
1458,2332
4156,339
4338,1922
939,4143
2337,972
1438,2826
2791,2298
1554,948
3641,3392
3379,4037
3916,2276
3654,742
3335,3516
3948,789
1197,4392
1421,2593
3490,2550
4553,1289
1430,1493
4466,4643
4653,4254
4876,2245
4802,1558
4473,725
4748,3601
4209,764
3068,2092
4018,4882
1405,2513
4677,3690
1714,4400
1262,229
242,4436
1221,2579
310,4833
2421,574
2992,967
4529,3421
4522,2484
2151,2315
1678,1122
126,2891
4624,3996
3084,3603
1866,4364
273,1459
3054,4294
3368,4033
3710,3424
4062,2501
1713,2802
754,1456
3150,4662
2354,908
1910,4021
435,2607
3156,2940
1738,1884
3517,1510
1897,4530
4419,2050
322,4942
4565,1205
1276,2461
1067,1648
1399,4767
3264,223
49,1237
3709,3320
3604,4397
2676,2584
1614,2893
531,1200
3280,1666
1250,1959
1244,4855
836,4840
1368,478
2147,1419
2400,3278
2444,1094
1986,277
4320,2138
3599,2783
1477,3472
2770,1056
4672,4516
1849,3758
3602,2145
3592,4498
2540,107
4035,1498
289,1556
656,887
628,2573
3068,994
500,3474
3679,3837
4767,2258
171,1504
4236,3220
439,4323
4353,886
247,1142
4955,4529
1035,2114
535,3060
3664,3143
3164,302
4361,3895
706,2292
4925,3444
1120,1408
2292,3357
2396,868
2037,1073
1010,4569
1906,343
1217,2775
237,2028
4790,2998
2088,4117
3069,4200
2244,1410
1231,4846
1677,4058
594,3659
1330,2890
865,2173
3950,3707
1114,2502
3137,4075
4445,1807
2197,2046
3112,3536
3821,3169
2628,694
1792,914
4950,3887
518,1904
4846,1223
4354,1342
373,162
2232,1573
4959,1008
2227,2833
65,3196
2578,4089
2810,4661
1910,3902
1374,1198
2921,1690
3073,4492
4886,4156
967,453
2606,2358
2084,3633
3010,4446
70,738
1131,1040
1427,2298
4898,2239
3106,3209
596,2273
4444,4607
4182,2361
2099,657
3663,2860
3532,3459
238,594
2582,1589
260,299
2917,2351
3182,583
2053,1309
3452,3323
3714,3347
1363,2410
2146,3284
3255,4738
740,3048
2499,1107
2967,4901
441,3066
4041,4055
3746,2214
167,4287
118,1899
1595,1124
4020,614
69,4581
1450,345
3999,4943
3074,4462
1519,4588
3109,2049
3991,183
2223,3206
2653,2123
2714,1015
3750,2860
1412,2817
1233,3414
2107,131
2498,2257
1180,1782
3938,615
4531,4907
2330,4591
1731,1820
1146,1548
169,3071
3604,1015
3578,4923
1299,4792
2309,2061
1486,3699
222,90
501,3645
4845,148
4558,3983
568,1717
648,1882
1487,3598
1357,3905
1507,3461
891,899
251,2341
2585,2924
3494,3063
199,2621
2591,4236
4556,602
3608,4804
4486,3590
1197,3014
4705,2784
3145,2132
166,2440
2185,3650
473,2495
583,2010
409,3286
3246,3731
3802,4045
3321,3747
3606,4697
1747,889
2116,4213
934,3857
1337,2507
4105,2730
3542,748
182,3402
1801,3726
1083,2185
4445,3631
4588,805
4780,1927
4113,4129
4991,2811
494,2287
3606,4399
2318,782
2615,1593
1939,4336
2356,2983
1611,3092
4604,3198
1882,4785
1216,387
3403,4289
2492,1028
3337,4502
4860,4725
3954,2033
4497,1734
1174,3705
3120,3507
1728,1789
3416,2256
4711,3677
3647,1926
2529,642
4127,2835
740,4503
4914,145
1271,2741
3755,2561
3280,4404
4501,4297
1200,1826
1679,3622
3401,3576
2266,642
2626,1470
2094,43
436,4723
454,3154
3259,2887
3719,1294
3217,269
898,2778
2080,1560
3277,3376
3182,811
650,3527
575,1877
284,4324
3270,3799
2808,1605
1576,3362
4679,3363
4189,4540
4679,3506
1131,3139
968,205
1898,2537
3048,2151
427,2665
2519,4226
1620,4565
1549,2534
955,2611
1423,1147
3949,1805
4812,939
2802,2494
4017,4560
4164,4611
4309,4899
1044,342
2657,1781
4457,1989
4520,4417
3969,2573
1559,3285
654,1691
1563,3143
3122,4229
4248,3014
2221,2874
4229,2338
4113,1112
3840,2805
2224,237
1051,2820
875,4685
4203,2601
3187,1467
1235,50
2571,960
3178,3778
2834,4431
208,1149
3639,2883
3350,1799
1949,3574
2956,997
1674,1477
173,3113
2680,633
2995,331
330,4940
2487,94
1896,4453
4443,1566
4720,4814
4459,2285
2916,4520
1190,2329
56,661
4053,1714
3681,3261
4118,2162
100,4315
2792,3118
934,4185
2820,3473
3346,2483
1253,3343
2643,1085
892,2242
1554,2391
2047,2129
851,927
1564,1241
3180,4872
3670,4071
4117,1133
4055,2425
105,1460
3083,649
1091,4949
3003,231
2717,1280
3706,1274
2195,3637
4335,2530
3705,1275
4756,4387
3965,3219
3989,1346
1486,1941
770,555
2671,1755
3945,3776
1702,4529
2022,1609
1186,4921
3570,1298
2878,2263
3315,3163
1752,859
433,550
56,2103
1897,4186
1442,174
916,2106
4761,1077
777,2271
3062,670
4042,2136
2040,1617
4808,1693
1071,1024
3257,395
1723,880
4770,3945
3860,4249
1943,3476
4180,4407
339,3692
4451,3096
224,3267
303,2346
4114,2422
3918,2984
1431,4984
163,2146
1121,2768
1710,4182
978,1746
2874,4215
615,3879
3006,3264
2499,296
3600,3362
1325,1626
2140,3378
2058,3466
1816,3555
1455,2877
3708,4148
4578,1489
2352,1689
3135,932
3472,1018
1949,3633
143,1825
4900,2756
3405,3388
2827,877
312,3813
528,807
1349,3623
4077,1265
2325,4136
4534,3695
4429,921
3356,2568
2484,1515
3110,2924
3104,3428
3174,3578
2473,866
3757,3966
294,2084
4060,4899
394,197
3908,320
1132,3801
1338,1215
308,712
1281,4307
4496,3579
2694,2629
4250,324
123,2729
2417,4514
4016,2365
1879,2464
4147,4024
4662,2357
4994,2417
1852,138
1145,3541
326,2761
4656,423
412,1869
1927,1184
4289,164
1580,659
3628,1029
103,3226
1438,445
468,1412
3990,2151
2355,1670
2456,157
1514,164
4227,4490
2293,1511
1489,979
3957,3207
4897,3827
1728,4452
3999,1415
733,3032
472,282
4073,2748
2445,3576
1503,4040
3962,2155
4207,4134
340,784
3256,3180
4513,3147
1473,455
3487,967
2148,4682
928,73
2299,1373
1781,855
1199,3335
3979,2611
3118,4612
2990,4514
3577,1750
3796,3135
2156,1295
2835,3793
2994,2495
1759,1627
1911,4289
4164,2894
111,4369
2014,3827
2855,3655
295,1405
822,528
4396,1650
3648,4782
118,4450
4566,2303
2833,891
1211,3982
586,2045
4345,102
841,965
2387,4903
2804,870
4816,3972
3654,1797
1640,3927
1612,266
10,3834
1119,294
741,2783
2577,574
4153,3481
3654,3133
1266,2462
3070,360
4814,4944
4996,2259
4041,3176
4242,3310
251,4927
3001,1614
3928,589
361,3292
2696,1799
4341,3655
3373,4957
3329,4623
488,736
1871,3650
390,252
1606,2528
3776,3714
1322,503
1942,4202
1116,2432
868,2870
1497,419
137,3691
4306,3309
1223,338
608,4058
2417,968
4302,2502
3549,4264
1294,4947
3891,3236
4514,3609
1300,1442
1696,121
2056,3337
204,1379
2145,2018
2814,450
4,1680
3962,4587
2666,1160
1844,3575
2124,1943
4377,2556
3561,170
4029,1033
3565,4423
2197,4489
3000,3056
2306,407
779,3075
117,4216
2946,2784
2994,172
1734,3719
4437,4144
4809,3463
772,1535
2414,689
4068,3768
78,2505
3031,1559
1614,4177
1919,3956
3555,3262
343,3262
2773,2416
4845,1764
877,224
4615,2921
2713,3679
3964,1812
3736,3141
3740,3836
4767,1811
2447,4297
3095,1504
3317,3646
1037,2628
3026,2960
615,172
3546,4507
4500,1147
3210,3999
3394,1109
184,4252
4542,3307
2555,1943
1531,1420
3041,4592
251,475
3417,576
3928,2443
2091,765
2989,655
2625,2053
4036,2113
3301,1751
1731,1251
1046,4992
4878,82
2350,3279
4373,2662
2602,2501
1110,582
2987,3334
2507,1220
3062,2421
2518,3951
2783,4962
3962,365
775,4801
2694,4550
2832,2988
4002,3105
332,3863
4821,2786
2051,4141
3718,2488
254,3789
4584,885
47,3745
2125,4327
3843,4515
679,4336
1188,4730
3491,252
3638,3659
4655,3987
2902,3274
3279,1714
2505,4798
870,1909
52,372
3322,1154
1415,2347
3336,3615
242,3379
993,3842
3820,3795
3893,3382
3210,3028
2214,199
2514,2399
954,4284
1816,109
101,1017
1430,3495
4117,4460
2180,1357
4105,4175
2459,2402
3041,3260
3049,3994
3081,3677
1576,1689
1848,4057
967,4469
2136,2147
298,4025
1727,3435
1073,159
4222,894
1844,4539
2575,1479
2742,3893
1085,547
2783,783
986,3395
325,290
1988,3006
555,2370
672,2402
2939,3808
1323,2533
1415,4779
3475,4900
3236,3435
961,681
882,4290
1791,2020
653,1243
3716,2144
1820,3774
564,1670
1210,4131
1432,498
134,3831
2335,2934
2174,4082
3090,3022
2251,112
4899,1931
3684,824
4854,4030
1791,3402
801,968
3628,2456
4670,1218
3003,4997
4602,3527
4794,3755
4856,1329
2913,4270
2210,2695
1700,4710
3503,5000
1971,1791
3686,3641
3549,3870
4708,4854
1925,2724
90,1097
2962,3278
890,2914
2453,200
1946,1439
1609,931
341,1972
171,3900
2080,1340
4592,4356
4771,1848
523,1263
4253,4639
3693,4303
1442,1405
2845,1539
1217,4985
116,4618
650,2041
1671,1939
1388,995
1028,423
4176,1946
4765,478
3098,2559
3624,1888
1449,2252
596,2569
4331,1266
1440,2636
4529,87
4916,2946
3068,2552
2124,262
3925,3378
849,49
2667,934
981,4238
2485,3234
1613,2435
1820,2048
285,4864
3738,1682
2399,1552
4239,2851
4112,187
1480,2294
4516,4421
2019,622
1780,917
3430,1168
1348,3144
4164,1832
2919,2032
349,3007
1016,3452
3322,2636
3823,592
942,2645
954,1541
3288,4889
4394,435
2747,1828
3385,1120
2480,2229
2599,1163
2276,1637
3631,1565
4883,636
1971,191
4757,1321
4287,1828
632,1386
3738,3310
4253,4914
1469,153
3394,1624
4208,3403
1280,4919
3050,4239
395,4638
686,2632
2647,3294
3527,4948
3302,103
770,3503
4955,2969
4045,4764
1167,390
1977,3972
1445,1175
4229,3624
1648,351
2601,2832
3956,4716
3963,2761
2333,3881
1330,3014
4412,292
1777,4501
1074,3794
3621,2115
2218,4184
3554,3055
4337,4193
4311,1424
973,2207
1978,668
2258,1248
2986,2046
151,2111
2789,288
344,81
2096,1935
2194,3086
858,4728
3434,1210
3859,2000
4578,4450
907,4761
221,113
4053,2825
4019,1885
1111,4826
1335,4372
1663,4104
1905,633
1355,2087
3988,2273
3699,143
4751,2430
2303,175
939,1079
3308,2633
4752,3977
2352,1906
2766,4945
2581,2450
4948,2099
1383,1308
2830,2346
4592,4533
2815,3791
2166,3198
3204,2729
4745,1171
2204,4278
4545,1901
4024,2030
3748,2366
3026,2975
4536,4525
1916,1974
2585,214
1984,3432
1339,91
1735,1639
1384,1233
2800,3114
3108,1307
22,4546
1231,4458
3731,2569
3848,2476
4031,4378
1653,1274
1175,2608
2633,2706
96,4111
3475,1631
1971,256
3458,2650
3615,986
3049,3017
1351,3853
4650,1001
2868,3567
4287,945
4907,4118
1297,1911
4974,205
503,3638
2740,4842
3244,1642
883,1709
3564,1631
2287,229
871,1072
3808,1611
2500,3447
1357,924
4195,74
3684,1391
4873,4789
4249,2682
703,238
3176,3822
4860,1321
2572,2258
2564,4661
4344,3963
4636,663
2790,3826
2147,1060
473,120
2915,1849
3190,4794
1934,228
372,1886
4037,4448
4774,2992
1549,3352
2081,2301
1512,1896
1403,171
2060,2503
148,2296
1475,3796
4897,3073
4735,3969
3010,4311
842,350
3134,3039
2819,4835
2908,685
4173,1754
1228,982
339,4998
2045,3064
1761,3693
1277,2234
3890,1527
4387,2224
4467,246
4700,4680
541,3067
3634,3139
1869,169
42,4075
3583,1221
516,9
2121,4086
4323,2313
3508,1980
3400,2559
1149,4150
365,1526
4962,2229
4444,3127
929,509
966,1456
379,4422
3821,144
4210,717
3497,1024
1069,2880
4130,1059
3013,3914
1530,3192
3685,2943
2650,4720
2578,3776
4927,2148
2163,3208
1157,15
301,82
2722,3387
3604,4078
1885,4
1996,1311
2164,2798
3895,51
2095,2665
1386,4222
4769,3488
237,4122
4154,2115
4441,4409
961,908
71,896
251,3077
4220,3919
2740,3339
1273,2347
2291,578
4956,1642
1589,2592
3499,3168
2226,2633
4327,4973
3680,3139
501,4766
1391,4312
2866,2930
378,3735
264,2938
4302,1840
899,1949
452,951
3604,668
1151,2609
2081,270
3045,3248
1198,4938
517,1817
314,3395
3734,425
2837,4257
4377,3173
4543,2277
4676,1030
4327,4962
1664,781
1455,1023
1439,2460
2515,4335
402,3464
3516,4443
2420,1188
4379,685
2716,2113
1240,4927
507,3878
285,2035
4455,2626
2607,4306
771,3429
3819,2945
4775,450
1272,2100
3756,1646
4945,3984
1039,628
63,3329
4025,4364
2946,1967
383,320
3091,2435
4604,4602
1572,4253
4478,1868
611,2182
4271,1495
980,4732
4468,908
1514,3476
3913,3030
3429,4808
2438,1463
122,376
4417,3603
36,4603
2628,3526
3691,1976
1872,4461
2892,2672
717,2226
3284,2164
1560,2918
4807,2478
4585,2799
4512,1897
130,3416
4338,2231
2740,646
4489,2660
4042,875
1396,1661
4835,2657
1943,4595
1122,3833
9,3136
3486,3670
3407,1637
2928,3309
1366,20
1363,2919
598,2990
1727,760
1144,3400
2816,4346
3315,3677
4174,1737
1297,4605
3876,885
961,1156
2254,2031
4279,3678
333,608
2169,242
4759,4930
2118,4636
250,1603
533,1317
289,892
3291,4979
4407,3842
2682,3162
2135,1952
4042,2324
707,3446
3681,4348
2877,1195
140,2199
663,391
4737,3993
3721,883
999,1527
3415,638
674,2452
237,910
223,2011
3235,534
2533,2654
1482,1492
2852,1990
1574,2278
1868,2146
613,3981
1117,3774
2895,3162
3279,1842
2487,4381
3663,4463
288,2604
3256,4152
2082,2529
3211,4405
2093,2835
1102,2010
1313,2945
147,2928
4253,309
624,4122
4015,2969
1240,1952
3149,4509
2482,4665
1572,1595
4307,167
2838,819
820,963
1090,1135
897,473
4305,3394
3614,2102
2601,1487
3918,778
62,4340
3944,4159
1294,2191
3810,579
3530,3223
768,2660
2163,4388
4998,1531
4429,2599
4488,94
279,1840
2591,1274
2381,4913
3803,4947
2644,2840
3160,2784
1108,4662
4825,4957
2476,3290
1284,2367
4780,1230
3039,1662
89,1402
2354,4920
860,1746
20,3808
4232,594
4703,4414
3006,4279
111,1915
2132,4841
1005,66
2003,812
4510,2741
2866,4077
22,4349
2447,1315
4949,3740
4062,3826
2161,3524
4527,3035
3699,3829
3075,4143
1055,1238
4959,3935
3399,4848
582,4386
1827,280
1675,2575
755,2419
2774,2912
2003,3298
4205,4517
4587,420
2114,2840
3349,2829
3688,668
1957,3667
2867,748
277,1447
1124,1561
4716,2383
1649,211
2103,3084
4127,636
937,4301
2413,128
4461,1953
4952,1849
2527,1442
4974,1676
1837,4185
1120,4108
3730,2075
2244,1793
2278,189
3012,2545
837,1935
2359,1384
986,986
603,579
1922,3109
1897,4493
2472,4421
4966,3257
170,1712
714,734
268,2279
3927,999
1491,2498
2687,4926
2279,2476
67,3225
1485,3179
940,373
3165,1878
1756,4043
4043,2187
745,1746
972,3155
1933,1861
3332,1994
854,3077
696,3979
335,187
4328,706
583,141
815,3716
3685,3569
2659,3597
315,3907
2950,3807
2841,1792
4048,2661
2562,2443
814,2566
314,4110
1797,3867
2733,3689
895,2399
4860,4447
798,1625
2263,1144
3965,2326
3551,4380
4507,1474
2346,72
1237,4943
2655,1073
4749,1199
1242,3084
2463,3249
1661,1119
666,384
4036,110
1156,4082
3314,4876
2680,705
414,4370
4085,4416
1411,3868
3101,3016
2767,4788
496,4296
3590,674
3468,4325
4985,3079
1933,2401
1884,2842
3713,2955
1873,2437
2466,3602
1559,2423
535,1437
1860,1983
2708,2614
1450,4957
1624,4950
3441,2436
63,3596
3807,2334
4478,822
4748,2250
723,2398
1566,1660
598,3495
2212,4214
1209,4402
820,521
1721,219
2249,780
669,1879
1156,1991
1748,2123
2039,1922
4499,1928
2455,2621
1375,4830
3320,4365
2821,2599
4825,3150
2246,29
3049,693
2877,1948
4578,1189
4089,4353
2410,3095
3161,3890
7,3411
552,80
2908,4433
42,1900
4659,1265
4883,2925
4674,657
463,1144
1302,3780
911,3694
4214,3589
2004,2795
1459,1223
1522,892
2269,2835
1211,816
1514,945
776,2646
4282,3413
583,1171
813,4980
190,4807
3304,3428
3082,4560
576,1579
4013,4923
1361,2441
2275,2987
2476,3940
1839,2856
3591,4234
3708,803
1085,4404
3917,2464
2660,4892
3295,1390
3430,2966
247,4978
240,76
2235,3443
1729,4879
1298,1276
572,1024
958,2928
4901,889
207,849
1690,3503
810,3420
1849,4193
4688,4783
16,2239
4520,4843
4093,2444
1360,4667
3240,182
3354,4059
960,129
1353,4651
1966,1692
515,2176
3663,4751
2078,3158
1690,1876
3612,533
2122,260
2152,1757
1446,1750
2345,2229
1263,3961
1535,4467
4712,2546
1806,2727
251,4703
3614,345
407,1821
4187,3509
3833,3496
43,49
2441,2903
1096,1772
1382,2717
2620,242
2498,1616
904,1722
732,182
1233,1930
4302,3788
3110,1745
3204,777
1708,2126
3914,342
2040,2862
2075,1292
3974,1912
109,3894
3740,1369
4749,551
2248,4085
2950,3123
2498,1935
3072,4784
3479,3082
767,1857
1827,2933
4889,4699
4893,4460
937,2386
4318,4498
2121,1453
3743,2376
3155,689
111,1717
1080,489
3558,26
4555,4889
1253,4633
643,137
993,2903
761,4398
422,4257
610,1181
4944,2664
2904,4682
1088,4782
4040,4723
2441,1429
2629,2787
335,353
1354,2338
4644,1841
1191,4292
2858,2560
1722,3976
61,4132
3077,1506
1053,3785
2452,3451
3992,4288
4395,2012
4227,1211
2166,2191
1624,2309
2724,2920
2474,3766
2212,3540
2398,3064
3649,2285
4349,4980
2519,3953
4429,192
1654,4783
1903,4202
4842,3061
4277,693
3781,4659
2010,3728
1736,2577
494,1871
3764,352
4103,2820
2231,3211
2850,1370
3819,102
639,2853
4525,229
1931,3653
2586,4268
2087,2483
2439,4905
2678,3062
666,4857
383,2823
840,111
3033,2959
486,1968
4194,4009
2579,1732
2980,4235
3576,1806
4531,2952
486,4668
3529,531
4243,2546
1864,3990
1087,2358
3768,2760
4684,4459
873,4759
1611,1905
2449,4080
4820,3905
1914,1196
4902,1724
2818,1944
178,245
2528,2856
4302,1478
1747,2815
3074,3660
1302,3249
2377,3493
816,731
3788,2902
1823,2711
966,997
1355,4008
4364,1399
1389,2746
105,2349
3862,1702
2392,382
2538,4135
1712,688
1951,1899
2202,3894
963,2438
1409,3325
4204,4541
3425,4061
3637,17
2350,2001
2814,636
3676,88
2284,3045
4665,4079
4712,4423
2523,3696
1448,4840
2757,904
594,288
1954,4645
4911,3637
1743,3053
703,1775
3869,4145
3023,2464
3560,985
1847,1865
2117,1464
4168,3632
1716,1846
1152,2743
4499,2739
2634,2607
4847,4047
3060,3605
3123,658
461,237
1287,2926
4605,1907
453,2304
4991,4482
2601,1082
1030,83
3190,4128
4963,2766
4320,3210
2946,1028
276,1339
2824,1483
3973,3191
1299,2826
1730,4376
3659,4597
2564,2994
3839,2386
4148,4086
929,357
267,2912
2413,2718
4639,3693
2029,3443
1059,2021
3846,2335
1225,4205
2435,3169
4353,2700
3338,1362
3992,4465
2190,625
1267,2627
1390,4430
315,1196
3845,3228
1072,759
1355,4949
882,1338
2207,4238
2551,2469
4043,424
3812,3617
1549,326
1320,4963
4274,4011
4182,4808
3770,2104
1779,4253
3840,1492
2404,1101
1283,2662
822,4815
2891,3849
3866,4420
3690,2401
1368,3529
4547,4750
333,4988
808,4016
427,1464
2049,2600
944,2818
739,2312
2482,828
470,4179
4595,31
2193,886
4759,2570
1194,1630
1432,2935
745,2555
2874,2751
2169,1728
120,2354
1630,1074
4270,1470
4527,1700
1051,2713
4335,1571
4857,3063
121,490
1697,2725
3917,4538
3109,4623
4164,129
1889,2991
1348,2298
1355,892
4730,3149
4139,2278
2666,3398
2285,1014
2654,3596
1990,451
4261,1703
571,580
4627,3492
1424,2913
3736,2291
802,2105
219,2680
3754,2977
1755,2439
4725,1824
4685,3634
3789,3592
108,2987
880,4491
2035,2747
3623,4866
4989,1763
1049,2913
818,4743
1824,1671
4829,1551
2546,1306
2338,2825
261,4974
3403,4831
2586,1082
2880,3348
4352,3279
52,3885
2189,1231
3962,132
852,4720
4209,3438
1330,4841
4526,1049
2097,3442
1958,2632
1279,3256
149,2824
4154,2779
1224,2808
655,481
3099,1312
1919,3281
2021,790
4558,1985
663,3517
1364,3418
4011,4629
3544,3965
2946,3613
1568,2082
2267,886
963,3213
3790,1990
2654,1488
4649,3942
414,4898
3523,4050
3861,1736
1456,3971
4389,4113
4586,4431
3845,3575
4244,1239
4956,2083
2762,4302
2632,2862
705,3947
3495,1250
3894,4328
2660,4046
657,2213
4246,2715
2099,4030
1993,2608
4074,3363
4686,3088
700,3414
3049,4022
2986,2045
4234,3683
2942,2798
3660,415
1189,4737
4076,4931
3694,427
4822,4895
1169,4450
1355,1479
1160,482
4871,1889
2839,75
4423,3686
786,3614
396,4441
4560,4077
1159,1046
1013,1544
3886,4055
1920,1233
2229,1379
3440,4841
128,3759
1136,1269
2627,2784
1323,1522
3821,4353
2883,4410
4947,4251
1208,229
2043,4724
2115,1672
4047,1631
2406,3563
3967,177
97,4820
2026,1255
875,2339
3008,1416
2975,3663
35,2480
574,3877
3797,3934
4886,2970
3877,4087
1476,2956
4255,1617
1563,4439
949,2196
3585,3336
2634,2222
4086,2862
878,280
552,2939
2352,3067
1321,3882
4248,3056
1301,3277
3640,44
4925,3002
650,2619
310,3954
2400,4008
4645,1905
4430,4150
3609,1412
4116,3049
3272,1868
3149,4589
3942,4501
4179,3958
3786,4036
4697,1175
3892,1614
4938,2473
2795,4570
2826,2238
485,817
3020,547
3634,1438
3083,639
4162,595
3708,165
2927,4830
4355,699
4842,2218
4940,1762
4492,1658
856,1145
3846,51
1384,4089
2538,4216
240,436
1765,2129
124,165
4589,359
1871,3057
2849,2811
950,405
4204,1048
3440,2113
3064,4785
3622,3068
1916,2801
3431,2339
2,1652
187,4699
153,2362
581,2640
3174,884
1006,3776
2164,1004
2815,547
3765,2590
233,1168
2993,1213
2617,772
1961,3511
4817,4931
3023,147
2929,495
4763,4397
3240,4438
1928,2973
3473,1699
4912,1684
4667,2817
1003,2899
4853,86
2416,4429
3192,1936
2107,2267
3667,888
326,699
3016,755
2938,1301
1294,1940
2559,2403
3980,407
835,3909
1307,4709
4292,500
2971,2025
2560,568
3337,3645
4824,1921
943,4153
2309,1472
3998,1365
3910,1182
4814,1014
980,3451
1207,1512
4229,364
1738,3068
312,4685
613,2399
4122,460
4381,4594
2486,4675
4243,1659
45,2252
4138,2631
2518,4518
1225,1831
4891,1911
4230,1352
4428,3377
2652,2002
1668,3113
1706,506
1446,4378
913,1466
3260,556
1569,3854
649,4520
4913,3931
4416,169
2454,554
735,34
2911,1001
2151,378
2920,1719
4587,1396
2394,740
4888,934
3212,23
4305,3208
104,1077
4489,2049
773,3546
4964,3095
4952,188
3923,2938
1856,2129
2975,230
4148,1849
3029,4946
516,497
1296,3315
2394,1740
89,2851
4734,4658
4083,1892
3408,2665
1565,1667
1773,3242
881,3537
724,191
3639,637
342,2522
264,1619
1197,3637
1460,1266
4848,2345
1115,2142
458,2002
1432,3759
4474,4995
2970,3030
759,3423
3291,1079
3343,1297
3903,480
4491,3518
1447,912
1717,4710
4466,2642
4088,2248
4926,8
3913,419
952,1064
4401,3141
2236,1912
2032,440
1871,1294
3484,4908
657,4108
2214,4327
3950,2232
358,3778
171,4146
3400,1051
3885,2465
4290,4539
2715,1082
1074,2874
1727,212
984,2645
4670,1068
4734,3145
1061,3658
1840,1822
