IdO,IdM,IdE,date_entretien
424,156,2582,2024-08-07
1142,4103,4632,2014-09-26
3666,4185,1267,2011-03-16
2154,4514,3157,2018-06-20
2278,664,3537,2020-07-16
869,4519,191,2018-11-30
4591,37,864,2010-01-27
4031,1398,1133,2005-05-12
3449,4219,2250,2021-03-22
4525,202,3690,2015-09-21
973,3697,1695,2007-04-09
1889,1277,1424,2024-01-09
4622,4607,1021,2016-06-05
3356,1935,605,2019-10-23
425,2754,4506,2003-10-11
95,4735,4480,2022-12-27
2243,1810,268,2004-11-27
1105,2224,3103,2008-12-01
3707,2234,3157,2018-01-25
1738,3401,4919,2007-04-13
4524,1109,17,2006-11-10
4225,3266,2471,2020-12-13
4971,1354,1504,2016-05-20
4091,4162,2884,2021-09-10
4117,2789,2850,2000-01-22
2157,3147,4151,2019-09-16
1978,2902,384,2023-06-14
730,112,4423,2015-04-16
4089,3339,644,2013-02-06
2026,4351,3970,2021-11-11
3097,1478,3385,2020-02-27
962,3354,1043,2011-06-27
3429,2704,2436,2001-11-22
3461,665,1104,2005-02-14
421,2213,3649,2020-12-02
4334,3139,1409,2004-07-21
1162,4097,979,2009-10-30
261,1920,3706,2000-01-13
1146,2265,1236,2013-05-10
328,2480,1714,2017-07-22
2052,1154,2519,2008-07-12
2244,3610,1414,2017-05-16
2524,871,900,2023-12-25
3327,2550,1092,2023-01-23
651,1524,772,2000-06-16
4431,926,4141,2003-12-28
3921,1979,2023,2012-04-02
751,3493,2460,2016-03-24
1934,2483,3993,2023-09-18
470,2456,1355,2000-04-05
3786,4240,2013,2017-04-26
1824,4125,3256,2017-06-21
735,4372,4288,2015-03-23
2041,231,4252,2016-08-16
1366,2337,4691,2023-11-04
3062,1578,4055,2018-02-15
608,1588,1340,2008-09-07
1215,1118,2989,2009-07-27
4112,4211,4143,2014-06-25
3075,1054,1029,2001-05-10
1054,4843,4610,2009-03-08
1027,2714,3788,2011-05-08
3512,415,2886,2013-08-21
4551,284,1405,2008-06-27
4646,3202,2742,2000-06-04
2210,4450,202,2007-12-13
2482,1717,4063,2000-12-15
2958,800,3971,2012-04-18
3294,4808,479,2008-07-28
4770,1720,1617,2013-11-25
3212,641,3324,2018-01-25
508,4050,3155,2015-09-06
4995,528,525,2003-01-01
3861,3571,2735,2016-08-29
2777,3035,2483,2021-12-26
4437,432,3764,2024-11-12
1834,4286,1195,2023-02-06
2893,3682,4646,2017-01-03
4556,3690,2389,2011-09-15
3036,3203,4748,2016-01-08
1348,693,4191,2005-08-31
2570,3148,3339,2024-06-10
4718,292,2794,2001-08-21
2161,4259,232,2016-01-17
3159,3498,3408,2020-09-03
3660,1405,3966,2020-02-05
412,2368,2060,2012-12-23
583,3138,3174,2005-11-07
753,1834,3054,2010-08-28
1472,3874,2594,2003-09-27
2899,4890,2597,2016-04-16
251,1763,2795,2019-10-25
1490,1676,3374,2021-12-25
2759,962,4558,2016-02-18
3511,4073,2016,2013-04-02
4787,1277,2261,2008-12-25
4794,91,683,2019-12-22
4221,3849,3985,2008-10-16
1605,282,3299,2022-07-01
3954,1548,1121,2007-03-07
1167,743,2522,2007-09-16
2169,3866,1089,2014-04-17
2532,90,2257,2010-05-03
4071,269,3183,2022-11-13
2312,3125,3263,2010-12-22
1413,43,3119,2024-11-16
3474,3775,2276,2021-01-18
1844,371,3270,2000-05-02
1727,4945,4500,2015-08-27
3375,2829,2661,2024-01-31
4346,591,160,2007-05-25
3372,4902,4013,2010-01-14
3286,4947,2934,2001-02-13
2303,1659,1109,2015-07-06
1542,3949,2607,2006-11-03
4242,4407,745,2003-09-11
650,1271,773,2016-10-12
4824,2988,3741,2007-09-03
2959,2035,2843,2000-12-23
3317,1737,332,2010-05-04
96,3668,4401,2021-07-31
3523,4260,4436,2005-06-20
2910,3254,2184,2018-07-18
1479,4541,1345,2012-11-13
1971,396,3728,2017-09-20
320,555,379,2008-03-21
3506,1427,4799,2005-02-13
3755,3724,694,2018-01-24
1351,4733,4629,2014-01-16
4925,4635,4746,2017-06-29
3837,3605,4160,2014-11-21
3891,1472,1953,2007-01-26
2675,4292,1460,2006-04-06
4228,189,3344,2007-05-09
4636,3122,3686,2024-03-08
3200,2314,2018,2004-11-29
645,48,544,2002-11-03
2582,1852,4105,2020-07-25
3881,3814,1942,2015-04-16
3126,1019,3022,2006-09-12
4808,1406,1874,2016-12-02
2241,908,2031,2000-11-27
3181,976,1290,2004-01-29
1983,2084,2288,2020-05-29
4229,2294,3679,2024-06-06
785,3122,3200,2022-07-03
4068,158,4799,2000-11-11
2739,2347,2114,2019-03-17
4075,3453,1730,2005-07-16
1979,302,3614,2006-08-25
249,4201,2381,2004-02-21
1931,4270,2156,2000-01-11
5,2352,1052,2004-07-20
908,2694,1756,2001-04-01
682,2118,573,2018-11-23
2013,3454,190,2023-04-05
2570,3588,2609,2018-09-06
2761,1294,4087,2014-07-08
3441,2208,112,2019-08-28
2771,1665,2947,2019-05-14
3905,101,3799,2017-02-06
1303,1406,564,2008-08-23
2504,3745,4976,2004-08-03
3904,940,509,2010-02-17
238,1269,2701,2015-02-09
2365,2845,1484,2002-07-24
4888,2682,193,2002-06-20
787,3947,3422,2024-01-10
4137,1078,3622,2024-05-23
570,3559,4519,2002-12-13
3992,328,4338,2013-10-12
3244,433,3421,2006-08-14
1706,3594,2841,2020-11-14
3447,402,4143,2010-06-09
4370,1321,1348,2013-11-28
3669,1888,4411,2007-05-12
2072,109,4692,2005-03-23
31,1289,675,2019-01-28
3489,740,666,2016-05-12
4172,2771,4000,2015-03-30
4853,4293,4873,2012-08-24
1656,2188,487,2006-11-20
3439,3378,2703,2019-12-09
4351,2671,46,2011-08-16
2015,4012,4634,2015-11-24
2881,1299,4985,2020-06-20
2103,2861,3930,2014-04-06
3897,4633,3607,2015-07-26
430,4110,1681,2018-08-23
495,4425,697,2010-02-26
241,2849,2357,2011-01-18
4838,3900,4784,2023-02-24
1460,2248,334,2010-01-11
289,3059,3182,2002-06-13
347,1200,399,2006-01-05
4696,1844,3977,2002-09-09
2051,2518,3919,2013-11-07
1254,4404,1459,2008-11-08
2564,4907,399,2018-09-23
582,4750,807,2003-02-26
1311,4727,1298,2018-11-26
2172,1263,4561,2002-05-08
4955,4758,654,2021-04-25
2256,807,4359,2011-09-03
1328,708,3069,2013-09-02
3842,2437,922,2014-03-02
4836,658,3040,2001-06-20
1464,2497,2020,2015-04-18
865,389,4864,2006-10-23
4569,3245,2797,2018-06-15
3756,3411,3397,2009-09-29
474,1712,3859,2013-08-28
518,2510,2169,2020-10-27
4257,1045,1158,2021-11-14
2690,3261,1278,2024-05-22
3307,4741,3137,2009-02-12
939,1956,661,2018-05-23
1552,2314,3791,2016-08-27
4034,719,4326,2008-11-19
4115,2994,629,2009-03-08
1322,646,315,2001-09-18
4194,4216,3931,2003-05-29
1375,1528,594,2023-10-07
3929,125,164,2019-02-21
1747,695,1724,2006-10-04
4755,877,4254,2021-02-28
208,684,230,2004-07-04
3242,317,789,2007-08-25
2013,224,803,2008-08-09
627,2938,4480,2024-01-05
4032,3634,380,2016-11-12
82,208,3072,2004-04-04
2957,1310,1603,2016-06-29
3590,1111,3262,2016-08-20
2364,4425,652,2024-06-21
4180,3115,3040,2004-12-20
4561,4804,1587,2000-08-16
482,1195,621,2009-05-09
4451,1989,1203,2004-04-01
4943,834,2944,2021-02-04
3815,2128,4675,2020-10-25
3035,1647,1179,2023-08-12
2494,1980,4354,2001-11-05
2504,3652,374,2004-11-14
1661,3891,2196,2016-09-15
3770,681,931,2002-08-15
2353,1121,4445,2003-10-20
3213,1835,2309,2014-01-06
2032,377,1081,2014-09-01
959,41,486,2004-03-21
2640,521,4570,2018-08-22
2846,1992,1925,2024-10-14
1105,285,2778,2000-05-27
1286,2149,1400,2006-01-15
2085,867,672,2016-09-07
3226,3305,4580,2016-10-20
2967,4498,4379,2019-02-02
3429,2760,1053,2003-05-24
4028,325,4836,2000-04-08
2559,1449,4098,2012-07-17
1210,3769,3824,2013-02-22
2238,3299,2475,2016-02-06
2479,3027,4203,2020-12-23
1590,155,243,2018-03-20
3359,1883,4474,2024-07-02
668,4044,4212,2013-05-06
4146,2047,391,2011-01-18
3625,1259,4642,2024-09-05
1600,4109,4253,2018-10-18
3481,462,3024,2002-10-23
1177,3023,931,2014-05-04
2122,1180,2551,2010-03-19
2303,1346,2357,2019-09-07
2467,992,3826,2020-04-19
278,2890,3365,2016-07-23
3707,4516,3714,2006-10-05
612,2958,93,2019-10-14
442,2255,1166,2008-03-26
2727,2881,2944,2007-04-26
2901,2054,4212,2003-11-30
1022,41,4606,2007-02-17
99,734,2364,2019-01-09
2220,2072,1496,2021-10-17
320,3111,958,2002-12-04
2051,1559,4196,2014-07-09
3037,2716,4802,2023-03-11
3484,1322,3062,2019-11-08
760,1186,2443,2004-02-18
3723,1508,2398,2016-11-25
1120,414,1085,2018-12-03
980,3655,2274,2016-03-29
2632,933,2103,2012-12-18
80,80,561,2009-10-23
3228,4843,2510,2004-10-08
2727,4710,3386,2000-07-24
4878,793,381,2024-02-11
4833,3968,4178,2001-10-16
4001,2592,4954,2010-03-10
639,912,2131,2007-05-25
650,1044,2340,2024-03-09
18,2404,3059,2013-10-14
810,3383,2985,2021-12-15
414,2971,934,2014-03-12
34,1133,3771,2014-11-17
500,1313,4677,2008-10-12
655,1653,4840,2003-06-15
3128,3147,1865,2012-01-02
3383,377,1615,2012-10-06
2606,46,1047,2016-09-28
828,3238,1307,2008-06-01
2696,1157,3610,2003-07-10
2889,3123,655,2012-10-18
2187,1140,2781,2001-03-11
2845,549,2083,2015-12-27
2623,4791,686,2018-09-09
3438,1081,2705,2016-12-30
3435,2084,427,2000-11-17
4968,1958,370,2000-05-22
2141,2968,2727,2003-03-07
833,2335,555,2013-07-01
3871,3560,1530,2011-10-08
1346,672,3227,2020-12-19
4360,4493,1611,2000-12-19
2892,1285,447,2013-07-20
2346,3568,2978,2020-06-28
4300,1254,2477,2023-02-22
965,526,2719,2019-08-05
2331,3799,227,2017-07-16
4067,2426,16,2014-08-30
2210,4675,1924,2021-06-13
222,4589,4177,2003-02-05
4289,2396,3974,2023-05-12
1684,1237,3120,2005-06-04
1756,3936,1252,2004-07-26
3707,3396,2437,2015-01-13
446,4400,3517,2018-03-13
4456,3874,3960,2018-08-04
4624,4125,539,2014-07-15
714,2798,3591,2004-04-26
4309,4197,496,2017-04-27
2565,4735,4391,2007-01-23
831,4132,448,2005-04-19
4316,2071,1295,2001-09-05
3326,189,3123,2015-07-12
2410,360,3307,2020-09-07
1731,60,2312,2012-01-13
2828,1044,927,2022-09-07
1051,2809,3012,2011-01-09
4838,2162,1016,2014-11-19
4846,3345,2719,2020-01-01
4364,2780,2629,2008-04-04
3004,952,3502,2023-11-21
3545,4764,1565,2010-10-22
528,4469,4407,2011-10-28
3147,2358,3228,2000-01-17
1468,755,2712,2006-03-28
428,3011,92,2017-03-31
4760,2103,858,2007-11-18
1118,4254,199,2024-12-11
1738,556,2452,2017-09-10
1335,3918,3591,2010-05-02
2523,624,4708,2022-04-25
3647,404,4150,2017-06-16
4588,2169,1775,2001-01-22
1326,885,4051,2014-11-22
646,4703,1303,2011-08-15
3307,1336,4266,2007-03-27
1123,543,2704,2001-09-10
3927,1877,3430,2013-03-23
1313,2450,2032,2023-03-30
2759,2480,446,2021-03-07
4098,1667,328,2009-02-28
4606,4528,170,2020-12-23
1434,4928,3949,2002-04-22
4941,585,535,2024-02-25
3788,1942,75,2000-12-06
1678,1278,1614,2003-01-29
4730,2740,4380,2023-04-01
734,2956,2407,2024-07-10
97,856,4916,2008-08-22
2843,3595,1073,2007-09-11
3021,1592,3939,2020-10-03
892,1601,2110,2009-12-18
960,3559,1347,2003-06-29
3916,340,3215,2005-06-23
1424,2272,4689,2005-02-05
945,3794,495,2011-09-15
1542,55,3420,2010-07-17
2431,1873,2376,2018-06-21
4992,2459,802,2017-09-15
2039,4507,152,2024-07-02
4773,743,4950,2015-01-03
3628,341,3676,2016-06-14
3045,4841,4179,2011-02-05
3332,4254,3247,2013-12-24
1116,153,2590,2007-07-06
1596,1880,837,2014-04-08
4537,3640,3333,2012-05-12
4742,3795,590,2020-08-24
292,3771,598,2003-08-13
4092,3008,2829,2011-05-13
4323,803,2623,2011-09-17
756,1353,3159,2012-06-07
3987,472,3049,2003-09-18
219,2694,3414,2011-11-19
4154,4393,3680,2013-11-25
894,3393,1255,2019-01-31
1598,601,2594,2017-04-20
575,2448,4876,2019-08-23
2087,1042,4086,2002-07-10
2680,2575,3219,2002-07-07
419,2908,4683,2015-05-15
95,1210,4062,2016-10-29
681,3652,1505,2007-11-27
431,1409,2191,2012-12-09
928,4493,1966,2013-01-06
53,2726,3646,2022-04-14
4993,1760,2740,2002-05-18
3593,4786,3230,2008-04-22
3363,2651,536,2019-02-28
1381,3788,2418,2000-07-05
3717,4004,1439,2018-06-27
3564,1013,4604,2001-12-04
3594,4137,3941,2002-02-19
2916,2409,529,2014-12-02
3611,3417,3259,2017-12-10
4329,3338,4313,2002-01-31
4779,1732,3079,2018-10-03
4477,1110,2636,2003-06-18
1566,3534,3979,2020-11-08
1275,1145,871,2013-08-10
572,2516,4118,2009-02-07
2910,4146,4035,2003-09-20
813,3854,2624,2002-01-08
2793,2689,782,2013-09-25
3501,3929,4428,2005-05-06
569,2670,3456,2016-04-20
215,4666,3609,2022-08-20
1728,4381,2870,2012-06-14
794,2228,1620,2002-09-09
2357,259,240,2017-08-24
306,1562,2839,2002-05-05
469,3361,1290,2011-01-01
3533,1009,2124,2018-08-04
1711,2438,4307,2002-08-02
716,4913,938,2020-08-09
943,332,1996,2022-07-29
1352,4296,4233,2021-01-03
4583,3317,4238,2017-07-21
1721,2854,3215,2021-12-09
1969,2902,4150,2017-09-24
2493,3627,4526,2007-03-16
1913,212,4606,2005-06-14
3572,4621,3077,2016-06-01
3478,3456,4725,2010-01-02
3917,1829,1297,2015-06-12
1238,3564,3294,2019-04-30
1384,194,3213,2022-02-10
3790,1048,1495,2012-11-22
2698,1922,4607,2023-02-01
2922,1405,80,2002-06-08
951,1260,1132,2018-07-30
1132,859,1287,2016-08-24
580,4236,2734,2004-02-20
454,4200,4443,2000-05-25
34,2488,418,2018-05-16
1490,255,2477,2000-10-17
425,2693,1342,2014-05-19
3170,4967,3563,2017-12-23
2492,3986,3250,2012-06-16
4895,1495,1214,2013-04-17
4704,4117,4755,2005-02-22
4602,2219,2178,2000-03-28
3453,2260,373,2022-08-15
857,1814,828,2012-04-30
4570,365,2335,2003-08-27
4283,2582,1243,2013-10-09
589,1273,3151,2000-03-20
4627,762,4326,2000-09-29
71,1175,876,2009-03-18
4624,2132,4479,2002-01-19
3991,3653,3433,2000-05-10
784,3819,4774,2023-12-02
2904,2249,2871,2005-06-30
74,2195,3817,2005-01-12
1158,3211,3939,2010-01-10
4663,4202,103,2022-08-28
4943,3186,1978,2009-09-07
1655,390,108,2001-12-22
3547,2727,1233,2012-07-07
3774,252,4778,2001-01-10
3021,4553,1428,2020-02-24
1184,1332,342,2007-10-19
4307,3071,659,2005-08-28
4227,3406,1455,2015-07-18
379,4187,3298,2013-08-31
3850,194,4188,2006-03-21
1583,2346,3832,2009-10-20
3141,4270,2110,2015-11-18
3393,2461,56,2010-11-10
172,1935,4348,2003-09-30
4382,1751,164,2018-01-08
2903,3575,1504,2016-06-24
4856,1587,2149,2022-10-26
3873,4897,1116,2017-03-13
2687,4949,3141,2011-03-31
3936,1398,2405,2002-01-25
790,2862,2325,2009-10-03
2743,1194,2267,2004-11-03
1739,1404,4044,2007-10-04
4097,302,1483,2011-12-07
4541,1816,3751,2009-10-18
2773,1488,185,2022-04-09
2796,3873,976,2009-11-18
2622,1983,326,2024-09-03
1114,3140,2342,2013-09-09
2548,4328,10,2015-04-23
978,3158,1526,2002-03-14
4239,1283,3844,2021-05-29
2045,3048,4821,2009-02-25
1402,3179,3098,2017-07-24
443,2196,4839,2002-07-01
2344,525,4406,2020-08-18
2590,4368,2768,2015-06-04
2227,4566,306,2023-03-07
1117,2220,1117,2018-07-01
4256,3073,3228,2009-04-16
4301,1716,522,2001-02-20
3333,2604,3408,2002-06-29
3294,794,648,2017-08-19
538,2807,4479,2007-04-14
1686,1454,2439,2020-04-07
3896,3619,1892,2001-07-06
3137,4011,249,2016-12-17
3063,3348,1123,2023-10-31
4509,2070,1625,2023-05-11
888,4773,736,2009-06-22
4986,4126,1135,2015-12-24
2571,4720,3469,2022-10-12
4820,4212,1728,2006-02-02
2124,796,3090,2000-05-15
2112,4050,2809,2004-12-22
3794,646,849,2002-01-15
845,2438,2995,2011-06-07
236,1041,1779,2018-07-15
3161,1105,957,2008-10-02
442,2566,3666,2016-12-26
2113,1993,199,2008-11-01
4165,1434,132,2007-10-08
411,1109,894,2005-09-13
1992,2027,164,2000-09-22
1269,4601,4872,2004-08-21
936,773,1311,2018-05-29
666,910,3900,2002-11-08
520,2204,3291,2022-02-28
4572,3071,153,2013-09-24
216,2567,2498,2003-01-02
772,2910,1142,2013-06-07
4115,3447,3836,2024-02-16
2297,3772,3549,2015-07-20
3108,2509,3971,2005-10-29
1851,4998,1263,2008-02-18
4086,1838,2010,2022-08-15
3749,3050,2073,2002-01-26
4414,2590,3620,2018-06-25
427,2597,2771,2012-08-11
379,495,3620,2010-04-28
4880,4070,965,2016-01-22
3250,662,1636,2014-11-21
352,62,2541,2010-09-22
4528,311,2340,2004-06-27
3244,3643,4514,2024-08-10
2074,2746,4542,2008-07-02
4184,2947,4376,2012-05-11
4730,2752,1652,2013-07-24
3546,2543,6,2002-04-20
1175,2098,3549,2015-07-18
3160,960,3588,2005-05-01
4323,4957,552,2010-02-06
1152,1857,2307,2014-06-12
4061,597,1699,2009-07-15
2322,1945,3233,2020-02-10
3423,854,3120,2016-01-02
3693,4975,535,2014-01-30
2043,640,3755,2010-08-27
3938,4423,3743,2000-11-29
1745,2353,4858,2013-01-03
4521,967,4004,2013-01-11
3590,4784,3571,2024-01-02
3669,3843,3451,2019-08-14
1671,2602,193,2023-02-08
94,899,2489,2000-12-05
1481,570,196,2002-03-16
2172,1349,3916,2024-12-30
4003,4507,2158,2024-03-09
1522,4592,3303,2011-01-20
3049,633,2051,2004-05-22
516,4102,4002,2011-12-10
1444,2837,2665,2019-10-06
436,1844,4000,2006-10-25
3121,1772,4656,2000-05-09
4318,2294,950,2008-07-04
3594,2200,2192,2001-01-20
1592,610,1505,2003-12-18
1540,317,3735,2024-06-09
4778,3431,4092,2000-08-23
1243,3687,3777,2008-12-05
4988,2412,3218,2023-11-05
2018,3707,4314,2012-02-28
2484,1678,400,2000-12-08
1796,2077,3071,2016-02-05
4567,3392,3619,2007-06-22
4156,2881,1305,2024-02-07
537,840,1940,2010-02-20
4942,2120,4969,2017-05-22
1713,3400,2780,2000-11-12
450,2082,4061,2023-08-28
4070,2017,989,2009-05-15
431,718,2301,2009-04-29
1095,3529,2755,2012-05-05
4013,2171,2605,2002-12-20
2109,1897,3364,2024-10-09
3936,1982,3644,2016-02-23
2374,3431,3313,2016-06-17
1300,3023,175,2011-06-04
478,765,1618,2021-03-04
3381,1696,2525,2000-11-06
1672,2130,4427,2015-07-04
3751,2095,228,2009-02-06
2693,2694,3510,2022-05-10
1599,3483,795,2004-08-28
1616,2786,3786,2012-06-28
1965,3207,602,2023-11-08
788,970,4396,2001-06-03
760,4922,3413,2014-01-26
1231,1593,2635,2005-05-09
3829,4265,1316,2018-10-20
3192,4609,3385,2011-01-18
1025,3045,1005,2002-11-30
1983,1295,4949,2020-06-04
1369,4879,1929,2017-05-16
3549,4262,3347,2012-07-07
3772,3083,4276,2015-05-09
4322,3820,4480,2015-07-16
4386,1860,4461,2008-08-06
188,564,1686,2014-10-30
209,2421,1941,2009-12-11
3227,1167,3805,2005-02-07
3488,715,4512,2022-12-15
92,3032,1376,2009-12-07
2890,256,4962,2009-02-12
1722,1892,199,2001-01-08
3278,1135,1291,2022-01-17
4654,2758,4145,2021-03-12
4341,1636,4761,2008-10-16
208,2716,3279,2001-12-22
4788,3539,34,2019-11-14
1568,3225,971,2016-08-06
3989,1416,3457,2015-12-03
4615,1039,3942,2015-01-10
2128,268,321,2022-10-16
3044,1271,815,2012-11-20
4200,4543,3496,2009-10-13
3236,1843,4040,2005-11-03
2594,1905,1565,2011-04-06
1717,2196,1451,2016-02-27
1953,187,3811,2013-12-15
1013,1324,2161,2011-10-27
1375,712,3723,2015-02-12
867,2099,3746,2012-12-27
4847,3068,4810,2022-01-10
3800,4293,3302,2022-09-19
435,1387,3320,2019-11-09
898,39,55,2022-02-14
3052,2451,2705,2019-09-20
2417,2877,2101,2000-12-13
1156,3720,1266,2024-01-14
3138,2089,4911,2011-01-05
3763,3840,3487,2002-05-11
3751,2756,4663,2018-07-23
318,4140,4883,2023-10-17
1888,4219,3939,2016-12-14
360,1579,3835,2001-06-16
2381,986,1572,2020-08-03
3243,657,4628,2007-01-24
3719,3394,567,2005-06-29
4630,1480,1162,2013-11-21
247,2527,2481,2020-08-04
3785,3314,4326,2000-02-07
552,4832,3931,2020-10-27
1677,3915,4093,2010-11-26
4901,1164,2353,2024-07-29
2988,4239,714,2018-09-14
4120,1969,2960,2009-04-23
3126,2775,2601,2004-02-08
3587,4574,4901,2009-11-23
4542,437,984,2022-02-12
34,1270,2909,2010-03-30
2730,3814,1092,2011-08-28
2560,511,2276,2006-06-01
2254,2222,3516,2010-08-11
25,3542,1665,2005-08-06
4262,568,4220,2007-05-12
211,1305,4577,2011-04-08
3257,1504,1752,2020-07-10
2136,3006,3860,2013-07-16
128,4738,4357,2022-06-02
4916,1669,219,2011-09-10
605,314,4227,2000-04-25
4860,1038,3119,2009-03-19
3515,864,3142,2006-12-17
3326,2772,2575,2016-12-08
4877,3628,3884,2024-10-14
1317,2400,2290,2021-09-29
1127,1838,612,2007-10-11
3368,2176,3367,2011-03-10
4373,3247,2341,2012-11-17
3834,4528,4487,2024-11-02
1713,2226,4727,2012-11-20
1586,2846,357,2006-05-11
488,2126,1810,2023-11-24
4358,4364,1561,2013-02-11
835,2522,712,2003-05-30
4902,4304,557,2003-10-21
3739,4459,3610,2017-04-22
4067,2359,4033,2013-10-23
414,39,353,2007-05-01
1139,2141,2857,2017-01-17
2478,3529,3197,2000-06-16
2423,763,2627,2009-06-09
2371,4115,3777,2001-02-03
4025,3145,1156,2000-09-14
2996,4196,1141,2017-08-01
3995,2826,1110,2006-03-04
2817,2330,3142,2011-05-01
1648,2046,1299,2001-06-30
1183,2372,3794,2018-03-07
2230,297,307,2016-12-07
2807,189,546,2013-07-18
2934,2487,2453,2022-08-06
2523,3154,1545,2014-04-30
1862,592,586,2005-03-30
1101,1383,1417,2008-04-12
3628,2938,1052,2014-10-15
2083,3767,1199,2009-12-19
4602,1470,1264,2003-05-27
1707,324,4524,2010-08-31
918,1508,3124,2024-05-21
2055,1440,3816,2007-01-14
3516,1637,1437,2023-01-31
1200,3630,4957,2002-12-08
1358,3783,1866,2015-02-19
1325,3238,4916,2006-11-09
390,1427,695,2024-07-04
2973,522,3237,2011-04-19
2855,136,242,2010-03-15
2863,2128,4639,2012-03-26
3119,986,1419,2011-07-06
2983,386,823,2006-05-11
1701,2624,4730,2020-04-24
1188,3069,959,2017-05-24
2128,2899,3225,2005-09-11
391,4417,3999,2000-10-30
3264,1308,4582,2014-10-30
1162,4885,3433,2008-01-31
305,2270,189,2015-07-06
4958,3868,2759,2013-03-07
4306,2554,1608,2004-09-11
4282,3959,4793,2005-09-06
1190,4819,4786,2016-09-09
3547,2689,3457,2013-08-24
3181,1185,209,2021-11-14
3548,1065,1615,2024-06-03
4780,2807,555,2008-08-09
1092,424,2872,2007-08-17
4018,3201,790,2009-09-21
1750,2679,2746,2002-02-12
4405,653,263,2021-11-11
3569,4397,396,2020-10-27
190,3299,1067,2007-03-31
3149,4539,1037,2018-05-26
3164,2820,2294,2007-04-30
229,4313,2445,2014-04-13
2151,1502,1342,2001-02-07
4921,988,914,2004-10-09
196,546,3136,2003-11-06
531,1652,1012,2016-12-24
4069,143,3205,2004-06-04
1976,841,3478,2021-03-11
801,999,4322,2009-02-17
1163,879,1125,2021-08-11
3964,2897,798,2021-01-16
1493,1086,4546,2014-03-03
1375,1146,4672,2014-02-17
2456,2420,3218,2007-02-19
1359,3265,2329,2000-02-29
4817,98,2608,2006-11-11
2581,3738,1416,2020-06-10
1137,1137,1226,2001-10-19
3599,3280,4068,2001-12-10
548,4850,705,2023-08-12
4325,4933,4245,2014-08-01
3945,3712,641,2014-07-22
4101,384,411,2024-02-26
3884,3232,224,2007-07-05
4987,575,957,2018-04-21
656,493,2829,2002-09-07
68,530,65,2023-08-17
3836,3953,3784,2018-04-02
1917,3707,2985,2008-11-25
4850,3948,1037,2000-12-17
1178,1037,4096,2023-03-20
1940,3598,338,2011-12-12
4205,32,1092,2011-01-06
3086,3648,986,2018-07-10
3753,607,4167,2004-10-29
2911,2338,1768,2005-11-17
3389,1073,1530,2004-02-18
154,1835,2781,2020-07-25
4344,1740,3279,2013-06-12
618,32,1652,2001-09-09
1592,2030,2691,2005-06-24
1257,2950,1710,2004-01-26
2295,1864,3445,2013-12-21
4349,1579,2255,2023-04-22
324,3477,4063,2019-06-06
4432,1341,1148,2020-02-16
476,4760,592,2023-09-02
3996,2672,4502,2022-11-17
812,4837,4016,2002-07-02
710,3218,299,2022-12-23
933,4006,608,2012-06-08
3478,2256,2591,2005-06-01
1258,4644,1386,2022-03-18
1780,96,721,2011-05-20
3023,4108,3634,2022-10-18
611,2910,2321,2006-12-22
2174,1190,4782,2010-11-14
1264,2343,1128,2005-02-01
2386,343,4978,2000-11-10
738,2235,2837,2002-07-19
2321,4903,118,2007-10-02
1935,2746,1899,2019-07-29
1374,305,895,2001-11-10
4138,2885,3204,2013-07-07
2305,903,4451,2000-12-06
2389,1304,3637,2010-07-09
4914,2816,895,2006-03-30
1547,2324,1156,2010-08-01
752,2511,3751,2022-09-19
998,3835,4691,2010-01-23
3939,3003,3923,2023-12-05
2375,3230,4985,2005-03-19
1565,4940,1556,2010-06-05
97,3828,1381,2023-01-11
1917,82,2762,2016-10-28
300,5,4122,2024-09-24
2350,1372,4686,2011-03-05
2485,4068,55,2004-06-01
2278,4913,4278,2003-04-05
2361,3087,3913,2008-11-04
3888,2956,4869,2011-03-31
4928,1442,3732,2016-12-27
3591,4254,2364,2014-03-14
1511,1160,3325,2020-10-17
4683,1853,2699,2013-07-24
2472,1007,3373,2002-12-15
180,1957,267,2002-08-24
2904,321,4858,2009-02-15
343,1536,800,2020-08-04
1285,666,837,2020-11-24
261,4045,1121,2023-02-21
2103,4685,3980,2020-06-04
1073,774,4711,2021-04-16
467,908,4059,2011-06-18
117,2049,11,2024-07-26
1617,3332,1987,2008-06-12
4707,3185,2943,2006-08-25
667,3210,2047,2014-11-09
4072,1290,4984,2014-03-02
3391,4805,4755,2011-10-25
2703,4999,3604,2020-02-16
2384,2627,377,2024-03-07
1912,3736,1709,2018-03-06
64,983,4233,2002-10-27
3239,2638,3173,2012-03-22
2260,447,4447,2014-10-05
1368,2678,1195,2005-03-19
1647,1745,1718,2005-10-16
282,3404,59,2004-12-14
606,3835,323,2011-02-17
3849,753,4011,2023-07-05
2662,1380,3746,2014-04-28
997,2516,2764,2016-11-19
1855,32,2459,2009-11-03
354,1605,3362,2007-04-15
4928,203,3716,2020-08-15
1771,3762,3620,2020-02-25
1014,1320,3796,2022-07-13
408,151,3320,2016-09-11
4044,808,255,2002-07-30
1623,3661,369,2010-05-16
421,718,89,2012-04-26
2233,3945,1126,2008-09-13
1709,2564,1373,2014-01-10
1673,3882,1047,2019-09-09
3523,2813,4819,2007-10-11
324,3509,178,2003-11-15
585,562,4677,2023-04-13
3524,271,2052,2016-12-23
