IdT,nom_territoire
4141,Limousin-07
4142,Auvergne-19
4143,Picardie-27
4144,Provence-44
4145,Alsace-11
4146,Normandie-96
4147,Provence-91
4148,Auvergne-37
4149,Bretagne-66
4150,Limousin-85
4151,Bourgogne-25
4152,Limousin-32
4153,Picardie-47
4154,Provence-23
4155,Bretagne-72
4156,Normandie-02
4157,Auvergne-63
4158,Provence-28
4159,Normandie-08
4160,Champagne-56
4161,Bretagne-73
4162,Alsace-40
4163,Bourgogne-67
4164,Bretagne-13
4165,Provence-13
4166,Provence-35
4167,Alsace-25
4168,Lorraine-93
4169,Lorraine-68
4170,Bretagne-72
4171,Champagne-72
4172,Bourgogne-02
4173,Lorraine-38
4174,Bretagne-87
4175,Bourgogne-02
4176,Provence-84
4177,Bretagne-44
4178,Provence-40
4179,Bretagne-27
4180,Alsace-33
4181,Provence-50
4182,Normandie-42
4183,Auvergne-54
4184,Lorraine-91
4185,Auvergne-29
4186,Normandie-51
4187,Alsace-58
4188,Normandie-72
4189,Provence-10
4190,Champagne-16
4191,Alsace-56
4192,Limousin-30
4193,Normandie-81
4194,Bretagne-04
4195,Normandie-16
4196,Alsace-30
4197,Bourgogne-84
4198,Alsace-44
4199,Picardie-88
4200,Provence-83
4201,Bretagne-88
4202,Champagne-36
4203,Limousin-25
4204,Limousin-47
4205,Champagne-13
4206,Lorraine-37
4207,Picardie-39
4208,Champagne-89
4209,Bourgogne-17
4210,Bourgogne-35
4211,Bourgogne-75
4212,Champagne-20
4213,Lorraine-74
4214,Bourgogne-86
4215,Provence-47
4216,Provence-51
4217,Provence-97
4218,Limousin-82
4219,Normandie-16
4220,Lorraine-90
4221,Bourgogne-52
4222,Lorraine-79
4223,Alsace-79
4224,Lorraine-73
4225,Auvergne-54
4226,Champagne-79
4227,Bourgogne-81
4228,Normandie-18
4229,Normandie-27
4230,Provence-01
4231,Provence-84
4232,Provence-90
4233,Normandie-92
4234,Normandie-55
4235,Alsace-50
4236,Bretagne-64
4237,Provence-95
4238,Alsace-70
4239,Limousin-43
4240,Bourgogne-82
4241,Auvergne-51
4242,Auvergne-25
4243,Auvergne-99
4244,Lorraine-15
4245,Provence-27
4246,Auvergne-17
4247,Limousin-56
4248,Champagne-24
4249,Alsace-99
4250,Lorraine-20
4251,Limousin-95
4252,Normandie-68
4253,Provence-30
4254,Picardie-30
4255,Alsace-02
4256,Limousin-96
4257,Bretagne-49
4258,Normandie-89
4259,Lorraine-13
4260,Auvergne-51
4261,Champagne-60
4262,Picardie-05
4263,Alsace-82
4264,Provence-90
4265,Lorraine-54
4266,Picardie-93
4267,Alsace-22
4268,Limousin-05
4269,Provence-89
4270,Limousin-51
4271,Alsace-95
4272,Bretagne-26
4273,Bretagne-34
4274,Limousin-67
4275,Provence-72
4276,Normandie-57
4277,Normandie-55
4278,Picardie-58
4279,Alsace-35
4280,Alsace-19
4281,Bretagne-18
4282,Provence-25
4283,Provence-71
4284,Provence-19
4285,Limousin-19
4286,Bretagne-24
4287,Provence-18
4288,Auvergne-08
4289,Limousin-64
4290,Picardie-43
4291,Auvergne-68
4292,Auvergne-57
4293,Bourgogne-53
4294,Champagne-97
4295,Bourgogne-54
4296,Limousin-39
4297,Auvergne-66
4298,Bretagne-64
4299,Alsace-42
4300,Picardie-93
4301,Alsace-92
4302,Bretagne-31
4303,Provence-75
4304,Bretagne-56
4305,Provence-43
4306,Lorraine-17
4307,Auvergne-01
4308,Bourgogne-28
4309,Bourgogne-33
4310,Auvergne-84
4311,Alsace-68
4312,Auvergne-17
4313,Alsace-75
4314,Normandie-97
4315,Bourgogne-36
4316,Limousin-60
4317,Alsace-45
4318,Bretagne-43
4319,Alsace-02
4320,Lorraine-79
4321,Champagne-58
4322,Champagne-80
4323,Champagne-33
4324,Normandie-62
4325,Normandie-66
4326,Bretagne-30
4327,Picardie-90
4328,Bretagne-02
4329,Bretagne-41
4330,Picardie-07
4331,Alsace-98
4332,Alsace-68
4333,Picardie-71
4334,Provence-85
4335,Bourgogne-74
4336,Alsace-80
4337,Bourgogne-78
4338,Normandie-86
4339,Normandie-60
4340,Provence-17
4341,Auvergne-11
4342,Champagne-96
4343,Provence-01
4344,Auvergne-25
4345,Limousin-38
4346,Lorraine-14
4347,Provence-94
4348,Normandie-99
4349,Provence-88
4350,Provence-76
4351,Alsace-17
4352,Auvergne-27
4353,Provence-30
4354,Champagne-92
4355,Picardie-95
4356,Bourgogne-82
4357,Bretagne-58
4358,Bretagne-34
4359,Auvergne-24
4360,Normandie-69
4361,Auvergne-41
4362,Lorraine-01
4363,Normandie-97
4364,Provence-43
4365,Auvergne-38
4366,Picardie-32
4367,Champagne-09
4368,Provence-45
4369,Champagne-42
4370,Limousin-34
4371,Alsace-71
4372,Alsace-64
4373,Limousin-63
4374,Champagne-97
4375,Normandie-85
4376,Picardie-13
4377,Champagne-58
4378,Picardie-34
4379,Auvergne-50
4380,Normandie-19
4381,Bretagne-64
4382,Normandie-10
4383,Provence-70
4384,Picardie-87
4385,Limousin-51
4386,Alsace-49
4387,Picardie-36
4388,Auvergne-98
4389,Limousin-40
4390,Bourgogne-12
4391,Champagne-25
4392,Alsace-62
4393,Limousin-61
4394,Bretagne-89
4395,Alsace-87
4396,Picardie-59
4397,Limousin-63
4398,Lorraine-44
4399,Alsace-28
4400,Limousin-16
4401,Champagne-35
4402,Champagne-48
4403,Normandie-72
4404,Bretagne-32
4405,Alsace-49
4406,Normandie-52
4407,Provence-36
4408,Picardie-61
4409,Champagne-91
4410,Auvergne-21
4411,Lorraine-69
4412,Limousin-71
4413,Normandie-01
4414,Bretagne-95
4415,Provence-59
4416,Auvergne-89
4417,Lorraine-97
4418,Auvergne-44
4419,Bourgogne-31
4420,Alsace-13
4421,Alsace-32
4422,Normandie-39
4423,Limousin-18
4424,Normandie-35
4425,Limousin-73
4426,Picardie-50
4427,Picardie-21
4428,Auvergne-41
4429,Picardie-46
4430,Normandie-74
4431,Lorraine-65
4432,Auvergne-23
4433,Champagne-90
4434,Normandie-07
4435,Lorraine-66
4436,Limousin-69
4437,Auvergne-30
4438,Normandie-54
4439,Lorraine-78
4440,Normandie-22
4441,Normandie-50
4442,Champagne-76
4443,Alsace-37
4444,Alsace-81
4445,Provence-52
4446,Normandie-78
4447,Limousin-66
4448,Bourgogne-35
4449,Alsace-75
4450,Champagne-74
4451,Bretagne-54
4452,Provence-54
4453,Lorraine-07
4454,Champagne-34
4455,Lorraine-66
4456,Bourgogne-02
4457,Limousin-11
4458,Lorraine-03
4459,Alsace-92
4460,Lorraine-60
4461,Bretagne-05
4462,Alsace-72
4463,Normandie-07
4464,Lorraine-32
4465,Normandie-81
4466,Lorraine-49
4467,Bourgogne-96
4468,Provence-77
4469,Auvergne-32
4470,Auvergne-68
4471,Lorraine-49
4472,Limousin-37
4473,Auvergne-36
4474,Bretagne-67
4475,Lorraine-51
4476,Picardie-10
4477,Auvergne-76
4478,Provence-85
4479,Provence-42
4480,Provence-96
4481,Bourgogne-53
4482,Normandie-39
4483,Normandie-40
4484,Auvergne-41
4485,Provence-23
4486,Lorraine-35
4487,Provence-28
4488,Bretagne-91
4489,Normandie-23
4490,Lorraine-93
4491,Bretagne-78
4492,Champagne-56
4493,Lorraine-61
4494,Alsace-11
4495,Alsace-35
4496,Normandie-65
4497,Lorraine-91
4498,Picardie-08
4499,Picardie-97
4500,Limousin-41
4501,Bourgogne-26
4502,Limousin-45
4503,Bourgogne-13
4504,Provence-53
4505,Normandie-98
4506,Picardie-86
4507,Limousin-65
4508,Provence-80
4509,Bourgogne-13
4510,Picardie-12
4511,Lorraine-11
4512,Bretagne-18
4513,Provence-05
4514,Champagne-92
4515,Bretagne-78
4516,Bourgogne-28
4517,Picardie-98
4518,Provence-24
4519,Provence-06
4520,Bourgogne-68
4521,Picardie-58
4522,Lorraine-96
4523,Normandie-54
4524,Bretagne-30
4525,Normandie-15
4526,Bretagne-44
4527,Auvergne-38
4528,Auvergne-17
4529,Provence-42
4530,Champagne-01
4531,Provence-24
4532,Lorraine-68
4533,Lorraine-59
4534,Bretagne-34
4535,Lorraine-98
4536,Bourgogne-96
4537,Lorraine-27
4538,Champagne-69
4539,Lorraine-85
4540,Auvergne-72
4541,Provence-01
4542,Picardie-78
4543,Alsace-56
4544,Champagne-93
4545,Picardie-16
4546,Auvergne-12
4547,Picardie-49
4548,Normandie-94
4549,Auvergne-72
4550,Lorraine-53
4551,Champagne-24
4552,Normandie-38
4553,Normandie-31
4554,Lorraine-14
4555,Limousin-56
4556,Provence-23
4557,Auvergne-53
4558,Bourgogne-72
4559,Normandie-64
4560,Picardie-85
4561,Bourgogne-65
4562,Limousin-83
4563,Bourgogne-25
4564,Picardie-91
4565,Alsace-03
4566,Bourgogne-38
4567,Bretagne-25
4568,Normandie-05
4569,Auvergne-96
4570,Auvergne-10
4571,Champagne-20
4572,Alsace-95
4573,Limousin-44
4574,Bourgogne-88
4575,Limousin-95
4576,Alsace-01
4577,Alsace-76
4578,Bourgogne-65
4579,Bourgogne-11
4580,Limousin-48
4581,Lorraine-65
4582,Auvergne-09
4583,Bourgogne-85
4584,Auvergne-28
4585,Provence-93
4586,Bourgogne-10
4587,Normandie-59
4588,Normandie-49
4589,Lorraine-60
4590,Bourgogne-24
4591,Limousin-69
4592,Auvergne-61
4593,Auvergne-94
4594,Provence-95
4595,Provence-36
4596,Auvergne-48
4597,Normandie-76
4598,Alsace-42
4599,Normandie-83
4600,Picardie-08
4601,Provence-13
4602,Bretagne-56
4603,Lorraine-50
4604,Bourgogne-43
4605,Auvergne-27
4606,Bretagne-82
4607,Bourgogne-52
4608,Picardie-20
4609,Lorraine-60
4610,Lorraine-16
4611,Limousin-51
4612,Picardie-04
4613,Champagne-82
4614,Limousin-30
4615,Bourgogne-24
4616,Normandie-71
4617,Lorraine-71
4618,Auvergne-19
4619,Champagne-60
4620,Auvergne-27
4621,Limousin-69
4622,Auvergne-08
4623,Bourgogne-87
4624,Auvergne-84
4625,Bourgogne-22
4626,Provence-59
4627,Provence-92
4628,Provence-58
4629,Alsace-93
4630,Normandie-80
4631,Alsace-51
4632,Limousin-64
4633,Bretagne-78
4634,Lorraine-18
4635,Bretagne-23
4636,Picardie-43
4637,Bretagne-23
4638,Bretagne-89
4639,Auvergne-07
4640,Bourgogne-78
4641,Lorraine-92
4642,Picardie-52
4643,Auvergne-04
4644,Lorraine-89
4645,Bourgogne-02
4646,Provence-74
4647,Lorraine-48
4648,Bretagne-92
4649,Provence-49
4650,Alsace-36
4651,Alsace-46
4652,Picardie-70
4653,Champagne-10
4654,Bretagne-17
4655,Alsace-08
4656,Bretagne-72
4657,Bourgogne-90
4658,Provence-49
4659,Bretagne-79
4660,Lorraine-89
4661,Alsace-19
4662,Normandie-48
4663,Bretagne-77
4664,Provence-86
4665,Bourgogne-37
4666,Alsace-52
4667,Champagne-92
4668,Bretagne-67
4669,Normandie-38
4670,Lorraine-21
4671,Bourgogne-73
4672,Provence-33
4673,Lorraine-57
4674,Normandie-56
4675,Provence-85
4676,Auvergne-46
4677,Bretagne-51
4678,Picardie-78
4679,Bretagne-48
4680,Normandie-35
4681,Limousin-55
4682,Limousin-20
4683,Provence-42
4684,Picardie-02
4685,Alsace-02
4686,Normandie-71
4687,Normandie-93
4688,Picardie-77
4689,Picardie-69
4690,Provence-62
4691,Normandie-71
4692,Lorraine-49
4693,Auvergne-77
4694,Champagne-32
4695,Lorraine-05
4696,Alsace-81
4697,Auvergne-96
4698,Provence-72
4699,Bourgogne-47
4700,Bourgogne-48
4701,Lorraine-22
4702,Limousin-75
4703,Auvergne-36
4704,Limousin-34
4705,Provence-96
4706,Lorraine-49
4707,Normandie-15
4708,Alsace-19
4709,Auvergne-80
4710,Auvergne-95
4711,Picardie-77
4712,Bretagne-16
4713,Picardie-58
4714,Provence-92
4715,Auvergne-98
4716,Bretagne-41
4717,Alsace-80
4718,Alsace-33
4719,Alsace-57
4720,Limousin-89
4721,Limousin-01
4722,Alsace-16
4723,Lorraine-81
4724,Picardie-84
4725,Normandie-07
4726,Picardie-34
4727,Lorraine-02
4728,Provence-35
4729,Alsace-25
4730,Auvergne-48
4731,Bretagne-02
4732,Lorraine-77
4733,Lorraine-48
4734,Alsace-68
4735,Bourgogne-96
4736,Bretagne-12
4737,Alsace-54
4738,Picardie-74
4739,Alsace-74
4740,Limousin-82
4741,Lorraine-56
4742,Limousin-99
4743,Bourgogne-04
4744,Lorraine-93
4745,Alsace-91
4746,Lorraine-42
4747,Normandie-31
4748,Lorraine-67
4749,Limousin-19
4750,Champagne-37
4751,Limousin-26
4752,Champagne-29
4753,Provence-53
4754,Bourgogne-56
4755,Lorraine-14
4756,Limousin-42
4757,Provence-96
4758,Lorraine-79
4759,Lorraine-26
4760,Bourgogne-61
4761,Bourgogne-78
4762,Normandie-21
4763,Champagne-54
4764,Limousin-70
4765,Picardie-07
4766,Bourgogne-60
4767,Limousin-19
4768,Bretagne-72
4769,Provence-16
4770,Limousin-57
4771,Normandie-79
4772,Champagne-31
4773,Limousin-72
4774,Auvergne-24
4775,Bretagne-94
4776,Lorraine-59
4777,Champagne-57
4778,Champagne-73
4779,Lorraine-64
4780,Limousin-02
4781,Limousin-89
4782,Alsace-70
4783,Champagne-80
4784,Bourgogne-58
4785,Picardie-67
4786,Picardie-76
4787,Normandie-70
4788,Normandie-35
4789,Bretagne-50
4790,Limousin-60
4791,Bretagne-81
4792,Limousin-49
4793,Limousin-28
4794,Provence-34
4795,Provence-49
4796,Auvergne-74
4797,Alsace-39
4798,Provence-15
4799,Limousin-11
4800,Picardie-66
4801,Lorraine-99
4802,Champagne-60
4803,Auvergne-61
4804,Bretagne-17
4805,Bretagne-86
4806,Picardie-64
4807,Limousin-40
4808,Bourgogne-64
4809,Alsace-37
4810,Bretagne-26
4811,Champagne-98
4812,Picardie-31
4813,Provence-77
4814,Lorraine-04
4815,Bourgogne-89
4816,Bourgogne-49
4817,Champagne-39
4818,Auvergne-70
4819,Alsace-15
4820,Picardie-58
4821,Normandie-59
4822,Alsace-48
4823,Alsace-74
4824,Champagne-78
4825,Alsace-91
4826,Provence-27
4827,Auvergne-95
4828,Provence-89
4829,Champagne-79
4830,Limousin-48
4831,Alsace-87
4832,Bourgogne-61
4833,Alsace-56
4834,Picardie-88
4835,Lorraine-14
4836,Auvergne-11
4837,Normandie-47
4838,Bretagne-35
4839,Limousin-44
4840,Bretagne-90
4841,Champagne-58
4842,Picardie-87
4843,Limousin-73
4844,Normandie-02
4845,Champagne-57
4846,Champagne-22
4847,Bourgogne-08
4848,Bourgogne-17
4849,Auvergne-29
4850,Alsace-62
4851,Champagne-41
4852,Lorraine-72
4853,Limousin-97
4854,Auvergne-80
4855,Picardie-66
4856,Champagne-40
4857,Provence-29
4858,Alsace-05
4859,Picardie-47
4860,Alsace-16
4861,Auvergne-50
4862,Normandie-03
4863,Lorraine-11
4864,Alsace-94
4865,Limousin-23
4866,Champagne-11
4867,Auvergne-96
4868,Normandie-08
4869,Alsace-22
4870,Provence-13
4871,Bretagne-98
4872,Limousin-67
4873,Champagne-85
4874,Auvergne-53
4875,Limousin-70
4876,Auvergne-01
4877,Picardie-99
4878,Bourgogne-94
4879,Alsace-17
4880,Provence-86
4881,Auvergne-70
4882,Lorraine-70
4883,Champagne-70
4884,Lorraine-78
4885,Champagne-44
4886,Auvergne-78
4887,Limousin-07
4888,Normandie-95
4889,Bourgogne-39
4890,Alsace-27
4891,Picardie-81
4892,Bretagne-33
4893,Alsace-62
4894,Bourgogne-81
4895,Lorraine-06
4896,Provence-84
4897,Alsace-44
4898,Lorraine-58
4899,Auvergne-76
4900,Normandie-55
4901,Lorraine-16
4902,Auvergne-90
4903,Normandie-48
4904,Bourgogne-18
4905,Limousin-26
4906,Bourgogne-36
4907,Alsace-45
4908,Normandie-15
4909,Alsace-74
4910,Normandie-21
4911,Limousin-24
4912,Lorraine-25
4913,Provence-51
4914,Auvergne-31
4915,Normandie-01
4916,Provence-41
4917,Picardie-98
4918,Picardie-19
4919,Provence-15
4920,Normandie-46
4921,Normandie-40
4922,Lorraine-78
4923,Champagne-54
4924,Champagne-78
4925,Provence-41
4926,Champagne-14
4927,Lorraine-64
4928,Bretagne-40
4929,Limousin-65
4930,Lorraine-27
4931,Bretagne-19
4932,Provence-17
4933,Alsace-59
4934,Normandie-41
4935,Alsace-56
4936,Picardie-95
4937,Auvergne-34
4938,Alsace-98
4939,Lorraine-67
4940,Alsace-17
4941,Champagne-37
4942,Alsace-88
4943,Provence-94
4944,Auvergne-06
4945,Picardie-44
4946,Provence-94
4947,Champagne-51
4948,Bourgogne-06
4949,Lorraine-13
4950,Alsace-84
4951,Lorraine-25
4952,Champagne-71
4953,Alsace-55
4954,Alsace-90
4955,Bourgogne-47
4956,Auvergne-01
4957,Bourgogne-42
4958,Champagne-19
4959,Lorraine-81
4960,Bourgogne-29
4961,Lorraine-19
4962,Bourgogne-83
4963,Alsace-70
4964,Picardie-42
4965,Auvergne-90
4966,Auvergne-96
4967,Limousin-33
4968,Bourgogne-16
4969,Bourgogne-09
4970,Champagne-08
4971,Provence-73
4972,Limousin-34
4973,Picardie-08
4974,Bourgogne-04
4975,Alsace-45
4976,Bretagne-11
4977,Picardie-44
4978,Champagne-98
4979,Bretagne-81
4980,Alsace-71
4981,Bourgogne-63
4982,Picardie-53
4983,Alsace-89
4984,Provence-83
4985,Alsace-06
4986,Normandie-74
4987,Lorraine-74
4988,Bourgogne-51
4989,Provence-19
4990,Provence-48
4991,Alsace-01
4992,Auvergne-43
4993,Alsace-70
4994,Normandie-46
4995,Limousin-29
4996,Champagne-07
4997,Bretagne-48
4998,Limousin-35
4999,Lorraine-51
5000,Limousin-57
