IdP,IdC
1302,509
4617,1675
382,4050
2824,4963
395,817
4342,3930
2856,2195
531,527
1486,756
1606,2220
165,3538
1750,171
276,3042
3397,2073
240,2695
2335,808
3943,2019
2170,2818
1729,786
3889,40
461,3409
1579,4205
728,3774
1413,1084
561,1529
3738,3390
4974,2767
1815,4885
1640,2663
1272,1581
1131,1186
3648,1986
1644,4756
4372,1376
491,4572
3088,1570
913,4191
1602,718
1193,2652
897,1374
2899,4888
3658,2053
3639,222
3097,4144
3916,149
2034,83
1772,4768
1807,4710
2251,3915
3743,2424
102,796
1784,2416
2063,2892
2555,1205
4969,2610
809,4586
1106,954
2392,3028
4775,4350
1730,2190
866,4209
483,2798
1048,2020
2096,963
933,1897
1626,1212
4763,4318
1912,1735
3858,2762
1031,3862
4740,211
574,4808
3082,1627
4466,1097
2731,966
3194,3182
526,2790
461,1231
4704,2748
1460,430
4194,2899
2654,2013
1091,4039
3177,824
4053,2487
1000,1203
1885,531
4729,2023
4110,1953
4699,547
2922,1059
1971,4349
2322,4376
3840,1173
3330,1706
4876,853
2164,2363
3534,3587
4777,1450
423,3687
4809,4304
3826,4906
3171,1382
2050,789
161,443
3044,4589
1530,1610
2583,3803
3015,4925
1292,1681
3569,4492
2020,926
4916,33
4051,3705
4590,1480
3415,3221
955,2250
4972,2307
3964,1570
2273,1174
53,2415
3552,4407
4571,2718
4548,930
2483,3337
2777,3918
4510,4922
3183,1419
4925,1886
3764,769
780,3114
2960,581
550,267
4924,1866
1809,1461
289,4206
1376,4785
3568,1725
4426,4550
2635,2116
3504,3603
4665,4873
3735,4160
4125,4478
3402,4535
1677,3288
3711,1694
4855,3978
334,4024
266,1285
4332,1466
1738,4251
4543,2518
3568,4048
4072,4973
1748,3477
4538,2604
4553,2726
2263,380
1824,3993
4460,4821
1400,86
481,2109
3845,2046
1123,2564
2508,4995
841,3561
2210,610
852,412
3690,3019
1344,4328
1648,2631
3137,4541
2544,1365
2925,1888
3694,2330
252,3587
3904,4359
3491,3753
2451,2771
1432,3521
4241,4028
4265,4297
3536,4712
2369,157
2002,411
860,541
3652,4428
4496,2422
4452,797
3160,816
1793,928
116,832
1921,4009
3345,1361
1340,4396
1318,908
1927,3466
4790,3501
3869,4853
1276,1341
2870,4649
3211,2812
1355,922
3140,4675
3733,761
254,869
3755,2959
4112,1734
253,3273
4385,3809
1178,807
2698,2320
1079,3075
4789,663
4732,2148
4976,4558
1767,811
509,4512
2554,4105
584,2496
3193,778
815,247
2557,3274
2821,2269
2671,4590
796,2662
1944,2612
1554,3940
3383,4549
40,1115
3893,3641
4104,1124
381,1772
3126,3477
2112,3568
522,4120
4833,4749
2841,621
2276,4526
3006,1771
3946,4522
1533,1753
2073,4509
1302,3741
257,289
494,4075
3079,3874
312,1422
1914,709
1339,2739
2470,3328
615,1540
1773,1385
3134,195
4862,1360
1224,3185
3357,321
4934,845
929,2018
4357,4250
4554,316
1259,1159
3157,2197
4127,1876
4121,4343
4798,3652
3623,599
3944,945
4627,676
4410,3197
3677,381
739,411
553,1960
4026,683
1951,2769
891,4795
2116,3187
3596,449
2138,548
240,2961
2967,3881
1004,3430
4737,4262
3939,659
1228,4629
4393,3431
3532,1008
4041,4124
1533,3801
2013,4512
1343,1409
3211,97
1806,3782
312,2667
4096,4560
2868,234
4933,980
3279,768
4707,1477
4444,305
359,2427
4783,3771
1612,3129
4335,3000
3557,4219
2208,3808
1729,4466
3210,1038
4914,888
3069,303
816,2962
1068,2654
3600,2251
4303,962
1883,317
1941,2784
1346,3126
3221,4380
4706,1347
4337,4888
636,4761
2272,2790
2927,2852
4545,2312
2601,1163
3916,4986
863,2880
4527,2568
2636,1457
3375,232
2106,157
1822,3131
4309,938
4893,1671
4939,3323
422,287
3677,1454
1673,288
2839,4605
3862,178
2349,4652
3041,1080
4658,3250
931,970
1606,2775
528,1555
4263,2577
957,436
1626,3758
1704,4739
501,3928
1514,2237
3414,3173
4479,3822
813,3027
3782,942
1592,3392
4516,4365
4775,4077
1431,3262
50,3458
1859,4881
3709,3646
3008,2153
3285,1393
906,4970
2758,2125
2683,83
2251,1398
1587,4145
4835,1192
4071,2324
1030,353
3625,208
1266,1899
679,4671
2343,1872
3432,1139
3168,4919
669,1740
918,4635
4271,1958
4089,2681
1036,522
1548,1259
1896,4294
897,4896
3225,3900
4288,3002
2880,3238
1226,179
4167,2722
2211,31
967,3842
3385,3273
2533,4917
4764,3687
3334,1796
2817,3112
753,4507
1868,441
3992,4323
4150,3808
4310,4928
2517,1645
444,102
1217,2951
1357,496
1958,153
2173,1425
1605,1325
2545,628
1652,1496
1294,3672
4236,614
1935,3801
4896,2823
4803,4694
223,4388
541,4719
1867,3911
3063,3271
4671,1255
3411,1321
2499,970
2153,3562
1160,3482
3858,2135
4006,3440
1096,1787
4036,1443
4539,4905
271,4588
2623,4179
2503,4441
1111,2685
64,4826
782,2325
605,3268
46,2584
1385,124
2108,3463
1043,4550
3833,1497
2476,2297
4932,3655
332,539
93,362
2390,101
480,4450
3265,1851
203,2010
4228,3794
1046,1616
4276,1919
4644,957
2148,3307
4082,3629
4611,4676
3142,3796
3426,2327
3289,2670
4208,538
2084,2734
3367,3870
2277,4469
3045,4956
2558,779
4642,4152
4018,3344
4394,3510
1777,246
3300,500
2704,1075
4698,118
1117,1211
3840,815
1804,3587
2760,2060
2618,3210
889,3462
349,254
4387,876
4475,645
4517,1664
2177,3944
3984,2063
227,766
1937,243
2453,3281
4598,4562
4440,4327
3346,823
143,2166
4581,3676
3753,2517
4394,4051
4117,3164
4353,2221
3700,2141
904,985
1641,2162
4678,4023
3940,3467
1154,633
952,2303
3978,818
641,295
2591,3039
1203,4872
2723,2229
3250,2762
4337,2390
4473,4549
469,1269
1986,793
2090,291
4722,4550
1746,1785
1204,2988
987,3426
2810,3907
2311,2830
1408,1152
3585,2167
4518,587
3639,3263
2407,3097
3451,3134
4521,1120
3762,3888
4615,3947
742,2791
2212,818
4771,1560
4419,4416
2698,4653
2760,2378
4967,3769
4460,2611
1393,753
1968,3915
3098,2942
2705,2911
1177,4691
1576,4431
109,2143
4018,1452
61,622
4449,964
221,4125
1615,3241
4386,77
393,3825
4310,3596
4415,1014
829,1035
2770,1494
1543,4195
3827,4942
2538,2122
757,728
2198,2506
3573,416
139,2368
4388,1039
307,4235
3208,3581
1110,3689
3438,3679
4315,4917
564,255
1105,3266
1068,522
1045,4695
4736,4173
2917,1317
395,4628
1258,1452
4534,483
1924,936
3558,1435
3761,4343
302,3843
4382,193
203,3873
3952,3749
3684,2553
1572,3836
246,307
4444,1754
620,987
4847,4457
1708,468
2121,3832
3110,705
2636,3941
4291,529
848,2069
547,1560
4948,2888
2926,3807
2561,2802
579,3896
2624,1142
897,939
447,3875
1965,561
22,4922
3675,550
995,1716
1864,4462
3634,3614
602,2842
1961,2480
1656,4453
3802,4824
3883,3556
1549,3896
2966,3765
3437,619
4557,2039
4514,2548
3496,2486
1550,3321
4230,2166
267,4588
3875,832
4070,2293
2900,4755
986,2314
2571,3022
3277,193
3361,4460
1296,117
3957,3014
2845,3397
717,4262
3497,1814
634,2796
1033,704
1408,127
4871,3415
3712,1529
3510,4443
1755,2142
2357,4044
554,188
1022,3150
4420,3222
4835,248
2315,2712
4613,1457
4294,2272
4352,2300
977,38
1002,4401
3735,3264
4967,2285
3074,4115
4558,2522
3626,1187
1398,36
4134,3161
132,3160
2230,3195
275,884
3282,4999
1512,543
2960,2450
3494,3137
226,1521
965,3256
4583,1953
4608,3627
4147,609
626,2572
2951,1001
2529,699
4236,1258
891,3886
3013,912
210,4013
3852,2505
2,3276
2250,1519
2557,2416
2557,3947
2168,1807
1811,3847
442,3317
3110,2174
402,853
5,3010
4846,950
3901,2402
1086,135
1958,1725
2869,2977
3685,3463
319,1115
4736,2709
4852,2923
409,3613
1432,4133
3757,3612
2351,3257
4805,2454
1239,4824
3593,1761
91,1183
1680,3846
938,4407
3685,2778
109,468
1144,4102
1076,3689
4380,2827
3116,3933
3024,275
3259,1067
3869,783
3602,2759
1657,2471
4585,1249
3952,46
1763,2351
3628,4222
3833,1639
1011,821
631,576
3888,2798
155,3547
4284,2900
2095,2193
4698,3338
1634,1574
3686,2824
4690,535
4611,2603
55,3336
3783,3278
2666,4707
3585,2258
4982,3288
4525,235
2151,1212
2608,4284
1107,2497
4095,2447
484,4702
3713,2984
442,820
1608,2982
4267,2306
3806,1004
4920,1241
1956,2351
4156,3942
3997,3835
284,498
4108,4483
3437,1722
2541,1530
4695,717
3429,4034
992,1006
996,1066
3292,3103
2948,511
2083,2758
2381,1252
1463,1560
3222,4267
2898,885
1133,3204
4719,1826
4919,1107
4599,2652
1596,1242
3752,3158
2022,2004
3101,3316
851,3501
1347,5000
2457,3153
3876,2899
3668,2391
1983,4282
1728,78
410,1403
2923,396
2380,3990
2309,376
648,4967
4193,4745
933,1827
3761,3223
334,2245
3057,3449
1224,4497
3271,3869
3572,3489
4613,2358
12,2535
733,4192
1927,2535
2509,3942
1237,2323
4635,1692
4501,4110
4619,487
3617,4731
4731,4349
4882,2539
3685,1893
2709,288
3691,2908
1628,4348
3398,2413
2844,2537
1111,782
1325,2340
2883,1117
4770,2782
3049,3906
3888,1678
3513,2926
1152,4752
3149,2878
28,3428
2210,883
368,1548
3251,844
4929,2711
599,3023
3836,1442
3552,3553
1564,1091
2814,2353
3570,773
996,286
2841,4224
3154,865
3795,3908
900,79
3880,3597
582,3823
4997,3387
4170,1478
3993,4388
2848,97
3470,4941
4018,3431
480,2045
3896,1486
2660,4973
4496,2385
2517,1147
1870,3114
2630,1742
3294,419
4756,1237
1347,3556
3202,3182
3794,201
1915,4896
1549,2566
3518,1413
4258,4455
4304,4855
2611,358
1916,3903
2274,4213
3389,4581
1814,3592
3463,7
3954,1019
3919,965
3326,1239
2459,1451
352,3325
918,1121
902,4930
2419,209
4644,209
2876,2895
2763,1803
3024,440
555,310
1113,2107
4122,1412
2870,3179
3781,1863
402,1903
3570,554
4000,3300
3326,3034
2868,950
2871,808
2512,4238
4980,1459
1349,2995
4909,2065
4557,4228
3181,1073
2646,1544
366,1903
3114,842
850,4241
4678,702
729,3871
3709,4950
214,1504
2082,4614
4246,1604
3599,1287
3717,3949
2057,2915
4964,992
1290,432
699,2149
3227,2998
283,4068
1821,2418
1525,4065
3617,763
993,766
4027,4594
1023,92
1473,437
3283,4904
3323,902
2035,1722
1564,4573
1173,3149
3313,2650
334,2267
2300,1811
926,4693
2513,3721
1470,2495
2490,951
1685,2039
2906,1779
2460,3206
2175,4769
3031,1420
1117,2780
2862,3712
3744,1922
2186,3031
2782,3990
4137,4012
2024,4896
126,2873
3997,3073
3593,1130
3040,2303
4212,825
3527,2228
308,157
1405,4997
3645,3999
4724,4829
1685,2906
4472,2758
2551,3829
394,1399
703,4934
4179,4985
3965,4512
4102,401
2620,1273
2104,495
4810,3564
4950,4683
4276,3533
3867,2940
905,3471
3701,2679
4331,4095
2440,3318
342,3332
3282,2273
1431,3097
1328,501
4133,3301
4772,2675
3092,2551
1205,3969
834,4842
3162,4620
958,725
2520,1736
3788,3938
3225,3950
415,1699
2416,3487
3103,3160
4841,896
2638,1366
196,2460
3034,1892
4464,706
4392,1128
504,63
1115,1504
1092,4690
1740,3271
4867,4185
4119,3410
1693,391
2924,4844
2702,2889
3617,2928
1470,3028
2156,1893
745,1281
905,121
2727,2188
2135,1755
3693,3154
4970,1956
486,919
1442,2226
3241,1319
4335,649
4984,3515
2601,1466
4853,2977
2075,2193
4140,3189
2147,4859
782,1666
1254,4413
419,2794
3639,1110
218,4144
2128,4432
2705,1057
2199,843
30,4736
4883,3865
3983,254
3591,3537
2513,335
3263,3880
4706,1390
1105,487
2613,3438
3963,3078
1212,113
1221,1600
437,2093
773,4262
1086,3459
425,2748
877,1537
2476,4397
2936,2201
320,1491
4531,300
4867,4273
3745,734
4278,4630
4518,4646
1906,4800
427,4197
1111,1837
2919,2100
228,4564
3236,4977
695,4142
4454,4411
3737,2044
2817,2855
4353,1346
4604,968
228,3780
1178,4912
890,2435
4054,1259
905,4034
3115,1654
3577,4902
4134,2310
1567,3730
632,3867
136,4495
3099,1951
4068,982
2748,3161
3435,3959
1316,932
817,1792
4761,387
4731,49
793,850
403,4691
2391,1750
669,1932
1612,4588
1020,4566
4747,3359
3758,3826
4522,1279
809,3227
4659,3470
3795,735
1417,2574
3540,248
3906,4773
4590,1477
1406,2131
4199,1055
3682,3235
4211,4766
2439,255
2352,1912
4652,2454
4215,3238
1695,1189
2843,354
4920,1688
1422,4658
808,3313
3776,400
4752,1973
3877,4323
2543,2439
3686,4856
3009,1062
1339,82
3538,1112
4244,4242
4205,4292
3187,532
2241,3436
3219,3575
974,2331
925,1821
2715,612
2059,2478
4937,4378
913,3431
1609,4136
4526,3452
1930,2018
1565,1460
4772,4349
3231,2136
3053,1333
2015,3486
945,3408
1433,4255
176,3657
606,368
4995,2466
2674,699
1762,2821
2556,1585
1980,925
757,780
4373,680
1171,2478
566,3232
4470,270
1863,653
2916,3784
3458,1743
2453,4201
3934,4551
1806,1019
285,4676
2847,4540
1959,4686
2814,3716
2479,4212
4086,4213
4574,333
719,4396
4612,1677
1292,919
2528,2986
1404,3218
4957,4578
1626,1946
2076,3972
3452,2153
897,1420
2795,3922
1648,3215
1483,575
3032,3032
1683,4799
1879,941
1561,2056
1217,4128
1256,3375
938,4553
4710,2782
4200,2495
2671,3498
2800,3883
4198,4657
2774,1383
4664,3254
1116,3372
3116,754
2991,1903
357,3798
70,2992
2948,4915
262,697
1834,4408
926,267
475,1088
4898,3630
2079,4268
1537,2948
2390,910
1364,4040
3543,1824
4201,1460
2342,1248
1847,4339
701,2730
859,1402
2782,1427
2607,924
2470,2417
1980,4982
2165,4923
748,2242
213,757
703,4630
4017,3796
1385,2294
3890,1575
4364,1277
598,4498
3357,3211
3403,4420
1551,88
3871,259
2159,737
1826,4469
702,3990
153,861
4686,3478
1885,529
2634,1850
3010,2236
4625,3314
4643,106
2799,2096
1213,2635
2459,3025
2548,4597
4584,4246
2347,3628
3539,1658
405,2974
924,53
4824,395
4404,3870
4591,2774
1255,3571
2087,3249
1181,567
1845,2154
699,2556
2528,3535
4279,4067
3204,3720
942,4234
4663,232
3586,3576
835,4118
3270,3410
4626,147
1939,2012
1759,3148
1135,275
2244,211
1548,646
1875,1344
1375,1548
1965,2569
4116,4280
3146,591
3550,1249
3305,1655
2470,3072
3482,55
945,1307
3529,3010
355,3451
3962,1747
3970,1766
4221,3123
796,1859
96,4988
3581,569
1426,3570
1574,2385
1151,1438
3038,529
2832,4990
2083,1931
1669,2983
3614,3371
3716,4317
3881,4188
1165,4776
1169,3694
2865,2207
1173,2752
3260,4839
4780,2168
3475,1933
4289,3092
3846,4068
4625,2514
4459,4259
1696,4271
3848,2758
2826,4772
452,4430
2819,2840
2937,587
1911,1857
771,1637
1765,101
3643,2837
3570,1820
2753,1366
3294,223
4783,992
4789,810
4714,4117
664,2855
3813,1324
4996,2373
3937,429
4223,2672
4727,4911
4737,810
797,2386
3560,4399
3993,2018
3237,1410
4221,1260
4710,3878
3967,2924
3594,462
540,2792
4541,4048
4062,78
310,1514
3474,968
5,3283
3005,4573
4628,3446
310,4361
661,1214
4058,460
798,1620
627,2384
1856,2038
1418,1421
4459,2970
3204,3298
4799,1586
2421,1087
4443,2602
1107,3062
995,544
1471,1225
1928,4122
4506,3559
2067,1118
3410,1124
436,4086
1290,3523
4047,3432
686,1039
1936,2433
4234,1985
3160,1685
1828,4226
1330,3817
4211,4818
4554,594
1050,4634
4856,4184
3673,4869
1848,980
4506,412
893,4009
3332,2907
236,3862
4422,1884
370,3827
3710,3796
1107,3233
4017,1115
1370,1073
3979,1066
3429,596
4219,168
4720,616
562,1164
3478,882
2184,4421
4704,2525
651,205
2256,169
343,4737
2281,2181
1877,3754
2934,1714
3468,1797
742,2683
4172,1673
4228,2
4793,1726
548,1939
1863,1390
2351,4908
1985,619
3602,2925
1343,2890
4846,2891
4438,166
2162,3440
512,4482
384,1501
1154,2800
229,4291
1212,4645
4113,1610
2928,1150
1034,2195
2903,2056
3931,2777
3955,869
886,4343
872,2095
1867,694
559,1648
17,3829
721,1355
1616,4264
1901,597
1594,4345
374,2021
4544,3502
4664,2572
17,4675
3959,1457
3627,1669
2837,4909
2839,523
1007,1148
326,1085
1427,3250
2896,1137
2545,955
3701,402
4366,166
1079,326
2881,3788
3712,3025
755,4418
2861,1892
1719,2846
3147,4898
336,718
2029,4655
3299,2124
2248,4625
3899,1059
2162,1161
3811,3988
1063,2880
3118,3437
1716,1010
3626,3300
1083,4967
4882,2517
4209,1222
4003,555
3636,4266
4018,3515
4946,855
3565,2221
3692,2161
937,1889
4917,2576
3490,2509
2040,2980
4864,443
848,4834
1754,2625
3917,979
3761,1711
1453,307
507,4167
998,2208
3416,2174
1436,457
1259,2153
4215,785
652,1132
4386,3387
950,4886
4039,2160
1205,1075
1635,611
1839,3643
574,2902
1341,766
50,2445
2995,3010
2243,4614
4592,2088
112,3957
3085,1678
4599,4086
1920,2826
4116,4811
259,3207
3435,3539
4917,3436
4403,3118
553,3888
3431,181
4715,3497
47,1975
254,221
4961,3310
1602,3949
1077,3449
4633,449
4724,3447
3067,1355
1411,2034
1565,2453
22,1947
944,2248
2245,3329
2987,4291
469,447
4025,2588
2615,2950
3572,1763
3340,1379
2121,556
678,4225
3732,4676
1004,867
2219,3967
4176,1849
3489,77
3366,393
2305,2533
1255,4406
841,1477
697,4681
3520,2276
2737,2554
1292,3012
4993,2904
2639,764
3518,4246
2507,3612
1334,1693
875,1140
4624,4266
3777,3772
250,2597
1223,1265
841,1606
4637,1479
557,4562
2849,4120
1729,651
1421,4452
2426,4772
145,446
1558,585
3750,641
1825,1381
808,3436
4757,2618
2492,3843
1929,844
4173,2859
3911,1192
646,1096
4101,4550
81,2024
549,4114
2745,702
1305,2900
1282,1537
1164,3764
895,3419
1698,4963
3555,3259
1160,4751
1180,1553
1481,2082
4373,4758
3392,2733
956,1222
438,1740
408,514
1365,1497
4787,3349
2911,214
4230,2785
2250,3447
1703,353
4040,1784
4058,892
1579,2029
125,4175
3851,257
68,229
882,4200
3442,4668
3961,889
2109,2617
3281,1342
1303,4600
1433,1186
2248,1832
4843,3279
400,1122
3236,2089
4315,26
1824,4053
1586,876
4074,4588
775,3276
867,3768
270,2779
3404,1751
1385,2234
3466,4656
2950,111
2288,3359
757,2455
2406,64
1466,828
4973,2119
4247,3391
4631,3689
99,4598
2566,778
1962,3742
2122,3359
717,4006
317,2312
4560,4252
3036,1218
3482,4346
2872,5000
3460,332
3093,4034
2051,3652
805,230
632,3040
992,1798
4072,2158
793,3097
1862,2691
3646,2142
4201,1381
697,4965
1988,4109
2091,2099
2055,4682
761,2355
1383,648
1612,2862
4286,4966
2931,2779
4112,1452
3509,2599
1893,1649
4499,3967
3021,395
2310,879
2699,2422
1011,4848
2829,1439
3001,3901
4651,2006
399,4730
1060,1722
3621,2615
4639,1087
154,1996
4820,286
3428,4606
1587,3781
1993,4888
1454,734
2865,655
2793,3424
3141,4804
2655,775
895,1103
3583,524
4171,3751
3265,2899
2702,439
4086,2921
3226,582
1467,1334
4649,1990
2869,990
3981,4376
1251,4385
184,4751
1600,4865
1097,4087
590,1125
3664,1186
3700,86
1762,1088
396,1138
4745,3773
3906,259
4731,3211
1241,890
4729,2195
3791,629
3085,120
4326,3802
868,2358
1483,1691
21,3030
712,2199
4892,3698
553,2715
793,865
2601,532
4016,3862
4823,3005
318,4858
3476,2923
4809,2421
390,309
3401,3304
3650,1766
9,3013
3518,2943
708,1403
2681,283
3485,3773
49,605
280,4561
2651,2309
2323,4672
2824,58
4639,3925
2558,136
3407,4367
1670,2172
1731,3209
2839,2853
4739,456
1908,1022
3168,3992
4502,3331
444,1942
2864,1910
2684,2791
3141,2591
1701,4369
4491,1703
2694,2930
48,1702
3346,530
1723,4513
577,1637
4831,4472
695,675
1048,1278
1103,4432
3053,4419
4333,1132
3409,601
883,1294
4164,2531
4744,3870
49,3641
834,3322
2909,3368
3681,4635
4756,3477
2662,1099
1525,3590
645,2111
1978,1908
128,1417
985,4265
4614,1514
1019,2833
2168,878
3263,942
793,4344
4445,566
2234,4229
3933,2244
4304,4156
3188,132
3812,4818
864,3765
1709,649
699,882
2019,3835
3484,484
4565,2139
3811,3758
1775,3354
3628,1150
372,2497
2107,481
4657,4547
3781,1960
423,809
3942,3702
3633,2751
4149,2413
3746,2857
2023,2779
3726,836
848,3141
851,351
3361,2110
2995,711
1948,1022
2055,2160
1070,4936
74,2185
1559,2727
1442,4416
4288,2361
4951,2017
1510,2750
4941,729
3073,4033
2138,1901
1393,4222
706,1931
3582,2825
3601,151
853,284
2129,908
3064,1538
3919,3859
3260,1723
2903,3426
1905,1962
3369,1458
644,1147
4569,2399
3921,522
105,981
1488,3875
2532,2809
4121,758
3987,215
2240,206
2673,4216
3694,565
4607,3845
2218,2496
2568,3621
1424,245
3526,1065
1392,1052
1682,1019
1286,2418
2793,1763
3305,3060
4828,3741
11,3809
3354,4217
2362,4852
690,495
4651,3688
1217,4320
4684,3812
1359,1865
70,3599
4467,3960
2186,913
4625,2078
775,2644
3998,3590
2468,3384
638,1640
513,700
2392,1510
103,2974
2013,2651
1219,269
4867,3894
3834,1221
1204,487
3013,3989
4133,2838
4538,2757
2731,4364
3959,580
2716,2658
1717,3988
2266,3473
1006,3842
983,594
4109,1876
4280,3291
630,183
3227,2531
2337,1984
912,4297
4245,2398
361,1910
3504,4561
3645,501
426,34
92,4845
2929,2264
4926,605
395,4457
1167,1113
1381,1464
2670,2467
1688,384
1889,1564
2133,3096
1077,2615
3884,3834
3750,1243
3376,913
2337,1183
4378,2283
284,1154
3839,4949
1010,1803
1536,1800
3200,2973
4614,1505
119,1375
1080,4834
4423,4900
573,4360
3099,1714
1648,2166
1174,2210
4050,2288
4809,1389
55,1370
2402,3271
3156,4774
3147,1041
4391,376
2387,1744
2945,4658
919,4797
770,4436
1290,3679
3523,904
584,3371
2290,722
4331,4139
3372,4434
2276,372
1894,1131
4729,2398
3885,4114
3724,583
438,2503
3002,1510
4602,4942
4914,4060
3290,3351
726,4578
4549,3827
4291,1509
1397,4217
3671,196
427,1620
1423,1853
1365,4971
1437,2873
2207,2510
1035,3221
4900,4594
108,4966
375,2228
1207,4049
1602,146
1417,67
3824,4860
2801,4287
3075,2415
1969,1257
167,3493
3360,1024
3652,1803
2940,2432
3260,1670
589,4751
2530,1300
3212,4279
1472,2983
2884,763
1922,3194
1044,609
525,3218
1619,727
4060,432
4575,139
616,45
718,666
2389,2220
3816,3705
1337,4365
1846,460
3034,3712
2658,4463
4600,2328
2622,1280
3924,2344
3600,2026
3683,4637
1600,2739
1634,3758
4232,645
3435,444
3925,2568
4314,385
815,3488
4321,3030
653,722
3209,4981
814,2312
3947,4651
2195,2296
4709,841
3734,3172
2439,4503
3067,2317
2319,2467
4059,1989
4783,4840
4814,1112
925,2599
4895,504
1620,4245
209,2040
79,2413
880,4642
2374,3828
4790,2380
4176,2769
80,2415
917,1892
2803,2865
2292,3626
2592,4551
5000,1005
3229,901
2644,2338
4604,363
4473,1735
3596,751
4306,4393
4412,2165
860,1654
704,1997
4169,1231
3672,2756
839,1341
2316,3816
3875,3295
671,1484
2397,4738
2237,1697
4831,206
4370,4042
2293,3463
2850,298
3254,1413
2799,3684
3346,4975
369,955
3569,1159
41,1943
2834,3670
4020,4799
497,4996
2961,234
2542,2214
3209,2189
2394,3468
828,2429
3024,2379
2266,665
667,1398
1914,1197
4640,4198
3769,515
3443,4332
2998,4834
55,999
1113,4537
491,2087
2698,4224
4054,719
1777,4932
600,4391
3573,3596
3582,4215
4063,492
1701,679
2307,226
3870,1740
1392,4409
4974,2522
1497,2103
3260,1712
3482,2695
4555,4467
2056,2341
4839,207
854,633
1800,2849
4500,4656
558,1557
4496,366
4680,1181
568,1428
3081,1894
2642,2255
2986,1975
4709,3306
1030,736
474,4287
4383,742
705,3259
3174,2353
4297,72
442,3485
1879,3480
2678,887
4663,1985
978,923
289,4825
4652,64
4525,4152
2663,699
3689,3327
3080,2570
4457,4836
1894,4816
2825,3909
3546,3939
2900,1408
2232,4669
2775,2754
2972,3524
4581,1381
4935,3858
4588,2619
3760,2854
134,1302
1312,1961
569,4186
3175,3539
4226,4665
778,2359
2770,1707
4353,4290
3746,2935
2338,2091
1326,1149
692,2348
2609,1051
1884,1136
3667,4602
2493,1490
344,3183
2748,3522
985,2680
2692,4329
2850,4589
3107,1023
2617,635
2926,3401
2925,509
3834,1295
1299,1991
1748,3278
4658,3466
2677,2812
4677,960
609,4694
3824,1509
1085,908
2697,3208
2435,4679
2070,4728
2087,1245
1000,675
2123,2611
3610,3615
4582,2563
1316,2347
4048,209
1164,678
2955,827
3649,4959
1741,3325
2317,2483
1448,1684
1970,3001
3969,2725
2157,2838
3158,3021
4529,2122
1397,223
257,4663
4596,2230
2140,4070
3816,1846
13,813
4232,2380
393,1404
2032,2018
1160,125
1702,1201
4823,3047
3436,2904
4120,1657
2646,4234
1098,2247
1676,2261
4657,1674
2521,2374
1135,1440
4903,2349
281,3362
4995,1779
1599,219
4098,2609
2691,2073
3334,2937
4139,1883
4466,4644
2068,1506
4880,482
1969,2101
2873,800
3091,139
4687,163
1738,1405
1148,4921
812,4268
4071,1498
2395,4516
3709,4798
1930,1636
3905,4635
4997,4269
4505,4514
419,1380
312,3556
1868,475
1498,1908
439,1068
4665,533
3808,4703
267,2574
2465,3096
681,4269
2767,4559
1896,4950
3521,2737
4693,164
4774,2231
2198,4858
3136,1235
2389,1078
4366,3797
2578,818
1356,2873
871,3478
1736,1553
1468,422
956,4099
3000,964
4747,4987
3718,837
2243,853
211,811
1256,3901
1983,817
1482,3436
216,3042
3949,175
3478,2525
2107,4322
1200,4587
1427,290
2878,1930
911,1982
2682,2949
1078,4954
331,1243
3357,2895
3734,847
4406,1633
1492,3128
4076,3372
1776,2179
725,545
2696,1272
3966,156
1860,238
1728,2830
4748,329
1605,1223
4243,1098
2691,2443
4338,3087
154,2481
792,3472
4910,4853
1777,2094
3657,3397
4786,2288
2365,1560
4756,95
3978,2345
3333,3366
245,4305
3862,1366
4481,3855
2295,3071
3058,58
4463,3866
3426,3210
4206,2220
3053,3821
469,4285
3200,2421
1918,1225
820,2333
3098,2045
4934,4320
1004,3278
214,3845
2444,3976
2158,1697
4839,4179
2606,2603
3008,767
4798,877
2676,4569
4418,3561
518,1532
1892,4550
1149,260
4250,839
1607,2436
3116,3298
2890,4507
1139,2249
2308,414
2213,4470
4416,4607
3153,4621
4385,4526
3907,796
1257,248
2321,4522
3816,1290
3690,4521
2352,4211
3384,4129
1965,4262
2749,1331
1789,4176
3327,1294
832,3260
4603,373
4463,3240
2947,4554
1591,3045
2954,1647
1431,3880
4591,2875
120,3918
1239,515
2153,2302
4587,119
4335,4470
226,1173
4025,4200
2537,3229
4821,1307
4216,1590
3221,4942
2448,270
1610,2614
4858,4405
2070,3271
709,4679
226,4665
2344,2577
1520,2302
1974,3871
3205,433
213,1545
1197,3806
925,966
3397,4748
1662,172
2319,1687
2560,3985
1880,2082
506,4928
1909,146
574,3615
1069,2067
4416,4055
1990,3219
1028,2462
2775,2145
635,2516
4502,4109
4509,2606
4406,4485
472,4984
792,1898
343,836
698,1440
3762,2852
4182,4067
4130,1120
3252,4236
1120,4722
74,1171
3455,3737
4907,4413
1515,839
3859,4522
2423,1345
2667,583
2556,65
2471,4948
3814,2797
3615,1232
900,3026
4040,2802
619,4601
654,2533
906,491
887,4379
1992,3070
3279,2628
3002,3491
3177,3516
2156,2234
4366,4518
716,4796
1259,3743
1665,2481
3313,3497
2170,2883
906,3254
801,4762
1487,2271
87,4202
2706,3472
3027,4361
1447,3369
824,1870
