IdR,IdP
1344,2429
2701,3529
4307,4200
1589,2703
2340,2605
1718,2429
3362,2401
2360,3406
3860,4377
4652,3333
1315,4171
3942,3793
485,912
719,485
1642,1617
2528,1728
1697,521
4856,761
3431,541
4464,4321
3559,384
566,3207
3589,3858
158,743
4854,556
3286,389
2786,810
4315,1760
754,2955
1278,4404
1163,4047
402,2577
3177,3048
48,780
438,4225
2926,2155
813,477
1465,3943
2383,877
2697,4802
3294,1740
647,3310
702,4444
4571,4814
1010,809
929,4083
2590,309
3171,2698
1180,629
1246,1423
4438,637
2332,4431
898,1262
797,21
3496,4668
1413,4588
872,4399
92,264
3796,2620
4536,2051
3480,761
4949,3195
1119,605
1487,3484
2561,2459
3703,775
2099,3147
1485,1855
1676,4386
1396,2925
792,899
2119,3691
390,630
1795,714
1769,4809
2173,1389
3276,3828
3914,3032
3577,1345
3665,3516
668,233
2192,4813
1590,4736
3783,404
4913,79
4249,3128
3841,4859
4443,2796
396,1986
95,2610
3255,4364
1901,4044
2383,3822
1036,233
4794,4716
2663,1087
565,3875
4620,4542
114,4597
641,4686
3879,4082
1964,2768
3085,2472
1638,2008
2764,4512
1355,3440
2226,661
396,4243
1582,1545
2176,1327
689,813
561,827
3503,2438
2422,360
1477,899
2143,2863
1975,2710
2984,4637
943,1464
3938,767
1104,539
70,4188
3727,3499
1440,718
3095,1864
3251,4114
2525,2104
1740,2238
3629,2766
4901,1433
2205,2052
2408,2706
1029,2125
3579,2843
726,1846
4564,4250
4747,2769
768,4298
1374,3111
3045,244
4071,1545
2217,2005
4583,4479
1748,3956
1392,1466
3556,4765
3002,3790
488,1297
3184,3292
1548,4411
3646,1246
1540,3154
4890,1006
3731,1959
1967,4281
2346,3485
2212,3870
1905,1935
936,525
1270,2541
2704,4248
350,233
4172,2049
773,710
3369,4807
1429,3998
3211,943
643,1426
4227,3125
2703,2591
1314,3365
2362,2590
760,2187
2509,2793
2291,3748
4703,121
1908,2042
400,442
4386,4360
2259,4401
983,3025
102,3505
440,3650
1798,3577
4577,2687
1933,3615
1865,4521
2521,2864
1158,690
2211,2868
2241,3569
3490,2517
2485,1908
4532,2607
1751,4895
2663,2965
2044,1339
795,4243
1494,2895
3256,2429
4134,4582
566,2521
3803,3748
2577,3567
891,4847
519,3346
3253,4466
3656,2761
977,537
1337,1358
739,1843
4569,1033
3638,1732
8,2080
4937,4836
428,1100
2503,2206
2436,1265
2507,3928
3370,4305
3647,308
671,2257
1616,4781
3109,2193
2456,211
3680,4565
2351,1573
4926,1404
3369,2572
3890,2548
4158,502
1022,970
3922,4816
4444,129
3153,4673
1787,3755
1216,307
2277,906
518,4636
4368,4431
4546,2534
288,266
1504,941
3666,4178
1301,2903
2239,3427
1144,4365
3354,2410
341,2343
3973,3179
2744,4611
23,1784
2627,1316
2682,3242
1395,4702
2325,1244
3666,1349
1004,2673
2951,1760
1161,1573
4866,2451
19,1727
2813,3388
3453,2749
2804,1506
3483,4957
2691,2064
4340,1048
1325,1166
689,2327
4580,3773
2638,1275
4469,2138
3978,4829
4829,2957
4471,2264
1291,2045
2730,2437
4758,4504
4730,1076
2253,4182
4421,3935
896,1580
2049,3083
4159,3593
2612,1618
3105,717
3603,2947
1531,3013
1088,4856
391,580
183,1682
3508,70
1898,469
3391,1749
1127,1386
298,1494
1538,4725
3856,1335
466,73
1909,1645
2257,876
1454,4426
4233,1584
894,851
1455,4716
278,4545
3737,4996
549,587
4268,878
4922,2830
1811,2182
3880,4041
4530,2860
4663,3113
4140,2563
4740,2766
1524,1862
991,4532
3742,3285
2585,3527
629,2419
1384,2690
41,3845
1593,2728
1484,2940
4749,4142
1859,2936
3546,2300
3808,3990
2828,167
4370,1674
2514,313
1561,1273
4193,707
4107,807
611,2616
1371,3218
552,3362
1084,4855
3315,3535
2457,4956
2376,1856
2119,2949
516,3925
4439,945
3345,3493
1399,2629
4487,1515
2675,4076
4873,2701
1931,4336
2795,3802
2651,2400
821,3513
4355,3856
4233,1594
3468,4975
4857,3422
4542,3229
1146,937
3792,1072
657,2500
2457,1180
1995,4137
1058,2636
732,1684
4248,4954
2942,2769
4740,1961
1467,3898
2241,1417
4602,4539
829,3443
1633,267
2677,102
4501,1305
3915,4898
495,2440
1361,1110
2279,663
581,1923
4971,118
2806,1970
4727,3828
2074,2109
3100,740
101,2747
4228,4131
966,4187
894,4520
188,4046
2423,112
2486,2551
909,2974
1890,1776
2317,402
4157,3201
3190,2965
1912,2352
4925,491
4911,1090
2418,4068
689,659
4561,2293
3034,1932
78,2900
2429,4229
2612,4493
3245,332
4374,1367
326,1591
4955,3789
4980,4967
913,4810
1357,3527
4838,1790
3348,1781
2565,944
4975,1111
33,2095
2461,1599
4552,1578
1747,4449
356,1734
540,762
3372,4866
4327,3948
3347,903
4486,1052
3433,128
2558,3484
1231,2200
3978,1559
2263,925
2497,245
36,4593
3073,1260
3158,28
4956,4402
1493,231
2033,3338
2954,3170
2653,3707
2849,318
4590,4325
2868,1118
3749,1433
4568,16
2229,4233
4639,2788
2236,330
308,4683
2420,2591
1047,4192
2371,1998
4445,4120
2003,3262
885,1869
456,2560
3396,1973
2148,4773
1182,2568
1323,3826
952,2136
1390,1177
3703,3612
1338,2045
3273,2697
1996,1422
3494,4187
4841,3196
4045,1270
4209,2127
1669,3861
2458,3226
808,2565
2160,3960
1068,1103
1854,3982
1636,4739
2226,1075
4409,4032
1603,2317
3205,233
4293,1517
1399,2238
2673,4079
3400,3847
643,4092
682,1980
3948,3952
4832,3940
581,168
2136,3860
495,1511
46,2229
793,1798
2341,2590
2896,294
57,4039
653,880
625,730
1681,2268
1426,533
199,4804
3227,109
4997,3008
3895,3145
1478,3962
3028,3860
1650,3073
4503,4516
4125,4782
3446,1906
1969,3890
543,2131
1676,3337
1664,2298
3579,960
3970,4720
2284,1210
1668,4811
1748,1115
1881,4980
3014,2006
4470,1857
2718,4578
1251,4723
2210,3021
1103,1354
3049,4148
446,137
832,205
1433,1595
1609,1950
542,2721
680,4387
281,4535
3229,2465
2015,529
2607,4433
2889,2103
3761,2830
3320,152
3437,1895
2874,4959
307,131
3168,4543
937,1917
1443,1508
3533,765
3443,698
335,4667
2930,4556
3464,4761
4594,982
2949,902
994,4827
3216,178
907,1118
4867,1134
3536,4731
1081,1914
304,3908
1998,2695
3296,4884
3721,1231
2837,4259
1324,4603
3625,1695
901,1339
2204,3809
1205,1870
3877,1274
3961,4911
680,761
1941,4301
1754,3639
505,389
4114,5000
2109,4777
3293,439
100,4255
3070,1943
3412,1885
1665,3811
1,3158
4392,3982
2380,1335
1546,3347
1992,3830
566,39
4603,2427
340,4868
981,4720
356,1726
4417,4584
3416,4204
4729,4874
2162,3725
1987,636
351,955
1033,1816
1664,4412
2185,2141
3865,1164
3724,172
1933,2160
4248,572
786,3818
243,3891
716,41
70,3715
1969,1211
445,3586
3749,1157
978,4804
1554,416
1684,3091
2317,2309
1024,3524
1731,443
4007,2831
242,225
1795,2042
1324,4894
1572,2528
3360,4470
986,984
889,3386
85,1834
2252,3542
2330,2854
2889,284
100,1578
2968,3438
4007,2430
4524,1232
3262,432
1174,4633
1157,2184
293,2108
628,3257
3930,1508
792,2255
3794,1336
111,2232
3583,811
3539,2552
2439,386
1293,4521
284,941
4489,4187
1462,1868
1852,2111
4526,2207
3040,3075
4176,100
798,3881
3520,465
4005,2024
2220,82
1763,2989
4550,935
513,971
79,2577
2935,2046
3883,1011
3555,1670
796,3399
3381,366
389,1297
1552,3928
4464,4493
1675,3435
1149,659
2310,4488
793,2568
1334,3372
2677,3650
2849,2455
599,2926
165,2668
2706,3810
2591,1804
758,2619
1345,4251
4103,2428
3714,2239
3864,4243
851,3149
2319,2965
4874,3266
323,4561
2256,4567
1338,1338
4155,462
4193,4072
1360,785
589,1357
4058,4761
4725,4113
2396,3855
859,2907
2197,2460
4490,2689
4961,4861
2263,1665
2594,2257
812,1867
4217,3195
4456,2952
105,2545
2294,107
3981,3274
1919,301
3996,2337
2331,2307
2887,2477
4038,3522
1518,2745
1070,1205
2868,169
72,4535
601,2287
4395,3528
2383,4111
1336,3732
3264,2200
766,2948
522,4254
3233,21
161,2889
2740,462
1539,2542
4492,1946
889,547
4254,4107
2891,4014
2984,908
2582,1885
3599,4539
2368,4943
2031,1691
3438,3441
1010,135
4615,3193
226,309
2949,4722
3383,1744
1026,44
905,2848
589,2067
2376,81
335,3926
3907,444
1649,3375
2721,4922
1623,2117
3619,4188
1052,1460
1331,4463
1533,34
3929,4686
2420,4984
2169,4039
3968,4670
4159,1081
4794,1417
717,215
2331,342
2885,2017
4061,2611
4596,1736
3792,1590
1550,4173
539,4544
1950,2769
3377,943
2442,489
2082,655
1718,2090
1521,1367
619,1153
4110,2131
4664,584
3099,4325
3226,2533
3467,1118
1168,538
468,1669
2282,2304
2340,4774
3412,2267
2016,2706
934,2618
2996,2706
4432,4574
603,3375
4562,2851
1941,2302
2248,2432
290,435
734,958
4215,671
4522,4662
4055,978
2708,308
4457,1166
4426,1197
3023,1499
2553,3821
3755,326
3161,2806
3289,3287
4552,1677
3284,657
613,2612
464,252
611,3432
3402,1702
4217,2495
4757,2481
3003,4914
3220,791
4255,948
1498,2129
3450,1836
4327,225
84,156
2048,2936
3405,2698
883,4742
3761,3529
2563,432
2837,1490
3150,2902
1771,1238
2603,2302
1585,1133
3428,101
4684,1485
1316,4216
2948,108
1901,4619
3982,2304
3896,2921
806,2737
3199,886
2143,4408
4738,4466
3234,1744
1743,3067
3293,2780
4735,1952
23,3129
3693,2419
3030,832
3395,2611
1634,3312
4973,4202
3638,4048
2123,750
4782,126
3735,1362
4865,1327
1163,2980
4781,2221
3305,3926
3122,2982
3753,4781
4484,4191
937,155
4107,3377
2719,4212
3492,2399
3480,4786
4352,2230
3041,4692
3850,2006
2906,534
3098,582
1449,1299
1858,3137
2360,4422
3423,4935
628,3598
520,2635
4777,5
1134,1076
1575,2156
1345,1229
2845,1609
2166,2888
783,266
1971,819
4067,244
3325,2226
1850,2951
3378,2939
2257,3602
4725,154
1831,801
3916,2778
4370,4798
2279,3939
1629,1400
4662,1455
566,4661
1708,1367
1006,4904
3946,79
441,605
2316,4672
1245,2147
3276,2678
5000,631
3927,517
1969,3551
2108,4992
731,3601
1244,967
1403,1063
3954,396
100,2516
2602,3401
3120,114
2143,3309
2549,3908
1629,785
3543,2585
2084,1463
906,1195
487,2808
3993,2410
265,1296
3514,4344
832,4272
1841,1053
753,730
3773,3277
4636,3633
3412,1095
612,4924
2214,2575
1619,1785
124,4937
1101,3212
2919,1286
2074,1719
4005,4986
990,921
4407,4319
1674,3505
820,1474
3400,63
4635,4362
1106,2249
4843,3650
247,4989
2861,1015
4062,4931
3453,4660
1940,4131
2894,351
1880,1478
417,2691
4431,448
3450,3943
1580,1709
2382,1762
2647,4946
770,3420
4376,2834
3273,4595
1365,2555
1219,3484
3034,3519
4173,346
447,4226
4591,3281
1666,1925
685,2950
2062,1519
3609,2481
4660,4297
4426,2346
758,265
1545,3066
4095,2797
2423,1062
1294,1015
374,2004
3212,4768
2891,2838
3717,4999
1423,996
4752,3037
8,3688
102,4943
3376,864
4251,2424
2158,2143
1784,3202
4149,950
150,1407
2521,749
1849,3636
4082,3793
1335,1663
2259,403
1944,970
737,244
2288,2550
186,554
219,689
79,3983
4235,106
2298,397
1515,2018
3662,3797
1268,3037
3392,1577
774,4085
4690,4273
3966,4227
619,4873
2449,1110
3990,2442
4807,1318
4393,2730
3483,1405
4079,3802
914,639
1433,2892
1012,1809
4062,2330
1104,2850
2008,3985
1174,3000
2922,1606
4174,3787
3437,1650
741,2147
2190,2132
589,846
3456,2721
1570,2046
4495,4731
3992,3715
1717,482
1367,2390
87,830
2588,1353
1138,4437
4051,242
1028,2812
2776,3255
745,2220
1433,2182
4270,4180
1421,3376
121,2057
2060,1669
3431,2171
646,875
4491,3224
3166,4192
606,451
2853,2119
3304,3426
1934,3873
2297,2085
4085,2482
1478,3732
4918,2593
1802,2382
4769,4256
3557,3058
4272,2708
4499,3590
3691,1175
418,4473
4188,3461
154,4989
1482,4169
99,2844
117,4841
4380,3141
2905,4272
2810,1401
1744,3674
1689,1274
4395,4912
3489,3717
167,153
408,1301
2432,1034
4791,4214
1386,1170
13,4933
1096,4215
3982,2894
1892,1442
4193,4731
4695,3996
2540,3741
14,3799
2849,3459
2705,1887
4703,3948
2354,3005
4620,273
193,4912
1303,1626
1534,1333
3632,3811
4005,1243
207,3429
3038,3740
2284,298
1633,4321
4370,15
1594,4735
4746,1596
3940,510
3716,2706
3604,995
4663,1935
3738,27
3850,3215
371,1597
2247,1101
3954,1639
4211,3403
2837,2184
492,552
593,3173
3590,3026
3442,4188
4332,2979
3423,868
1264,3946
3239,3483
755,1029
721,2088
2930,2835
3528,1830
2392,1283
150,4105
389,1548
2391,4484
3366,3397
4523,3359
4962,1981
3717,107
4369,1940
3083,987
2215,1927
1877,2348
1923,340
3556,4767
2669,2950
4491,1139
4374,2662
2071,460
850,274
4068,82
4645,3901
2299,3192
835,976
2915,1916
3708,1138
2336,643
2176,1714
911,4143
1483,3104
3120,4372
4724,294
2420,923
2241,3373
102,670
2887,1898
4902,4427
2180,3706
1535,4593
3223,4863
913,2527
3010,3714
3440,4678
2579,1638
1255,2490
3727,2457
1304,1099
2200,4668
1635,4224
3178,4704
1388,4551
2393,1895
924,308
2499,1452
4666,1771
3652,2368
2560,3485
2024,2856
1564,3081
29,395
2871,651
3540,2356
2165,2862
483,2103
3437,4760
1034,1859
2958,3026
2447,323
3253,163
795,4716
1394,2525
162,4803
1921,3014
1586,3826
1319,2036
1491,4744
3266,4272
413,3595
1890,1386
2204,4905
2999,861
2761,880
2460,2986
4151,4868
2140,4080
1388,910
2025,1972
1025,4884
3823,1608
2264,3666
258,2298
2493,4642
31,1186
1815,1859
3401,4674
4122,2599
3498,146
3091,2576
4987,2591
1829,3393
139,2630
2487,710
3969,430
502,1998
4406,4164
2456,47
2314,4120
2546,1322
343,1784
37,4626
706,622
4707,2780
4115,2309
2068,963
924,4789
4904,2278
2203,1967
4736,3731
777,4325
1392,3819
1217,2791
4247,3752
1983,3624
1520,933
2563,43
911,375
1245,1016
109,1701
2577,4255
3412,2096
3370,2835
2996,1906
2313,2359
4538,4332
134,4094
1084,1716
624,2583
997,2610
3416,2823
4177,4385
4631,1801
1448,3280
1476,3271
2595,825
1458,3115
1875,2700
3577,3439
682,1885
215,3580
3793,2656
825,3051
3482,1491
3228,285
3505,2205
4903,3254
3809,4110
2644,3968
1080,1127
46,2767
2120,2098
1796,2276
4905,2103
465,4628
2487,2737
4020,3246
69,4747
4477,823
3412,1632
250,4462
511,2884
1913,171
1384,3837
3570,4490
404,4750
1993,150
1125,4178
4226,3939
2940,2787
2181,348
3809,2768
1810,669
666,894
1968,3352
2330,4566
356,1786
3346,554
2539,1758
3387,3937
1430,4874
1624,4753
1094,430
134,2515
595,689
1912,2349
4989,3103
3256,4896
812,1182
915,2767
2212,434
4905,2716
4409,1189
3962,1858
2564,1424
2821,4514
1847,2957
4623,3037
3238,3982
4221,226
3182,3192
2403,2451
3101,531
1916,4849
1974,2431
1684,4225
3558,4886
2793,773
310,4477
2134,2004
1368,3784
481,3288
1507,3572
1092,1983
669,1462
4394,4869
3372,4272
1540,2733
504,3641
219,2061
2299,3046
4134,387
542,3038
36,3873
682,4221
3129,4751
2419,4825
4027,2976
448,15
4275,3853
3524,2159
4706,2935
2937,3444
2037,4434
3206,1019
748,4247
642,3636
3794,3387
4862,1207
2358,667
928,2388
3474,141
1197,2970
2882,4276
668,2748
1195,334
4928,251
1412,1023
674,89
2707,624
1254,4069
1148,3987
1930,3941
1797,2573
853,3168
3699,4632
3764,3712
3396,3301
2932,3147
4873,4486
4477,2063
766,4754
1363,4616
1445,3502
2667,3441
2066,1999
3907,425
2934,322
601,4930
4915,4964
987,3575
572,4927
4441,4265
4954,2660
3791,387
2164,1985
4020,4154
3351,3540
2589,4370
3142,3982
714,4487
2626,4540
4825,2456
2931,1891
3258,2821
4918,3112
3124,4935
4775,1241
3970,3056
2215,2599
2094,2234
1747,2733
403,4150
840,4971
1771,4340
1893,3347
4679,164
2336,2581
4956,706
1944,1220
3369,2746
2288,553
1183,438
4816,4581
1067,1523
3015,4411
1457,4405
150,4313
113,3541
727,841
2337,529
1735,2384
2371,170
4479,3518
3197,3567
3145,2337
2526,4680
1755,4098
1616,1784
22,2836
4449,3285
3106,2002
2605,3973
3461,2030
2119,776
2973,2368
2879,3361
516,4829
22,2598
2181,1330
4200,3419
3225,3722
3530,971
3666,1485
2089,4389
2265,584
4610,3954
2289,3660
612,1297
4313,1192
3990,4953
2489,4286
1310,3661
4621,3623
3060,3360
996,1796
1901,2054
4665,48
749,1375
3274,4036
3502,4457
566,80
1278,2473
4355,2820
3013,1403
3011,4591
1623,3289
795,3845
4864,730
4091,3450
4032,463
4654,3606
4855,2058
1065,1136
3261,2886
614,3407
2161,3603
4695,3114
737,3202
3548,4503
2424,1832
1530,1471
920,1228
1072,3778
3470,2262
2104,388
4628,1338
1733,1113
3088,1013
3347,4041
720,4576
1927,4349
260,840
778,3422
3462,4724
3211,4640
4303,4893
3327,4903
678,2714
2382,941
2975,1918
4963,4890
4283,3999
2209,3238
503,1790
2017,904
817,65
4325,3629
4540,2940
2092,372
1831,3551
2004,3768
4771,4680
707,2719
1765,4914
28,1506
2014,1871
1270,613
879,2629
2237,51
4647,2176
2555,3166
2846,3164
1879,2692
3480,4011
1729,4687
2059,2019
1889,3406
1573,2378
4522,956
3290,2738
3462,4659
4850,2456
4928,4224
2690,3245
3042,1191
2064,3108
4499,3363
2938,1087
26,2148
576,195
3805,1858
1123,1168
2258,656
1286,303
2014,3161
3767,1213
1532,1823
1237,4437
4119,3263
1054,2079
1624,2430
2852,452
4865,2818
4039,4186
423,2119
1924,2320
2070,3405
2054,310
3330,640
4597,3134
3692,452
280,3191
715,1552
3936,2926
754,2980
2688,4621
2273,4909
351,952
1212,4047
3892,2744
1539,1342
3731,4347
1110,543
3928,316
107,1590
2253,3640
2492,4834
145,1002
4696,2429
3784,2719
4658,1965
1481,2087
2245,2723
4875,1971
2272,2318
4365,3642
3720,3364
569,984
4321,4528
4098,680
3748,2530
1208,3611
3114,4495
3293,2445
3333,2766
3100,2421
2181,4747
2876,1504
2977,4231
4209,130
4134,2271
75,2611
632,1348
1919,2353
1808,953
594,4879
3801,2470
85,3285
2357,1876
2840,4769
1918,4593
3360,2707
3762,1708
3981,2721
2514,1944
1055,640
2398,4911
4451,2240
4002,4894
2816,2911
1887,2222
1542,1229
493,4756
2021,1448
1756,1854
1283,4071
253,3585
562,771
1995,1082
4321,2076
3608,2266
2333,2200
4521,4916
4172,4893
2089,3885
584,83
1773,2773
3739,2649
3518,4785
1078,4710
1883,4287
2518,1243
4620,4949
3176,1275
4144,596
994,176
1940,945
4730,4156
1168,3673
4036,1610
636,718
3723,2039
1162,178
4019,3212
640,3267
3414,426
3863,58
4968,1604
745,3358
1237,3195
3370,37
1341,1054
517,2255
1826,264
4053,4358
1799,259
2910,1210
3905,2358
2031,762
1044,4294
4323,3168
113,3016
343,1483
2999,1398
4233,4797
4603,914
891,1210
79,1104
4161,3309
997,1053
3050,2758
1177,1842
2376,156
3197,3580
1288,1737
1591,936
1258,3791
3798,103
1056,1381
3934,4941
4405,4160
3742,3975
690,202
4555,1520
2232,3998
1777,1296
350,4355
719,899
1290,4914
1429,2667
4149,649
3750,2389
3823,2247
2966,1423
2662,1027
4,1894
38,1652
4112,3322
339,1901
458,4064
2356,3155
2809,3094
2776,4739
3306,2369
3568,2353
1923,1082
4789,4674
2860,1592
4998,93
4753,1211
2387,2930
2579,1542
4876,4042
1920,3407
2608,225
486,1647
1195,651
3269,4543
3914,4303
4846,4116
1952,1129
3148,931
4159,201
3529,1307
442,3452
4218,1660
4601,4286
3608,4226
859,3105
804,2246
2609,4822
2851,1781
2732,3364
36,1882
803,891
1136,840
1163,745
114,3979
493,60
4570,4330
2952,870
4106,3654
4306,1940
313,4425
435,4913
3057,2571
2086,1078
2766,2476
2197,1724
1696,4117
1058,229
2706,2110
4024,3741
1420,4555
2096,2168
3309,2593
4403,3298
729,4564
1415,3000
4247,1567
4734,3836
2391,4118
4323,1166
4560,3053
440,2296
4357,4744
3121,4150
2984,636
3769,304
909,1527
2214,3567
2979,4497
38,3590
576,2076
2539,356
261,3978
4365,4530
183,1865
3075,691
4392,1839
73,1208
129,95
3686,3894
3761,1647
392,316
1597,2794
3787,4845
1888,2599
2236,744
4104,4818
1694,305
2798,3923
1557,10
2882,2978
2893,3768
855,1757
1038,3387
3398,2642
1904,1341
4920,1894
2799,1023
3619,3827
1098,2683
3283,1633
1955,4262
3483,4695
3799,887
2725,40
1668,1212
4910,4081
609,2880
1524,3663
1165,658
4790,401
2568,4321
1454,679
788,248
4610,890
5,3616
3184,193
1097,1923
505,4113
777,3162
157,683
2046,4134
1176,1407
4381,307
630,647
981,3436
251,1789
4888,3764
890,2
150,2170
4106,3948
2823,2074
4180,2988
1525,2363
2491,1244
1804,1703
3901,4379
207,2986
525,2401
460,310
3559,377
1524,3175
2759,4813
942,2425
4485,2157
1621,1530
586,3756
1050,2286
3420,41
1081,3446
2669,727
2812,3930
2683,857
3300,2157
476,4563
832,1346
4169,1768
1560,3629
3383,55
360,3872
1838,323
3375,3800
1310,877
1354,1693
803,2957
1835,405
3768,2594
538,581
1418,1101
4440,3359
3659,827
3196,1510
3608,124
1107,2743
570,2828
1853,2839
3735,1424
1485,3098
2641,2282
759,3588
2255,3670
3016,1778
3415,3227
1858,3804
1702,2358
1937,675
2553,1622
3910,3575
4081,1
2024,255
1415,510
3626,2087
4752,1226
1457,4115
1621,1303
3661,4277
1679,1550
230,888
2464,1720
467,103
4278,4847
2219,1412
3061,4796
2724,4004
2167,1144
1184,3642
4691,899
304,1602
4914,2478
4679,698
4376,243
665,3459
211,1527
3583,2021
4090,1818
3697,4089
4146,3152
1337,629
59,3549
3317,1649
1209,4089
4210,2997
2696,1743
2474,4125
2218,4679
840,4340
1647,4352
4802,2167
2935,2526
2062,3505
3121,3993
4897,4530
1458,3181
3233,560
1790,4526
4364,3253
2350,612
2527,1071
295,3342
2574,2647
4981,4450
2217,1164
949,870
2094,594
2508,3031
1592,1379
3811,2275
15,774
2714,1458
3133,4789
2727,3643
2993,2362
1217,2134
3105,937
4618,3612
2938,4763
4731,4747
3511,3131
332,3801
2974,3602
3729,803
304,97
2059,4117
2263,463
1043,1594
3220,414
593,3020
3621,3784
3512,3076
1077,2580
2866,2311
1081,3939
4733,308
3508,3938
3718,1585
3466,3101
4569,3536
1334,2006
4766,4604
4399,1647
3081,4148
4357,603
2011,4276
2161,3550
4943,1390
3471,399
386,1680
2607,2537
3732,3802
4490,1677
1115,4192
4317,3160
1883,1571
3611,687
3695,925
4450,974
1212,1261
3975,416
1989,1499
765,3357
706,3598
2037,4336
3444,4842
4351,1752
4328,1829
1781,1855
365,939
199,713
637,188
3870,4794
1190,3217
4950,2373
3246,236
1904,4567
4605,4729
777,1783
4182,1681
3431,2399
4585,405
777,690
3239,4966
2269,176
460,1520
1124,254
4030,496
2394,2503
3120,1975
4635,3462
1213,2739
847,198
3734,1714
3597,3345
28,1904
3472,2463
999,3870
3532,1328
2233,1706
2087,652
3393,1852
1738,3700
571,2998
1635,568
1054,1455
4018,2689
3821,4513
2617,4074
4227,4492
743,241
2520,2139
4480,2885
4534,4594
468,4246
2255,883
629,1507
3451,4332
1280,3597
2904,3483
906,2752
616,4133
625,1033
4913,3376
3005,19
3333,754
3059,2049
4759,3230
690,2523
4053,3761
807,4731
2182,4369
2252,2109
6,3524
3025,528
4296,4828
2931,2880
1828,702
2647,1845
824,1199
3988,1417
4080,689
4554,700
4688,4527
1859,762
4665,3681
1038,660
2891,1996
752,1400
2138,3413
1010,484
142,1082
4803,4531
4352,4841
2480,4943
981,591
3731,2395
1244,25
136,3901
2514,4912
446,3611
3975,2497
100,3568
3389,4826
4334,1789
1400,2429
1619,3075
3894,3029
1367,366
259,2754
3020,1574
4604,181
4518,49
2115,2334
519,4668
2816,419
4153,1872
4020,3133
2527,1819
4596,3952
608,4842
489,3079
4320,4458
1419,2827
1777,3130
4665,2164
1062,4107
2377,1257
1286,3228
2205,4103
4495,4791
3558,2725
2980,4239
3191,3540
2249,2280
1360,2465
1122,3061
539,3847
423,3084
2224,436
3022,4385
1396,4649
3973,3551
2147,1150
1219,822
131,1071
4838,664
2400,41
2835,677
2164,3829
3417,2678
2962,1940
1602,2129
3542,3441
2802,1294
1027,2515
2098,2034
1071,2731
2521,3419
4033,2243
4856,1860
3027,1539
4278,1111
1995,3324
2728,3942
3899,4139
75,1447
227,4551
3322,3770
2605,1321
620,3462
3546,1661
879,1926
4516,3532
2184,955
4307,4182
3669,4065
3730,3204
2076,3824
1371,3341
1722,3423
1415,3254
3722,955
923,4996
3673,2750
308,3332
1687,1670
2242,378
1504,3295
1521,3780
403,2146
776,550
1318,2486
4754,3462
4594,3308
4629,4517
4632,1357
3789,115
2666,1334
764,3626
1198,990
2636,4091
3732,2078
4741,1567
2103,1880
453,4372
4413,2589
102,1034
4376,3055
4549,4702
748,4998
363,4163
1834,1802
4871,3467
571,2369
3691,13
4334,2130
3277,745
4037,4163
3198,3456
3727,334
1808,3933
996,1171
1043,2104
3918,4518
2648,3969
624,2417
1209,799
3582,1463
4039,3659
1496,708
794,2838
4327,1667
1302,1709
2029,4937
1005,1052
1494,2500
2704,846
1263,1095
3809,1228
270,1404
4624,708
2917,2774
4010,2200
3435,1130
3127,190
3582,867
905,3001
3327,1563
3602,495
710,236
2118,626
415,4726
4533,436
4686,1520
1866,3187
3184,3554
4092,1641
1912,516
1766,437
91,4051
4909,1886
1996,1042
1119,1454
3797,1137
379,164
3195,19
4684,4045
1082,1398
1688,575
1644,1303
3980,2357
352,2194
2256,781
2053,545
4835,4287
2155,901
1633,1767
4243,4398
4322,157
1948,156
2458,2255
749,2564
2365,2239
1035,642
3844,612
3152,1550
1151,1497
3221,4323
3145,2545
1490,1732
2670,1589
3099,420
4571,598
387,4611
3137,1104
1717,844
1424,804
1900,806
4349,3858
3799,3863
2997,2531
3890,572
2890,1063
256,3313
4793,2242
3149,1877
3325,3334
258,1882
3258,1056
210,2156
2012,2832
4832,3288
63,1146
122,4666
4511,2750
4976,464
2201,110
1077,2820
2190,17
1024,1699
1856,4469
1988,4876
3134,1871
2800,4702
1577,182
3511,769
1154,2959
3062,1216
4790,1121
773,2136
4200,3921
445,2973
3178,1998
4908,4917
1231,4366
947,4601
4560,1505
1272,4995
1324,1013
731,3516
3532,40
329,3378
3404,463
2663,1750
181,2964
4724,1938
2884,1714
2453,174
4371,2048
2883,3787
277,3498
2353,3456
4033,1530
2524,3112
3788,4622
2279,2749
2894,909
2377,1652
109,627
818,2540
4630,4514
642,3807
4464,4335
1774,4514
1368,1530
2553,4564
4072,3093
69,4346
2885,4988
2518,2738
1360,3502
4108,597
4221,2136
3759,643
365,1800
3498,4975
337,2875
3815,662
3336,3900
2011,1199
4903,3618
1170,3000
2413,4357
4450,320
168,4109
2235,228
389,2218
1417,2444
4365,401
1380,3879
4930,4177
2178,3227
2256,2534
4739,4011
3780,2313
2076,3218
4904,355
544,1003
1226,1849
3183,4623
277,4202
3721,2274
1970,938
3559,1957
1024,2293
4497,987
4258,9
1960,4009
1089,1570
1446,2892
1983,3732
1830,4830
1157,3220
1212,4906
2528,2168
1334,550
1991,4151
3088,4859
1120,3316
2728,2147
599,3734
3539,3792
4353,2279
4123,2860
2802,1760
4871,3573
2199,2840
3837,3764
2511,744
3513,1343
395,2630
3736,1272
1862,2883
386,4233
2642,4181
152,1188
4736,4492
3648,3104
2174,4349
1353,2826
2242,3140
