IdE,certificat_entretien,CodeMembre
3304,2014-04-24,64735
3305,2023-10-24,54530
3306,2017-04-08,40280
3307,2018-01-08,69780
3308,2005-01-24,40913
3309,2008-03-20,38343
3310,2021-07-03,8350
3311,2002-01-21,75811
3312,2024-06-11,2009
3313,2024-11-16,62644
3314,2006-12-04,66002
3315,2019-06-21,20099
3316,2012-05-03,20157
3317,2008-10-20,32760
3318,2023-05-04,13902
3319,2012-03-11,55885
3320,2013-04-24,49483
3321,2019-03-16,8035
3322,2015-10-13,68360
3323,2001-05-29,24016
3324,2020-03-30,42365
3325,2022-05-15,55311
3326,2022-05-04,80775
3327,2013-06-10,11814
3328,2017-11-19,37473
3329,2014-04-03,83364
3330,2019-11-29,16500
3331,2024-07-30,98703
3332,2017-05-11,14321
3333,2023-11-18,33710
3334,2001-01-24,66043
3335,2006-04-18,17058
3336,2019-12-09,16210
3337,2012-11-16,98841
3338,2016-12-26,79471
3339,2024-01-13,63745
3340,2007-03-30,77336
3341,2020-04-02,14631
3342,2011-03-10,59223
3343,2019-11-13,90023
3344,2022-05-04,48764
3345,2000-04-23,7296
3346,2012-02-29,80193
3347,2022-07-14,49564
3348,2020-05-26,76181
3349,2013-05-01,51863
3350,2019-07-14,40351
3351,2020-03-06,88556
3352,2009-04-28,40768
3353,2017-12-02,53485
3354,2021-04-16,67945
3355,2002-09-13,72433
3356,2020-12-17,74347
3357,2001-07-27,49313
3358,2003-05-24,27139
3359,2023-02-18,8992
3360,2021-11-15,11909
3361,2016-04-17,32757
3362,2015-07-11,74045
3363,2022-04-22,91118
3364,2019-01-04,18908
3365,2017-01-23,18347
3366,2009-12-04,18219
3367,2023-03-24,51715
3368,2010-03-14,41958
3369,2009-05-07,80609
3370,2023-01-14,47755
3371,2013-02-06,222
3372,2022-03-18,52914
3373,2018-01-22,24894
3374,2021-11-15,78446
3375,2011-11-06,42854
3376,2007-06-21,50488
3377,2000-06-09,44069
3378,2019-03-19,67377
3379,2010-09-03,78371
3380,2020-12-05,79494
3381,2004-09-13,37712
3382,2021-10-22,84432
3383,2016-12-20,49594
3384,2014-05-12,50920
3385,2020-02-07,55612
3386,2001-07-27,69276
3387,2018-03-24,82465
3388,2024-10-26,54873
3389,2021-03-29,63767
3390,2020-02-07,92705
3391,2013-10-24,78837
3392,2006-03-15,73331
3393,2023-10-21,42892
3394,2018-02-16,17279
3395,2007-12-14,357
3396,2010-10-29,66681
3397,2015-09-18,50275
3398,2021-09-05,44693
3399,2024-07-24,13944
3400,2012-01-10,41743
3401,2024-04-10,71151
3402,2002-06-03,33475
3403,2018-06-04,78452
3404,2011-03-23,43901
3405,2018-11-09,7975
3406,2024-02-09,2356
3407,2003-02-01,64998
3408,2013-10-23,46687
3409,2019-07-16,70619
3410,2016-09-28,70155
3411,2008-02-26,2727
3412,2016-06-25,75753
3413,2020-12-01,80238
3414,2004-09-27,19943
3415,2013-12-19,34170
3416,2009-12-23,66192
3417,2010-04-29,40518
3418,2010-06-23,75193
3419,2019-06-06,58865
3420,2023-04-03,97494
3421,2012-05-02,90945
3422,2013-09-29,65048
3423,2004-03-29,57789
3424,2019-05-04,74182
3425,2004-12-28,77715
3426,2017-10-24,95932
3427,2018-10-18,67959
3428,2018-03-30,13386
3429,2021-04-16,18635
3430,2011-10-18,14886
3431,2011-04-30,60101
3432,2009-10-06,97792
3433,2024-11-24,42384
3434,2014-05-17,48769
3435,2022-11-20,817
3436,2011-11-19,48629
3437,2022-11-08,38216
3438,2021-04-10,42468
3439,2012-04-16,78795
3440,2005-06-22,95825
3441,2005-11-06,74559
3442,2009-03-29,14729
3443,2006-04-13,44990
3444,2015-08-19,87712
3445,2024-12-08,21801
3446,2023-08-08,69678
3447,2016-05-29,74282
3448,2011-12-29,94328
3449,2005-04-20,3999
3450,2023-08-31,33490
3451,2024-11-14,66010
3452,2019-10-24,38994
3453,2023-04-09,41294
3454,2003-11-24,75518
3455,2021-03-29,2978
3456,2020-11-11,11549
3457,2024-04-05,23984
3458,2013-04-22,3514
3459,2019-11-30,67853
3460,2004-08-14,92620
3461,2020-01-25,59843
3462,2003-03-06,56925
3463,2019-08-05,9368
3464,2010-04-02,81526
3465,2016-04-16,13022
3466,2011-11-12,11492
3467,2019-10-08,85194
3468,2014-04-01,8743
3469,2022-11-26,68462
3470,2007-06-26,44180
3471,2009-11-09,80637
3472,2021-06-11,67046
3473,2013-12-02,66773
3474,2023-11-08,23729
3475,2013-12-23,66537
3476,2017-11-14,56665
3477,2011-04-30,79172
3478,2021-10-30,80475
3479,2021-10-12,80245
3480,2011-04-05,56430
3481,2022-11-21,55865
3482,2019-12-01,40781
3483,2018-06-25,60482
3484,2017-12-08,616
3485,2023-04-07,16787
3486,2016-08-10,2213
3487,2000-07-08,75464
3488,2006-10-23,69591
3489,2018-04-23,76963
3490,2023-09-19,35804
3491,2014-07-03,4407
3492,2012-03-10,55479
3493,2012-04-29,95409
3494,2013-07-25,77978
3495,2014-11-19,49671
3496,2017-10-19,1701
3497,2008-02-17,16694
3498,2024-03-31,81833
3499,2001-04-10,93370
3500,2010-04-28,63624
3501,2024-05-22,77699
3502,2023-12-27,84579
3503,2010-03-18,2394
3504,2011-08-12,24460
3505,2018-09-22,68598
3506,2003-07-28,47429
3507,2023-02-19,1136
3508,2011-09-02,20146
3509,2001-07-05,49033
3510,2015-03-02,9470
3511,2009-05-20,31064
3512,2022-07-17,32446
3513,2008-08-29,58571
3514,2020-12-24,61853
3515,2002-08-07,52408
3516,2024-12-23,51330
3517,2010-03-14,88704
3518,2002-04-12,90370
3519,2018-11-08,67014
3520,2012-07-20,76202
3521,2014-02-12,4486
3522,2010-02-07,59905
3523,2019-06-28,43452
3524,2022-10-19,33924
3525,2017-08-31,55010
3526,2021-10-02,78805
3527,2018-12-04,66246
3528,2019-10-15,25850
3529,2000-04-11,94186
3530,2002-03-05,30247
3531,2007-09-05,82399
3532,2007-11-05,53669
3533,2016-03-21,56082
3534,2024-10-08,77461
3535,2007-12-19,10122
3536,2023-03-22,79179
3537,2021-02-14,52225
3538,2022-06-27,15766
3539,2019-12-27,93428
3540,2018-04-22,88683
3541,2010-04-24,10347
3542,2016-12-04,4309
3543,2019-06-05,63011
3544,2011-11-16,77955
3545,2014-12-28,82595
3546,2024-12-31,73032
3547,2000-07-10,16971
3548,2021-11-24,63179
3549,2009-03-14,14231
3550,2007-05-25,49097
3551,2017-10-11,81415
3552,2009-03-20,42988
3553,2021-04-10,1726
3554,2024-12-08,96019
3555,2023-10-27,70797
3556,2015-07-01,70974
3557,2020-11-10,89206
3558,2022-07-14,86290
3559,2004-03-22,80149
3560,2022-12-08,2071
3561,2012-03-17,86365
3562,2009-09-11,93564
3563,2022-09-14,1475
3564,2001-11-01,80763
3565,2016-05-03,2441
3566,2005-07-24,85490
3567,2022-12-16,30654
3568,2020-12-08,10007
3569,2018-04-21,88107
3570,2002-01-13,85027
3571,2013-08-12,26675
3572,2016-05-26,87909
3573,2021-04-28,34406
3574,2018-04-13,23824
3575,2023-03-23,68550
3576,2010-04-25,78438
3577,2017-12-07,43090
3578,2007-08-10,49649
3579,2019-01-05,92099
3580,2004-05-22,26215
3581,2019-04-28,99062
3582,2011-04-26,98758
3583,2024-05-05,50430
3584,2022-03-29,11635
3585,2022-11-18,14396
3586,2016-08-20,98594
3587,2016-05-03,3780
3588,2005-04-29,49478
3589,2014-03-28,95110
3590,2004-06-07,7356
3591,2021-03-25,22082
3592,2019-01-31,11639
3593,2018-11-03,43293
3594,2015-02-10,22936
3595,2009-10-08,31680
3596,2016-11-17,40073
3597,2019-05-03,93460
3598,2010-11-26,58517
3599,2017-08-05,35843
3600,2004-12-19,32941
3601,2014-10-31,14553
3602,2005-09-30,88368
3603,2018-12-14,72798
3604,2006-12-29,26609
3605,2008-09-22,297
3606,2009-03-12,57512
3607,2024-05-05,21779
3608,2007-12-02,69224
3609,2011-12-17,18089
3610,2021-07-08,57406
3611,2007-04-04,76124
3612,2023-11-12,28509
3613,2015-03-28,25657
3614,2004-07-21,34656
3615,2024-03-18,14033
3616,2003-12-11,53772
3617,2010-04-25,7480
3618,2011-10-16,74991
3619,2023-04-19,11936
3620,2021-12-13,7172
3621,2022-08-28,56220
3622,2016-10-10,48431
3623,2018-06-26,10342
3624,2012-12-08,65989
3625,2022-12-15,54889
3626,2007-07-18,88544
3627,2014-07-10,69263
3628,2022-03-16,31410
3629,2024-11-09,78168
3630,2023-10-08,19436
3631,2020-12-03,11082
3632,2022-09-05,49001
3633,2009-09-14,14156
3634,2011-11-13,26012
3635,2013-12-20,96106
3636,2024-11-10,34636
3637,2021-03-24,92716
3638,2022-03-30,76976
3639,2013-03-15,91513
3640,2002-07-09,73023
3641,2014-06-03,10971
3642,2015-04-28,95297
3643,2001-03-29,39436
3644,2021-03-21,66587
3645,2023-08-05,98441
3646,2002-01-12,42427
3647,2024-02-08,43170
3648,2005-12-27,1059
3649,2017-10-28,92120
3650,2018-09-07,48671
3651,2015-12-02,38208
3652,2020-11-15,65832
3653,2009-02-24,51525
3654,2023-03-20,62912
3655,2014-11-29,7380
3656,2014-10-28,24591
3657,2023-11-15,67229
3658,2011-07-04,85894
3659,2009-05-22,48170
3660,2024-11-12,9283
3661,2008-01-02,53469
3662,2006-01-06,65497
3663,2011-04-13,45464
3664,2024-11-30,19157
3665,2024-10-13,21901
3666,2012-12-29,9615
3667,2019-04-06,88089
3668,2019-08-11,32432
3669,2017-02-12,37003
3670,2001-02-01,8917
3671,2024-12-06,52250
3672,2017-06-11,94246
3673,2014-04-28,93043
3674,2017-10-24,96296
3675,2004-11-15,89117
3676,2024-03-17,64442
3677,2000-02-28,424
3678,2011-11-06,61084
3679,2022-04-10,62811
3680,2021-04-09,57490
3681,2001-06-26,73997
3682,2018-02-18,20382
3683,2020-09-28,9349
3684,2014-02-28,46088
3685,2009-08-29,15335
3686,2020-11-30,13018
3687,2005-04-26,70681
3688,2023-03-21,78728
3689,2010-04-22,44723
3690,2012-07-15,16784
3691,2013-11-24,5282
3692,2016-05-25,88129
3693,2023-05-12,34048
3694,2010-01-15,4430
3695,2017-10-09,50878
3696,2023-06-21,31712
3697,2024-11-05,70382
3698,2008-09-15,6793
3699,2016-11-02,61515
3700,2009-10-05,65310
3701,2019-04-20,81101
3702,2009-12-21,8082
3703,2012-05-13,78879
3704,2023-02-20,39161
3705,2013-10-11,98053
3706,2022-09-03,36320
3707,2019-11-13,94137
3708,2023-11-14,32756
3709,2005-12-02,89072
3710,2021-10-21,63045
3711,2024-03-16,91651
3712,2018-05-03,66198
3713,2015-05-19,47570
3714,2011-11-02,17476
3715,2012-12-03,70149
3716,2011-06-28,18370
3717,2024-10-24,71025
3718,2000-02-14,80522
3719,2022-08-25,93759
3720,2020-06-11,6474
3721,2018-07-17,76859
3722,2010-06-26,40718
3723,2017-09-04,76006
3724,2019-08-13,14897
3725,2020-02-04,10482
3726,2013-11-03,70490
3727,2022-04-17,73424
3728,2005-04-21,8318
3729,2007-08-21,48128
3730,2020-07-08,75747
3731,2016-08-28,6006
3732,2017-02-05,3424
3733,2024-11-21,1230
3734,2016-09-29,69597
3735,2023-11-14,28186
3736,2019-05-13,42923
3737,2019-07-24,83718
3738,2010-11-13,52026
3739,2019-02-28,68255
3740,2009-08-02,48930
3741,2014-10-30,51725
3742,2020-10-28,16436
3743,2022-10-14,38297
3744,2024-10-25,26198
3745,2016-05-05,87678
3746,2009-12-30,90576
3747,2024-11-23,10357
3748,2024-11-06,26418
3749,2000-05-19,32940
3750,2013-02-11,35587
3751,2018-02-05,27507
3752,2009-04-12,58456
3753,2019-11-14,35010
3754,2013-02-26,94335
3755,2011-12-29,99601
3756,2003-05-30,17192
3757,2024-05-10,10265
3758,2016-08-17,32603
3759,2015-11-13,22088
3760,2016-02-17,42544
3761,2019-10-10,12403
3762,2024-01-31,81479
3763,2024-11-26,15485
3764,2008-12-26,90424
3765,2017-06-14,904
3766,2015-04-13,51756
3767,2020-03-28,53642
3768,2020-03-28,33527
3769,2009-10-19,78399
3770,2004-06-01,77107
3771,2015-02-25,87160
3772,2022-02-08,9197
3773,2024-04-14,95039
3774,2023-05-11,65898
3775,2005-12-23,37755
3776,2023-11-04,9249
3777,2009-06-18,7705
3778,2004-12-08,19728
3779,2010-04-30,32153
3780,2023-09-29,66832
3781,2012-03-23,42008
3782,2016-11-19,71869
3783,2000-07-05,74483
3784,2019-04-11,20849
3785,2015-05-15,2970
3786,2006-12-25,87815
3787,2006-12-12,27789
3788,2022-09-25,6958
3789,2021-03-05,29066
3790,2013-07-05,38612
3791,2007-08-28,61740
3792,2021-03-06,18416
3793,2008-12-09,46208
3794,2017-10-24,91909
3795,2000-12-27,70167
3796,2024-03-23,57123
3797,2016-05-08,77568
3798,2001-06-24,97129
3799,2024-04-18,28959
3800,2019-11-10,30223
3801,2024-08-01,23882
3802,2021-07-24,33487
3803,2017-06-16,11335
3804,2011-05-22,50394
3805,2010-05-24,543
3806,2000-10-19,83443
3807,2011-10-24,7981
3808,2011-03-07,80327
3809,2019-10-29,98901
3810,2016-11-30,51168
3811,2009-09-30,21731
3812,2008-03-10,7683
3813,2013-10-17,28425
3814,2018-11-24,54158
3815,2017-02-10,67570
3816,2016-01-02,44820
3817,2022-11-15,73236
3818,2020-12-04,26311
3819,2024-05-28,72733
3820,2016-11-17,31355
3821,2006-07-21,99482
3822,2023-11-17,23458
3823,2014-12-08,28719
3824,2019-06-15,64660
3825,2023-10-21,84031
3826,2018-08-17,9386
3827,2020-05-21,83425
3828,2012-06-03,48089
3829,2018-07-21,37567
3830,2004-07-30,33754
3831,2009-06-02,1248
3832,2014-12-18,31796
3833,2024-02-09,73959
3834,2016-11-13,85226
3835,2021-04-05,87736
3836,2021-03-29,72154
3837,2020-05-04,24042
3838,2015-12-03,53888
3839,2023-03-19,13036
3840,2016-11-12,82127
3841,2020-03-15,33378
3842,2000-05-27,63923
3843,2019-12-21,62308
3844,2010-03-17,65550
3845,2020-10-06,99751
3846,2010-11-12,93723
3847,2024-03-21,5085
3848,2024-12-23,79131
3849,2020-02-21,641
3850,2002-06-14,43155
3851,2008-05-14,30036
3852,2022-04-07,89495
3853,2021-10-26,76398
3854,2015-09-23,15630
3855,2015-04-11,30983
3856,2010-10-15,41448
3857,2023-05-28,58875
3858,2017-05-16,90405
3859,2011-11-17,21343
3860,2006-06-21,91512
3861,2017-12-04,84156
3862,2006-04-09,24398
3863,2022-09-01,35581
3864,2020-03-31,49766
3865,2013-05-09,65718
3866,2016-11-25,9104
3867,2019-10-13,91502
3868,2024-11-24,75274
3869,2011-10-23,81651
3870,2007-04-01,13930
3871,2008-01-16,8456
3872,2024-11-11,43909
3873,2024-02-03,59880
3874,2015-05-04,60754
3875,2017-11-08,17919
3876,2007-10-13,10351
3877,2024-10-11,54234
3878,2006-11-07,58422
3879,2022-10-16,93879
3880,2007-10-12,73106
3881,2024-05-10,58868
3882,2014-04-01,37993
3883,2000-01-05,34143
3884,2004-05-12,85615
3885,2017-02-05,52850
3886,2020-03-19,49568
3887,2010-09-02,15466
3888,2017-11-01,11730
3889,2009-11-28,36194
3890,2013-12-17,64622
3891,2023-06-07,94664
3892,2000-08-03,23286
3893,2022-12-05,88846
3894,2020-07-19,3639
3895,2018-11-28,69958
3896,2024-03-03,98549
3897,2016-12-16,68751
3898,2022-12-06,714
3899,2003-02-23,94642
3900,2006-04-01,71718
3901,2022-05-10,13665
3902,2012-07-10,9541
3903,2014-12-05,69677
3904,2006-02-10,39936
3905,2015-03-31,80828
3906,2002-04-23,56268
3907,2024-12-12,67156
3908,2024-08-01,26868
3909,2005-01-17,33651
3910,2014-11-02,81980
3911,2016-11-14,91847
3912,2012-03-17,68606
3913,2006-11-02,83841
3914,2022-12-10,68220
3915,2014-06-14,89797
3916,2000-01-18,4864
3917,2024-08-09,49176
3918,2010-11-18,32784
3919,2013-01-15,90311
3920,2017-04-25,65574
3921,2018-05-27,29331
3922,2001-08-01,64971
3923,2018-12-26,1909
3924,2005-05-10,83969
3925,2023-04-27,95512
3926,2001-09-30,53967
3927,2015-02-27,78769
3928,2020-04-07,13609
3929,2006-03-16,30150
3930,2014-04-25,56896
3931,2015-08-03,63224
3932,2017-04-15,81972
3933,2000-09-11,56570
3934,2023-11-05,41686
3935,2010-05-19,63959
3936,2019-04-05,86478
3937,2012-09-22,80358
3938,2019-04-14,22529
3939,2015-01-12,10034
3940,2020-06-23,36003
3941,2008-10-28,97454
3942,2015-05-07,32625
3943,2019-04-14,51936
3944,2000-08-12,22398
3945,2012-04-22,11999
3946,2021-12-01,13877
3947,2003-05-19,28490
3948,2012-04-10,63609
3949,2006-02-24,33435
3950,2012-11-11,52366
3951,2001-08-07,92419
3952,2023-04-07,3054
3953,2002-05-01,49245
3954,2012-08-04,89716
3955,2012-10-07,35870
3956,2012-03-23,11616
3957,2011-04-16,93661
3958,2023-04-21,85445
3959,2000-03-28,57369
3960,2024-05-25,89228
3961,2017-01-10,28090
3962,2015-08-14,30675
3963,2016-03-18,7748
3964,2013-04-21,82461
3965,2022-09-14,45299
3966,2024-11-21,31349
3967,2013-11-03,84040
3968,2003-01-08,5598
3969,2024-06-01,26640
3970,2016-12-28,98291
3971,2018-05-18,26659
3972,2021-10-21,35971
3973,2019-06-17,80654
3974,2003-02-13,57898
3975,2004-11-06,95883
3976,2003-01-19,41077
3977,2008-04-30,69675
3978,2020-09-20,59146
3979,2017-08-16,77423
3980,2022-03-07,47575
3981,2020-11-16,30572
3982,2024-05-01,97920
3983,2001-07-23,10594
3984,2021-06-21,51575
3985,2022-11-28,79743
3986,2019-04-29,4034
3987,2019-07-15,8938
3988,2022-10-18,25250
3989,2000-05-31,18275
3990,2009-08-18,47576
3991,2024-11-27,30851
3992,2015-04-12,37246
3993,2025-01-06,38722
3994,2021-08-15,20731
3995,2013-12-15,59154
3996,2016-10-21,2875
3997,2021-11-15,88668
3998,2024-03-13,92406
3999,2019-01-11,12815
4000,2016-08-28,11815
4001,2011-05-04,75368
4002,2020-11-12,35932
4003,2022-04-23,78871
4004,2019-10-13,88296
4005,2018-04-07,43038
4006,2012-08-21,18163
4007,2004-03-15,12804
4008,2004-01-18,45209
4009,2024-10-30,64699
4010,2011-09-19,41479
4011,2020-12-11,93880
4012,2012-04-04,53608
4013,2023-11-19,9118
4014,2016-03-18,1584
4015,2014-10-08,86754
4016,2008-12-09,19311
4017,2007-04-18,2144
4018,2022-12-11,64344
4019,2007-04-20,94208
4020,2022-03-25,27090
4021,2011-02-19,81454
4022,2023-11-08,90604
4023,2015-11-02,6401
4024,2022-04-28,75263
4025,2019-05-27,50217
4026,2024-03-25,77118
4027,2020-10-31,13393
4028,2018-11-16,75090
4029,2024-11-26,32470
4030,2018-11-01,30419
4031,2020-08-07,78459
4032,2024-08-13,38715
4033,2000-12-28,45670
4034,2020-03-09,21122
4035,2001-08-10,68572
4036,2022-12-24,8465
4037,2024-04-13,24915
4038,2020-10-21,58343
4039,2005-12-04,35777
4040,2006-08-28,78335
4041,2022-03-06,73652
4042,2024-10-10,68354
4043,2011-03-14,24922
4044,2015-03-31,94330
4045,2013-09-02,78262
4046,2005-08-19,79120
4047,2018-07-18,73342
4048,2013-04-30,77552
4049,2014-01-11,17553
4050,2009-12-31,95362
4051,2023-12-18,75843
4052,2007-06-21,8695
4053,2012-10-21,47140
4054,2024-06-30,60887
4055,2010-05-27,79665
4056,2020-04-06,26334
4057,2024-04-07,76608
4058,2015-12-09,68804
4059,2004-10-18,59282
4060,2020-05-14,32114
4061,2024-12-04,62993
4062,2008-04-12,34879
4063,2017-04-29,46836
4064,2008-02-06,19330
4065,2008-04-06,29538
4066,2015-12-27,68933
4067,2013-11-22,48744
4068,2007-06-04,70501
4069,2013-02-27,33397
4070,2020-03-09,54595
4071,2006-06-03,64886
4072,2006-09-13,62399
4073,2001-08-01,40996
4074,2009-04-05,92024
4075,2012-05-14,48078
4076,2002-03-23,68871
4077,2018-02-15,27897
4078,2007-06-09,94733
4079,2019-09-29,33756
4080,2017-04-02,94356
4081,2002-10-05,31655
4082,2019-06-25,54484
4083,2015-11-04,89328
4084,2024-10-07,79069
4085,2018-12-20,86343
4086,2009-05-11,13144
4087,2016-07-07,79655
4088,2019-12-05,61209
4089,2005-02-27,91283
4090,2024-12-01,72867
4091,2004-01-03,22781
4092,2015-04-16,81989
4093,2020-05-20,43188
4094,2023-01-25,67056
4095,2004-10-12,79445
4096,2008-11-29,76220
4097,2017-12-01,9326
4098,2015-08-12,7756
4099,2011-12-31,69437
4100,2017-02-03,66160
4101,2010-04-17,12955
4102,2020-03-15,55982
4103,2016-04-24,43826
4104,2021-04-28,63665
4105,2017-01-18,80243
4106,2022-09-27,6364
4107,2011-12-10,32107
4108,2013-05-11,90499
4109,2019-10-12,43068
4110,2024-09-07,68511
4111,2017-11-05,60745
4112,2020-05-23,54375
4113,2009-03-29,57689
4114,2004-11-18,78198
4115,2016-11-17,29961
4116,2007-12-25,38966
4117,2006-03-27,88394
4118,2016-04-15,40641
4119,2020-10-31,5501
4120,2005-11-05,95294
4121,2018-04-19,30554
4122,2008-03-28,75336
4123,2020-04-30,65768
4124,2003-07-03,8603
4125,2017-02-28,26086
4126,2009-11-19,89657
4127,2011-03-28,53231
4128,2003-11-30,58529
4129,2010-01-03,44107
4130,2017-09-19,92457
4131,2005-02-24,74544
4132,2006-02-12,75745
4133,2009-05-23,62696
4134,2022-04-02,59685
4135,2009-08-06,90353
4136,2017-04-04,42624
4137,2020-04-19,47813
4138,2004-07-29,5471
4139,2001-03-26,84978
4140,2019-08-13,69642
4141,2009-01-16,43410
4142,2017-01-07,54625
4143,2024-03-29,88847
4144,2009-05-08,32967
4145,2005-05-27,24526
4146,2008-07-14,64292
4147,2011-08-09,85911
4148,2000-12-11,63934
4149,2023-11-27,43041
4150,2020-10-30,109
4151,2007-12-05,83132
4152,2018-04-09,81775
4153,2013-05-02,79836
4154,2004-05-03,19260
4155,2023-11-21,48714
4156,2002-05-08,67655
4157,2010-04-14,31404
4158,2024-12-10,20865
4159,2016-11-28,56210
4160,2013-09-30,32377
4161,2018-01-05,91123
4162,2011-07-23,58022
4163,2002-11-01,27792
4164,2008-08-20,80383
4165,2014-03-25,39594
4166,2020-12-10,26202
4167,2013-03-14,58384
4168,2008-01-31,29782
4169,2023-03-15,68268
4170,2004-12-09,50023
4171,2023-04-05,23901
4172,2019-12-04,96865
4173,2006-11-03,72433
4174,2022-03-10,98991
4175,2014-08-06,27965
4176,2020-05-23,17132
4177,2024-10-22,18478
4178,2011-03-04,45853
4179,2002-12-08,40130
4180,2014-10-18,48085
4181,2018-12-26,50974
4182,2007-11-17,28831
4183,2017-06-15,51087
4184,2015-11-24,36951
4185,2024-10-30,5319
4186,2014-09-25,60058
4187,2022-02-20,85122
4188,2022-12-02,16695
4189,2022-11-22,73218
4190,2011-05-08,8244
4191,2004-09-08,18805
4192,2017-01-13,11580
4193,2020-05-20,92935
4194,2009-04-14,82789
4195,2022-04-02,27659
4196,2015-03-21,39378
4197,2002-01-22,45283
4198,2014-03-04,97813
4199,2019-09-09,32129
4200,2001-11-22,19468
4201,2012-02-27,20653
4202,2023-03-22,97715
4203,2015-11-01,25706
4204,2011-04-28,90120
4205,2022-01-19,38243
4206,2023-05-05,28403
4207,2020-11-19,45103
4208,2005-09-24,36488
4209,2005-04-21,40030
4210,2002-06-28,68079
4211,2011-02-13,10447
4212,2013-04-20,42863
4213,2000-01-05,88648
4214,2019-03-27,49292
4215,2017-05-09,56249
4216,2019-10-12,88951
4217,2024-05-04,8804
4218,2024-03-13,53852
4219,2017-04-08,64858
4220,2022-11-12,90081
4221,2024-11-27,67166
4222,2021-06-08,48037
4223,2018-12-17,83067
4224,2011-02-17,38880
4225,2015-04-22,29436
4226,2016-04-12,71618
4227,2003-05-01,87749
4228,2015-03-20,60490
4229,2012-05-02,7709
4230,2012-04-21,43695
4231,2023-01-21,11563
4232,2014-05-09,79529
4233,2015-04-02,37492
4234,2023-10-29,6765
4235,2014-12-06,33773
4236,2016-04-08,88539
4237,2007-03-17,929
4238,2024-11-26,76425
4239,2011-04-08,44318
4240,2021-12-16,48947
4241,2017-12-11,99242
4242,2008-12-06,19095
4243,2021-08-26,31313
4244,2016-04-16,37872
4245,2020-05-10,11873
4246,2024-04-11,83937
4247,2007-12-09,23030
4248,2023-11-17,14456
4249,2018-10-26,6648
4250,2008-11-25,60464
4251,2022-05-08,12005
4252,2019-03-30,46007
4253,2020-05-04,38771
4254,2023-01-28,76397
4255,2017-03-04,78596
4256,2009-07-21,11080
4257,2001-05-10,30406
4258,2011-03-03,77982
4259,2020-05-20,60722
4260,2020-05-21,79249
4261,2023-12-04,51908
4262,2024-07-17,73164
4263,2014-06-02,19594
4264,2019-03-12,9414
4265,2015-10-25,56072
4266,2018-10-15,82796
4267,2017-12-21,81446
4268,2024-03-19,1233
4269,2004-02-28,73014
4270,2021-04-16,19362
4271,2013-11-17,98993
4272,2023-11-20,90745
4273,2023-11-27,83028
4274,2012-05-01,83862
4275,2011-06-22,60052
4276,2016-12-07,32199
4277,2000-09-22,48897
4278,2015-07-11,47714
4279,2021-01-04,726
4280,2013-10-11,23986
4281,2019-04-18,51868
4282,2014-03-25,49582
4283,2015-03-03,67337
4284,2010-03-28,49458
4285,2015-03-08,35353
4286,2022-10-12,43953
4287,2006-12-08,12096
4288,2018-05-20,62603
4289,2014-08-28,42892
4290,2024-11-30,10954
4291,2019-12-16,35174
4292,2020-10-06,88688
4293,2008-11-26,40049
4294,2001-07-20,84890
4295,2010-03-25,69736
4296,2016-04-23,75802
4297,2008-02-15,17725
4298,2004-07-22,11380
4299,2022-05-02,5292
4300,2021-06-23,29661
4301,2024-01-31,83455
4302,2018-12-16,59612
4303,2013-12-29,79205
4304,2019-11-15,91108
4305,2005-12-26,44718
4306,2023-10-02,3888
4307,2017-11-23,43772
4308,2020-04-16,30898
4309,2007-10-22,28114
4310,2020-06-21,56593
4311,2017-07-28,3326
4312,2008-08-10,53572
4313,2014-12-07,37636
4314,2004-03-22,81967
4315,2017-11-09,46358
4316,2018-03-07,40163
4317,2024-01-24,94703
4318,2017-06-30,66732
4319,2003-06-05,81626
4320,2004-10-21,17984
4321,2015-10-08,54386
4322,2015-05-06,31445
4323,2022-04-06,40783
4324,2020-11-15,77812
4325,2002-06-22,47411
4326,2018-04-26,31705
4327,2010-07-11,91874
4328,2022-08-28,29756
4329,2011-05-02,68496
4330,2022-12-03,62112
4331,2013-01-26,90920
4332,2018-10-30,66720
4333,2022-12-14,40441
4334,2023-11-30,61139
4335,2018-05-02,6997
4336,2019-05-15,39178
4337,2014-12-03,15791
4338,2015-04-14,68984
4339,2022-04-21,99112
4340,2001-04-08,52966
4341,2023-11-27,86784
4342,2020-03-22,95533
4343,2004-11-03,76337
4344,2021-12-07,83283
4345,2025-01-10,80556
4346,2021-10-03,83626
4347,2018-11-03,40947
4348,2012-04-06,2384
4349,2024-04-09,53689
4350,2023-09-21,8158
4351,2024-09-18,37575
4352,2008-09-29,60127
4353,2023-04-22,66078
4354,2015-09-24,23116
4355,2016-07-23,60230
4356,2008-04-17,48753
4357,2018-02-10,5899
4358,2024-06-02,32301
4359,2011-12-13,25759
4360,2022-03-23,49678
4361,2014-04-30,88389
4362,2012-11-01,98357
4363,2018-12-09,60497
4364,2013-12-28,58934
4365,2023-10-16,62599
4366,2003-03-11,46124
4367,2008-09-05,67374
4368,2014-04-08,96150
4369,2021-02-21,50394
4370,2001-03-17,27709
4371,2006-08-05,63855
4372,2003-04-20,10717
4373,2022-12-17,96496
4374,2022-10-08,76937
4375,2022-10-28,59334
4376,2024-08-08,83645
4377,2023-12-05,99714
4378,2023-11-29,27355
4379,2019-06-24,33838
