IdC,type_aliment,nom,allergene
3980,Céréale,Épeautre #410,"Arachides, Gluten"
3981,Viande,Venaison #601,Aucun
3982,Céréale,Épeautre #461,Aucun
3983,Légume,Navet confit #76,Aucun
3984,Céréale,Épeautre #96,"Soja, Gluten"
3985,Fruit,Pomme sauvage #570,"Sulfites, Arachides"
3986,Herbe,Romarin #388,"Sulfites, Gluten, Céleri"
3987,Légumineuse,Lentilles du Puy #47,"Gluten, Sulfites"
3988,Poisson,Carpe dorée #407,Aucun
3989,Champignon,Truffe noire #170,"Céleri, Gluten"
3990,Fruit,Verjus #318,Fruits à coque
3991,Légumineuse,Lentilles du Puy #779,"Lupin, Sulfites"
3992,Légumineuse,Lentilles du Puy #428,"Lupin, Sulfites"
3993,Légumineuse,Lentilles du Puy #873,Aucun
3994,Fruit,Pomme sauvage #739,Aucun
3995,Fruit,Pomme sauvage #85,Arachides
3996,Légume,Navet confit #561,Aucun
3997,Légumineuse,Lentilles du Puy #91,Aucun
3998,Herbe,Thym sauvage #479,Gluten
3999,Champignon,Truffe noire #702,"Sulfites, Céleri, Gluten"
4000,Céréale,Épeautre #691,Aucun
4001,Légumineuse,Lentilles du Puy #741,"Arachides, Céleri, Soja"
4002,Fruit,Verjus #854,Soja
4003,Champignon,Truffe noire #654,"Sulfites, Gluten, Céleri"
4004,Herbe,Romarin #548,"Sulfites, Gluten, Céleri"
4005,Légumineuse,Lentilles du Puy #281,Soja
4006,Fruit,Verjus #148,"Fruits à coque, Arachides"
4007,Herbe,Thym sauvage #597,"Gluten, Sulfites"
4008,Herbe,Thym sauvage #507,"Céleri, Gluten"
4009,Céréale,Épeautre #93,Aucun
4010,Légume,Chou frisé #844,Aucun
4011,Fruit,Verjus #524,Aucun
4012,Poisson,Carpe dorée #522,"Sulfites, Gluten"
4013,Champignon,Truffe noire #810,Gluten
4014,Épice,Épices orientales #412,Aucun
4015,Épice,Épices orientales #290,Aucun
4016,Épice,Poivre long #779,"Gluten, Sulfites"
4017,Céréale,Épeautre #884,Soja
4018,Herbe,Romarin #608,"Sulfites, Gluten, Céleri"
4019,Viande,Venaison #551,Oeufs
4020,Légume,Navet confit #338,Aucun
4021,Herbe,Thym sauvage #397,Gluten
4022,Épice,Poivre long #493,Aucun
4023,Épice,Safran #916,Sésame
4024,Épice,Poivre long #417,"Sulfites, Gluten, Moutarde"
4025,Épice,Safran #650,Sésame
4026,Viande,Mouton braisé #794,Moutarde
4027,Légumineuse,Lentilles du Puy #204,Soja
4028,Épice,Safran #771,"Moutarde, Sésame, Céleri"
4029,Épice,Épices orientales #96,"Sésame, Sulfites"
4030,Épice,Épices orientales #305,Aucun
4031,Légume,Chou frisé #442,Aucun
4032,Légumineuse,Lentilles du Puy #599,"Céleri, Arachides"
4033,Légumineuse,Lentilles du Puy #405,Céleri
4034,Viande,Mouton braisé #886,Aucun
4035,Légumineuse,Lentilles du Puy #67,Aucun
4036,Viande,Venaison #692,Aucun
4037,Herbe,Romarin #336,"Gluten, Sulfites, Céleri"
4038,Épice,Épices orientales #895,"Moutarde, Gluten, Sulfites"
4039,Légumineuse,Lentilles du Puy #255,"Gluten, Soja"
4040,Champignon,Truffe noire #736,"Gluten, Sulfites, Céleri"
4041,Légume,Navet confit #707,"Sulfites, Moutarde"
4042,Céréale,Épeautre #510,Lupin
4043,Céréale,Épeautre #794,Lupin
4044,Légumineuse,Lentilles du Puy #757,Aucun
4045,Poisson,Carpe dorée #881,Moutarde
4046,Viande,Agneau rôti #157,Aucun
4047,Céréale,Épeautre #125,"Soja, Arachides"
4048,Céréale,Épeautre #103,Aucun
4049,Fruit,Verjus #951,Aucun
4050,Herbe,Thym sauvage #303,Gluten
4051,Épice,Poivre long #239,"Céleri, Moutarde"
4052,Épice,Poivre long #958,"Sulfites, Gluten"
4053,Viande,Canard fumé #349,"Moutarde, Oeufs, Gluten"
4054,Légumineuse,Lentilles du Puy #723,"Lupin, Gluten"
4055,Épice,Épices orientales #366,"Sésame, Gluten"
4056,Fruit,Verjus #752,"Sulfites, Fruits à coque, Arachides"
4057,Herbe,Romarin #67,Aucun
4058,Céréale,Épeautre #293,Arachides
4059,Viande,Agneau rôti #754,Moutarde
4060,Champignon,Truffe noire #117,"Sulfites, Céleri, Gluten"
4061,Légume,Navet confit #577,"Sulfites, Céleri, Gluten"
4062,Légume,Chou frisé #142,"Sulfites, Moutarde"
4063,Légumineuse,Lentilles du Puy #84,"Sulfites, Soja, Céleri"
4064,Fruit,Pomme sauvage #266,Soja
4065,Légumineuse,Lentilles du Puy #854,"Sulfites, Gluten"
4066,Céréale,Épeautre #284,"Arachides, Lupin"
4067,Légumineuse,Lentilles du Puy #942,"Soja, Sulfites, Lupin"
4068,Épice,Poivre long #722,Aucun
4069,Épice,Safran #237,"Gluten, Sulfites, Moutarde"
4070,Champignon,Truffe noire #969,Céleri
4071,Viande,Venaison #206,"Moutarde, Sulfites, Céleri"
4072,Fruit,Pomme sauvage #677,"Sulfites, Fruits à coque"
4073,Fruit,Pomme sauvage #948,Aucun
4074,Champignon,Truffe noire #767,"Gluten, Sulfites"
4075,Champignon,Truffe noire #675,"Gluten, Sulfites, Céleri"
4076,Épice,Épices orientales #189,"Sésame, Moutarde"
4077,Légume,Chou frisé #379,"Céleri, Lupin"
4078,Viande,Agneau rôti #698,"Gluten, Oeufs, Sulfites"
4079,Légumineuse,Lentilles du Puy #105,Lupin
4080,Céréale,Épeautre #744,"Gluten, Soja"
4081,Poisson,Brochet en gelée #22,Aucun
4082,Fruit,Verjus #199,"Sulfites, Soja"
4083,Viande,Venaison #251,Gluten
4084,Légume,Chou frisé #580,Aucun
4085,Légumineuse,Lentilles du Puy #967,Lupin
4086,Épice,Safran #363,Aucun
4087,Légumineuse,Lentilles du Puy #918,Céleri
4088,Légume,Chou frisé #623,"Soja, Sulfites, Gluten"
4089,Épice,Poivre long #920,"Moutarde, Céleri"
4090,Viande,Agneau rôti #485,Oeufs
4091,Légume,Chou frisé #825,Soja
4092,Légume,Navet confit #397,Sulfites
4093,Viande,Mouton braisé #573,Aucun
4094,Fruit,Verjus #399,"Soja, Sulfites, Fruits à coque"
4095,Légumineuse,Lentilles du Puy #491,"Sulfites, Arachides"
4096,Viande,Mouton braisé #374,"Céleri, Sulfites"
4097,Herbe,Thym sauvage #794,Sulfites
4098,Produit laitier,Fromage affiné #695,"Gluten, Lactose, Oeufs"
4099,Viande,Agneau rôti #596,Aucun
4100,Légumineuse,Lentilles du Puy #349,"Céleri, Soja, Arachides"
4101,Légume,Navet confit #803,Aucun
4102,Légumineuse,Lentilles du Puy #787,"Gluten, Sulfites"
4103,Viande,Agneau rôti #762,"Oeufs, Sulfites, Céleri"
4104,Légumineuse,Lentilles du Puy #11,"Soja, Gluten"
4105,Légume,Chou frisé #338,"Soja, Moutarde, Céleri"
4106,Herbe,Thym sauvage #562,"Sulfites, Céleri"
4107,Poisson,Carpe dorée #508,Moutarde
4108,Fruit,Verjus #987,"Arachides, Fruits à coque, Soja"
4109,Légumineuse,Lentilles du Puy #887,"Lupin, Gluten"
4110,Produit laitier,Fromage affiné #439,Aucun
4111,Légume,Chou frisé #6,Moutarde
4112,Poisson,Carpe dorée #406,"Sulfites, Moutarde"
4113,Herbe,Romarin #216,Céleri
4114,Légume,Chou frisé #826,Lupin
4115,Légume,Navet confit #452,Aucun
4116,Légumineuse,Lentilles du Puy #799,Aucun
4117,Produit laitier,Fromage affiné #846,"Gluten, Oeufs"
4118,Poisson,Brochet en gelée #755,Aucun
4119,Céréale,Épeautre #419,Gluten
4120,Viande,Canard fumé #150,"Oeufs, Gluten"
4121,Viande,Mouton braisé #728,Oeufs
4122,Légume,Navet confit #250,Aucun
4123,Produit laitier,Fromage affiné #964,Aucun
4124,Épice,Poivre long #790,"Sésame, Céleri"
4125,Viande,Mouton braisé #297,"Oeufs, Sulfites, Gluten"
4126,Herbe,Romarin #443,"Sulfites, Céleri, Gluten"
4127,Épice,Épices orientales #572,Aucun
4128,Céréale,Épeautre #113,"Fruits à coque, Soja, Lupin"
4129,Épice,Épices orientales #60,"Moutarde, Sulfites, Céleri"
4130,Herbe,Thym sauvage #119,"Gluten, Sulfites"
4131,Épice,Safran #839,"Céleri, Sulfites, Sésame"
4132,Épice,Épices orientales #580,Sésame
4133,Fruit,Verjus #755,Aucun
4134,Fruit,Pomme sauvage #673,Aucun
4135,Champignon,Truffe noire #576,"Céleri, Sulfites, Gluten"
4136,Herbe,Romarin #299,"Céleri, Sulfites"
4137,Poisson,Brochet en gelée #458,Aucun
4138,Épice,Épices orientales #322,Moutarde
4139,Viande,Canard fumé #157,"Gluten, Sulfites, Moutarde"
4140,Céréale,Épeautre #864,Lupin
4141,Céréale,Épeautre #245,"Soja, Arachides, Gluten"
4142,Fruit,Pomme sauvage #296,Soja
4143,Épice,Safran #36,Aucun
4144,Fruit,Pomme sauvage #465,Arachides
4145,Épice,Épices orientales #770,"Sésame, Céleri, Sulfites"
4146,Champignon,Truffe noire #907,Sulfites
4147,Céréale,Épeautre #130,"Gluten, Lupin"
4148,Épice,Safran #271,Aucun
4149,Légumineuse,Lentilles du Puy #51,Gluten
4150,Légume,Chou frisé #817,"Lupin, Sulfites, Soja"
4151,Fruit,Verjus #503,"Sulfites, Fruits à coque"
4152,Légumineuse,Lentilles du Puy #554,Soja
4153,Céréale,Épeautre #332,"Gluten, Arachides, Fruits à coque"
4154,Viande,Canard fumé #898,"Gluten, Oeufs, Sulfites"
4155,Épice,Épices orientales #879,Moutarde
4156,Légumineuse,Lentilles du Puy #924,"Soja, Gluten"
4157,Légume,Navet confit #737,Sulfites
4158,Épice,Poivre long #783,"Céleri, Moutarde, Sésame"
4159,Céréale,Épeautre #92,Aucun
4160,Légumineuse,Lentilles du Puy #872,Lupin
4161,Légumineuse,Lentilles du Puy #664,Gluten
4162,Légume,Chou frisé #816,"Gluten, Moutarde"
4163,Épice,Épices orientales #752,"Céleri, Gluten, Sulfites"
4164,Champignon,Truffe noire #722,Aucun
4165,Viande,Agneau rôti #175,"Moutarde, Gluten, Céleri"
4166,Céréale,Épeautre #592,"Gluten, Fruits à coque"
4167,Légumineuse,Lentilles du Puy #43,Gluten
4168,Fruit,Pomme sauvage #142,Arachides
4169,Céréale,Épeautre #952,"Lupin, Arachides, Fruits à coque"
4170,Épice,Épices orientales #386,Aucun
4171,Épice,Poivre long #472,"Sésame, Moutarde, Céleri"
4172,Légume,Navet confit #326,"Lupin, Moutarde, Céleri"
4173,Légume,Navet confit #601,Aucun
4174,Épice,Épices orientales #54,Aucun
4175,Céréale,Épeautre #522,"Lupin, Arachides, Soja"
4176,Épice,Épices orientales #246,Gluten
4177,Champignon,Truffe noire #568,Gluten
4178,Céréale,Épeautre #781,Aucun
4179,Herbe,Romarin #151,"Gluten, Sulfites, Céleri"
4180,Viande,Mouton braisé #4,Aucun
4181,Céréale,Épeautre #402,"Arachides, Soja, Fruits à coque"
4182,Épice,Épices orientales #52,Aucun
4183,Légumineuse,Lentilles du Puy #718,Sulfites
4184,Champignon,Truffe noire #215,"Sulfites, Gluten"
4185,Fruit,Pomme sauvage #360,Fruits à coque
4186,Herbe,Thym sauvage #127,"Gluten, Céleri"
4187,Légume,Chou frisé #874,"Gluten, Soja, Moutarde"
4188,Céréale,Épeautre #863,"Fruits à coque, Lupin, Soja"
4189,Légume,Chou frisé #952,Moutarde
4190,Fruit,Pomme sauvage #194,Aucun
4191,Céréale,Épeautre #871,Aucun
4192,Poisson,Carpe dorée #688,Aucun
4193,Légume,Chou frisé #220,Aucun
4194,Épice,Poivre long #538,Aucun
4195,Légumineuse,Lentilles du Puy #759,"Arachides, Sulfites"
4196,Herbe,Thym sauvage #539,"Sulfites, Céleri, Gluten"
4197,Herbe,Thym sauvage #936,"Céleri, Gluten"
4198,Fruit,Pomme sauvage #944,"Soja, Sulfites"
4199,Poisson,Brochet en gelée #154,"Gluten, Moutarde"
4200,Légume,Navet confit #86,Céleri
4201,Champignon,Truffe noire #988,Aucun
4202,Épice,Safran #504,Aucun
4203,Épice,Épices orientales #872,"Gluten, Sésame, Céleri"
4204,Épice,Safran #359,Sésame
4205,Herbe,Romarin #184,"Sulfites, Céleri"
4206,Épice,Poivre long #196,Aucun
4207,Poisson,Carpe dorée #621,Aucun
4208,Légume,Chou frisé #751,"Moutarde, Sulfites, Céleri"
4209,Légumineuse,Lentilles du Puy #202,Soja
4210,Épice,Épices orientales #957,"Sulfites, Sésame, Céleri"
4211,Épice,Safran #885,Gluten
4212,Viande,Agneau rôti #636,"Sulfites, Gluten, Oeufs"
4213,Épice,Safran #335,"Sésame, Céleri, Moutarde"
4214,Champignon,Truffe noire #887,Gluten
4215,Herbe,Romarin #959,"Gluten, Céleri, Sulfites"
4216,Légumineuse,Lentilles du Puy #72,Arachides
4217,Fruit,Pomme sauvage #119,"Arachides, Sulfites"
4218,Épice,Épices orientales #218,Gluten
4219,Épice,Épices orientales #411,Sulfites
4220,Viande,Canard fumé #53,"Gluten, Oeufs, Moutarde"
4221,Céréale,Épeautre #134,"Soja, Fruits à coque"
4222,Légume,Navet confit #382,"Moutarde, Soja"
4223,Épice,Safran #117,"Sulfites, Gluten"
4224,Fruit,Pomme sauvage #629,"Arachides, Fruits à coque, Soja"
4225,Viande,Agneau rôti #194,"Oeufs, Moutarde"
4226,Épice,Poivre long #253,"Sésame, Céleri"
4227,Fruit,Pomme sauvage #623,Fruits à coque
4228,Viande,Mouton braisé #367,Aucun
4229,Herbe,Thym sauvage #872,"Gluten, Céleri"
4230,Légumineuse,Lentilles du Puy #165,"Sulfites, Céleri"
4231,Herbe,Thym sauvage #420,"Céleri, Sulfites"
4232,Céréale,Épeautre #607,Aucun
4233,Champignon,Truffe noire #698,"Gluten, Céleri"
4234,Légume,Chou frisé #667,Gluten
4235,Légumineuse,Lentilles du Puy #738,Lupin
4236,Fruit,Verjus #202,"Sulfites, Fruits à coque, Arachides"
4237,Épice,Épices orientales #76,Aucun
4238,Produit laitier,Fromage affiné #53,Aucun
4239,Épice,Épices orientales #883,"Sulfites, Moutarde"
4240,Herbe,Thym sauvage #856,"Sulfites, Gluten, Céleri"
4241,Champignon,Truffe noire #28,Aucun
4242,Épice,Épices orientales #428,Aucun
4243,Légume,Navet confit #987,Céleri
4244,Céréale,Épeautre #696,Soja
4245,Herbe,Thym sauvage #476,"Céleri, Sulfites"
4246,Légume,Chou frisé #595,"Gluten, Moutarde, Lupin"
4247,Légume,Chou frisé #274,"Soja, Gluten, Sulfites"
4248,Fruit,Verjus #278,Soja
4249,Fruit,Verjus #533,Aucun
4250,Épice,Poivre long #700,Aucun
4251,Champignon,Truffe noire #601,"Céleri, Gluten, Sulfites"
4252,Légume,Navet confit #945,Gluten
4253,Céréale,Épeautre #77,"Fruits à coque, Lupin, Soja"
4254,Poisson,Carpe dorée #313,Aucun
4255,Viande,Canard fumé #968,"Oeufs, Moutarde"
4256,Légume,Chou frisé #254,"Sulfites, Gluten"
4257,Épice,Safran #209,Moutarde
4258,Légume,Chou frisé #667,"Lupin, Gluten, Moutarde"
4259,Fruit,Pomme sauvage #837,"Sulfites, Arachides"
4260,Herbe,Romarin #652,"Sulfites, Gluten, Céleri"
4261,Légume,Navet confit #704,Aucun
4262,Fruit,Pomme sauvage #454,"Arachides, Fruits à coque, Sulfites"
4263,Légumineuse,Lentilles du Puy #930,"Céleri, Lupin, Soja"
4264,Céréale,Épeautre #795,"Soja, Lupin"
4265,Épice,Safran #518,Aucun
4266,Viande,Canard fumé #221,Aucun
4267,Herbe,Thym sauvage #202,"Gluten, Sulfites"
4268,Champignon,Truffe noire #717,"Sulfites, Gluten"
4269,Légumineuse,Lentilles du Puy #139,"Lupin, Arachides"
4270,Céréale,Épeautre #409,"Soja, Fruits à coque, Gluten"
4271,Épice,Poivre long #419,Gluten
4272,Herbe,Romarin #519,Gluten
4273,Herbe,Thym sauvage #696,Aucun
4274,Viande,Agneau rôti #776,Aucun
4275,Céréale,Épeautre #722,"Soja, Fruits à coque, Arachides"
4276,Herbe,Thym sauvage #907,Aucun
4277,Herbe,Romarin #480,Sulfites
4278,Champignon,Truffe noire #687,"Sulfites, Céleri"
4279,Légume,Navet confit #425,"Moutarde, Gluten"
4280,Épice,Épices orientales #838,Aucun
4281,Légume,Navet confit #562,"Sulfites, Soja, Gluten"
4282,Céréale,Épeautre #462,Aucun
4283,Légume,Navet confit #620,"Moutarde, Soja, Gluten"
4284,Viande,Canard fumé #412,"Céleri, Oeufs, Sulfites"
4285,Légume,Chou frisé #876,"Céleri, Gluten"
4286,Viande,Canard fumé #47,Aucun
4287,Légume,Chou frisé #796,Soja
4288,Légumineuse,Lentilles du Puy #423,Aucun
4289,Légume,Chou frisé #97,"Sulfites, Moutarde"
4290,Épice,Poivre long #391,"Gluten, Céleri, Sésame"
4291,Herbe,Thym sauvage #761,"Gluten, Sulfites, Céleri"
4292,Légume,Navet confit #533,"Céleri, Soja, Lupin"
4293,Légume,Navet confit #152,Aucun
4294,Légumineuse,Lentilles du Puy #844,Gluten
4295,Épice,Safran #355,Aucun
4296,Herbe,Romarin #533,"Céleri, Sulfites, Gluten"
4297,Herbe,Thym sauvage #198,Aucun
4298,Épice,Safran #947,Sulfites
4299,Céréale,Épeautre #992,Aucun
4300,Épice,Safran #195,"Sulfites, Gluten"
4301,Herbe,Romarin #292,Aucun
4302,Légumineuse,Lentilles du Puy #395,"Sulfites, Arachides"
4303,Poisson,Carpe dorée #757,"Gluten, Poisson"
4304,Épice,Poivre long #348,Aucun
4305,Épice,Épices orientales #246,"Céleri, Sulfites, Sésame"
4306,Fruit,Verjus #110,Aucun
4307,Viande,Agneau rôti #206,"Céleri, Oeufs, Sulfites"
4308,Épice,Safran #918,"Gluten, Sulfites, Moutarde"
4309,Légume,Chou frisé #649,"Soja, Lupin, Moutarde"
4310,Légumineuse,Lentilles du Puy #744,Soja
4311,Légumineuse,Lentilles du Puy #920,Lupin
4312,Céréale,Épeautre #791,Fruits à coque
4313,Épice,Épices orientales #820,"Moutarde, Sésame"
4314,Légume,Chou frisé #616,"Céleri, Moutarde"
4315,Épice,Épices orientales #193,Sésame
4316,Épice,Épices orientales #678,"Céleri, Sulfites"
4317,Épice,Poivre long #920,"Sulfites, Sésame"
4318,Poisson,Carpe dorée #231,"Moutarde, Gluten"
4319,Herbe,Thym sauvage #859,"Céleri, Gluten, Sulfites"
4320,Viande,Agneau rôti #139,Aucun
4321,Herbe,Thym sauvage #432,"Gluten, Céleri"
4322,Poisson,Brochet en gelée #762,"Moutarde, Sulfites"
4323,Viande,Mouton braisé #600,Sulfites
4324,Herbe,Thym sauvage #979,Céleri
4325,Herbe,Romarin #184,Céleri
4326,Herbe,Thym sauvage #175,"Céleri, Gluten, Sulfites"
4327,Légume,Navet confit #986,Lupin
4328,Légume,Navet confit #663,"Moutarde, Céleri"
4329,Herbe,Romarin #696,Sulfites
4330,Légumineuse,Lentilles du Puy #337,"Céleri, Lupin"
4331,Légume,Chou frisé #559,"Gluten, Céleri, Soja"
4332,Épice,Safran #506,"Gluten, Moutarde, Céleri"
4333,Champignon,Truffe noire #140,"Gluten, Céleri, Sulfites"
4334,Légume,Chou frisé #818,Sulfites
4335,Légume,Navet confit #164,Aucun
4336,Céréale,Épeautre #40,"Arachides, Fruits à coque"
4337,Épice,Poivre long #40,"Moutarde, Sésame"
4338,Céréale,Épeautre #656,Aucun
4339,Légumineuse,Lentilles du Puy #699,"Sulfites, Gluten"
4340,Viande,Agneau rôti #974,Aucun
4341,Fruit,Verjus #297,"Soja, Fruits à coque, Sulfites"
4342,Fruit,Pomme sauvage #396,"Arachides, Sulfites"
4343,Légume,Chou frisé #933,"Sulfites, Moutarde, Gluten"
4344,Légume,Navet confit #748,Sulfites
4345,Fruit,Verjus #546,"Fruits à coque, Sulfites"
4346,Légume,Navet confit #416,"Sulfites, Soja"
4347,Herbe,Romarin #16,"Sulfites, Céleri"
4348,Produit laitier,Fromage affiné #987,"Gluten, Lactose"
4349,Épice,Safran #594,"Gluten, Sésame"
4350,Herbe,Thym sauvage #336,"Gluten, Sulfites, Céleri"
4351,Céréale,Épeautre #884,Aucun
4352,Épice,Épices orientales #284,"Moutarde, Céleri, Gluten"
4353,Légume,Navet confit #874,Aucun
4354,Céréale,Épeautre #658,"Fruits à coque, Lupin, Gluten"
4355,Herbe,Romarin #931,Céleri
4356,Herbe,Romarin #130,"Céleri, Sulfites, Gluten"
4357,Viande,Agneau rôti #92,Sulfites
4358,Poisson,Carpe dorée #33,"Poisson, Céleri, Gluten"
4359,Herbe,Romarin #187,Aucun
4360,Légume,Navet confit #918,Aucun
4361,Épice,Safran #438,Aucun
4362,Champignon,Truffe noire #797,"Céleri, Sulfites"
4363,Viande,Mouton braisé #267,"Oeufs, Céleri"
4364,Poisson,Carpe dorée #316,"Poisson, Sulfites"
4365,Produit laitier,Fromage affiné #988,Aucun
4366,Légumineuse,Lentilles du Puy #187,Céleri
4367,Légume,Chou frisé #446,"Moutarde, Sulfites"
4368,Herbe,Thym sauvage #655,"Céleri, Gluten"
4369,Herbe,Romarin #975,"Sulfites, Céleri"
4370,Herbe,Thym sauvage #529,Sulfites
4371,Épice,Safran #906,Aucun
4372,Herbe,Romarin #225,"Gluten, Céleri"
4373,Herbe,Thym sauvage #708,"Gluten, Sulfites"
4374,Fruit,Verjus #136,"Sulfites, Fruits à coque, Soja"
4375,Herbe,Thym sauvage #846,Sulfites
4376,Épice,Épices orientales #303,"Céleri, Moutarde"
4377,Herbe,Romarin #485,Aucun
4378,Céréale,Épeautre #703,Arachides
4379,Épice,Safran #302,Céleri
4380,Viande,Mouton braisé #764,"Céleri, Moutarde"
4381,Céréale,Épeautre #614,Gluten
4382,Herbe,Romarin #883,"Gluten, Sulfites, Céleri"
4383,Épice,Poivre long #987,Aucun
4384,Légume,Chou frisé #302,"Lupin, Soja"
4385,Fruit,Verjus #226,"Soja, Sulfites, Fruits à coque"
4386,Viande,Agneau rôti #641,"Oeufs, Sulfites"
4387,Produit laitier,Fromage affiné #157,Aucun
4388,Céréale,Épeautre #447,Arachides
4389,Céréale,Épeautre #767,"Lupin, Gluten"
4390,Légumineuse,Lentilles du Puy #794,"Gluten, Arachides, Sulfites"
4391,Épice,Poivre long #415,Aucun
4392,Épice,Poivre long #582,"Moutarde, Gluten"
4393,Épice,Poivre long #699,Aucun
4394,Légumineuse,Lentilles du Puy #803,Aucun
4395,Épice,Safran #460,"Gluten, Sésame, Sulfites"
4396,Légumineuse,Lentilles du Puy #721,"Céleri, Sulfites, Gluten"
4397,Légume,Navet confit #2,Gluten
4398,Viande,Canard fumé #521,"Gluten, Moutarde, Céleri"
4399,Fruit,Pomme sauvage #785,"Arachides, Sulfites, Fruits à coque"
4400,Fruit,Pomme sauvage #6,Aucun
4401,Épice,Poivre long #814,"Gluten, Moutarde, Sésame"
4402,Épice,Safran #708,Sulfites
4403,Fruit,Pomme sauvage #279,"Soja, Fruits à coque, Sulfites"
4404,Épice,Safran #381,Aucun
4405,Légumineuse,Lentilles du Puy #522,"Lupin, Céleri, Arachides"
4406,Viande,Mouton braisé #568,Oeufs
4407,Champignon,Truffe noire #94,"Sulfites, Céleri"
4408,Légumineuse,Lentilles du Puy #863,Aucun
4409,Épice,Safran #409,"Moutarde, Céleri, Sésame"
4410,Herbe,Thym sauvage #24,Aucun
4411,Fruit,Verjus #695,"Fruits à coque, Soja, Arachides"
4412,Épice,Épices orientales #279,"Sulfites, Sésame"
4413,Légume,Navet confit #346,Aucun
4414,Céréale,Épeautre #409,Lupin
4415,Viande,Canard fumé #720,Gluten
4416,Épice,Épices orientales #484,Sulfites
4417,Céréale,Épeautre #508,"Arachides, Soja"
4418,Céréale,Épeautre #812,"Gluten, Fruits à coque"
4419,Herbe,Thym sauvage #199,Gluten
4420,Légume,Navet confit #912,Aucun
4421,Herbe,Romarin #817,Céleri
4422,Céréale,Épeautre #211,"Fruits à coque, Arachides, Lupin"
4423,Viande,Agneau rôti #90,"Sulfites, Gluten, Moutarde"
4424,Légume,Navet confit #809,"Céleri, Moutarde, Gluten"
4425,Épice,Safran #927,Aucun
4426,Viande,Venaison #159,Aucun
4427,Fruit,Verjus #590,Soja
4428,Herbe,Thym sauvage #320,"Céleri, Gluten, Sulfites"
4429,Épice,Épices orientales #53,"Moutarde, Sulfites"
4430,Légume,Chou frisé #916,Aucun
4431,Céréale,Épeautre #220,Aucun
4432,Légume,Chou frisé #959,Céleri
4433,Épice,Épices orientales #157,"Sulfites, Céleri"
4434,Champignon,Truffe noire #426,Aucun
4435,Herbe,Romarin #359,Sulfites
4436,Céréale,Épeautre #105,"Gluten, Lupin"
4437,Légume,Chou frisé #588,"Soja, Sulfites, Gluten"
4438,Légume,Chou frisé #654,"Lupin, Gluten, Moutarde"
4439,Fruit,Verjus #6,Soja
4440,Viande,Agneau rôti #702,"Céleri, Moutarde"
4441,Viande,Mouton braisé #75,Gluten
4442,Épice,Poivre long #251,"Gluten, Céleri"
4443,Céréale,Épeautre #889,Lupin
4444,Légume,Chou frisé #714,"Lupin, Céleri, Soja"
4445,Épice,Épices orientales #702,Sésame
4446,Légumineuse,Lentilles du Puy #869,"Arachides, Sulfites, Gluten"
4447,Viande,Agneau rôti #357,"Céleri, Oeufs, Sulfites"
4448,Légumineuse,Lentilles du Puy #526,Aucun
4449,Fruit,Pomme sauvage #65,"Arachides, Sulfites"
4450,Légume,Navet confit #375,Gluten
4451,Légume,Chou frisé #210,Soja
4452,Céréale,Épeautre #516,Fruits à coque
4453,Légume,Chou frisé #249,Aucun
4454,Herbe,Thym sauvage #268,Aucun
4455,Légume,Chou frisé #872,Céleri
4456,Fruit,Verjus #838,"Arachides, Fruits à coque"
4457,Épice,Safran #307,"Moutarde, Gluten"
4458,Céréale,Épeautre #408,Aucun
4459,Épice,Épices orientales #27,Gluten
4460,Herbe,Romarin #952,"Sulfites, Gluten"
4461,Poisson,Carpe dorée #240,Céleri
4462,Viande,Agneau rôti #729,Moutarde
4463,Herbe,Romarin #886,"Céleri, Sulfites"
4464,Légumineuse,Lentilles du Puy #734,Aucun
4465,Légume,Navet confit #9,"Moutarde, Céleri, Lupin"
4466,Légumineuse,Lentilles du Puy #432,Céleri
4467,Légumineuse,Lentilles du Puy #671,Lupin
4468,Herbe,Romarin #65,"Céleri, Sulfites, Gluten"
4469,Épice,Épices orientales #729,Moutarde
4470,Épice,Safran #73,Céleri
4471,Herbe,Thym sauvage #429,Aucun
4472,Céréale,Épeautre #95,"Gluten, Arachides, Soja"
4473,Légume,Navet confit #6,Aucun
4474,Épice,Safran #96,"Gluten, Céleri, Moutarde"
4475,Céréale,Épeautre #78,Aucun
4476,Céréale,Épeautre #722,"Arachides, Soja"
4477,Céréale,Épeautre #770,Aucun
4478,Produit laitier,Fromage affiné #155,"Oeufs, Lactose, Gluten"
4479,Légume,Navet confit #525,"Sulfites, Moutarde"
4480,Poisson,Carpe dorée #466,"Moutarde, Sulfites"
4481,Épice,Épices orientales #557,"Céleri, Moutarde, Sésame"
4482,Légume,Chou frisé #327,Lupin
4483,Viande,Mouton braisé #844,"Gluten, Sulfites, Oeufs"
4484,Fruit,Verjus #833,Aucun
4485,Légumineuse,Lentilles du Puy #766,"Gluten, Céleri"
4486,Épice,Safran #741,Aucun
4487,Épice,Épices orientales #306,Moutarde
4488,Herbe,Romarin #42,Aucun
4489,Viande,Venaison #834,Gluten
4490,Viande,Venaison #649,"Gluten, Oeufs"
4491,Fruit,Verjus #745,Sulfites
4492,Épice,Épices orientales #443,Sulfites
4493,Céréale,Épeautre #877,"Fruits à coque, Gluten, Soja"
4494,Céréale,Épeautre #367,Soja
4495,Légumineuse,Lentilles du Puy #999,"Arachides, Céleri, Gluten"
