IdO,IdM,IdE,date_entretien
609,3315,4474,2019-07-20
4458,908,1468,2011-11-19
865,1950,3017,2000-05-09
681,3927,340,2005-09-03
3353,325,3343,2002-02-20
1352,1678,2230,2011-04-12
3921,2660,3949,2008-10-08
4890,1603,1728,2012-12-20
3566,4104,4411,2010-10-06
2959,3845,2568,2005-05-20
2105,35,1897,2023-08-18
2391,859,862,2018-10-19
734,916,1969,2000-12-07
1744,1974,4878,2013-07-30
885,2924,869,2016-08-28
4694,1183,507,2019-07-19
3400,403,2767,2007-12-23
1714,3426,4193,2007-06-09
3840,2114,800,2008-11-11
1719,2280,2309,2007-02-25
1890,4425,3951,2005-08-15
1810,865,2683,2001-07-26
2055,857,3667,2013-04-24
808,219,4056,2007-07-02
1993,460,4155,2020-08-08
3961,3500,2299,2005-02-27
4354,2873,3364,2010-11-23
3478,4692,2337,2005-08-21
2005,4931,1830,2001-05-14
132,1344,1825,2004-05-07
1857,2190,2985,2003-09-05
2332,755,711,2024-07-08
4769,2257,1341,2014-05-09
1399,1621,3014,2011-05-06
1512,2823,3930,2010-06-15
2572,901,420,2012-05-29
4546,4325,879,2012-11-02
1852,2316,1456,2022-06-11
2210,1071,192,2017-01-11
2000,3765,1847,2000-01-29
2981,3724,2000,2005-02-01
2075,742,3022,2009-08-09
3323,1658,320,2015-04-15
4537,1310,3730,2021-10-10
2470,1384,2936,2016-11-10
3784,1362,3516,2009-03-25
969,43,221,2023-02-19
1067,3112,4825,2004-01-16
2705,210,2738,2005-03-08
1096,2301,2183,2024-01-10
2711,892,4855,2011-01-30
1749,2326,1980,2021-06-13
3012,1179,3996,2008-03-27
4692,4403,4632,2005-09-18
3319,4237,1187,2023-01-14
4901,2973,3017,2016-04-30
4941,2322,3539,2014-12-11
667,3454,1929,2001-03-21
1972,2799,2836,2012-01-08
1923,817,2552,2010-07-25
2672,1298,2664,2012-02-26
1029,1582,666,2021-08-20
4555,821,2895,2012-12-18
2276,4512,3043,2000-11-20
3613,1546,1771,2008-10-16
257,2862,1106,2009-01-30
1880,2867,2845,2018-06-16
4948,651,2385,2020-07-28
3667,4129,3120,2013-03-24
624,4282,1915,2007-02-10
1306,1564,5,2021-09-27
2057,4098,4332,2013-11-09
2229,1772,670,2016-02-15
1080,4558,4814,2007-09-12
4757,3489,4961,2010-02-09
3525,1389,3036,2001-01-23
1337,1316,4624,2017-05-31
4017,988,1138,2020-11-01
1090,2197,1579,2000-04-12
3123,1088,1883,2024-12-31
1663,1954,2878,2008-02-06
3869,3844,4528,2010-06-02
3061,3317,3558,2019-10-16
3558,2585,2219,2004-04-09
2159,3745,2302,2000-05-18
4352,1017,1497,2023-08-04
1401,4298,2448,2010-11-06
3055,4807,3668,2005-02-15
2612,1201,595,2017-01-30
1482,311,2176,2012-12-13
2892,608,1458,2011-09-29
4986,3695,4257,2010-04-25
2612,687,4377,2001-12-28
1422,4767,3617,2004-04-11
2571,2990,1040,2015-03-06
4304,945,3529,2022-03-17
4275,1066,4511,2008-09-25
745,4489,2733,2008-12-21
577,4071,1555,2023-10-20
958,1710,1018,2010-11-03
950,1653,3487,2021-11-29
4646,3770,3242,2007-12-27
2876,772,485,2019-10-31
2463,219,3119,2024-09-12
4299,860,2332,2023-10-08
559,2482,3120,2003-01-19
367,2017,4431,2022-07-18
1836,2696,348,2012-09-09
4413,59,2692,2020-06-06
3493,4660,3303,2022-11-01
716,1269,3365,2006-10-19
121,4842,3083,2019-04-22
4440,1114,2596,2005-01-07
3472,3583,4856,2017-08-18
4767,4740,93,2024-05-27
4401,602,3685,2014-05-05
941,1087,2806,2000-07-16
3122,4131,1717,2020-08-27
3992,1220,4221,2004-05-16
2086,757,4867,2021-12-21
4957,183,4947,2021-02-13
4011,3572,188,2002-03-03
4219,2932,1819,2002-03-29
3905,2181,1880,2004-03-18
1219,2852,3649,2015-04-04
444,3621,3463,2001-12-19
3735,2128,392,2020-03-17
4362,3588,774,2003-03-07
3993,4288,1912,2022-01-28
380,1028,703,2004-09-18
407,2851,4098,2017-10-18
3388,3405,1656,2023-04-22
4846,2147,2533,2006-11-17
2971,4567,308,2022-10-30
1341,2417,4369,2017-08-21
4166,2267,3826,2022-04-03
4936,4304,629,2019-07-29
2884,1420,3640,2003-12-02
47,3675,1734,2005-06-24
1076,1589,484,2006-06-05
2172,1536,3037,2016-09-08
114,2698,2294,2001-02-25
931,1849,4160,2015-12-21
4656,1754,941,2005-02-05
3283,832,2554,2007-06-16
1982,4070,4161,2022-11-09
4854,3503,708,2018-11-11
3730,3748,4883,2018-06-08
3606,3129,4375,2001-10-12
971,2239,4269,2010-04-19
720,4044,1556,2017-02-28
2739,2623,865,2007-09-24
1280,384,4974,2001-05-09
2867,2750,4228,2023-08-02
1234,4211,1264,2006-08-18
1008,4121,3927,2010-01-28
3260,3189,3394,2001-01-11
2808,4983,1389,2023-10-31
4606,2610,4778,2015-01-14
3933,3929,4337,2014-10-08
1761,3390,3969,2023-10-14
1025,1834,1362,2017-05-18
932,1794,145,2023-01-12
679,859,4725,2014-12-16
1969,42,636,2000-03-15
4094,4024,4594,2001-09-09
4296,2375,2767,2017-08-04
1087,116,4815,2016-04-04
2725,3813,2441,2008-06-04
3082,4772,200,2010-06-21
3079,305,1395,2023-09-22
4498,619,4476,2000-05-23
1146,1747,1877,2021-11-14
336,1483,4754,2019-12-09
2723,2497,1084,2018-01-30
2795,1225,2540,2018-02-19
4848,396,3821,2010-11-20
2004,430,2938,2022-01-21
3587,4738,3515,2010-09-07
2936,2679,3242,2009-12-08
3584,831,2058,2024-08-21
3000,2140,3303,2018-09-22
4205,4515,4101,2006-08-29
405,4193,1248,2009-05-13
3790,1790,2733,2019-03-22
2621,2011,3410,2012-11-09
2709,3655,4912,2005-04-08
773,268,1,2022-12-05
1051,3823,292,2011-08-22
1735,259,1693,2022-03-11
905,3098,987,2007-07-25
4833,3450,3700,2010-09-05
3021,4558,4226,2017-03-14
3561,4115,161,2002-03-09
3004,4579,3061,2001-03-13
4644,2095,3596,2017-08-14
2947,4467,3224,2003-03-18
3639,345,3544,2015-09-04
1354,3239,1959,2016-07-13
2725,2109,1320,2000-09-14
2433,52,3324,2022-01-14
3746,4343,590,2024-06-24
224,2371,2118,2019-05-07
2852,1102,1474,2001-12-15
1121,4063,3488,2004-09-22
3049,3717,4648,2000-08-01
4159,1037,3451,2007-01-19
4501,4684,1453,2003-08-16
847,2073,4875,2019-02-05
4424,2333,4807,2023-12-24
3134,4426,3990,2007-06-18
926,4812,4378,2011-07-29
595,422,3689,2009-12-27
4640,1527,2050,2011-04-21
66,4573,2757,2020-02-04
4014,3274,4279,2008-05-21
1328,1544,1793,2008-02-19
2240,3355,2426,2010-08-19
2220,3095,545,2006-01-26
243,2468,1512,2017-02-21
4617,3880,3881,2013-01-15
286,3757,2087,2008-11-09
455,4222,1090,2024-12-08
4610,110,2492,2016-08-20
3087,1574,3521,2017-03-16
1861,642,4308,2010-06-25
3752,4281,2929,2006-03-05
1979,2811,3641,2013-05-21
2992,3380,2574,2007-05-08
1890,2325,4096,2020-12-06
3689,3217,4994,2014-03-25
2211,570,4544,2012-06-23
3949,3207,4321,2012-06-25
1312,2418,4924,2000-10-05
3126,1488,3629,2004-03-26
525,3149,4466,2009-10-26
2480,2431,3251,2008-07-14
650,1117,717,2017-12-03
4400,1361,4906,2005-06-11
2817,2872,3435,2012-12-29
2373,1655,3955,2020-01-08
670,4589,288,2007-06-22
2616,1113,2320,2019-12-27
4048,4259,2395,2009-06-09
419,3864,1102,2023-08-21
3292,781,2601,2015-03-29
2490,3920,4957,2006-04-12
3796,4844,3078,2008-11-21
4493,949,926,2018-11-11
2257,2976,2784,2012-11-18
542,4460,3681,2011-07-01
72,4677,1349,2021-05-11
4798,492,1208,2022-04-03
2589,1174,2783,2015-11-08
3566,2747,389,2021-03-12
3879,2476,459,2024-04-09
3520,4872,4677,2011-10-23
3450,315,3514,2002-02-20
3149,2734,4585,2008-08-23
4430,1261,2427,2005-03-19
2419,1314,1971,2014-03-17
4092,4607,1594,2000-02-05
1357,3883,838,2010-08-29
4810,1880,4802,2023-12-08
2551,4532,1961,2002-07-18
1350,3061,4131,2010-02-11
889,882,2219,2000-08-04
4351,4559,1126,2005-09-28
3100,2808,1060,2016-01-05
4533,3101,4927,2017-08-29
2350,2135,446,2001-04-24
3589,1331,1281,2016-09-21
1758,176,650,2003-01-19
1064,3968,4432,2015-06-27
2920,4996,2021,2000-01-29
3774,1998,3066,2018-06-22
4773,1239,4351,2016-12-06
20,3320,2803,2009-08-31
3571,3831,4411,2022-06-22
2296,393,3747,2014-10-28
4621,2529,4985,2014-06-02
377,3285,3083,2004-06-02
1897,1076,623,2013-04-25
2535,434,274,2017-07-03
4224,1760,4498,2007-11-11
2219,1881,4644,2006-06-07
249,2193,1325,2004-12-18
3876,2010,4235,2016-08-22
27,2475,660,2020-04-10
966,3518,3712,2006-11-07
2788,2681,2609,2008-12-18
2877,4946,3961,2002-11-05
991,1957,73,2019-01-28
1951,4025,1795,2020-03-10
3328,381,2551,2009-03-05
3052,799,1370,2000-03-28
2142,2455,4787,2018-10-01
4561,3229,4150,2005-03-30
3499,3578,1994,2004-05-20
4390,4701,4666,2024-05-30
2235,625,4774,2009-03-22
1066,4099,1543,2000-10-14
667,3640,1235,2024-01-09
3930,2448,2134,2014-07-14
2746,984,1839,2011-09-12
241,597,2220,2002-05-08
2421,4560,1810,2008-12-18
4412,1545,1389,2007-04-03
2235,125,4441,2009-03-10
212,1012,3156,2015-12-18
1585,3358,1641,2009-09-26
4111,2679,1024,2017-09-13
4209,3654,51,2005-05-22
216,4126,75,2010-06-07
2726,3594,1668,2009-08-19
3041,4866,4813,2012-04-25
1751,4096,2978,2005-01-01
3214,4368,634,2013-11-04
2270,2843,567,2013-10-29
948,3647,732,2020-06-06
4264,3206,1230,2006-08-13
1017,815,3510,2004-09-19
300,4205,3282,2013-08-25
4698,3695,60,2012-04-19
1602,3525,1037,2006-01-31
1826,3190,335,2014-03-17
3335,4283,887,2008-03-19
1775,1075,1577,2010-03-06
2744,2892,458,2024-05-04
91,3311,4454,2020-07-01
3042,2523,1182,2016-04-15
288,557,4323,2020-03-03
4995,3001,4641,2007-02-07
1301,1703,3725,2000-05-03
4281,4334,2805,2011-08-05
4322,1725,769,2019-02-08
1422,2433,1404,2015-11-25
3865,4463,2770,2017-10-12
1313,2042,724,2020-12-14
2684,3215,3889,2020-07-07
4526,4825,196,2022-03-11
64,2668,1454,2021-12-19
3749,3560,4970,2017-06-21
4704,4399,3546,2002-08-17
3106,2926,2561,2019-11-30
2328,1160,468,2021-11-24
4247,1822,364,2014-06-16
2149,2872,921,2020-12-20
1833,3025,2605,2010-06-06
3314,1222,3836,2002-09-19
1975,2134,4542,2019-03-05
4947,914,78,2016-12-02
4818,1301,4965,2006-07-20
1654,2579,1621,2002-12-12
3230,4260,4137,2007-08-31
715,441,1004,2024-12-07
1997,4982,3402,2023-07-25
909,3815,4629,2017-12-05
3796,2958,2473,2012-08-19
2474,4419,4090,2023-12-15
2207,2285,3770,2000-09-14
4785,4784,4678,2018-04-19
2143,4436,2246,2008-02-14
2266,1766,1589,2024-11-19
3994,3437,3196,2004-09-12
1904,724,1676,2012-11-02
1226,4209,1202,2022-03-30
4356,3355,3474,2008-10-24
4855,4588,515,2001-10-30
3093,4641,1861,2013-10-21
3598,2268,660,2010-12-09
61,587,4737,2022-04-03
1669,908,4727,2014-05-05
4263,4816,3515,2009-01-21
3205,3830,3579,2013-05-11
3239,1842,3987,2000-07-20
459,3574,820,2021-09-22
3617,3023,2720,2009-11-26
3453,2807,3395,2005-12-06
1876,2653,2093,2003-12-30
3173,4953,283,2002-08-26
1941,1113,1684,2002-05-02
209,374,1550,2015-03-06
3866,4841,3822,2009-06-04
3860,3755,2836,2018-10-24
1163,2401,554,2021-03-03
389,580,4908,2023-04-05
1164,1582,4042,2015-10-03
4192,4398,4010,2023-02-17
3466,2465,3378,2012-02-12
2138,3943,3208,2010-12-04
4455,2935,1538,2009-10-08
1737,1030,4564,2020-12-16
2169,4074,2068,2018-12-02
756,3208,2750,2018-04-06
1205,727,1175,2024-10-24
702,1331,3703,2024-05-12
728,1623,2430,2010-10-03
2071,455,1295,2020-04-16
2625,1758,1123,2018-06-27
3876,3615,3519,2009-04-24
3360,4961,4941,2002-02-15
3856,3689,2272,2007-12-23
1089,927,1595,2017-10-01
3955,1843,1115,2007-06-10
756,4536,3336,2013-12-26
2483,1975,1568,2020-05-09
3108,1926,3295,2021-05-19
3435,2242,4106,2005-11-21
2006,4169,4966,2005-05-17
4186,3370,1261,2017-01-16
4718,2463,2256,2023-06-22
886,2403,4995,2008-03-06
3514,343,4308,2021-04-30
1628,2753,804,2003-05-23
404,1584,3271,2009-06-07
2959,728,967,2011-12-07
375,2166,4084,2018-07-06
2140,2940,1983,2023-07-12
617,2481,4243,2009-11-23
3894,1598,2171,2007-07-10
4037,570,4827,2024-07-29
2589,1251,4280,2015-05-02
2696,2644,2277,2019-10-11
168,3677,604,2014-11-01
4860,659,2618,2014-06-18
666,2519,79,2022-01-24
548,4007,210,2000-01-29
3729,13,2859,2014-03-16
3682,2943,2073,2014-11-01
3537,3728,4504,2002-11-16
390,439,3253,2009-06-20
4705,4538,2199,2012-04-07
3110,644,4584,2015-05-21
384,1041,4806,2010-08-29
2719,4120,580,2017-06-14
4566,2126,2951,2015-01-20
1063,4039,482,2017-06-18
101,2899,2409,2021-04-05
4794,1105,4624,2007-11-15
2947,3161,127,2011-10-01
4354,1281,2809,2023-10-18
354,1,3822,2001-08-22
731,3336,483,2007-04-18
1898,4803,3919,2021-10-01
2880,23,4603,2010-06-23
1187,3598,3340,2004-05-04
4535,991,779,2018-02-15
4609,1138,4991,2011-11-19
1702,4171,3305,2024-11-25
161,207,4956,2021-09-13
4607,603,1170,2014-12-31
2899,63,4129,2002-07-27
1827,3001,768,2008-08-22
594,4231,2262,2007-09-29
2430,3357,963,2020-10-02
290,3749,2880,2004-06-21
4860,3420,3040,2016-02-19
943,94,4921,2023-03-23
4728,2428,2147,2024-02-08
876,414,743,2023-10-26
4443,1574,1204,2007-01-05
795,1038,2808,2016-03-27
4387,4888,2382,2010-11-23
1181,3280,4450,2016-09-10
1685,1725,3561,2015-11-22
1538,2055,3378,2011-02-23
2987,2740,2599,2017-09-24
2269,2390,3081,2021-01-27
2813,315,4225,2012-03-28
1356,2320,4045,2002-12-19
4869,4184,2379,2005-12-05
1496,2218,4087,2004-10-04
2963,2469,1957,2024-10-03
4529,4154,1373,2003-05-21
2129,2435,1453,2000-07-14
4611,3988,3549,2001-11-26
4035,1578,2774,2012-02-17
4190,4624,1663,2005-04-30
3328,192,1306,2002-08-01
1213,1585,428,2019-02-16
1021,2194,1807,2000-01-31
2325,422,1309,2008-08-10
712,1077,3917,2010-06-14
2980,1208,4259,2010-11-16
2120,2723,633,2010-06-17
387,4529,3863,2000-12-08
4885,668,3074,2023-08-30
546,1328,4474,2004-11-09
1838,1980,4534,2004-01-03
1932,4643,615,2004-07-11
3770,952,1089,2020-04-12
987,3817,615,2024-07-13
2517,882,3332,2016-07-04
1001,50,2407,2021-08-04
2703,3842,3303,2012-07-18
1655,4104,3712,2024-07-10
4966,2941,409,2006-04-23
4920,1201,4193,2006-12-30
3960,3221,4784,2022-02-07
4513,2897,1911,2009-10-07
4697,3161,56,2008-07-22
4032,3058,71,2024-10-25
70,2649,4820,2014-06-01
379,378,2648,2020-03-31
1091,1877,3281,2006-02-28
4636,3217,1789,2013-01-16
2072,4806,1524,2020-10-22
3306,312,2589,2008-06-24
1964,2340,216,2017-06-03
3344,107,1369,2012-08-22
4641,3237,1978,2007-04-12
2151,4586,2852,2005-04-18
1204,50,3282,2001-08-15
4167,597,2972,2023-04-24
1660,1592,4251,2005-09-14
194,3692,2902,2015-04-30
3452,3841,2224,2007-11-24
829,4675,4557,2018-01-31
1524,285,512,2012-05-18
3128,4277,3524,2001-01-23
3087,4721,1113,2003-07-29
4186,1834,1270,2015-10-17
4438,1046,791,2007-01-03
2634,2461,4586,2013-07-27
1628,30,172,2010-09-20
3322,403,2368,2013-03-03
287,3479,1000,2006-12-31
2274,73,3639,2003-05-12
1662,3143,4726,2011-09-09
1062,595,1402,2001-09-04
4769,4874,1128,2024-03-24
3943,3774,4093,2006-09-21
1876,4889,708,2023-06-18
708,2281,2027,2023-01-28
4665,3992,1153,2015-09-14
392,2653,1432,2022-05-03
2742,4592,224,2003-10-18
3651,517,302,2007-06-13
2490,3125,193,2001-05-30
2512,3238,534,2001-04-20
1709,967,1387,2015-03-09
3546,3533,369,2010-04-13
285,2649,1157,2000-02-04
4018,1710,1594,2011-09-08
2359,2148,69,2012-05-31
3461,4035,4567,2008-12-14
655,3200,499,2012-07-10
81,4599,4537,2006-03-08
2828,4179,4657,2009-02-21
3661,4934,2159,2018-10-06
3419,4899,3692,2010-10-14
1159,4005,4696,2011-01-20
120,1754,2934,2019-05-31
4775,3609,347,2015-10-04
4284,730,815,2004-09-19
1446,4638,3286,2023-12-07
3225,1254,2486,2018-10-06
3772,1633,4410,2012-02-18
2793,2544,4496,2021-08-11
2623,2201,887,2019-08-27
2713,2107,2763,2017-07-06
1376,1991,731,2022-10-26
3703,75,3802,2012-07-07
2697,548,3635,2023-05-12
4483,3706,4735,2006-03-09
830,3749,4301,2007-08-14
782,4290,4789,2005-03-26
1094,3376,2265,2019-03-05
2315,2701,1967,2022-06-24
1371,279,3034,2006-01-21
1789,113,4614,2001-08-27
1277,1310,1125,2003-11-03
215,1493,875,2007-09-26
1631,4382,4383,2017-05-22
922,2682,296,2014-06-30
590,3757,2326,2024-06-01
1964,2126,63,2002-02-24
1041,2961,2032,2014-04-22
4801,2679,1299,2020-05-20
805,2244,4498,2009-03-30
3683,789,3678,2016-01-23
2177,3663,825,2010-09-24
1297,2754,3808,2013-03-31
3116,4977,1074,2005-08-07
4392,279,4815,2010-11-24
2288,1561,3585,2024-05-03
613,2557,4790,2016-11-30
3458,4548,977,2002-09-20
4863,3923,3752,2024-07-06
3840,611,2520,2007-08-15
229,1043,3037,2019-12-19
3238,293,3863,2011-10-08
1104,1000,2433,2022-02-11
307,3615,3824,2010-04-07
4283,584,3261,2012-06-09
2085,1993,1943,2012-09-25
469,515,1831,2003-01-31
3506,2324,2968,2013-02-22
847,4223,3702,2006-03-26
1769,2651,4799,2003-08-20
4430,2574,2868,2022-03-27
4939,3041,4552,2020-04-06
4306,3133,1308,2010-05-07
2736,2187,494,2007-03-10
634,4887,2362,2019-04-20
1143,3140,4398,2014-06-19
3941,3794,3771,2007-08-27
3464,752,2392,2005-06-12
1812,1239,3104,2011-02-08
4629,1839,5,2003-05-05
770,2511,4466,2020-08-10
4761,3811,4987,2020-12-05
3570,968,1446,2000-10-06
2128,762,51,2020-08-11
4595,1614,236,2019-08-24
635,4928,3724,2004-12-14
1390,3466,218,2009-12-23
119,2990,2499,2015-09-01
1805,1365,4710,2001-07-31
876,2720,3221,2020-08-12
4576,2884,3725,2022-06-16
2771,2815,3755,2009-03-31
2907,1012,681,2014-06-16
2607,3383,4434,2022-05-25
4592,156,4356,2017-04-13
2632,4723,106,2019-02-01
3803,2156,3434,2000-10-14
3945,2235,370,2004-08-10
1628,3874,1459,2014-04-10
134,316,1114,2009-07-12
3058,4604,4230,2004-12-26
815,4480,4672,2015-04-14
4068,3961,875,2020-11-26
2000,3482,2481,2004-11-25
4093,3599,1400,2003-02-25
3665,4128,243,2004-07-12
4748,2381,1778,2024-10-24
2590,3460,3195,2008-05-11
3021,3290,4556,2000-10-29
4871,1088,3996,2003-04-30
4394,1238,2696,2024-12-16
549,2162,1349,2012-02-19
675,2940,779,2001-02-16
4869,692,3613,2014-02-09
3251,2962,1150,2007-06-24
2351,1596,4629,2014-11-20
3998,454,4821,2000-12-03
2558,666,2686,2000-11-03
4212,2658,2253,2006-02-26
4098,4766,564,2017-08-11
2635,276,2031,2022-02-22
3035,2104,3397,2017-06-03
4457,129,2430,2016-02-19
3137,2759,1489,2024-07-10
1060,2064,258,2011-10-12
1056,321,3361,2016-06-16
4866,4925,423,2024-07-14
458,307,1726,2024-05-10
36,1215,769,2009-10-15
124,1553,4886,2015-03-16
2882,771,320,2017-01-18
1458,3127,2769,2008-11-15
1113,493,4276,2004-10-01
2193,2290,4904,2005-07-10
1012,1105,4605,2010-03-05
3186,349,340,2019-02-10
1866,1482,2981,2005-11-14
2819,1078,4032,2018-07-26
3363,4672,1891,2011-02-15
4788,3959,1395,2010-01-16
4095,3755,1530,2020-10-04
3967,1843,1293,2002-07-05
2113,3344,1409,2019-08-29
1272,1533,70,2011-07-11
1859,1003,393,2007-12-04
4199,4814,4720,2024-11-02
3142,974,1678,2001-10-30
2746,4273,3413,2012-03-07
728,3527,639,2006-11-12
3604,525,745,2012-06-10
1060,3106,2006,2024-02-29
537,267,4791,2012-04-18
168,2181,3358,2016-02-01
2416,1993,139,2008-08-17
2815,4286,2690,2011-05-26
4314,1929,1677,2024-05-30
4334,1600,979,2016-03-29
161,4360,3141,2022-10-06
1715,1524,2788,2013-05-13
598,2088,928,2017-09-18
1832,2252,1138,2007-08-30
3476,1542,1702,2020-06-25
892,754,4398,2021-03-05
1677,1308,219,2002-01-14
4200,2942,3630,2019-03-04
1462,1041,2819,2006-03-27
3980,2321,3822,2005-11-09
1356,1684,1865,2005-01-29
3903,4805,4765,2012-07-12
2040,33,1873,2012-03-07
1964,3901,3465,2020-09-17
40,312,2195,2020-10-21
831,4042,3677,2011-08-24
4378,1991,1517,2019-11-14
3076,877,3581,2013-12-24
431,3730,50,2016-02-08
4131,1035,4378,2006-01-11
1581,3486,1553,2002-12-05
2139,4746,1862,2006-06-04
1030,2700,3189,2004-07-10
2164,3242,481,2012-07-30
2270,715,2318,2001-02-17
4085,496,3248,2001-05-10
1127,1905,103,2018-07-18
2562,2386,1449,2001-03-06
1132,2264,1487,2003-08-27
2194,604,1082,2017-04-01
1884,3298,4023,2012-09-13
248,3076,66,2012-02-17
3469,2875,4662,2003-01-30
2193,1964,4612,2024-05-11
3185,577,4540,2015-07-15
411,1067,546,2005-11-11
841,3828,15,2007-12-15
4652,155,194,2004-01-11
4035,2133,954,2003-12-30
1871,222,554,2018-04-25
1191,2963,3295,2020-09-08
2856,1626,4525,2015-12-08
1415,1444,347,2005-12-07
1668,3870,1068,2008-04-25
3993,2495,4971,2008-12-31
2431,1621,1081,2015-07-10
2911,1925,233,2003-08-22
529,724,1729,2005-10-14
1373,1881,2447,2018-05-03
3704,3919,2131,2011-01-08
2657,2885,4901,2020-10-23
1380,3965,768,2003-10-21
568,3146,1577,2012-03-10
1384,78,4419,2000-04-08
2257,4152,4724,2002-01-22
2924,4267,60,2005-04-19
3996,8,1129,2010-03-04
3853,1952,513,2011-08-17
1354,4441,987,2005-10-12
4292,4041,772,2009-03-28
3208,27,3625,2001-06-20
890,3403,1351,2010-06-17
4443,1191,2662,2015-08-02
3826,134,3155,2013-08-17
1445,3258,1021,2003-08-01
3369,4433,3597,2010-08-27
1993,441,894,2023-10-01
2277,2542,3278,2022-04-28
4870,3176,976,2011-10-04
1853,1302,2857,2003-02-20
2554,793,744,2000-06-20
4497,1973,251,2018-02-19
4149,956,742,2019-12-04
4134,2625,1373,2018-04-12
186,702,4601,2008-12-25
1014,2989,3991,2001-12-30
3305,1735,190,2010-06-30
903,893,874,2003-02-06
2794,1576,81,2002-04-20
4021,1297,1787,2018-08-12
2348,998,3256,2001-05-12
1212,2439,2578,2013-01-05
1745,1807,28,2009-10-17
4900,1155,1240,2001-08-12
3243,1091,1002,2011-08-30
4329,126,2903,2023-01-15
1286,691,4512,2006-04-06
1535,3318,4374,2011-12-07
3271,175,1601,2014-12-16
1647,42,4893,2014-10-15
3372,1343,236,2021-09-06
2447,2318,427,2023-03-19
414,2100,4825,2008-06-14
2064,478,1346,2024-04-08
3361,4509,1087,2009-10-15
4269,1055,1409,2002-04-04
1119,4152,3921,2004-12-04
2539,3587,4310,2017-12-23
2952,3636,3967,2021-07-02
3030,1269,2223,2001-06-18
4618,1409,4365,2000-03-13
3844,3746,3867,2002-08-13
3087,4369,3290,2016-05-22
1497,1304,2854,2000-08-25
1609,4009,1373,2021-07-20
993,2749,2511,2010-09-01
959,1104,1353,2022-10-03
4782,4634,3043,2012-02-23
2518,2968,4190,2010-06-09
274,4239,1824,2020-01-18
4813,828,4788,2021-04-10
3155,3689,2578,2009-07-18
4788,4665,1680,2005-10-22
3404,912,4636,2004-09-20
1155,3569,98,2016-06-23
1335,339,1032,2018-12-17
4958,2613,757,2024-12-18
3985,524,3956,2004-05-02
25,1285,4681,2016-08-08
2654,2873,1370,2024-06-16
4622,4016,3968,2001-04-20
1646,3326,4024,2017-02-15
1088,4902,3658,2012-07-11
2765,3717,1173,2018-05-17
3164,1994,654,2009-01-23
4410,3419,4310,2019-01-15
4816,3609,418,2000-09-07
2091,524,3969,2019-01-16
770,750,489,2017-03-04
3651,3771,1845,2010-10-17
2662,2007,1980,2003-06-28
4012,3846,158,2003-03-24
2931,4693,852,2022-10-15
3360,59,2271,2007-08-17
91,4602,1504,2013-07-28
468,4332,4458,2011-07-21
1099,582,2298,2011-09-23
3542,3849,1252,2002-08-10
4345,1770,1953,2013-05-07
179,1674,2710,2001-01-07
4505,584,4259,2006-09-22
4836,1050,2678,2018-03-01
3053,2324,4415,2024-12-22
2882,4230,3374,2008-11-08
2974,2965,302,2020-01-12
1236,3741,4384,2016-10-03
3900,600,3830,2007-09-14
4511,3202,2756,2023-12-11
3561,2528,4307,2008-02-19
988,3345,4800,2007-03-10
3712,4010,70,2018-08-02
115,4523,4506,2013-09-22
1828,338,3876,2006-03-12
4951,2228,14,2009-10-28
700,708,228,2012-05-28
4195,1104,341,2023-07-26
82,4927,416,2001-11-14
2449,2222,3736,2013-09-20
3646,1653,2648,2000-10-23
1818,3217,1699,2006-01-09
1489,2120,4928,2003-10-18
2531,71,1404,2012-04-29
4205,495,3450,2012-07-17
587,4966,1033,2017-04-07
2959,2379,1742,2006-09-13
4097,964,1821,2023-03-31
3892,884,3230,2023-01-12
2520,1195,179,2001-01-18
2755,916,442,2001-06-06
1393,4124,2672,2021-11-13
3202,3788,1772,2014-10-03
2863,1226,2228,2009-10-28
4722,1868,4121,2013-08-12
2456,3643,4725,2006-07-17
711,55,2600,2024-03-31
152,3017,3402,2009-12-13
1286,2848,3740,2007-03-27
43,4595,1505,2023-01-05
670,2974,1840,2007-06-04
2917,977,3388,2000-02-01
4310,1968,2883,2014-11-10
4705,2371,4638,2005-01-25
3730,663,2686,2015-06-27
3509,2023,4611,2022-05-31
1025,4532,4152,2022-02-04
2316,1991,920,2021-05-16
1938,3438,2262,2022-03-07
3159,94,2395,2007-09-02
714,2690,2014,2019-05-10
1646,3604,3606,2010-10-10
3541,3944,2495,2007-03-15
449,4158,691,2009-07-14
4066,2164,553,2005-04-07
1763,140,526,2007-03-25
516,467,2322,2018-12-01
4977,938,3084,2018-06-05
632,1864,2336,2000-08-15
4836,4436,2504,2016-12-09
4644,1804,3647,2007-07-18
752,3530,773,2005-08-06
878,1004,1343,2019-05-31
1718,2406,4904,2024-12-26
3964,2439,357,2007-03-03
3966,2947,1973,2017-05-02
421,2031,3476,2010-01-08
3990,2457,3751,2006-11-18
252,788,776,2021-06-24
3834,3238,315,2010-10-08
2865,2384,1455,2006-02-10
524,4391,1761,2009-08-24
3977,3765,2305,2019-09-28
3324,4756,3312,2014-02-26
235,3185,1808,2003-07-11
4976,3612,203,2008-08-16
3099,2630,432,2006-03-23
4270,1240,4102,2000-03-19
3465,3267,3283,2005-03-01
3667,1228,3346,2020-12-15
2573,3689,1100,2019-12-26
2698,4364,2057,2000-05-17
