IdC,type_aliment,nom,allergene
3848,Épice,Fromage affiné #890,Soja
3849,Épice,Agneau rôti #377,Aucun
3850,Produit laitier,Pomme sauvage #601,"Sésame, Sulfites"
3851,Champignon,Fromage affiné #756,Fruits à coque
3852,Poisson,Safran #458,"Crustacés, Fruits à coque, Arachides"
3853,Viande,Chou frisé #412,"Lupin, Arachides"
3854,Légume,Épices orientales #922,"Arachides, Poisson"
3855,Céréale,Épeautre #286,Sulfites
3856,Produit laitier,Lentilles du Puy #453,Sulfites
3857,Céréale,Romarin #618,"Soja, Œufs"
3858,Poisson,Carpe dorée #578,"Crustacés, Mollusques, Sulfites"
3859,Produit laitier,Brochet en gelée #638,Aucun
3860,Épice,Canard fumé #830,"Moutarde, Crustacés"
3861,Légumineuse,Safran #496,Moutarde
3862,Épice,Épices orientales #884,"Fruits à coque, Arachides, Moutarde"
3863,Légumineuse,Carpe dorée #43,Arachides
3864,Fruit,Navet confit #313,Céleri
3865,Produit laitier,Verjus #46,Soja
3866,Viande,Verjus #442,"Céleri, Mollusques"
3867,Légume,Poivre long #554,"Gluten, Mollusques, Moutarde"
3868,Champignon,Romarin #366,"Sulfites, Mollusques"
3869,Viande,Agneau rôti #704,"Céleri, Lupin"
3870,Produit laitier,Pomme sauvage #633,Aucun
3871,Épice,Safran #271,Aucun
3872,Épice,Truffe noire #706,Aucun
3873,Poisson,Pomme sauvage #51,"Fruits à coque, Soja"
3874,Poisson,Chou frisé #716,"Arachides, Soja"
3875,Légumineuse,Épices orientales #367,Aucun
3876,Herbe,Pomme sauvage #216,"Lupin, Mollusques"
3877,Produit laitier,Carpe dorée #831,"Gluten, Lupin, Arachides"
3878,Champignon,Verjus #775,"Sulfites, Soja, Crustacés"
3879,Herbe,Épeautre #424,"Céleri, Moutarde, Œufs"
3880,Champignon,Pomme sauvage #309,Moutarde
3881,Légume,Épeautre #133,Aucun
3882,Légumineuse,Poivre long #9,Aucun
3883,Viande,Mouton braisé #251,Aucun
3884,Céréale,Pomme sauvage #686,Aucun
3885,Champignon,Canard fumé #298,"Moutarde, Sésame, Crustacés"
3886,Céréale,Venaison #745,"Fruits à coque, Gluten, Crustacés"
3887,Produit laitier,Truffe noire #313,Aucun
3888,Herbe,Thym sauvage #706,Aucun
3889,Fruit,Thym sauvage #959,"Gluten, Soja"
3890,Légumineuse,Épeautre #110,"Poisson, Fruits à coque, Mollusques"
3891,Légume,Brochet en gelée #903,"Poisson, Mollusques"
3892,Produit laitier,Épeautre #258,"Lupin, Sésame"
3893,Légumineuse,Brochet en gelée #679,Soja
3894,Céréale,Verjus #136,Sulfites
3895,Viande,Pomme sauvage #917,"Sésame, Arachides, Moutarde"
3896,Produit laitier,Navet confit #615,"Crustacés, Œufs, Arachides"
3897,Légume,Épeautre #472,"Lupin, Sésame, Sulfites"
3898,Légumineuse,Romarin #165,Aucun
3899,Champignon,Carpe dorée #74,Aucun
3900,Légume,Canard fumé #369,Mollusques
3901,Herbe,Pomme sauvage #74,"Céleri, Sésame, Gluten"
3902,Fruit,Carpe dorée #239,"Gluten, Sésame, Moutarde"
3903,Produit laitier,Thym sauvage #721,Aucun
3904,Herbe,Carpe dorée #350,"Sulfites, Mollusques"
3905,Produit laitier,Fromage affiné #306,Aucun
3906,Poisson,Agneau rôti #582,Aucun
3907,Céréale,Carpe dorée #861,Aucun
3908,Épice,Mouton braisé #552,"Arachides, Sulfites"
3909,Produit laitier,Poivre long #862,Céleri
3910,Épice,Thym sauvage #123,Gluten
3911,Légumineuse,Truffe noire #63,"Gluten, Crustacés"
3912,Légume,Navet confit #835,Aucun
3913,Champignon,Romarin #701,"Soja, Arachides, Mollusques"
3914,Viande,Chou frisé #473,Sésame
3915,Viande,Safran #574,"Gluten, Moutarde, Fruits à coque"
3916,Fruit,Truffe noire #899,Poisson
3917,Viande,Safran #232,"Gluten, Céleri, Arachides"
3918,Légumineuse,Agneau rôti #868,Arachides
3919,Champignon,Mouton braisé #20,Aucun
3920,Céréale,Lentilles du Puy #763,Lactose
3921,Champignon,Brochet en gelée #144,"Gluten, Fruits à coque"
3922,Produit laitier,Carpe dorée #205,Aucun
3923,Champignon,Chou frisé #688,"Crustacés, Arachides, Mollusques"
3924,Légume,Agneau rôti #507,"Fruits à coque, Arachides, Sulfites"
3925,Produit laitier,Agneau rôti #237,"Sésame, Œufs"
3926,Poisson,Thym sauvage #395,Œufs
3927,Épice,Thym sauvage #276,Œufs
3928,Champignon,Épeautre #821,Aucun
3929,Produit laitier,Pomme sauvage #572,"Mollusques, Moutarde, Arachides"
3930,Céréale,Truffe noire #374,"Lactose, Fruits à coque"
3931,Produit laitier,Épices orientales #864,"Sésame, Fruits à coque, Soja"
3932,Produit laitier,Carpe dorée #338,Aucun
3933,Champignon,Venaison #299,"Arachides, Mollusques"
3934,Herbe,Romarin #795,"Mollusques, Poisson"
3935,Légumineuse,Agneau rôti #965,Aucun
3936,Légume,Mouton braisé #716,"Sésame, Soja"
3937,Légume,Truffe noire #436,"Lactose, Gluten"
3938,Champignon,Safran #780,Aucun
3939,Céréale,Épeautre #966,"Sulfites, Fruits à coque"
3940,Herbe,Truffe noire #115,Céleri
3941,Herbe,Venaison #881,Lactose
3942,Légume,Canard fumé #945,Aucun
3943,Produit laitier,Truffe noire #287,Soja
3944,Légume,Carpe dorée #385,"Mollusques, Soja"
3945,Fruit,Safran #373,"Gluten, Mollusques"
3946,Poisson,Lentilles du Puy #334,Lactose
3947,Céréale,Mouton braisé #28,"Crustacés, Mollusques, Sulfites"
3948,Céréale,Chou frisé #370,Gluten
3949,Fruit,Carpe dorée #334,"Lupin, Arachides"
3950,Produit laitier,Brochet en gelée #394,Aucun
3951,Poisson,Fromage affiné #801,Fruits à coque
3952,Champignon,Agneau rôti #125,"Céleri, Soja"
3953,Poisson,Mouton braisé #303,Lupin
3954,Champignon,Lentilles du Puy #282,"Crustacés, Moutarde"
3955,Légume,Verjus #216,Aucun
3956,Viande,Romarin #634,Lupin
3957,Herbe,Épices orientales #27,"Lupin, Céleri, Moutarde"
3958,Produit laitier,Venaison #916,Lupin
3959,Fruit,Pomme sauvage #114,"Lupin, Fruits à coque"
3960,Champignon,Chou frisé #83,Aucun
3961,Légumineuse,Agneau rôti #586,"Crustacés, Poisson"
3962,Produit laitier,Venaison #617,"Sulfites, Céleri, Fruits à coque"
3963,Herbe,Fromage affiné #2,"Sésame, Céleri, Poisson"
3964,Poisson,Fromage affiné #807,Moutarde
3965,Céréale,Chou frisé #494,"Lactose, Sulfites, Fruits à coque"
3966,Champignon,Truffe noire #197,Aucun
3967,Champignon,Chou frisé #26,Aucun
3968,Légumineuse,Épeautre #446,"Sésame, Arachides, Sulfites"
3969,Produit laitier,Romarin #235,"Soja, Moutarde"
3970,Épice,Verjus #61,"Poisson, Soja"
3971,Épice,Venaison #623,Aucun
3972,Herbe,Pomme sauvage #92,Aucun
3973,Produit laitier,Poivre long #444,"Gluten, Céleri"
3974,Herbe,Carpe dorée #800,Aucun
3975,Herbe,Lentilles du Puy #534,"Lupin, Soja"
3976,Herbe,Chou frisé #14,"Gluten, Lupin, Moutarde"
3977,Champignon,Carpe dorée #47,"Œufs, Crustacés"
3978,Herbe,Chou frisé #331,"Gluten, Lactose, Crustacés"
3979,Fruit,Venaison #843,Aucun
3980,Herbe,Lentilles du Puy #414,Aucun
3981,Viande,Épeautre #350,"Crustacés, Mollusques"
3982,Légumineuse,Fromage affiné #548,Aucun
3983,Céréale,Thym sauvage #487,Aucun
3984,Fruit,Venaison #939,"Moutarde, Mollusques, Sésame"
3985,Épice,Verjus #153,Aucun
3986,Produit laitier,Épices orientales #880,"Soja, Lupin, Œufs"
3987,Légume,Verjus #398,"Lupin, Poisson, Soja"
3988,Céréale,Brochet en gelée #421,Mollusques
3989,Produit laitier,Verjus #231,"Sésame, Lupin"
3990,Céréale,Thym sauvage #960,Mollusques
3991,Viande,Navet confit #875,"Arachides, Gluten, Moutarde"
3992,Champignon,Épices orientales #729,Œufs
3993,Poisson,Canard fumé #68,Aucun
3994,Viande,Poivre long #305,"Lactose, Moutarde"
3995,Viande,Truffe noire #513,"Céleri, Lupin"
3996,Fruit,Lentilles du Puy #11,Sésame
3997,Légume,Truffe noire #3,Lupin
3998,Herbe,Canard fumé #797,"Sulfites, Gluten, Poisson"
3999,Poisson,Safran #101,Sésame
4000,Produit laitier,Safran #545,Aucun
4001,Légumineuse,Pomme sauvage #587,Aucun
4002,Viande,Verjus #701,Aucun
4003,Épice,Pomme sauvage #895,Sésame
4004,Légumineuse,Carpe dorée #40,"Céleri, Mollusques"
4005,Poisson,Fromage affiné #316,Gluten
4006,Poisson,Verjus #163,Aucun
4007,Champignon,Verjus #833,"Œufs, Poisson, Fruits à coque"
4008,Champignon,Épeautre #701,"Gluten, Sésame, Céleri"
4009,Produit laitier,Romarin #28,"Céleri, Lactose, Arachides"
4010,Poisson,Chou frisé #414,"Céleri, Arachides"
4011,Fruit,Thym sauvage #566,"Mollusques, Moutarde"
4012,Légume,Venaison #859,Œufs
4013,Épice,Navet confit #680,Aucun
4014,Céréale,Canard fumé #312,Arachides
4015,Poisson,Poivre long #931,"Gluten, Poisson, Moutarde"
4016,Viande,Épices orientales #377,"Céleri, Mollusques"
4017,Poisson,Carpe dorée #373,"Poisson, Œufs"
4018,Produit laitier,Romarin #560,Soja
4019,Poisson,Mouton braisé #654,Aucun
4020,Produit laitier,Thym sauvage #600,Aucun
4021,Légume,Agneau rôti #14,Aucun
4022,Fruit,Chou frisé #221,Moutarde
4023,Fruit,Romarin #792,Céleri
4024,Légumineuse,Thym sauvage #451,Céleri
4025,Herbe,Fromage affiné #312,"Lactose, Arachides"
4026,Fruit,Poivre long #326,Poisson
4027,Épice,Safran #367,Aucun
4028,Légume,Lentilles du Puy #15,Moutarde
4029,Légume,Navet confit #28,"Crustacés, Sulfites"
4030,Fruit,Poivre long #983,Poisson
4031,Viande,Venaison #212,"Lactose, Crustacés, Sulfites"
4032,Herbe,Venaison #184,"Lactose, Soja, Lupin"
4033,Champignon,Épices orientales #35,Aucun
4034,Fruit,Épeautre #975,Aucun
4035,Poisson,Fromage affiné #964,Gluten
4036,Produit laitier,Safran #511,"Soja, Sésame, Lupin"
4037,Produit laitier,Brochet en gelée #126,"Céleri, Œufs"
4038,Fruit,Brochet en gelée #336,Crustacés
4039,Légume,Poivre long #566,Œufs
4040,Viande,Brochet en gelée #479,Aucun
4041,Fruit,Épices orientales #964,"Sésame, Fruits à coque"
4042,Épice,Fromage affiné #26,"Fruits à coque, Gluten, Moutarde"
4043,Viande,Thym sauvage #584,Œufs
4044,Légumineuse,Thym sauvage #382,Aucun
4045,Légumineuse,Épices orientales #645,Aucun
4046,Céréale,Épeautre #238,Aucun
4047,Légumineuse,Safran #686,Aucun
4048,Viande,Thym sauvage #74,"Crustacés, Fruits à coque, Sésame"
4049,Légumineuse,Poivre long #502,"Mollusques, Crustacés"
4050,Produit laitier,Lentilles du Puy #582,Aucun
4051,Herbe,Agneau rôti #645,Aucun
4052,Légume,Truffe noire #858,"Moutarde, Œufs, Céleri"
4053,Herbe,Safran #684,"Fruits à coque, Sulfites, Céleri"
4054,Céréale,Pomme sauvage #622,Soja
4055,Viande,Brochet en gelée #690,Aucun
4056,Céréale,Safran #211,"Poisson, Gluten"
4057,Poisson,Venaison #253,"Crustacés, Mollusques, Moutarde"
4058,Champignon,Truffe noire #897,"Céleri, Œufs, Fruits à coque"
4059,Épice,Navet confit #267,"Sulfites, Fruits à coque"
4060,Produit laitier,Safran #104,Fruits à coque
4061,Herbe,Verjus #883,"Fruits à coque, Soja"
4062,Poisson,Thym sauvage #520,Aucun
4063,Herbe,Truffe noire #821,Lactose
4064,Épice,Lentilles du Puy #562,"Crustacés, Sulfites, Fruits à coque"
4065,Légumineuse,Chou frisé #258,"Sésame, Lupin, Mollusques"
4066,Herbe,Romarin #111,"Sulfites, Mollusques, Céleri"
4067,Épice,Safran #363,"Sésame, Céleri, Moutarde"
4068,Champignon,Verjus #160,Sésame
4069,Produit laitier,Brochet en gelée #990,"Arachides, Œufs, Sulfites"
4070,Légume,Verjus #633,Lactose
4071,Légume,Navet confit #398,Poisson
4072,Fruit,Verjus #72,Aucun
4073,Produit laitier,Mouton braisé #665,Fruits à coque
4074,Produit laitier,Carpe dorée #387,"Lactose, Fruits à coque, Œufs"
4075,Fruit,Safran #594,"Lupin, Soja, Sésame"
4076,Herbe,Romarin #229,Sulfites
4077,Fruit,Fromage affiné #753,"Sulfites, Lupin, Crustacés"
4078,Poisson,Épices orientales #614,Arachides
4079,Fruit,Pomme sauvage #332,Sésame
4080,Fruit,Mouton braisé #640,Aucun
4081,Champignon,Romarin #760,"Crustacés, Soja"
4082,Épice,Safran #400,Aucun
4083,Fruit,Agneau rôti #815,"Arachides, Œufs, Sésame"
4084,Viande,Poivre long #176,Sésame
4085,Poisson,Chou frisé #451,"Poisson, Lactose, Œufs"
4086,Poisson,Canard fumé #108,"Mollusques, Moutarde"
4087,Légumineuse,Canard fumé #794,"Soja, Lactose, Mollusques"
4088,Viande,Navet confit #130,Lactose
4089,Champignon,Mouton braisé #525,Sésame
4090,Herbe,Brochet en gelée #25,"Sésame, Arachides, Soja"
4091,Légume,Safran #602,Aucun
4092,Légumineuse,Fromage affiné #190,"Arachides, Œufs"
4093,Viande,Carpe dorée #652,Lactose
4094,Produit laitier,Safran #112,Gluten
4095,Viande,Safran #200,Aucun
4096,Céréale,Poivre long #310,Aucun
4097,Fruit,Romarin #792,"Crustacés, Lactose"
4098,Légume,Venaison #818,Poisson
4099,Produit laitier,Romarin #773,Sulfites
4100,Céréale,Fromage affiné #912,"Sulfites, Poisson, Lupin"
4101,Légumineuse,Fromage affiné #589,"Céleri, Lactose, Sésame"
4102,Épice,Truffe noire #133,"Mollusques, Fruits à coque, Moutarde"
4103,Champignon,Thym sauvage #525,Mollusques
4104,Produit laitier,Fromage affiné #756,"Céleri, Œufs"
4105,Fruit,Thym sauvage #750,Mollusques
4106,Fruit,Carpe dorée #29,Crustacés
4107,Légume,Fromage affiné #215,"Soja, Sésame, Poisson"
4108,Poisson,Pomme sauvage #355,Céleri
4109,Céréale,Verjus #857,"Lactose, Sulfites, Arachides"
4110,Produit laitier,Romarin #879,Arachides
4111,Produit laitier,Chou frisé #822,"Sulfites, Gluten"
4112,Légumineuse,Chou frisé #648,"Lactose, Gluten"
4113,Champignon,Fromage affiné #418,Moutarde
4114,Fruit,Thym sauvage #392,Sésame
4115,Légume,Chou frisé #182,"Sésame, Moutarde, Mollusques"
4116,Viande,Carpe dorée #322,"Gluten, Mollusques, Sésame"
4117,Fruit,Lentilles du Puy #25,"Gluten, Moutarde"
4118,Champignon,Chou frisé #36,Aucun
4119,Fruit,Poivre long #701,Aucun
4120,Légume,Brochet en gelée #282,Soja
4121,Légume,Truffe noire #520,"Mollusques, Poisson"
4122,Céréale,Mouton braisé #35,"Lactose, Fruits à coque, Moutarde"
4123,Fruit,Carpe dorée #197,"Fruits à coque, Sulfites, Lupin"
4124,Fruit,Navet confit #578,"Soja, Sulfites, Sésame"
4125,Poisson,Canard fumé #785,"Mollusques, Œufs, Céleri"
4126,Viande,Thym sauvage #841,"Soja, Lupin"
4127,Légumineuse,Canard fumé #906,Mollusques
4128,Poisson,Safran #280,"Poisson, Sésame, Lactose"
4129,Épice,Fromage affiné #968,"Fruits à coque, Soja"
4130,Produit laitier,Romarin #311,Aucun
4131,Herbe,Truffe noire #75,"Céleri, Sulfites, Moutarde"
4132,Fruit,Poivre long #450,Lactose
4133,Légume,Poivre long #19,Aucun
4134,Champignon,Canard fumé #725,Aucun
4135,Herbe,Brochet en gelée #941,"Lupin, Moutarde"
4136,Céréale,Venaison #779,Mollusques
4137,Légume,Thym sauvage #756,"Œufs, Sulfites"
4138,Champignon,Agneau rôti #434,"Soja, Poisson"
4139,Épice,Navet confit #726,Aucun
4140,Légumineuse,Canard fumé #280,"Céleri, Gluten"
4141,Fruit,Canard fumé #600,Aucun
4142,Fruit,Épeautre #794,"Œufs, Arachides"
4143,Légumineuse,Lentilles du Puy #450,"Fruits à coque, Poisson, Crustacés"
4144,Légume,Thym sauvage #986,"Sulfites, Arachides, Sésame"
4145,Légume,Poivre long #966,"Sésame, Céleri, Lactose"
4146,Produit laitier,Pomme sauvage #826,"Poisson, Soja, Céleri"
4147,Légumineuse,Épices orientales #574,"Soja, Fruits à coque, Sésame"
4148,Légumineuse,Truffe noire #722,"Fruits à coque, Crustacés"
4149,Viande,Brochet en gelée #26,Sésame
4150,Viande,Truffe noire #583,"Arachides, Soja"
4151,Épice,Carpe dorée #913,"Gluten, Soja, Arachides"
4152,Fruit,Pomme sauvage #944,"Arachides, Sulfites, Lactose"
4153,Épice,Agneau rôti #19,Soja
4154,Céréale,Thym sauvage #800,"Céleri, Arachides"
4155,Légume,Verjus #172,"Poisson, Fruits à coque"
4156,Herbe,Venaison #545,"Moutarde, Crustacés"
4157,Champignon,Navet confit #321,Fruits à coque
4158,Légumineuse,Canard fumé #370,"Mollusques, Fruits à coque, Moutarde"
4159,Viande,Épeautre #435,Moutarde
4160,Légume,Épeautre #227,Aucun
4161,Champignon,Venaison #477,Aucun
4162,Poisson,Carpe dorée #537,Gluten
4163,Légumineuse,Navet confit #709,Fruits à coque
4164,Poisson,Poivre long #682,Aucun
4165,Herbe,Navet confit #636,Aucun
4166,Produit laitier,Épices orientales #785,"Arachides, Œufs, Lupin"
4167,Céréale,Fromage affiné #364,"Crustacés, Poisson"
4168,Viande,Brochet en gelée #179,"Gluten, Œufs, Fruits à coque"
4169,Légume,Épeautre #981,Moutarde
4170,Épice,Épices orientales #949,"Lupin, Mollusques, Poisson"
4171,Fruit,Thym sauvage #11,Aucun
4172,Viande,Romarin #867,Arachides
4173,Fruit,Poivre long #556,"Œufs, Sulfites"
4174,Viande,Truffe noire #106,Fruits à coque
4175,Produit laitier,Thym sauvage #993,"Soja, Poisson"
4176,Champignon,Venaison #808,Aucun
4177,Produit laitier,Romarin #645,Aucun
4178,Fruit,Chou frisé #788,"Arachides, Œufs, Soja"
4179,Produit laitier,Lentilles du Puy #473,"Moutarde, Céleri, Mollusques"
4180,Céréale,Pomme sauvage #864,"Arachides, Fruits à coque, Poisson"
4181,Épice,Poivre long #440,"Sulfites, Lactose, Œufs"
4182,Légumineuse,Chou frisé #594,Aucun
4183,Céréale,Carpe dorée #840,"Soja, Poisson, Céleri"
4184,Champignon,Agneau rôti #368,"Soja, Poisson"
4185,Poisson,Venaison #691,Aucun
4186,Herbe,Pomme sauvage #24,Lupin
4187,Champignon,Romarin #632,Aucun
4188,Fruit,Poivre long #396,"Poisson, Sulfites, Soja"
4189,Fruit,Romarin #284,"Mollusques, Gluten"
4190,Fruit,Agneau rôti #720,Poisson
4191,Épice,Lentilles du Puy #301,"Moutarde, Poisson, Gluten"
4192,Céréale,Thym sauvage #332,"Œufs, Gluten, Lupin"
4193,Légume,Agneau rôti #605,Lactose
4194,Herbe,Safran #139,"Gluten, Arachides, Céleri"
4195,Poisson,Thym sauvage #579,Aucun
4196,Champignon,Carpe dorée #908,"Lactose, Arachides, Sésame"
4197,Légume,Safran #218,Aucun
4198,Légume,Mouton braisé #99,"Œufs, Gluten, Moutarde"
4199,Légumineuse,Fromage affiné #389,"Céleri, Lactose, Gluten"
4200,Herbe,Épices orientales #324,"Moutarde, Céleri, Soja"
4201,Épice,Thym sauvage #407,"Lactose, Lupin"
4202,Champignon,Brochet en gelée #568,Moutarde
4203,Épice,Thym sauvage #620,Sulfites
4204,Épice,Poivre long #466,Gluten
4205,Épice,Venaison #266,Aucun
4206,Herbe,Brochet en gelée #555,"Moutarde, Gluten"
4207,Céréale,Mouton braisé #628,Poisson
4208,Poisson,Agneau rôti #105,"Moutarde, Céleri"
4209,Fruit,Thym sauvage #784,Aucun
4210,Produit laitier,Épices orientales #229,Poisson
4211,Céréale,Poivre long #183,"Arachides, Lupin, Gluten"
4212,Poisson,Fromage affiné #81,Aucun
4213,Épice,Brochet en gelée #865,Aucun
4214,Produit laitier,Carpe dorée #544,"Mollusques, Sésame"
4215,Céréale,Fromage affiné #380,"Sésame, Soja, Mollusques"
4216,Fruit,Pomme sauvage #33,Sulfites
4217,Légume,Agneau rôti #427,Sésame
4218,Herbe,Fromage affiné #636,"Œufs, Moutarde"
4219,Céréale,Poivre long #690,Gluten
4220,Champignon,Mouton braisé #710,"Fruits à coque, Arachides"
4221,Légume,Épeautre #163,"Poisson, Moutarde"
4222,Herbe,Lentilles du Puy #364,Aucun
4223,Légume,Venaison #562,Aucun
4224,Épice,Agneau rôti #520,Lupin
4225,Légume,Épices orientales #662,"Crustacés, Arachides, Gluten"
4226,Produit laitier,Fromage affiné #444,Aucun
4227,Produit laitier,Brochet en gelée #747,"Œufs, Moutarde"
4228,Fruit,Safran #890,"Œufs, Mollusques"
4229,Fruit,Mouton braisé #48,Aucun
4230,Viande,Brochet en gelée #976,"Crustacés, Sésame"
4231,Produit laitier,Lentilles du Puy #851,"Lactose, Soja, Moutarde"
4232,Herbe,Fromage affiné #966,"Moutarde, Arachides, Lactose"
4233,Céréale,Mouton braisé #579,Soja
4234,Légumineuse,Truffe noire #40,Aucun
4235,Légumineuse,Épeautre #67,"Lactose, Gluten"
4236,Champignon,Fromage affiné #613,Aucun
4237,Poisson,Carpe dorée #857,"Fruits à coque, Lactose"
4238,Légumineuse,Canard fumé #84,"Soja, Poisson"
4239,Épice,Canard fumé #458,"Gluten, Poisson"
4240,Produit laitier,Truffe noire #661,Aucun
4241,Légume,Agneau rôti #752,"Sulfites, Sésame, Moutarde"
4242,Viande,Safran #960,Aucun
4243,Poisson,Pomme sauvage #896,Arachides
4244,Produit laitier,Brochet en gelée #621,Aucun
4245,Épice,Fromage affiné #955,Aucun
4246,Viande,Carpe dorée #750,Aucun
4247,Légume,Thym sauvage #674,Aucun
4248,Herbe,Carpe dorée #864,Sulfites
4249,Fruit,Agneau rôti #858,"Arachides, Poisson"
4250,Épice,Mouton braisé #819,Aucun
4251,Épice,Romarin #298,"Sulfites, Arachides"
4252,Viande,Truffe noire #702,Aucun
4253,Viande,Pomme sauvage #434,Moutarde
4254,Céréale,Chou frisé #650,Aucun
4255,Poisson,Romarin #21,"Poisson, Lupin, Gluten"
4256,Poisson,Lentilles du Puy #750,"Lupin, Sésame, Œufs"
4257,Herbe,Navet confit #257,Aucun
4258,Fruit,Épices orientales #912,"Crustacés, Mollusques"
4259,Produit laitier,Romarin #188,Aucun
4260,Légumineuse,Poivre long #998,Aucun
4261,Légumineuse,Truffe noire #70,Aucun
4262,Champignon,Lentilles du Puy #295,"Lupin, Céleri"
4263,Légume,Mouton braisé #480,Moutarde
4264,Épice,Poivre long #942,Fruits à coque
4265,Céréale,Poivre long #817,Aucun
4266,Fruit,Lentilles du Puy #615,Fruits à coque
4267,Légumineuse,Poivre long #463,"Mollusques, Moutarde"
4268,Viande,Canard fumé #353,"Lactose, Fruits à coque"
4269,Produit laitier,Épices orientales #358,"Céleri, Sésame"
4270,Produit laitier,Brochet en gelée #805,"Arachides, Gluten, Moutarde"
4271,Épice,Canard fumé #259,"Arachides, Sulfites, Sésame"
4272,Produit laitier,Chou frisé #586,"Mollusques, Poisson"
4273,Produit laitier,Navet confit #58,Soja
4274,Produit laitier,Romarin #968,Sulfites
4275,Céréale,Épeautre #24,Aucun
4276,Viande,Safran #931,"Céleri, Lactose, Moutarde"
4277,Fruit,Épices orientales #372,"Lupin, Œufs"
4278,Herbe,Verjus #83,Aucun
4279,Légume,Romarin #709,"Moutarde, Gluten"
4280,Herbe,Brochet en gelée #299,Aucun
4281,Légumineuse,Venaison #649,"Œufs, Lactose, Crustacés"
4282,Herbe,Chou frisé #968,"Crustacés, Œufs, Lactose"
4283,Viande,Agneau rôti #230,"Crustacés, Arachides"
4284,Légumineuse,Venaison #81,"Céleri, Lupin"
4285,Céréale,Chou frisé #599,Mollusques
4286,Viande,Fromage affiné #734,"Moutarde, Fruits à coque, Arachides"
4287,Légume,Mouton braisé #563,"Crustacés, Lactose, Sulfites"
4288,Viande,Thym sauvage #29,"Poisson, Œufs"
4289,Produit laitier,Venaison #508,"Sulfites, Moutarde"
4290,Produit laitier,Chou frisé #332,Aucun
4291,Légume,Fromage affiné #215,"Crustacés, Gluten"
4292,Légumineuse,Fromage affiné #320,Mollusques
4293,Légumineuse,Pomme sauvage #249,Aucun
4294,Épice,Verjus #835,"Sésame, Arachides, Crustacés"
4295,Viande,Épeautre #612,Gluten
4296,Poisson,Poivre long #869,Œufs
4297,Légume,Mouton braisé #722,"Gluten, Soja"
4298,Viande,Épices orientales #454,"Sésame, Œufs"
4299,Poisson,Fromage affiné #153,Aucun
4300,Fruit,Fromage affiné #229,Aucun
4301,Épice,Carpe dorée #877,Aucun
4302,Poisson,Poivre long #86,"Lupin, Lactose"
4303,Fruit,Navet confit #440,"Lactose, Soja"
4304,Épice,Romarin #335,Aucun
4305,Poisson,Lentilles du Puy #911,"Céleri, Sésame"
4306,Légume,Carpe dorée #11,Poisson
4307,Légumineuse,Pomme sauvage #810,Céleri
4308,Légumineuse,Brochet en gelée #370,Lactose
4309,Produit laitier,Carpe dorée #914,"Sulfites, Moutarde, Poisson"
4310,Champignon,Venaison #124,Aucun
4311,Légume,Fromage affiné #413,"Sulfites, Céleri, Fruits à coque"
4312,Légumineuse,Venaison #158,Aucun
4313,Produit laitier,Brochet en gelée #804,Aucun
4314,Viande,Fromage affiné #451,Sulfites
4315,Légume,Épices orientales #498,"Céleri, Mollusques"
4316,Légumineuse,Truffe noire #736,Aucun
4317,Herbe,Mouton braisé #433,"Gluten, Lupin, Céleri"
4318,Champignon,Chou frisé #557,"Mollusques, Gluten"
4319,Fruit,Romarin #61,"Gluten, Moutarde, Fruits à coque"
4320,Herbe,Fromage affiné #606,"Lactose, Poisson"
4321,Poisson,Romarin #639,"Gluten, Sésame, Arachides"
4322,Épice,Thym sauvage #117,"Lupin, Céleri, Lactose"
4323,Fruit,Venaison #439,Lupin
4324,Céréale,Fromage affiné #228,"Fruits à coque, Lactose"
4325,Légume,Mouton braisé #439,Aucun
4326,Poisson,Verjus #641,"Soja, Fruits à coque, Céleri"
4327,Produit laitier,Chou frisé #96,Céleri
4328,Légumineuse,Venaison #556,"Soja, Moutarde, Œufs"
4329,Céréale,Verjus #739,Aucun
4330,Poisson,Épices orientales #820,Arachides
4331,Produit laitier,Pomme sauvage #734,Moutarde
4332,Poisson,Romarin #236,Aucun
4333,Produit laitier,Romarin #148,"Œufs, Sulfites, Lactose"
4334,Viande,Venaison #494,Aucun
4335,Épice,Canard fumé #197,Aucun
4336,Fruit,Lentilles du Puy #518,"Lupin, Lactose, Arachides"
4337,Produit laitier,Chou frisé #923,"Mollusques, Arachides, Céleri"
4338,Légume,Venaison #593,"Lactose, Arachides, Céleri"
4339,Viande,Mouton braisé #698,"Lupin, Moutarde"
4340,Céréale,Romarin #432,Poisson
4341,Légume,Poivre long #69,"Poisson, Céleri, Œufs"
4342,Poisson,Mouton braisé #466,Arachides
4343,Herbe,Agneau rôti #757,Aucun
4344,Produit laitier,Carpe dorée #273,Lupin
4345,Céréale,Truffe noire #192,"Sulfites, Œufs"
4346,Champignon,Mouton braisé #985,Crustacés
4347,Produit laitier,Thym sauvage #86,Lupin
4348,Légumineuse,Agneau rôti #407,Crustacés
4349,Épice,Brochet en gelée #940,Œufs
4350,Champignon,Romarin #773,Aucun
4351,Poisson,Thym sauvage #694,Mollusques
4352,Viande,Thym sauvage #400,"Moutarde, Soja"
4353,Champignon,Truffe noire #210,Œufs
4354,Poisson,Venaison #380,Crustacés
4355,Céréale,Safran #335,Sésame
4356,Fruit,Épices orientales #476,"Poisson, Arachides, Mollusques"
